# EDICTOR
@modified: 2015-02-02 16:0
#
ID	IPA	SOURCE	WOLD	TOWEROFBABEL	SCAID	NOTE	CONCEPT	ENTRY_IN_SOURCE	CHINESE	SWADESH_1952	COGID	SWADESH_1955	HANZI	DOCULECT	BORROWING	ALIGNMENT	TOKENS	ABVD	OMEGAWIKI	GLOSS_IN_SOURCE	POS	IELEX	SUBGROUP	MORPHEME_STRUCTURE	PARADIGM_1	PARADIGM_3	PARADIGM_4	PARADIGM_2	DUPLICATES
12160			12.61		0		wide		宽	wide(189)	0			Atsi				wide (159)	5502		Adjective	wide (196)	Burmish						
12161			12.61		0		wide		宽	wide(189)	0			Bola				wide (159)	5502		Adjective	wide (196)	Burmish						
12162			12.61		0		wide		宽	wide(189)	0			Burmese				wide (159)	5502		Adjective	wide (196)	Burmish						
12163			12.61		0		wide		宽	wide(189)	0			Hpun				wide (159)	5502		Adjective	wide (196)	Burmish						
12164			12.61		0		wide		宽	wide(189)	0			Lashi				wide (159)	5502		Adjective	wide (196)	Burmish						
12165			12.61		0		wide		宽	wide(189)	0			Maru				wide (159)	5502		Adjective	wide (196)	Burmish						
12166			12.61		0		wide		宽	wide(189)	0			Old_Burmese				wide (159)	5502		Adjective	wide (196)	Burmish						
12167			12.61		0		wide		宽	wide(189)	0			Xiandau				wide (159)	5502		Adjective	wide (196)	Burmish						
12168			12.61		0		wide		宽	wide(189)	0			Dumi				wide (159)	5502		Adjective	wide (196)	Kiranti						
12169			12.61		0		wide		宽	wide(189)	0			Khaling				wide (159)	5502		Adjective	wide (196)	Kiranti						
12170			12.61		0		wide		宽	wide(189)	0			Limbu				wide (159)	5502		Adjective	wide (196)	Kiranti						
12171			12.61		0		wide		宽	wide(189)	0			Wambule				wide (159)	5502		Adjective	wide (196)	Kiranti						
12172			12.61		0		wide		宽	wide(189)	0			Yakkha				wide (159)	5502		Adjective	wide (196)	Kiranti						
12173			12.61		0		wide		宽	wide(189)	0			Yamphu				wide (159)	5502		Adjective	wide (196)	Kiranti						
12174			12.61		0		wide		宽	wide(189)	0			Dulong				wide (159)	5502		Adjective	wide (196)	Nungish						
12175			12.61		0		wide		宽	wide(189)	0			Jingpo				wide (159)	5502		Adjective	wide (196)	SAL						
12176			12.61		0		wide		宽	wide(189)	0			Beijing				wide (159)	5502		Adjective	wide (196)	Sinitic						
12177			12.61		0		wide		宽	wide(189)	0			Caijia				wide (159)	5502		Adjective	wide (196)	Sinitic						
12178			12.61		0		wide		宽	wide(189)	0			Changsha				wide (159)	5502		Adjective	wide (196)	Sinitic						
12179			12.61		0		wide		宽	wide(189)	0			Ganzhou				wide (159)	5502		Adjective	wide (196)	Sinitic						
12180			12.61		0		wide		宽	wide(189)	0			Guangzhou				wide (159)	5502		Adjective	wide (196)	Sinitic						
12181			12.61		0		wide		宽	wide(189)	0			Meixian				wide (159)	5502		Adjective	wide (196)	Sinitic						
12182	*kʷˤaŋʔ		12.61		0		wide	*kʷˤaŋʔ	宽	wide(189)	824		廣	Old_Chinese			kʷˤ a ŋ ʔ	wide (159)	5502	wide	Adjective	wide (196)	Sinitic						
12183			12.61		0		wide		宽	wide(189)	0			Xiamen				wide (159)	5502		Adjective	wide (196)	Sinitic						
12184			12.61		0		wide		宽	wide(189)	0			Guiqiong				wide (159)	5502		Adjective	wide (196)	rGyalrongic						
12185	rɟum		12.61		0		wide	rɟum	宽	wide(189)	823			Japhug			r ɟ u m	wide (159)	5502		Adjective	wide (196)	rGyalrongic						
12186			12.61		0		wide		宽	wide(189)	0			Khroskyabs_Wobzi				wide (159)	5502		Adjective	wide (196)	rGyalrongic						
12187			12.61		0		wide		宽	wide(189)	0			Muya				wide (159)	5502		Adjective	wide (196)	rGyalrongic						
12188			12.61		0		wide		宽	wide(189)	0			Stau				wide (159)	5502		Adjective	wide (196)	rGyalrongic						
12189			12.61		0		wide		宽	wide(189)	0			Tangut				wide (159)	5502		Adjective	wide (196)	rGyalrongic						
12190			12.61		0		wide		宽	wide(189)	0			Zbu				wide (159)	5502		Adjective	wide (196)	rGyalrongic						
#
12191			2.32		0		the wife		妻子	wife(190)	0			Dashi				wife (58)	5429		Noun	wife (197)	Bai						
12192			2.32		0		the wife		妻子	wife(190)	0			Zhaozhuang				wife (58)	5429		Noun	wife (197)	Bai						
12193			2.32		0		the wife		妻子	wife(190)	0			Ega				wife (58)	5429		Noun	wife (197)	Bai						
12194			2.32		0		the wife		妻子	wife(190)	0			Enqi				wife (58)	5429		Noun	wife (197)	Bai						
12195	vɤ₃₃ɲi₂₁	Allen2007, 164	2.32		1419		the wife	vɤ33ɲi21	妻子	wife(190)	532			Eryuan		v ɤ - ³³ ɲ i - ²¹	v ɤ ³³ ɲ i ²¹	wife (58)	5429	wife / 妻子	Noun	wife (197)	Bai						
12196			2.32		0		the wife		妻子	wife(190)	0			Gongxing				wife (58)	5429		Noun	wife (197)	Bai						
12197	fɤ₃₃tiɯ₂₁	Allen2007, 164	2.32		1420		the wife	fɤ33tiɯ21	妻子	wife(190)	532			Heqi		f ɤ - ³³ t i ɯ ²¹	f ɤ ³³ t i ɯ ²¹	wife (58)	5429	wife / 妻子	Noun	wife (197)	Bai						
12198	vɤ₃₃jĩ₂₁	Allen2007, 164	2.32		1419		the wife	vɤ33jĩ21	妻子	wife(190)	532			Jianchuan		v ɤ - ³³ j ĩ ∼ ²¹	v ɤ ³³ j ĩ ∼ ²¹	wife (58)	5429	wife / 妻子	Noun	wife (197)	Bai						
12199			2.32		0		the wife		妻子	wife(190)	0			Jinman				wife (58)	5429		Noun	wife (197)	Bai						
12200			2.32		0		the wife		妻子	wife(190)	0			Jinxing				wife (58)	5429		Noun	wife (197)	Bai						
12201	ɲõ₄₄nɛ₃₁	Allen2007, 164	2.32		1423		the wife	ɲõ44nɛ31	妻子	wife(190)	532			Luobenzhuo		ɲ õ ∼ ⁴⁴ n ɛ - ³¹	ɲ õ ∼ ⁴⁴ n ɛ ³¹	wife (58)	5429	wife / 妻子	Noun	wife (197)	Bai						
12202			2.32		0		the wife		妻子	wife(190)	0			Mazhelong				wife (58)	5429		Noun	wife (197)	Bai						
12203	vɤ₃₃ɲi₂₁	Allen2007, 164	2.32		1419		the wife	vɤ33ɲi21	妻子	wife(190)	532			Qiliqiao		v ɤ - ³³ ɲ i - ²¹	v ɤ ³³ ɲ i ²¹	wife (58)	5429	wife / 妻子	Noun	wife (197)	Bai						
12204	nɛ̃₃₃ni₃₁	Allen2007, 164	2.32		1423		the wife	nɛ̃33ni31	妻子	wife(190)	532			Xiangyun		n ɛ̃ ∼ ³³ n i - ³¹	n ɛ̃ ∼ ³³ n i ³¹	wife (58)	5429	wife / 妻子	Noun	wife (197)	Bai						
12205	vɤ₃₃ɲi₂₁	Allen2007, 164	2.32		1419		the wife	vɤ33ɲi21	妻子	wife(190)	532			Yunlong		v ɤ - ³³ ɲ i - ²¹	v ɤ ³³ ɲ i ²¹	wife (58)	5429	wife / 妻子	Noun	wife (197)	Bai						
12206			2.32		0		the wife		妻子	wife(190)	0			Zhoucheng				wife (58)	5429		Noun	wife (197)	Bai						
12207			2.32		0		the wife		妻子	wife(190)	0			Cone_Tibetan				wife (58)	5429		Noun	wife (197)	Bodic						
12208			2.32		0		the wife		妻子	wife(190)	0			Lhasa_Tibetan				wife (58)	5429		Noun	wife (197)	Bodic						
12209	kʰʲo.mo		2.32		0		the wife		妻子	wife(190)	0			Old_Tibetan				wife (58)	5429		Noun	wife (197)	Bodic						
12210			2.32		0		the wife		妻子	wife(190)	0			Achang_Lianghe				wife (58)	5429		Noun	wife (197)	Burmish						
12211			2.32		0		the wife		妻子	wife(190)	0			Achang_Longchuan				wife (58)	5429		Noun	wife (197)	Burmish						
12212			2.32		0		the wife		妻子	wife(190)	0			Achang_Luxi				wife (58)	5429		Noun	wife (197)	Burmish						
12213			2.32		0		the wife		妻子	wife(190)	0			Atsi				wife (58)	5429		Noun	wife (197)	Burmish						
12214			2.32		0		the wife		妻子	wife(190)	0			Bola				wife (58)	5429		Noun	wife (197)	Burmish						
12215			2.32		0		the wife		妻子	wife(190)	0			Burmese				wife (58)	5429		Noun	wife (197)	Burmish						
12216			2.32		0		the wife		妻子	wife(190)	0			Hpun				wife (58)	5429		Noun	wife (197)	Burmish						
12217			2.32		0		the wife		妻子	wife(190)	0			Lashi				wife (58)	5429		Noun	wife (197)	Burmish						
12218			2.32		0		the wife		妻子	wife(190)	0			Maru				wife (58)	5429		Noun	wife (197)	Burmish						
12219			2.32		0		the wife		妻子	wife(190)	0			Old_Burmese				wife (58)	5429		Noun	wife (197)	Burmish						
12220			2.32		0		the wife		妻子	wife(190)	0			Xiandau				wife (58)	5429		Noun	wife (197)	Burmish						
12221			2.32		0		the wife		妻子	wife(190)	0			Dumi				wife (58)	5429		Noun	wife (197)	Kiranti						
12222			2.32		0		the wife		妻子	wife(190)	0			Khaling				wife (58)	5429		Noun	wife (197)	Kiranti						
12223			2.32		0		the wife		妻子	wife(190)	0			Limbu				wife (58)	5429		Noun	wife (197)	Kiranti						
12224			2.32		0		the wife		妻子	wife(190)	0			Wambule				wife (58)	5429		Noun	wife (197)	Kiranti						
12225			2.32		0		the wife		妻子	wife(190)	0			Yakkha				wife (58)	5429		Noun	wife (197)	Kiranti						
12226			2.32		0		the wife		妻子	wife(190)	0			Yamphu				wife (58)	5429		Noun	wife (197)	Kiranti						
12227			2.32		0		the wife		妻子	wife(190)	0			Dulong				wife (58)	5429		Noun	wife (197)	Nungish						
12228			2.32		0		the wife		妻子	wife(190)	0			Jingpo				wife (58)	5429		Noun	wife (197)	SAL						
12229			2.32		0		the wife		妻子	wife(190)	0			Beijing				wife (58)	5429		Noun	wife (197)	Sinitic						
12230			2.32		0		the wife		妻子	wife(190)	0			Caijia				wife (58)	5429		Noun	wife (197)	Sinitic						
12231			2.32		0		the wife		妻子	wife(190)	0			Changsha				wife (58)	5429		Noun	wife (197)	Sinitic						
12232			2.32		0		the wife		妻子	wife(190)	0			Ganzhou				wife (58)	5429		Noun	wife (197)	Sinitic						
12233			2.32		0		the wife		妻子	wife(190)	0			Guangzhou				wife (58)	5429		Noun	wife (197)	Sinitic						
12234			2.32		0		the wife		妻子	wife(190)	0			Meixian				wife (58)	5429		Noun	wife (197)	Sinitic						
12235	*[tsʰ]ˤəj		2.32		0		the wife	*[tsʰ]ˤəj	妻子	wife(190)	532		妻	Old_Chinese			tsʰˤ ə j	wife (58)	5429	wife	Noun	wife (197)	Sinitic						
12236			2.32		0		the wife		妻子	wife(190)	0			Xiamen				wife (58)	5429		Noun	wife (197)	Sinitic						
12237			2.32		0		the wife		妻子	wife(190)	0			Guiqiong				wife (58)	5429		Noun	wife (197)	rGyalrongic						
12238	tɤ-rʑaβ		2.32		0		the wife	tɤ-rʑaβ	妻子	wife(190)	531			Japhug			t ɤ ◦ rʑ a β	wife (58)	5429		Noun	wife (197)	rGyalrongic						
12239			2.32		0		the wife		妻子	wife(190)	0			Khroskyabs_Wobzi				wife (58)	5429		Noun	wife (197)	rGyalrongic						
12240			2.32		0		the wife		妻子	wife(190)	0			Muya				wife (58)	5429		Noun	wife (197)	rGyalrongic						
12241			2.32		0		the wife		妻子	wife(190)	0			Stau				wife (58)	5429		Noun	wife (197)	rGyalrongic						
12242			2.32		0		the wife		妻子	wife(190)	0			Tangut				wife (58)	5429		Noun	wife (197)	rGyalrongic						
12243			2.32		0		the wife		妻子	wife(190)	0			Zbu				wife (58)	5429		Noun	wife (197)	rGyalrongic						
#
12244	piɛ̃₃₅	Wang2006a, 9	1.72	wind(108)	1424		the wind	piɛ̃35	风	wind(191)	534			Dashi		p i ɛ̃ ∼ ³⁵ - - - - - -	p i ɛ̃ ∼ ³⁵	wind (136)	4160	wind	Noun	wind (198)	Bai						
12245	pi³⁵si³⁵		1.72	wind(108)	0		the wind		风	wind(191)	0			Zhaozhuang			p i ³⁵ s i ³⁵	wind (136)	4160	风	Noun	wind (198)	Bai						
12246	t͡ɕyi₅₅	Wang2006a, 9	1.72	wind(108)	1425		the wind	tɕyi55	风	wind(191)	534			Ega		- - - - - t͡ɕ y i - ⁵⁵ -	t͡ɕ y i ⁵⁵	wind (136)	4160	wind	Noun	wind (198)	Bai						
12247	t͡suɛ₂₄	Wang2006a, 9	1.72	wind(108)	1425		the wind	tsuE24	风	wind(191)	534			Enqi		- - - - - t͡s u ɛ - ²⁴ -	t͡s u ɛ ²⁴	wind (136)	4160	wind	Noun	wind (198)	Bai						
12248	pi₅₅sɿ₅₅	Allen2007, 6	1.72	wind(108)	1427		the wind	pi55sɿ55	风	wind(191)	534			Eryuan		p i - - ⁵⁵ s - ɿ - ⁵⁵ -	p i ⁵⁵ s ɿ ⁵⁵	wind (136)	4160	wind / 风	Noun	wind (198)	Bai						
12249	t͡ɕyen₅₅	Wang2006a, 9	1.72	wind(108)	1425		the wind	tɕyen55	风	wind(191)	534			Gongxing		- - - - - t͡ɕ y e n ⁵⁵ -	t͡ɕ y e n ⁵⁵	wind (136)	4160	wind	Noun	wind (198)	Bai						
12250	pĩ₅₅	Allen2007, 6	1.72	wind(108)	1429		the wind	pĩ55	风	wind(191)	534			Heqi		p ĩ ∼ - - - - - - - ⁵⁵	p ĩ ∼ ⁵⁵	wind (136)	4160	wind / 风	Noun	wind (198)	Bai						
12251	pi₅₅sɿ₅₅	Allen2007, 6	1.72	wind(108)	1427		the wind	pi55sɿ55	风	wind(191)	534			Jianchuan		p i - - ⁵⁵ s - ɿ - ⁵⁵ -	p i ⁵⁵ s ɿ ⁵⁵	wind (136)	4160	wind / 风	Noun	wind (198)	Bai						
12252	t͡ɕyi₅₅	Wang2006a, 9	1.72	wind(108)	1425		the wind	tɕyi55	风	wind(191)	534			Jinman		- - - - - t͡ɕ y i - ⁵⁵ -	t͡ɕ y i ⁵⁵	wind (136)	4160	wind	Noun	wind (198)	Bai						
12253	pi₅₅	Wang2006a, 9	1.72	wind(108)	1429		the wind	pi55	风	wind(191)	534			Jinxing		p i - - ⁵⁵ - - - - - -	p i ⁵⁵	wind (136)	4160	wind	Noun	wind (198)	Bai						
12254	t͡ɕỹ₃₃	Allen2007, 6	1.72	wind(108)	1434		the wind	tɕỹ33	风	wind(191)	534			Luobenzhuo		- - - - - t͡ɕ ỹ - - ³³ -	t͡ɕ ỹ ³³	wind (136)	4160	wind / 风	Noun	wind (198)	Bai						
12255	pien₅₅	Wang2006a, 9	1.72	wind(108)	1424		the wind	pien55	风	wind(191)	534			Mazhelong		p i e n ⁵⁵ - - - - - -	p i e n ⁵⁵	wind (136)	4160	wind	Noun	wind (198)	Bai						
12256	pi₃₅sɿ₃₅	Allen2007, 6	1.72	wind(108)	1427		the wind	pi35sɿ35	风	wind(191)	534			Qiliqiao		p i - - ³⁵ s - ɿ - ³⁵ -	p i ³⁵ s ɿ ³⁵	wind (136)	4160	wind / 风	Noun	wind (198)	Bai						
12257	pi₃₅	Allen2007, 6	1.72	wind(108)	1429		the wind	pi35	风	wind(191)	534			Xiangyun		p i - - - - - - - - ³⁵	p i ³⁵	wind (136)	4160	wind / 风	Noun	wind (198)	Bai						
12258	pi₃₅ɕi₅₅	Allen2007, 6	1.72	wind(108)	1427		the wind	pi35ɕi55	风	wind(191)	534			Yunlong		p i - - ³⁵ ɕ - i - ⁵⁵ -	p i ³⁵ ɕ i ⁵⁵	wind (136)	4160	wind / 风	Noun	wind (198)	Bai						
12259	pi₃₅	Wang2006a, 9	1.72	wind(108)	1429		the wind	pi35	风	wind(191)	534			Zhoucheng		p i - - - - - - - - ³⁵	p i ³⁵	wind (136)	4160	wind	Noun	wind (198)	Bai						
12260			1.72	wind(108)	0		the wind		风	wind(191)	0			Cone_Tibetan				wind (136)	4160		Noun	wind (198)	Bodic						
12261			1.72	wind(108)	0		the wind		风	wind(191)	0			Lhasa_Tibetan				wind (136)	4160		Noun	wind (198)	Bodic						
12262	rluŋ		1.72	wind(108)	0		the wind		风	wind(191)	0			Old_Tibetan				wind (136)	4160		Noun	wind (198)	Bodic						
12263			1.72	wind(108)	0		the wind		风	wind(191)	0			Achang_Lianghe				wind (136)	4160		Noun	wind (198)	Burmish						
12264			1.72	wind(108)	0		the wind		风	wind(191)	0			Achang_Longchuan				wind (136)	4160		Noun	wind (198)	Burmish						
12265			1.72	wind(108)	0		the wind		风	wind(191)	0			Achang_Luxi				wind (136)	4160		Noun	wind (198)	Burmish						
12266			1.72	wind(108)	0		the wind		风	wind(191)	0			Atsi				wind (136)	4160		Noun	wind (198)	Burmish						
12267			1.72	wind(108)	0		the wind		风	wind(191)	0			Bola				wind (136)	4160		Noun	wind (198)	Burmish						
12268			1.72	wind(108)	0		the wind		风	wind(191)	0			Burmese				wind (136)	4160		Noun	wind (198)	Burmish						
12269			1.72	wind(108)	0		the wind		风	wind(191)	0			Hpun				wind (136)	4160		Noun	wind (198)	Burmish						
12270			1.72	wind(108)	0		the wind		风	wind(191)	0			Lashi				wind (136)	4160		Noun	wind (198)	Burmish						
12271			1.72	wind(108)	0		the wind		风	wind(191)	0			Maru				wind (136)	4160		Noun	wind (198)	Burmish						
12272			1.72	wind(108)	0		the wind		风	wind(191)	0			Old_Burmese				wind (136)	4160		Noun	wind (198)	Burmish						
12273			1.72	wind(108)	0		the wind		风	wind(191)	0			Xiandau				wind (136)	4160		Noun	wind (198)	Burmish						
12274			1.72	wind(108)	0		the wind		风	wind(191)	0			Dumi				wind (136)	4160		Noun	wind (198)	Kiranti						
12275			1.72	wind(108)	0		the wind		风	wind(191)	0			Khaling				wind (136)	4160		Noun	wind (198)	Kiranti						
12276			1.72	wind(108)	0		the wind		风	wind(191)	0			Limbu				wind (136)	4160		Noun	wind (198)	Kiranti						
12277			1.72	wind(108)	0		the wind		风	wind(191)	0			Wambule				wind (136)	4160		Noun	wind (198)	Kiranti						
12278			1.72	wind(108)	0		the wind		风	wind(191)	0			Yakkha				wind (136)	4160		Noun	wind (198)	Kiranti						
12279			1.72	wind(108)	0		the wind		风	wind(191)	0			Yamphu				wind (136)	4160		Noun	wind (198)	Kiranti						
12280			1.72	wind(108)	0		the wind		风	wind(191)	0			Dulong				wind (136)	4160		Noun	wind (198)	Nungish						
12281			1.72	wind(108)	0		the wind		风	wind(191)	0			Jingpo				wind (136)	4160		Noun	wind (198)	SAL						
12282			1.72	wind(108)	0		the wind		风	wind(191)	0			Beijing				wind (136)	4160		Noun	wind (198)	Sinitic						
12283			1.72	wind(108)	0		the wind		风	wind(191)	0			Caijia				wind (136)	4160		Noun	wind (198)	Sinitic						
12284			1.72	wind(108)	0		the wind		风	wind(191)	0			Changsha				wind (136)	4160		Noun	wind (198)	Sinitic						
12285			1.72	wind(108)	0		the wind		风	wind(191)	0			Ganzhou				wind (136)	4160		Noun	wind (198)	Sinitic						
12286			1.72	wind(108)	0		the wind		风	wind(191)	0			Guangzhou				wind (136)	4160		Noun	wind (198)	Sinitic						
12287			1.72	wind(108)	0		the wind		风	wind(191)	0			Meixian				wind (136)	4160		Noun	wind (198)	Sinitic						
12288	*prəm		1.72	wind(108)	0		the wind	*prəm	风	wind(191)	534		風	Old_Chinese			p r ə m	wind (136)	4160	wind	Noun	wind (198)	Sinitic						
12289			1.72	wind(108)	0		the wind		风	wind(191)	0			Xiamen				wind (136)	4160		Noun	wind (198)	Sinitic						
12290			1.72	wind(108)	0		the wind		风	wind(191)	0			Guiqiong				wind (136)	4160		Noun	wind (198)	rGyalrongic						
12291	qale		1.72	wind(108)	0		the wind	qale	风	wind(191)	533			Japhug			q a l e	wind (136)	4160		Noun	wind (198)	rGyalrongic						
12292			1.72	wind(108)	0		the wind		风	wind(191)	0			Khroskyabs_Wobzi				wind (136)	4160		Noun	wind (198)	rGyalrongic						
12293			1.72	wind(108)	0		the wind		风	wind(191)	0			Muya				wind (136)	4160		Noun	wind (198)	rGyalrongic						
12294			1.72	wind(108)	0		the wind		风	wind(191)	0			Stau				wind (136)	4160		Noun	wind (198)	rGyalrongic						
12295			1.72	wind(108)	0		the wind		风	wind(191)	0			Tangut				wind (136)	4160		Noun	wind (198)	rGyalrongic						
12296			1.72	wind(108)	0		the wind		风	wind(191)	0			Zbu				wind (136)	4160		Noun	wind (198)	rGyalrongic						
#
12297			4392		0		the wing		翅膀	wing(192)	0			Dashi				wing (100)	5528		Noun	wing (199)	Bai						
12298			4392		0		the wing		翅膀	wing(192)	0			Zhaozhuang				wing (100)	5528		Noun	wing (199)	Bai						
12299			4392		0		the wing		翅膀	wing(192)	0			Ega				wing (100)	5528		Noun	wing (199)	Bai						
12300			4392		0		the wing		翅膀	wing(192)	0			Enqi				wing (100)	5528		Noun	wing (199)	Bai						
12301	ji₃₁kʰɤ₅₅	Allen2007, 85	4392		1435		the wing	ji31kʰɤ55	翅膀	wing(192)	536			Eryuan		j i - - - - ³¹ kʰ ɤ - ⁵⁵	j i ³¹ kʰ ɤ ⁵⁵	wing (100)	5528	wing(bird) / 翅膀	Noun	wing (199)	Bai						
12302			4392		0		the wing		翅膀	wing(192)	0			Gongxing				wing (100)	5528		Noun	wing (199)	Bai						
12303	jĩ₄₄kʰuɔ₃₅	Allen2007, 85	4392		1435		the wing	jĩ44kʰuɔ35	翅膀	wing(192)	536			Heqi		j ĩ - - - ∼ ⁴⁴ kʰ u ɔ ³⁵	j ĩ ∼ ⁴⁴ kʰ u ɔ ³⁵	wing (100)	5528	wing(bird) / 翅膀	Noun	wing (199)	Bai						
12304	jĩ₃₃kʰɤ₅₅	Allen2007, 85	4392		1435		the wing	jĩ33kʰɤ55	翅膀	wing(192)	536			Jianchuan		j ĩ - - - ∼ ³³ kʰ ɤ - ⁵⁵	j ĩ ∼ ³³ kʰ ɤ ⁵⁵	wing (100)	5528	wing(bird) / 翅膀	Noun	wing (199)	Bai						
12305			4392		0		the wing		翅膀	wing(192)	0			Jinman				wing (100)	5528		Noun	wing (199)	Bai						
12306			4392		0		the wing		翅膀	wing(192)	0			Jinxing				wing (100)	5528		Noun	wing (199)	Bai						
12307	lao₃₁ji₄₂	Allen2007, 85	4392		1439		the wing	lao31ji42	翅膀	wing(192)	536			Luobenzhuo		- - - l a o ³¹ j i - ⁴²	l a o ³¹ j i ⁴²	wing (100)	5528	wing(bird) / 翅膀	Noun	wing (199)	Bai						
12308			4392		0		the wing		翅膀	wing(192)	0			Mazhelong				wing (100)	5528		Noun	wing (199)	Bai						
12309	ji₃₅la₄₄kʰɤ₅₅	Allen2007, 85	4392		1440		the wing	ji35la44kʰɤ55	翅膀	wing(192)	536			Qiliqiao		j i ³⁵ l a - ⁴⁴ kʰ ɤ - ⁵⁵	j i ³⁵ l a ⁴⁴ kʰ ɤ ⁵⁵	wing (100)	5528	wing(bird) / 翅膀	Noun	wing (199)	Bai						
12310	jɔ₃₃kʰɛ₅₅	Allen2007, 85	4392		1435		the wing	jɔ33kʰɛ55	翅膀	wing(192)	536			Xiangyun		j ɔ - - - - ³³ kʰ ɛ - ⁵⁵	j ɔ ³³ kʰ ɛ ⁵⁵	wing (100)	5528	wing(bird) / 翅膀	Noun	wing (199)	Bai						
12311	lao₂₁ji₂₁	Allen2007, 85	4392		1439		the wing	lao21ji21	翅膀	wing(192)	536			Yunlong		- - - l a o ²¹ j i - ²¹	l a o ²¹ j i ²¹	wing (100)	5528	wing(bird) / 翅膀	Noun	wing (199)	Bai						
12312			4392		0		the wing		翅膀	wing(192)	0			Zhoucheng				wing (100)	5528		Noun	wing (199)	Bai						
12313			4392		0		the wing		翅膀	wing(192)	0			Cone_Tibetan				wing (100)	5528		Noun	wing (199)	Bodic						
12314			4392		0		the wing		翅膀	wing(192)	0			Lhasa_Tibetan				wing (100)	5528		Noun	wing (199)	Bodic						
12315	gɕog		4392		0		the wing		翅膀	wing(192)	0			Old_Tibetan				wing (100)	5528		Noun	wing (199)	Bodic						
12316			4392		0		the wing		翅膀	wing(192)	0			Achang_Lianghe				wing (100)	5528		Noun	wing (199)	Burmish						
12317			4392		0		the wing		翅膀	wing(192)	0			Achang_Longchuan				wing (100)	5528		Noun	wing (199)	Burmish						
12318			4392		0		the wing		翅膀	wing(192)	0			Achang_Luxi				wing (100)	5528		Noun	wing (199)	Burmish						
12319			4392		0		the wing		翅膀	wing(192)	0			Atsi				wing (100)	5528		Noun	wing (199)	Burmish						
12320			4392		0		the wing		翅膀	wing(192)	0			Bola				wing (100)	5528		Noun	wing (199)	Burmish						
12321			4392		0		the wing		翅膀	wing(192)	0			Burmese				wing (100)	5528		Noun	wing (199)	Burmish						
12322			4392		0		the wing		翅膀	wing(192)	0			Hpun				wing (100)	5528		Noun	wing (199)	Burmish						
12323			4392		0		the wing		翅膀	wing(192)	0			Lashi				wing (100)	5528		Noun	wing (199)	Burmish						
12324			4392		0		the wing		翅膀	wing(192)	0			Maru				wing (100)	5528		Noun	wing (199)	Burmish						
12325			4392		0		the wing		翅膀	wing(192)	0			Old_Burmese				wing (100)	5528		Noun	wing (199)	Burmish						
12326			4392		0		the wing		翅膀	wing(192)	0			Xiandau				wing (100)	5528		Noun	wing (199)	Burmish						
12327			4392		0		the wing		翅膀	wing(192)	0			Dumi				wing (100)	5528		Noun	wing (199)	Kiranti						
12328			4392		0		the wing		翅膀	wing(192)	0			Khaling				wing (100)	5528		Noun	wing (199)	Kiranti						
12329			4392		0		the wing		翅膀	wing(192)	0			Limbu				wing (100)	5528		Noun	wing (199)	Kiranti						
12330			4392		0		the wing		翅膀	wing(192)	0			Wambule				wing (100)	5528		Noun	wing (199)	Kiranti						
12331			4392		0		the wing		翅膀	wing(192)	0			Yakkha				wing (100)	5528		Noun	wing (199)	Kiranti						
12332			4392		0		the wing		翅膀	wing(192)	0			Yamphu				wing (100)	5528		Noun	wing (199)	Kiranti						
12333			4392		0		the wing		翅膀	wing(192)	0			Dulong				wing (100)	5528		Noun	wing (199)	Nungish						
12334			4392		0		the wing		翅膀	wing(192)	0			Jingpo				wing (100)	5528		Noun	wing (199)	SAL						
12335			4392		0		the wing		翅膀	wing(192)	0			Beijing				wing (100)	5528		Noun	wing (199)	Sinitic						
12336			4392		0		the wing		翅膀	wing(192)	0			Caijia				wing (100)	5528		Noun	wing (199)	Sinitic						
12337			4392		0		the wing		翅膀	wing(192)	0			Changsha				wing (100)	5528		Noun	wing (199)	Sinitic						
12338			4392		0		the wing		翅膀	wing(192)	0			Ganzhou				wing (100)	5528		Noun	wing (199)	Sinitic						
12339			4392		0		the wing		翅膀	wing(192)	0			Guangzhou				wing (100)	5528		Noun	wing (199)	Sinitic						
12340			4392		0		the wing		翅膀	wing(192)	0			Meixian				wing (100)	5528		Noun	wing (199)	Sinitic						
12341	*ɢrəp		4392		0		the wing	*ɢrəp	翅膀	wing(192)	536		翼	Old_Chinese			ɢ r ə p	wing (100)	5528	wing	Noun	wing (199)	Sinitic						
12342			4392		0		the wing		翅膀	wing(192)	0			Xiamen				wing (100)	5528		Noun	wing (199)	Sinitic						
12343			4392		0		the wing		翅膀	wing(192)	0			Guiqiong				wing (100)	5528		Noun	wing (199)	rGyalrongic						
12344	ɯ-ʁar		4392		0		the wing	ɯ-ʁar	翅膀	wing(192)	535			Japhug			ɯ ◦ ʁ a r	wing (100)	5528		Noun	wing (199)	rGyalrongic						
12345			4392		0		the wing		翅膀	wing(192)	0			Khroskyabs_Wobzi				wing (100)	5528		Noun	wing (199)	rGyalrongic						
12346			4392		0		the wing		翅膀	wing(192)	0			Muya				wing (100)	5528		Noun	wing (199)	rGyalrongic						
12347			4392		0		the wing		翅膀	wing(192)	0			Stau				wing (100)	5528		Noun	wing (199)	rGyalrongic						
12348			4392		0		the wing		翅膀	wing(192)	0			Tangut				wing (100)	5528		Noun	wing (199)	rGyalrongic						
12349			4392		0		the wing		翅膀	wing(192)	0			Zbu				wing (100)	5528		Noun	wing (199)	rGyalrongic						
#
