# EDICTOR
@modified: 2015-01-20 10:39
#
ID	DOCULECT	CONCEPT	IPA	TOKENS	ALIGNMENT	ENTRY_IN_SOURCE	GLOSS_IN_SOURCE	SOURCE	ID_IN_SOURCE	COGID	CHINESE_GLOSS	PST	POS
6637	Heqi	stool,low chair	pã₄₂tɯ̃₅₅	p ã ₄₂ t ɯ̃ ₅₅	p ã ₄₂ t ɯ̃ ₅₅	pã42tɯ̃55	stool,low chair	Allen2007	225	1370	凳子	CVTCVT	?
6638	Lanping	stool,low chair	pa₄₄tɯ̃₅₅	p a ₄₄ t ɯ̃ ₅₅	p a ₄₄ t ɯ̃ ₅₅	pa44tɯ̃55	stool,low chair	Allen2007	225	1371	凳子	CVTCVT	?
6639	Qiliqiao	stool,low chair	pa₃₂tɯ₃₅tɯ₂₁	p a ₃₂ t ɯ ₃₅ t ɯ ₂₁	p a ₃₂ t ɯ ₃₅ t ɯ ₂₁	pa32tɯ35tɯ21	stool,low chair	Allen2007	225	1372	凳子	CVTCVTCVT	?
6640	Yunlong	stool,low chair	pa₄₂tɯ₃₅	p a ₄₂ t ɯ ₃₅	p a ₄₂ t ɯ ₃₅	pa42tɯ35	stool,low chair	Allen2007	225	1373	凳子	CVTCVT	?
6641	Xiangyun	stool,low chair	pã₄₂tɯ₃₅	p ã ₄₂ t ɯ ₃₅	p ã ₄₂ t ɯ ₃₅	pã42tɯ35	stool,low chair	Allen2007	225	1374	凳子	CVTCVT	?
6642	Luobenzhuo	stool,low chair	tɯ₅₅t͡ɕi₃₃	t ɯ ₅₅ t͡ɕ i ₃₃	t ɯ ₅₅ t͡ɕ i ₃₃	tɯ55tɕi33	stool,low chair	Allen2007	225	1375	凳子	CVTCVT	?
#
6643	Jianchuan	stairs	nɯ₂₁kou₂₁	n ɯ ₂₁ k ou ₂₁	n ɯ ₂₁ k ou ₂₁	nɯ21kou21	stairs	Allen2007	227	1376	楼梯	CVTCVT	?
6644	Eryuan	stairs	lɯ₂₁ku₂₁tʰi₅₅ka₃₅	l ɯ ₂₁ k u ₂₁ tʰ i ₅₅ k a ₃₅	l ɯ ₂₁ k u ₂₁ tʰ i ₅₅ k a ₃₅	lɯ21ku21tʰi55ka35	stairs	Allen2007	227	1377	楼梯	CVTCVTCVTCVT	?
6645	Heqi	stairs	le₂₁ku₂₁	l e ₂₁ k u ₂₁	l e ₂₁ k u ₂₁	le21ku21	stairs	Allen2007	227	1378	楼梯	CVTCVT	?
6646	Lanping	stairs	ni₂₁ku₃₃ti₅₅pa₃₁	n i ₂₁ k u ₃₃ t i ₅₅ p a ₃₁	n i ₂₁ k u ₃₃ t i ₅₅ p a ₃₁	ni21ku33ti55pa31	stairs	Allen2007	227	1379	楼梯	CVTCVTCVTCVT	?
6647	Qiliqiao	stairs	nɯ₂₁t͡sɿ₂₁tʰi₅₅	n ɯ ₂₁ t͡s ɿ ₂₁ tʰ i ₅₅	n ɯ ₂₁ t͡s ɿ ₂₁ tʰ i ₅₅	nɯ21tsɿ21tʰi55	stairs	Allen2007	227	1380	楼梯	CVTCVTCVT	?
6648	Yunlong	stairs	kɛ₃₅tʰi₅₅	k ɛ ₃₅ tʰ i ₅₅	k ɛ ₃₅ tʰ i ₅₅	kɛ35tʰi55	stairs	Allen2007	227	1381	楼梯	CVTCVT	?
6649	Xiangyun	stairs	nou₂₁tʰe₅₅	n ou ₂₁ tʰ e ₅₅	n ou ₂₁ tʰ e ₅₅	nou21tʰe55	stairs	Allen2007	227	1382	楼梯	CVTCVT	?
6650	Luobenzhuo	stairs	qu₅₅tʰã₅₅	q u ₅₅ tʰ ã ₅₅	q u ₅₅ tʰ ã ₅₅	qu55tʰã55	stairs	Allen2007	227	1383	楼梯	CVTCVT	?
#
6651	Jianchuan	ladder	t͡sɛ₂₁tʰi₅₅	t͡s ɛ ₂₁ tʰ i ₅₅	t͡s ɛ ₂₁ tʰ i ₅₅	tsɛ21tʰi55	ladder	Allen2007	228	1384	木梯	CVTCVT	?
6652	Eryuan	ladder	t͡sɿ₂₁tʰi₅₅ka₃₅	t͡s ɿ ₂₁ tʰ i ₅₅ k a ₃₅	t͡s ɿ ₂₁ tʰ i ₅₅ k a ₃₅	tsɿ21tʰi55ka35	ladder	Allen2007	228	1385	木梯	CVTCVTCVT	?
6653	Heqi	ladder	t͡sɿ₂₁tʰe₃₅	t͡s ɿ ₂₁ tʰ e ₃₅	t͡s ɿ ₂₁ tʰ e ₃₅	tsɿ21tʰe35	ladder	Allen2007	228	1386	木梯	CVTCVT	?
6654	Lanping	ladder	ke₅₅ku₂₁pao₃₁	k e ₅₅ k u ₂₁ p ao ₃₁	k e ₅₅ k u ₂₁ p ao ₃₁	ke55ku21pao31	ladder	Allen2007	228	1387	木梯	CVTCVTCVT	?
6655	Qiliqiao	ladder	kua₄₂t͡sɿ₂₁tʰi₅₅	k ua ₄₂ t͡s ɿ ₂₁ tʰ i ₅₅	k ua ₄₂ t͡s ɿ ₂₁ tʰ i ₅₅	kua42tsɿ21tʰi55	ladder	Allen2007	228	1388	木梯	CVTCVTCVT	?
6656	Yunlong	ladder	d͡zɿ₂₁kɛ₃₅tʰi₅₅	d͡z ɿ ₂₁ k ɛ ₃₅ tʰ i ₅₅	d͡z ɿ ₂₁ k ɛ ₃₅ tʰ i ₅₅	dzɿ21kɛ35tʰi55	ladder	Allen2007	228	1389	木梯	CVTCVTCVT	?
6657	Xiangyun	ladder	ta₄₂tʰe₅₅	t a ₄₂ tʰ e ₅₅	t a ₄₂ tʰ e ₅₅	ta42tʰe55	ladder	Allen2007	228	1390	木梯	CVTCVT	?
6658	Luobenzhuo	ladder	qẽ₅₅kɤ₃₁	q ẽ ₅₅ k ɤ ₃₁	q ẽ ₅₅ k ɤ ₃₁	qẽ55kɤ31	ladder	Allen2007	228	1391	木梯	CVTCVT	?
#
6659	Jianchuan	mirror	kɛ₄₂mi₄₂	k ɛ ₄₂ m i ₄₂	k ɛ ₄₂ m i ₄₂	kɛ42mi42	mirror	Allen2007	231	1392	镜子	CVTCVT	?
6660	Eryuan	mirror	kʲɛ₄₂mi₄₄pʰiɛ₅₅	kʲ ɛ ₄₂ m i ₄₄ pʰ iɛ ₅₅	kʲ ɛ ₄₂ m i ₄₄ pʰ iɛ ₅₅	kʲɛ42mi44pʰiɛ55	mirror	Allen2007	231	1393	镜子	CVTCVTCVT	?
6661	Heqi	mirror	kɛ̃₄₂mi₄₂	k ɛ̃ ₄₂ m i ₄₂	k ɛ̃ ₄₂ m i ₄₂	kɛ̃42mi42	mirror	Allen2007	231	1394	镜子	CVTCVT	?
6662	Lanping	mirror	kɛ₄₂mi₃₃mi₃₃	k ɛ ₄₂ m i ₃₃ m i ₃₃	k ɛ ₄₂ m i ₃₃ m i ₃₃	kɛ42mi33mi33	mirror	Allen2007	231	1395	镜子	CVTCVTCVT	?
6663	Qiliqiao	mirror	kɛ₃₂mi₃₂	k ɛ ₃₂ m i ₃₂	k ɛ ₃₂ m i ₃₂	kɛ32mi32	mirror	Allen2007	231	1396	镜子	CVTCVT	?
6664	Yunlong	mirror	kɛ₄₂mi₄₄	k ɛ ₄₂ m i ₄₄	k ɛ ₄₂ m i ₄₄	kɛ42mi44	mirror	Allen2007	231	1397	镜子	CVTCVT	?
6665	Xiangyun	mirror	kʲɛ̃₄₂	kʲ ɛ̃ ₄₂	kʲ ɛ̃ ₄₂	kʲɛ̃42	mirror	Allen2007	231	1398	镜子	CVT	?
6666	Luobenzhuo	mirror	nĩ₅₅sãõ₅₅	n ĩ ₅₅ s ãõ ₅₅	n ĩ ₅₅ s ãõ ₅₅	nĩ55sãõ55	mirror	Allen2007	231	1399	镜子	CVTCVT	?
#
6667	Jianchuan	pen	fɤ₄₄	f ɤ ₄₄	f ɤ ₄₄	fɤ44	pen	Allen2007	235	1400	笔	CVT	?
6668	Eryuan	pen	fɤ₄₄mɯ₄₄kua₄₂	f ɤ ₄₄ m ɯ ₄₄ k ua ₄₂	f ɤ ₄₄ m ɯ ₄₄ k ua ₄₂	fɤ44mɯ44kua42	pen	Allen2007	235	1401	笔	CVTCVTCVT	?
6669	Heqi	pen	fɤ₄₄	f ɤ ₄₄	f ɤ ₄₄	fɤ44	pen	Allen2007	235	1402	笔	CVT	?
6670	Lanping	pen	fɛ₄₄kɔ̃₃₁	f ɛ ₄₄ k ɔ̃ ₃₁	f ɛ ₄₄ k ɔ̃ ₃₁	fɛ44(kɔ̃31)	pen	Allen2007	235	1403	笔	CVTCVT	?
6671	Qiliqiao	pen	fɤ₄₄	f ɤ ₄₄	f ɤ ₄₄	fɤ44	pen	Allen2007	235	1404	笔	CVT	?
6672	Yunlong	pen	fɤ₃₃	f ɤ ₃₃	f ɤ ₃₃	fɤ33	pen	Allen2007	235	1405	笔	CVT	?
6673	Xiangyun	pen	fɤ₄₄	f ɤ ₄₄	f ɤ ₄₄	fɤ44	pen	Allen2007	235	1406	笔	CVT	?
6674	Luobenzhuo	pen	t͡ɕo₄₄sɿ₃₃qua₄₄	t͡ɕ o ₄₄ s ɿ ₃₃ q ua ₄₄	t͡ɕ o ₄₄ s ɿ ₃₃ q ua ₄₄	tɕo44sɿ33qua44	pen	Allen2007	235	1407	笔	CVTCVTCVT	?
#
6675	Jianchuan	book	sɤ₅₅t͡sʰuɛ₄₄	s ɤ ₅₅ t͡sʰ uɛ ₄₄	s ɤ ₅₅ t͡sʰ uɛ ₄₄	sɤ55tsʰuɛ44	book	Allen2007	236	1408	书本	CVTCVT	?
6676	Eryuan	book	sɤ₃₅t͡sʰuɛ₄₄	s ɤ ₃₅ t͡sʰ uɛ ₄₄	s ɤ ₃₅ t͡sʰ uɛ ₄₄	sɤ35tsʰuɛ44	book	Allen2007	236	1409	书本	CVTCVT	?
6677	Heqi	book	suɔ₃₅t͡ɕʰuɛ₄₄	s uɔ ₃₅ t͡ɕʰ uɛ ₄₄	s uɔ ₃₅ t͡ɕʰ uɛ ₄₄	suɔ35tɕʰuɛ44	book	Allen2007	236	1410	书本	CVTCVT	?
6678	Lanping	book	sɿ₄₄t͡ɕʰuɛ₃₃	s ɿ ₄₄ t͡ɕʰ uɛ ₃₃	s ɿ ₄₄ t͡ɕʰ uɛ ₃₃	sɿ44tɕʰuɛ33	book	Allen2007	236	1411	书本	CVTCVT	?
6679	Qiliqiao	book	sɿ₃₅ʧʰuɛ₄₄	s ɿ ₃₅ ʧʰ uɛ ₄₄	s ɿ ₃₅ ʧʰ uɛ ₄₄	sɿ35ʧʰuɛ44	book	Allen2007	236	1412	书本	CVTCVT	?
6680	Yunlong	book	ʃɤ₃₅t͡sʰuɛ₄₄	ʃ ɤ ₃₅ t͡sʰ uɛ ₄₄	ʃ ɤ ₃₅ t͡sʰ uɛ ₄₄	ʃɤ35tsʰuɛ44	book	Allen2007	236	1413	书本	CVTCVT	?
6681	Xiangyun	book	sɤ₃₅t͡ɕʰuɛ₄₄	s ɤ ₃₅ t͡ɕʰ uɛ ₄₄	s ɤ ₃₅ t͡ɕʰ uɛ ₄₄	sɤ35tɕʰuɛ44	book	Allen2007	236	1414	书本	CVTCVT	?
6682	Luobenzhuo	book	su₃₃pɯ₃₁	s u ₃₃ p ɯ ₃₁	s u ₃₃ p ɯ ₃₁	su33pɯ31	book	Allen2007	236	1415	书本	CVTCVT	?
#
6683	Jianchuan	folk song	kʰɤ₄₄	kʰ ɤ ₄₄	kʰ ɤ ₄₄	kʰɤ44	folk song	Allen2007	237	1416	民歌	CVT	?
6684	Eryuan	folk song	kʰɤ₄₄	kʰ ɤ ₄₄	kʰ ɤ ₄₄	kʰɤ44	folk song	Allen2007	237	1417	民歌	CVT	?
6685	Heqi	folk song	kuɔ₄₄	k uɔ ₄₄	k uɔ ₄₄	kuɔ44	folk song	Allen2007	237	1418	民歌	CVT	?
6686	Lanping	folk song	kʰuɔ₄₄	kʰ uɔ ₄₄	kʰ uɔ ₄₄	kʰuɔ44	folk song	Allen2007	237	1419	民歌	CVT	?
6687	Qiliqiao	folk song	t͡ɕi₃₂t͡sʰɛ₅₅	t͡ɕ i ₃₂ t͡sʰ ɛ ₅₅	t͡ɕ i ₃₂ t͡sʰ ɛ ₅₅	tɕi32tsʰɛ55	folk song	Allen2007	237	1420	民歌	CVTCVT	?
6688	Yunlong	folk song	kʰɤ₄₄	kʰ ɤ ₄₄	kʰ ɤ ₄₄	kʰɤ44	folk song	Allen2007	237	1421	民歌	CVT	?
6689	Xiangyun	folk song	kʰɛ₄₄	kʰ ɛ ₄₄	kʰ ɛ ₄₄	kʰɛ44	folk song	Allen2007	237	1422	民歌	CVT	?
6690	Luobenzhuo	folk song	pa₅₅ta₅₅kɔ₃₃ɴõ₃₁	p a ₅₅ t a ₅₅ k ɔ ₃₃ ɴ õ ₃₁	p a ₅₅ t a ₅₅ k ɔ ₃₃ ɴ õ ₃₁	pa55ta55kɔ33ɴõ31	folk song	Allen2007	237	1423	民歌	CVTCVTCVTCVT	?
#
6691	Jianchuan	dance	ta₄₂ko₃₃	t a ₄₂ k o ₃₃	t a ₄₂ k o ₃₃	ta42ko33	dance	Allen2007	238	1424	舞蹈	CVTCVT	?
6692	Eryuan	dance	tʰiɔ₅₅ɤɤ₃₁	tʰ iɔ ₅₅ ɤɤ ₃₁	tʰ iɔ ₅₅ ɤɤ ₃₁	tʰiɔ55vɤ31	dance	Allen2007	238	1425	舞蹈	CVTVT	?
6693	Heqi	dance	ta₄₂kɔu₃₃	t a ₄₂ k ɔu ₃₃	t a ₄₂ k ɔu ₃₃	ta42kɔu33	dance	Allen2007	238	1426	舞蹈	CVTCVT	?
6694	Lanping	dance	ta₄₂ko₄₄	t a ₄₂ k o ₄₄	t a ₄₂ k o ₄₄	ta42ko44	dance	Allen2007	238	1427	舞蹈	CVTCVT	?
6695	Qiliqiao	dance	tʰiɔ₅₅ɤɤ₃₁	tʰ iɔ ₅₅ ɤɤ ₃₁	tʰ iɔ ₅₅ ɤɤ ₃₁	tʰiɔ55vɤ31	dance	Allen2007	238	1428	舞蹈	CVTVT	?
6696	Yunlong	dance	tʰiɔ₅₅ɤɤ₃₁	tʰ iɔ ₅₅ ɤɤ ₃₁	tʰ iɔ ₅₅ ɤɤ ₃₁	tʰiɔ55vɤ31	dance	Allen2007	238	1429	舞蹈	CVTVT	?
6697	Xiangyun	dance	ta₄₂kɔu₃₃	t a ₄₂ k ɔu ₃₃	t a ₄₂ k ɔu ₃₃	ta42kɔu33	dance	Allen2007	238	1430	舞蹈	CVTCVT	?
6698	Luobenzhuo	dance	ta₄₄kɔ₃₃	t a ₄₄ k ɔ ₃₃	t a ₄₄ k ɔ ₃₃	ta44kɔ33	dance	Allen2007	238	1431	舞蹈	CVTCVT	?
#
6699	Jianchuan	story	ku₃₁xua₄₄	k u ₃₁ x ua ₄₄	k u ₃₁ x ua ₄₄	ku31xua44	story	Allen2007	239	1432	故事	CVTCVT	?
6700	Eryuan	story	ku₃₁pɯ₃₁	k u ₃₁ p ɯ ₃₁	k u ₃₁ p ɯ ₃₁	ku31pɯ31	story	Allen2007	239	1433	故事	CVTCVT	?
6701	Heqi	story	ku₃₁	k u ₃₁	k u ₃₁	ku31	story	Allen2007	239	1434	故事	CVT	?
6702	Lanping	story	ka₄₂t͡sɿ₃₃ɕi₅₅wɔ̃₄₂	k a ₄₂ t͡s ɿ ₃₃ ɕ i ₅₅ w ɔ̃ ₄₂	k a ₄₂ t͡s ɿ ₃₃ ɕ i ₅₅ w ɔ̃ ₄₂	ka42tsɿ33ɕi55wɔ̃42	story	Allen2007	239	1435	故事	CVTCVTCVTCVT	?
6703	Qiliqiao	story	ku₃₁pɯ₃₁	k u ₃₁ p ɯ ₃₁	k u ₃₁ p ɯ ₃₁	ku31pɯ31	story	Allen2007	239	1436	故事	CVTCVT	?
6704	Yunlong	story	gu₃₁d͡zɿ₃₁	g u ₃₁ d͡z ɿ ₃₁	g u ₃₁ d͡z ɿ ₃₁	gu31dzɿ31	story	Allen2007	239	1437	故事	CVTCVT	?
6705	Xiangyun	story	ku₂₁	k u ₂₁	k u ₂₁	ku21	story	Allen2007	239	1438	故事	CVT	?
6706	Luobenzhuo	story	ca₃₁kɯ₃₃tõ₃₁	c a ₃₁ k ɯ ₃₃ t õ ₃₁	c a ₃₁ k ɯ ₃₃ t õ ₃₁	ca31kɯ33tõ31	story	Allen2007	239	1439	故事	CVTCVTCVT	?
#
6707	Jianchuan	thing	ɤ̃₃₃ta₄₂	ɤ̃ ₃₃ t a ₄₂	ɤ̃ ₃₃ t a ₄₂	ɤ̃33ta42	thing	Allen2007	243	1440	东西	VTCVT	?
6708	Eryuan	thing	vɤ₃₃kʲi₃₁	v ɤ ₃₃ kʲ i ₃₁	v ɤ ₃₃ kʲ i ₃₁	vɤ33kʲi31	thing	Allen2007	243	1441	东西	CVTCVT	?
6709	Heqi	thing	t͡sʰɿ₃₃te₄₂	t͡sʰ ɿ ₃₃ t e ₄₂	t͡sʰ ɿ ₃₃ t e ₄₂	tsʰɿ33te42	thing	Allen2007	243	1442	东西	CVTCVT	?
6710	Lanping	thing	vɛ₄₄ta₄₂	v ɛ ₄₄ t a ₄₂	v ɛ ₄₄ t a ₄₂	vɛ44ta42	thing	Allen2007	243	1443	东西	CVTCVT	?
6711	Qiliqiao	thing	xuɔ₃₃ŋɤ₃₃	x uɔ ₃₃ ŋ ɤ ₃₃	x uɔ ₃₃ ŋ ɤ ₃₃	xuɔ33ŋɤ33	thing	Allen2007	243	1444	东西	CVTCVT	?
6712	Yunlong	thing	vɤ₃₃t͡ɕi₃₁	v ɤ ₃₃ t͡ɕ i ₃₁	v ɤ ₃₃ t͡ɕ i ₃₁	vɤ33tɕi31	thing	Allen2007	243	1445	东西	CVTCVT	?
6713	Xiangyun	thing	ŋɛ₃₃ji₃₁	ŋ ɛ ₃₃ j i ₃₁	ŋ ɛ ₃₃ j i ₃₁	ŋɛ33ji31	thing	Allen2007	243	1446	东西	CVTCVT	?
6714	Luobenzhuo	thing	qao₅₅t͡ɕa₄₂	q ao ₅₅ t͡ɕ a ₄₂	q ao ₅₅ t͡ɕ a ₄₂	qao55tɕa42	thing	Allen2007	243	1447	东西	CVTCVT	?
#
6715	Jianchuan	matter	sɛ₃₁ɤɤ₃₃	s ɛ ₃₁ ɤɤ ₃₃	s ɛ ₃₁ ɤɤ ₃₃	sɛ31vɤ33	matter	Allen2007	244	1448	事情	CVTVT	?
6716	Eryuan	matter	sɿ₃₁ɤɤ₃₃	s ɿ ₃₁ ɤɤ ₃₃	s ɿ ₃₁ ɤɤ ₃₃	sɿ31vɤ33	matter	Allen2007	244	1449	事情	CVTVT	?
6717	Heqi	matter	sɿ₃₁ɤɤ₃₃	s ɿ ₃₁ ɤɤ ₃₃	s ɿ ₃₁ ɤɤ ₃₃	sɿ31vɤ33	matter	Allen2007	244	1450	事情	CVTVT	?
6718	Lanping	matter	sɛ₄₄ɤ₃₃	s ɛ ₄₄ ɤ ₃₃	s ɛ ₄₄ ɤ ₃₃	sɛ44ɤ33	matter	Allen2007	244	1451	事情	CVTVT	?
6719	Qiliqiao	matter	sɿ₃₁ɤɤ₃₃	s ɿ ₃₁ ɤɤ ₃₃	s ɿ ₃₁ ɤɤ ₃₃	sɿ31vɤ33	matter	Allen2007	244	1452	事情	CVTVT	?
6720	Yunlong	matter	sɿ₃₁ɤɤ₃₃	s ɿ ₃₁ ɤɤ ₃₃	s ɿ ₃₁ ɤɤ ₃₃	sɿ31vɤ33	matter	Allen2007	244	1453	事情	CVTVT	?
6721	Xiangyun	matter	sɿ₃₁	s ɿ ₃₁	s ɿ ₃₁	sɿ31	matter	Allen2007	244	1454	事情	CVT	?
6722	Luobenzhuo	matter	ʂʅ₄₂ɤʊ₃₃	ʂ ʅ ₄₂ ɤʊ ₃₃	ʂ ʅ ₄₂ ɤʊ ₃₃	ʂʅ42vʊ33	matter	Allen2007	244	1455	事情	CVTVT	?
#
6723	Jianchuan	deity,spirit	sɛ̃₃₁	s ɛ̃ ₃₁	s ɛ̃ ₃₁	sɛ̃31	deity,spirit	Allen2007	245	1456	神	CVT	?
6724	Eryuan	deity,spirit	zɿ₂₁	z ɿ ₂₁	z ɿ ₂₁	zɿ21	deity,spirit	Allen2007	245	1457	神	CVT	?
6725	Heqi	deity,spirit	zɛ̃₂₁	z ɛ̃ ₂₁	z ɛ̃ ₂₁	zɛ̃21	deity,spirit	Allen2007	245	1458	神	CVT	?
6726	Lanping	deity,spirit	ʐɛ̃₃₁	ʐ ɛ̃ ₃₁	ʐ ɛ̃ ₃₁	ʐɛ̃31	deity,spirit	Allen2007	245	1459	神	CVT	?
6727	Qiliqiao	deity,spirit	sɿ₂₁	s ɿ ₂₁	s ɿ ₂₁	sɿ21	deity,spirit	Allen2007	245	1460	神	CVT	?
6728	Yunlong	deity,spirit	se₃₅	s e ₃₅	s e ₃₅	se35	deity,spirit	Allen2007	245	1461	神	CVT	?
6729	Xiangyun	deity,spirit	sɯ̃₄₂	s ɯ̃ ₄₂	s ɯ̃ ₄₂	sɯ̃42	deity,spirit	Allen2007	245	1462	神	CVT	?
6730	Luobenzhuo	deity,spirit	ʂæ̃₅₅ɲɛ₃₁	ʂ æ̃ ₅₅ ɲ ɛ ₃₁	ʂ æ̃ ₅₅ ɲ ɛ ₃₁	ʂæ̃55ɲɛ31	deity,spirit	Allen2007	245	1463	神	CVTCVT	?
#
6731	Jianchuan	Buddha	ve₄₂	v e ₄₂	v e ₄₂	ve42	Buddha	Allen2007	247	1464	佛	CVT	?
6732	Eryuan	Buddha	we₄₂	w e ₄₂	w e ₄₂	we42	Buddha	Allen2007	247	1465	佛	CVT	?
6733	Heqi	Buddha	we₄₂	w e ₄₂	w e ₄₂	we42	Buddha	Allen2007	247	1466	佛	CVT	?
6734	Lanping	Buddha	ve₄₂	v e ₄₂	v e ₄₂	ve42	Buddha	Allen2007	247	1467	佛	CVT	?
6735	Qiliqiao	Buddha	we₄₂	w e ₄₂	w e ₄₂	we42	Buddha	Allen2007	247	1468	佛	CVT	?
6736	Yunlong	Buddha	wɛ₄₂t͡sʰɛ₅₅	w ɛ ₄₂ t͡sʰ ɛ ₅₅	w ɛ ₄₂ t͡sʰ ɛ ₅₅	wɛ42tsʰɛ55	Buddha	Allen2007	247	1469	佛	CVTCVT	?
6737	Xiangyun	Buddha	wẽ₄₂	w ẽ ₄₂	w ẽ ₄₂	wẽ42	Buddha	Allen2007	247	1470	佛	CVT	?
6738	Luobenzhuo	Buddha	we₄₂	w e ₄₂	w e ₄₂	we42	Buddha	Allen2007	247	1471	佛	CVT	?
#
6739	Jianchuan	strength	t͡ɕʰi₄₄ɣɯ₄₂	t͡ɕʰ i ₄₄ ɣ ɯ ₄₂	t͡ɕʰ i ₄₄ ɣ ɯ ₄₂	tɕʰi44ɣɯ42	strength	Allen2007	249	1472	力气	CVTCVT	?
6740	Eryuan	strength	kʲʰi₄₄ɣɯ₄₂	kʲʰ i ₄₄ ɣ ɯ ₄₂	kʲʰ i ₄₄ ɣ ɯ ₄₂	kʲʰi44ɣɯ42	strength	Allen2007	249	1473	力气	CVTCVT	?
6741	Heqi	strength	t͡ɕʰi₄₄ɣɯ₄₂	t͡ɕʰ i ₄₄ ɣ ɯ ₄₂	t͡ɕʰ i ₄₄ ɣ ɯ ₄₂	tɕʰi44ɣɯ42	strength	Allen2007	249	1474	力气	CVTCVT	?
6742	Lanping	strength	t͡ɕʰi₅₅ɣɯ₄₂	t͡ɕʰ i ₅₅ ɣ ɯ ₄₂	t͡ɕʰ i ₅₅ ɣ ɯ ₄₂	tɕʰi55ɣɯ42	strength	Allen2007	249	1475	力气	CVTCVT	?
6743	Qiliqiao	strength	t͡ɕʰi₄₄xo₄₄	t͡ɕʰ i ₄₄ x o ₄₄	t͡ɕʰ i ₄₄ x o ₄₄	tɕʰi44xo44	strength	Allen2007	249	1476	力气	CVTCVT	?
6744	Yunlong	strength	t͡ɕʰi₄₄	t͡ɕʰ i ₄₄	t͡ɕʰ i ₄₄	tɕʰi44	strength	Allen2007	249	1477	力气	CVT	?
6745	Xiangyun	strength	t͡ɕʰi₄₄	t͡ɕʰ i ₄₄	t͡ɕʰ i ₄₄	tɕʰi44	strength	Allen2007	249	1478	力气	CVT	?
6746	Luobenzhuo	strength	ɣɯ₄₄	ɣ ɯ ₄₄	ɣ ɯ ₄₄	ɣɯ44	strength	Allen2007	249	1479	力气	CVT	?
#
6747	Jianchuan	money	t͡se₂₁	t͡s e ₂₁	t͡s e ₂₁	tse21	money	Allen2007	250	1480	钱	CVT	?
6748	Eryuan	money	t͡se₂₁	t͡s e ₂₁	t͡s e ₂₁	tse21	money	Allen2007	250	1481	钱	CVT	?
6749	Heqi	money	t͡ɕʰẽ₃₅	t͡ɕʰ ẽ ₃₅	t͡ɕʰ ẽ ₃₅	tɕʰẽ35	money	Allen2007	250	1482	钱	CVT	?
6750	Lanping	money	t͡se₄₂	t͡s e ₄₂	t͡s e ₄₂	tse42	money	Allen2007	250	1483	钱	CVT	?
6751	Qiliqiao	money	t͡ɕʰe₅₅	t͡ɕʰ e ₅₅	t͡ɕʰ e ₅₅	tɕʰe55	money	Allen2007	250	1484	钱	CVT	?
6752	Yunlong	money	t͡se₂₁	t͡s e ₂₁	t͡s e ₂₁	tse21	money	Allen2007	250	1485	钱	CVT	?
6753	Xiangyun	money	t͡ɕʰĩ₅₅	t͡ɕʰ ĩ ₅₅	t͡ɕʰ ĩ ₅₅	tɕʰĩ55	money	Allen2007	250	1486	钱	CVT	?
6754	Luobenzhuo	money	ɲi₃₁	ɲ i ₃₁	ɲ i ₃₁	ɲi31	money	Allen2007	250	1487	钱	CVT	?
#
6755	Jianchuan	salary,pay	ɣɯ₄₂kɛ₄₂	ɣ ɯ ₄₂ k ɛ ₄₂	ɣ ɯ ₄₂ k ɛ ₄₂	ɣɯ42kɛ42	salary,pay	Allen2007	253	1488	工钱	CVTCVT	?
6756	Eryuan	salary,pay	ɣɯ₄₂kʲɛ₄₂	ɣ ɯ ₄₂ kʲ ɛ ₄₂	ɣ ɯ ₄₂ kʲ ɛ ₄₂	ɣɯ42kʲɛ42	salary,pay	Allen2007	253	1489	工钱	CVTCVT	?
6757	Heqi	salary,pay	ɣɯ₄₂kɛ₄₂	ɣ ɯ ₄₂ k ɛ ₄₂	ɣ ɯ ₄₂ k ɛ ₄₂	ɣɯ42kɛ42	salary,pay	Allen2007	253	1490	工钱	CVTCVT	?
6758	Lanping	salary,pay	ɣɯ₄₄kɛ₃₁	ɣ ɯ ₄₄ k ɛ ₃₁	ɣ ɯ ₄₄ k ɛ ₃₁	ɣɯ44kɛ31	salary,pay	Allen2007	253	1491	工钱	CVTCVT	?
6759	Qiliqiao	salary,pay	ɯ₄₂kiɛ₃₂	ɯ ₄₂ k iɛ ₃₂	ɯ ₄₂ k iɛ ₃₂	ɯ42kiɛ32	salary,pay	Allen2007	253	1492	工钱	VTCVT	?
6760	Yunlong	salary,pay	ʔɯ₄₂kɛ₄₂	ʔ ɯ ₄₂ k ɛ ₄₂	ʔ ɯ ₄₂ k ɛ ₄₂	ʔɯ42kɛ42	salary,pay	Allen2007	253	1493	工钱	CVTCVT	?
6761	Xiangyun	salary,pay	ɣɯ₄₂kʲɛ₄₂	ɣ ɯ ₄₂ kʲ ɛ ₄₂	ɣ ɯ ₄₂ kʲ ɛ ₄₂	ɣɯ42kʲɛ42	salary,pay	Allen2007	253	1494	工钱	CVTCVT	?
6762	Luobenzhuo	salary,pay	ɣɯ₄₄qa₄₂	ɣ ɯ ₄₄ q a ₄₂	ɣ ɯ ₄₄ q a ₄₂	ɣɯ44qa42	salary,pay	Allen2007	253	1495	工钱	CVTCVT	?
#
