# EDICTOR
@modified: 2015-02-10 12:26
#
ID	IPA	CONCEPT	CHINESE	COGID	DOCULECT	TOKENS	OMEGAWIKI
587	t͡su₅₅	the bird	鸟	208	Enqi	t͡s u ⁵⁵	400
588	t͡sɔ₅₅	the bird	鸟	208	Eryuan	t͡s ɔ ⁵⁵	400
589	t͡su₂₄	the bird	鸟	208	Gongxing	t͡s u ²⁴	400
590	t͡sou₄₄t͡sɿ₃₃	the bird	鸟	208	Heqi	t͡s o u ⁴⁴ t͡s ɿ ³³	400
591	t͡sou₄₄t͡sɿ₃₃	the bird	鸟	208	Jianchuan	t͡s o u ⁴⁴ t͡s ɿ ³³	400
592	t͡so₅₅	the bird	鸟	208	Jinman	t͡s o ⁵⁵	400
593	t͡sou₄₄	the bird	鸟	208	Jinxing	t͡s o u ⁴⁴	400
594	t͡suɔ₅₅	the bird	鸟	208	Luobenzhuo	t͡s u ɔ ⁵⁵	400
595	t͡so₄₄	the bird	鸟	208	Mazhelong	t͡s o ⁴⁴	400
596	t͡so₄₄	the bird	鸟	208	Qiliqiao	t͡s o ⁴⁴	400
597	t͡sɔ₄₄	the bird	鸟	208	Xiangyun	t͡s ɔ ⁴⁴	400
598	t͡su₄₄	the bird	鸟	208	Yunlong	t͡s u ⁴⁴	400
599	t͡sou₄₄	the bird	鸟	208	Zhoucheng	t͡s o u ⁴⁴	400
600		the bird	鸟	0	Cone_Tibetan		400
601		the bird	鸟	0	Lhasa_Tibetan		400
602	bʲa	the bird	鸟	212	Old_Tibetan	bʲ a	400
603		the bird	鸟	0	Achang_Lianghe		400
604		the bird	鸟	0	Achang_Longchuan		400
605		the bird	鸟	0	Achang_Luxi		400
606		the bird	鸟	0	Atsi		400
607		the bird	鸟	0	Bola		400
608	hŋak	the bird	鸟	210	Burmese	ʰŋ a k	400
609		the bird	鸟	0	Hpun		400
610		the bird	鸟	0	Lashi		400
611		the bird	鸟	0	Maru		400
612		the bird	鸟	0	Old_Burmese		400
613		the bird	鸟	0	Xiandau		400
614		the bird	鸟	0	Dumi		400
615	sʌ̄lpu	the bird	鸟	214	Khaling	s ʌ̄ l p u	400
616	pu¹	the bird	鸟	213	Limbu	p u ¹	400
617		the bird	鸟	0	Wambule		400
618		the bird	鸟	0	Yakkha		400
619		the bird	鸟	0	Yamphu		400
620		the bird	鸟	0	Dulong		400
621		the bird	鸟	0	Jingpo		400
622		the bird	鸟	0	Beijing		400
623		the bird	鸟	0	Caijia		400
624		the bird	鸟	0	Changsha		400
625		the bird	鸟	0	Ganzhou		400
626		the bird	鸟	0	Guangzhou		400
627		the bird	鸟	0	Meixian		400
628		the bird	鸟	211	Old_Chinese		400
629		the bird	鸟	0	Xiamen		400
630		the bird	鸟	0	Guiqiong		400
631	pɣa	the bird	鸟	209	Japhug	p ɣ a	400
632		the bird	鸟	0	Khroskyabs_Wobzi		400
633		the bird	鸟	0	Muya		400
634		the bird	鸟	0	Stau		400
635	.we¹	the bird	鸟	835	Tangut	w e ¹	400
636		the bird	鸟	0	Zbu		400
#
637		to bite	咬	0	Dashi		5993
638		to bite	咬	0	Zhaozhuang		5993
639		to bite	咬	0	Ega		5993
640		to bite	咬	0	Enqi		5993
641	ŋa₄₄	to bite	咬	570	Eryuan	ŋ a ⁴⁴	5993
642		to bite	咬	0	Gongxing		5993
643	ŋa₄₄	to bite	咬	570	Heqi	ŋ a ⁴⁴	5993
644	ŋa₄₄	to bite	咬	570	Jianchuan	ŋ a ⁴⁴	5993
645		to bite	咬	0	Jinman		5993
646		to bite	咬	0	Jinxing		5993
647	ɴã₅₅	to bite	咬	570	Luobenzhuo	ɴ ã ∼ ⁵⁵	5993
648		to bite	咬	0	Mazhelong		5993
649	ŋa₄₄	to bite	咬	570	Qiliqiao	ŋ a ⁴⁴	5993
650	ŋa₄₄	to bite	咬	570	Xiangyun	ŋ a ⁴⁴	5993
651	ŋa₄₄	to bite	咬	570	Yunlong	ŋ a ⁴⁴	5993
652		to bite	咬	0	Zhoucheng		5993
653		to bite	咬	0	Cone_Tibetan		5993
654		to bite	咬	0	Lhasa_Tibetan		5993
655	zaˌ bzas	to bite	咬	573	Old_Tibetan	z a	5993
656		to bite	咬	0	Achang_Lianghe		5993
657		to bite	咬	0	Achang_Longchuan		5993
658		to bite	咬	0	Achang_Luxi		5993
659		to bite	咬	0	Atsi		5993
660		to bite	咬	0	Bola		5993
661	kuik	to bite	咬	573	Burmese	k u i k	5993
662		to bite	咬	0	Hpun		5993
663		to bite	咬	0	Lashi		5993
664		to bite	咬	0	Maru		5993
665		to bite	咬	0	Old_Burmese		5993
666		to bite	咬	0	Xiandau		5993
667		to bite	咬	0	Dumi		5993
668	kɛt-	to bite	咬	576	Khaling	k ɛ t ◦	5993
669	haʔr-	to bite	咬	574	Limbu	ʰa ʔ r ◦	5993
670		to bite	咬	0	Wambule		5993
671		to bite	咬	0	Yakkha		5993
672		to bite	咬	0	Yamphu		5993
673		to bite	咬	0	Dulong		5993
674		to bite	咬	0	Jingpo		5993
675		to bite	咬	0	Beijing		5993
676		to bite	咬	0	Caijia		5993
677		to bite	咬	0	Changsha		5993
678		to bite	咬	0	Ganzhou		5993
679		to bite	咬	0	Guangzhou		5993
680		to bite	咬	0	Meixian		5993
681	*[d]e[t]-s	to bite	咬	575	Old_Chinese	d e t ◦ s	5993
682		to bite	咬	0	Xiamen		5993
683		to bite	咬	0	Guiqiong		5993
684	mtsɯɣ	to bite	咬	571	Japhug	m ts ɯ ɣ	5993
685		to bite	咬	0	Khroskyabs_Wobzi		5993
686		to bite	咬	0	Muya		5993
687		to bite	咬	0	Stau		5993
688	gioo¹	to bite	咬	572	Tangut	g i oo ¹	5993
689		to bite	咬	0	Zbu		5993
12776	zaˌ bzas	to bite		0	Old_Tibetan	b z a s	
#
690	xɯ₄₄	black	黑	26	Dashi	x ɯ ⁴⁴	1341728
691		black	黑	0	Zhaozhuang		1341728
692	xɯ₄₄	black	黑	26	Ega	x ɯ ⁴⁴	1341728
693	χɯ₅₅	black	黑	26	Enqi	χ ɯ ⁵⁵	1341728
694	xɯ₄₄	black	黑	26	Eryuan	x ɯ ⁴⁴	1341728
695	χe₂₄	black	黑	26	Gongxing	χ e ²⁴	1341728
696	xɯ₄₄	black	黑	26	Heqi	x ɯ ⁴⁴	1341728
697	xɯ₄₄	black	黑	26	Jianchuan	x ɯ ⁴⁴	1341728
698	xɯ₅₅	black	黑	26	Jinman	x ɯ ⁵⁵	1341728
699	xɯ₄₄	black	黑	26	Jinxing	x ɯ ⁴⁴	1341728
700	xɯ₅₅	black	黑	26	Luobenzhuo	x ɯ ⁵⁵	1341728
701	xɯ₄₄	black	黑	26	Mazhelong	x ɯ ⁴⁴	1341728
702	xɯ₄₄	black	黑	26	Qiliqiao	x ɯ ⁴⁴	1341728
703	xou₄₄	black	黑	26	Xiangyun	x o u ⁴⁴	1341728
704	xɯ₄₄	black	黑	26	Yunlong	x ɯ ⁴⁴	1341728
705	xɯ₄₄	black	黑	26	Zhoucheng	x ɯ ⁴⁴	1341728
706		black	黑	0	Cone_Tibetan		1341728
707		black	黑	0	Lhasa_Tibetan		1341728
708	nag-	black	黑	27	Old_Tibetan	n a g ◦	1341728
709		black	黑	0	Achang_Lianghe		1341728
710		black	黑	0	Achang_Longchuan		1341728
711		black	黑	0	Achang_Luxi		1341728
712		black	黑	0	Atsi		1341728
713		black	黑	0	Bola		1341728
714	nak	black	黑	27	Burmese	n a k	1341728
715		black	黑	0	Hpun		1341728
716		black	黑	0	Lashi		1341728
717		black	黑	0	Maru		1341728
718		black	黑	0	Old_Burmese		1341728
719		black	黑	0	Xiandau		1341728
720		black	黑	0	Dumi		1341728
721	kekêm	black	黑	30	Khaling	k e k ê m	1341728
722	mak	black	黑	28	Limbu	m a k	1341728
723		black	黑	0	Wambule		1341728
724		black	黑	0	Yakkha		1341728
725		black	黑	0	Yamphu		1341728
726		black	黑	0	Dulong		1341728
727		black	黑	0	Jingpo		1341728
728		black	黑	0	Beijing		1341728
729		black	黑	0	Caijia		1341728
730		black	黑	0	Changsha		1341728
731		black	黑	0	Ganzhou		1341728
732		black	黑	0	Guangzhou		1341728
733		black	黑	0	Meixian		1341728
734	*m̥ˤək	black	黑	29	Old_Chinese	m̥ˤ ə k	1341728
735		black	黑	0	Xiamen		1341728
736		black	黑	0	Guiqiong		1341728
737	ɲaʁ	black	黑	27	Japhug	ɲ a ʁ	1341728
738		black	黑	0	Khroskyabs_Wobzi		1341728
739		black	黑	0	Muya		1341728
740		black	黑	0	Stau		1341728
741	njaa¹	black	黑	27	Tangut	n j aa ¹	1341728
742		black	黑	0	Zbu		1341728
#
743	sʰua₄₄	the blood	血	215	Dashi	sʰ u a ⁴⁴	411
744		the blood	血	0	Zhaozhuang		411
745	sua₄₄	the blood	血	215	Ega	s u a ⁴⁴	411
746	sua₅₅	the blood	血	215	Enqi	s u a ⁵⁵	411
747	sua₄₄	the blood	血	215	Eryuan	s u a ⁴⁴	411
748	sua₂₄	the blood	血	215	Gongxing	s u a ²⁴	411
749	sʰua₄₄	the blood	血	215	Heqi	sʰ u a ⁴⁴	411
750	sua₄₄	the blood	血	215	Jianchuan	s u a ⁴⁴	411
751	sua₅₅	the blood	血	215	Jinman	s u a ⁵⁵	411
752	suɑ₄₄	the blood	血	215	Jinxing	s u ɑ ⁴⁴	411
753	sua₅₅	the blood	血	215	Luobenzhuo	s u a ⁵⁵	411
754	sua₄₄	the blood	血	215	Mazhelong	s u a ⁴⁴	411
755	ʃua₄₄	the blood	血	215	Qiliqiao	ʃ u a ⁴⁴	411
756	sua₄₄	the blood	血	215	Xiangyun	s u a ⁴⁴	411
757	sua₄₄	the blood	血	215	Yunlong	s u a ⁴⁴	411
758	sua₄₄	the blood	血	215	Zhoucheng	s u a ⁴⁴	411
759		the blood	血	0	Cone_Tibetan		411
760		the blood	血	0	Lhasa_Tibetan		411
761	kʰrag	the blood	血	217	Old_Tibetan	kʰ r a g	411
762		the blood	血	0	Achang_Lianghe		411
763		the blood	血	0	Achang_Longchuan		411
764		the blood	血	0	Achang_Luxi		411
765		the blood	血	0	Atsi		411
766		the blood	血	0	Bola		411
767	swe²	the blood	血	216	Burmese	s w e ²	411
768		the blood	血	0	Hpun		411
769		the blood	血	0	Lashi		411
770		the blood	血	0	Maru		411
771		the blood	血	0	Old_Burmese		411
772		the blood	血	0	Xiandau		411
773		the blood	血	0	Dumi		411
774	hi	the blood	血	219	Khaling	ʰi	411
775	makkhi	the blood	血	219	Limbu	m a k kʰ i	411
776		the blood	血	0	Wambule		411
777		the blood	血	0	Yakkha		411
778		the blood	血	0	Yamphu		411
779		the blood	血	0	Dulong		411
780		the blood	血	0	Jingpo		411
781		the blood	血	0	Beijing		411
782		the blood	血	0	Caijia		411
783		the blood	血	0	Changsha		411
784		the blood	血	0	Ganzhou		411
785		the blood	血	0	Guangzhou		411
786		the blood	血	0	Meixian		411
787	*m̥ˤik	the blood	血	218	Old_Chinese	m̥ˤ i k	411
788		the blood	血	0	Xiamen		411
789		the blood	血	0	Guiqiong		411
790	tɤ-se	the blood	血	216	Japhug	t ɤ ◦ s e	411
791		the blood	血	0	Khroskyabs_Wobzi		411
792		the blood	血	0	Muya		411
793		the blood	血	0	Stau		411
794	sjij¹	the blood	血	216	Tangut	s j i j ¹	411
795		the blood	血	0	Zbu		411
#
796	pʰu₅₅	to blow	吹	578	Dashi	pʰ u ⁵⁵	1375415
797		to blow	吹	0	Zhaozhuang		1375415
798	pʰɯ₅₅	to blow	吹	578	Ega	pʰ ɯ ⁵⁵	1375415
799	pʰɯ₂₄	to blow	吹	578	Enqi	pʰ ɯ ²⁴	1375415
800	pʰɯ₅₅	to blow	吹	578	Eryuan	pʰ ɯ ⁵⁵	1375415
801	pu₅₅	to blow	吹	578	Gongxing	p u ⁵⁵	1375415
802	pʰɯ₅₅	to blow	吹	578	Heqi	pʰ ɯ ⁵⁵	1375415
803	pʰɯ₅₅	to blow	吹	578	Jianchuan	pʰ ɯ ⁵⁵	1375415
804	pʰɯ₅₅	to blow	吹	578	Jinman	pʰ ɯ ⁵⁵	1375415
805	pʰɯ₅₅	to blow	吹	578	Jinxing	pʰ ɯ ⁵⁵	1375415
806	pʰɯ₄₄	to blow	吹	578	Luobenzhuo	pʰ ɯ ⁴⁴	1375415
807	pʰǝɯ₅₅	to blow	吹	578	Mazhelong	pʰ ǝ ɯ ⁵⁵	1375415
808	pʰɯ₅₅	to blow	吹	578	Qiliqiao	pʰ ɯ ⁵⁵	1375415
809	pʰou₅₅	to blow	吹	578	Xiangyun	pʰ o u ⁵⁵	1375415
810	pʰɯ₅₅	to blow	吹	578	Yunlong	pʰ ɯ ⁵⁵	1375415
811	pʰǝɯ₅₅	to blow	吹	578	Zhoucheng	pʰ ǝ ɯ ⁵⁵	1375415
812		to blow	吹	0	Cone_Tibetan		1375415
813		to blow	吹	0	Lhasa_Tibetan		1375415
814	 ɴbudˌ bus	to blow	吹	0	Old_Tibetan		1375415
815		to blow	吹	0	Achang_Lianghe		1375415
816		to blow	吹	0	Achang_Longchuan		1375415
817		to blow	吹	0	Achang_Luxi		1375415
818		to blow	吹	0	Atsi		1375415
819		to blow	吹	0	Bola		1375415
820		to blow	吹	0	Burmese		1375415
821		to blow	吹	0	Hpun		1375415
822		to blow	吹	0	Lashi		1375415
823		to blow	吹	0	Maru		1375415
824		to blow	吹	0	Old_Burmese		1375415
825		to blow	吹	0	Xiandau		1375415
826		to blow	吹	0	Dumi		1375415
827		to blow	吹	0	Khaling		1375415
828		to blow	吹	0	Limbu		1375415
829		to blow	吹	0	Wambule		1375415
830		to blow	吹	0	Yakkha		1375415
831		to blow	吹	0	Yamphu		1375415
832		to blow	吹	0	Dulong		1375415
833		to blow	吹	0	Jingpo		1375415
834		to blow	吹	0	Beijing		1375415
835		to blow	吹	0	Caijia		1375415
836		to blow	吹	0	Changsha		1375415
837		to blow	吹	0	Ganzhou		1375415
838		to blow	吹	0	Guangzhou		1375415
839		to blow	吹	0	Meixian		1375415
840	*qʰˤa, *qʰˤa-s	to blow	吹	836	Old_Chinese	qʰˤ a , _ qʰˤ a ◦ s	1375415
841		to blow	吹	0	Xiamen		1375415
842		to blow	吹	0	Guiqiong		1375415
843	ɣɤmɯt	to blow	吹	577	Japhug	ɣ ɤ m ɯ t	1375415
844		to blow	吹	0	Khroskyabs_Wobzi		1375415
845		to blow	吹	0	Muya		1375415
846		to blow	吹	0	Stau		1375415
847		to blow	吹	0	Tangut		1375415
848		to blow	吹	0	Zbu		1375415
#
849		blunt		0	Dashi		1511061
850		blunt		0	Zhaozhuang		1511061
851		blunt		0	Ega		1511061
852		blunt		0	Enqi		1511061
853	tua₃₁	blunt		32	Eryuan	t u a ³¹	1511061
854		blunt		0	Gongxing		1511061
855	tua₃₁	blunt		32	Heqi	t u a ³¹	1511061
856	tua₃₁	blunt		32	Jianchuan	t u a ³¹	1511061
857		blunt		0	Jinman		1511061
858		blunt		0	Jinxing		1511061
859	ʈɛ₅₅	blunt		32	Luobenzhuo	ʈ ɛ ⁵⁵	1511061
860		blunt		0	Mazhelong		1511061
861	ji₃₁mu₃₃	blunt		8	Qiliqiao	j i ³¹ ◦ m u ³³	1511061
862	tue₃₃	blunt		32	Xiangyun	t u e ³³	1511061
863	tua₃₁	blunt		32	Yunlong	t u a ³¹	1511061
864		blunt		0	Zhoucheng		1511061
865		blunt		0	Cone_Tibetan		1511061
866		blunt		0	Lhasa_Tibetan		1511061
867	rtul	blunt		0	Old_Tibetan		1511061
868		blunt		0	Achang_Lianghe		1511061
869		blunt		0	Achang_Longchuan		1511061
870		blunt		0	Achang_Luxi		1511061
871		blunt		0	Atsi		1511061
872		blunt		0	Bola		1511061
873		blunt		0	Burmese		1511061
874		blunt		0	Hpun		1511061
875		blunt		0	Lashi		1511061
876		blunt		0	Maru		1511061
877		blunt		0	Old_Burmese		1511061
878		blunt		0	Xiandau		1511061
879		blunt		0	Dumi		1511061
880		blunt		0	Khaling		1511061
881		blunt		0	Limbu		1511061
882		blunt		0	Wambule		1511061
883		blunt		0	Yakkha		1511061
884		blunt		0	Yamphu		1511061
885		blunt		0	Dulong		1511061
886		blunt		0	Jingpo		1511061
887		blunt		0	Beijing		1511061
888		blunt		0	Caijia		1511061
889		blunt		0	Changsha		1511061
890		blunt		0	Ganzhou		1511061
891		blunt		0	Guangzhou		1511061
892		blunt		0	Meixian		1511061
893	*tˤur	blunt		32	Old_Chinese	tˤ u r	1511061
894		blunt		0	Xiamen		1511061
895		blunt		0	Guiqiong		1511061
896	mɤ-mtɕoʁ	blunt		31	Japhug	m ɤ ◦ m tɕ o ʁ	1511061
897		blunt		0	Khroskyabs_Wobzi		1511061
898		blunt		0	Muya		1511061
899		blunt		0	Stau		1511061
900		blunt		0	Tangut		1511061
901		blunt		0	Zbu		1511061
#
902	kua₄₄	the bone	骨头	220	Dashi	k u a ⁴⁴	5983
903		the bone	骨头	0	Zhaozhuang		5983
904	qua₄₄	the bone	骨头	220	Ega	q u a ⁴⁴	5983
905	qua₅₅	the bone	骨头	220	Enqi	q u a ⁵⁵	5983
906	kua₄₄tɯ₂₁	the bone	骨头	220	Eryuan	k u a ⁴⁴ t ɯ ²¹	5983
907	qua₂₄	the bone	骨头	220	Gongxing	q u a ²⁴	5983
908	kua₄₄tɯ₂₁	the bone	骨头	220	Heqi	k u a ⁴⁴ t ɯ ²¹	5983
909	kua₄₄tɯ₂₁	the bone	骨头	220	Jianchuan	k u a ⁴⁴ t ɯ ²¹	5983
910	qua₅₅	the bone	骨头	220	Jinman	q u a ⁵⁵	5983
911	kuɑ₄₄	the bone	骨头	220	Jinxing	k u ɑ ⁴⁴	5983
912	qua₅₅t͡sɛ₄₄	the bone	骨头	220	Luobenzhuo	q u a ⁵⁵ t͡s ɛ ⁴⁴	5983
913	kua₄₄	the bone	骨头	220	Mazhelong	k u a ⁴⁴	5983
914	kua₄₄tɯ₂₁	the bone	骨头	220	Qiliqiao	k u a ⁴⁴ t ɯ ²¹	5983
915	kua₄₄tou₂₁	the bone	骨头	220	Xiangyun	k u a ⁴⁴ t o u ²¹	5983
916	kua₄₄tɯ₂₁	the bone	骨头	220	Yunlong	k u a ⁴⁴ t ɯ ²¹	5983
917	kua₄₄	the bone	骨头	220	Zhoucheng	k u a ⁴⁴	5983
918		the bone	骨头	0	Cone_Tibetan		5983
919		the bone	骨头	0	Lhasa_Tibetan		5983
920	rus	the bone	骨头	221	Old_Tibetan	r u s	5983
921		the bone	骨头	0	Achang_Lianghe		5983
922		the bone	骨头	0	Achang_Longchuan		5983
923		the bone	骨头	0	Achang_Luxi		5983
924		the bone	骨头	0	Atsi		5983
925		the bone	骨头	0	Bola		5983
926	rui²	the bone	骨头	221	Burmese	r u i ²	5983
927		the bone	骨头	0	Hpun		5983
928		the bone	骨头	0	Lashi		5983
929		the bone	骨头	0	Maru		5983
930		the bone	骨头	0	Old_Burmese		5983
931		the bone	骨头	0	Xiandau		5983
932		the bone	骨头	0	Dumi		5983
933	solo	the bone	骨头	223	Khaling	s o l o	5983
934	yɛt	the bone	骨头	221	Limbu	y ɛ t	5983
935		the bone	骨头	0	Wambule		5983
936		the bone	骨头	0	Yakkha		5983
937		the bone	骨头	0	Yamphu		5983
938		the bone	骨头	0	Dulong		5983
939		the bone	骨头	0	Jingpo		5983
940		the bone	骨头	0	Beijing		5983
941		the bone	骨头	0	Caijia		5983
942		the bone	骨头	0	Changsha		5983
943		the bone	骨头	0	Ganzhou		5983
944		the bone	骨头	0	Guangzhou		5983
945		the bone	骨头	0	Meixian		5983
946	*kˤut	the bone	骨头	222	Old_Chinese	kˤ u t	5983
947		the bone	骨头	0	Xiamen		5983
948		the bone	骨头	0	Guiqiong		5983
949	ɕɤrɯ	the bone	骨头	221	Japhug	ɕ ɤ r ɯ	5983
950		the bone	骨头	0	Khroskyabs_Wobzi		5983
951		the bone	骨头	0	Muya		5983
952		the bone	骨头	0	Stau		5983
953	rjɨr¹	the bone	骨头	221	Tangut	r j ɨ r ¹	5983
954		the bone	骨头	0	Zbu		5983
#
955		the branch		0	Dashi		6343
956		the branch		0	Zhaozhuang		6343
957		the branch		0	Ega		6343
958		the branch		0	Enqi		6343
959		the branch		0	Eryuan		6343
960		the branch		0	Gongxing		6343
961		the branch		0	Heqi		6343
962		the branch		0	Jianchuan		6343
963		the branch		0	Jinman		6343
964		the branch		0	Jinxing		6343
965		the branch		0	Luobenzhuo		6343
966		the branch		0	Mazhelong		6343
967		the branch		0	Qiliqiao		6343
968		the branch		0	Xiangyun		6343
969		the branch		0	Yunlong		6343
970		the branch		0	Zhoucheng		6343
971		the branch		0	Cone_Tibetan		6343
972		the branch		0	Lhasa_Tibetan		6343
973	jal.ga	the branch		0	Old_Tibetan		6343
974		the branch		0	Achang_Lianghe		6343
975		the branch		0	Achang_Longchuan		6343
976		the branch		0	Achang_Luxi		6343
977		the branch		0	Atsi		6343
978		the branch		0	Bola		6343
979		the branch		0	Burmese		6343
980		the branch		0	Hpun		6343
981		the branch		0	Lashi		6343
982		the branch		0	Maru		6343
983		the branch		0	Old_Burmese		6343
984		the branch		0	Xiandau		6343
985		the branch		0	Dumi		6343
986		the branch		0	Khaling		6343
987		the branch		0	Limbu		6343
988		the branch		0	Wambule		6343
989		the branch		0	Yakkha		6343
990		the branch		0	Yamphu		6343
991		the branch		0	Dulong		6343
992		the branch		0	Jingpo		6343
993		the branch		0	Beijing		6343
994		the branch		0	Caijia		6343
995		the branch		0	Changsha		6343
996		the branch		0	Ganzhou		6343
997		the branch		0	Guangzhou		6343
998		the branch		0	Meixian		6343
999	*ke	the branch		225	Old_Chinese	k e	6343
1000		the branch		0	Xiamen		6343
1001		the branch		0	Guiqiong		6343
1002	tɤ-rtaʁ	the branch		224	Japhug	t ɤ ◦ r t a ʁ	6343
1003		the branch		0	Khroskyabs_Wobzi		6343
1004		the branch		0	Muya		6343
1005		the branch		0	Stau		6343
1006		the branch		0	Tangut		6343
1007		the branch		0	Zbu		6343
#
1008	pa₄₂	the breast	乳房	226	Dashi	p a ⁴²	5992
1009		the breast	乳房	0	Zhaozhuang		5992
1010	pa₄₂	the breast	乳房	226	Ega	p a ⁴²	5992
1011	pa₂₁	the breast	乳房	226	Enqi	p a ²¹	5992
1012	pa₄₂	the breast	乳房	226	Eryuan	p a ⁴²	5992
1013	ba₂₁	the breast	乳房	226	Gongxing	b a ²¹	5992
1014	pa₄₂tu₃₅	the breast	乳房	226	Heqi	p a ⁴² t u ³⁵	5992
1015	pa₄₂	the breast	乳房	226	Jianchuan	p a ⁴²	5992
1016	pa₄₂	the breast	乳房	226	Jinman	p a ⁴²	5992
1017	pɑ₄₂	the breast	乳房	226	Jinxing	p ɑ ⁴²	5992
1018	pa₄₄	the breast	乳房	226	Luobenzhuo	p a ⁴⁴	5992
1019	ŋɔŋ₃₃	the breast	乳房	9	Mazhelong	ŋ ɔ ŋ ³³	5992
1020	pa₄₂ku₂₁	the breast	乳房	226	Qiliqiao	p a ⁴² k u ²¹	5992
1021	pa₄₂	the breast	乳房	226	Xiangyun	p a ⁴²	5992
1022	pa₄₂	the breast	乳房	226	Yunlong	p a ⁴²	5992
1023	pa₄₂	the breast	乳房	226	Zhoucheng	p a ⁴²	5992
1024		the breast	乳房	0	Cone_Tibetan		5992
1025		the breast	乳房	0	Lhasa_Tibetan		5992
1026	nu.ma	the breast	乳房	227	Old_Tibetan	n u m a	5992
1027		the breast	乳房	0	Achang_Lianghe		5992
1028		the breast	乳房	0	Achang_Longchuan		5992
1029		the breast	乳房	0	Achang_Luxi		5992
1030		the breast	乳房	0	Atsi		5992
1031		the breast	乳房	0	Bola		5992
1032	nui³	the breast	乳房	227	Burmese	n u i ³	5992
1033		the breast	乳房	0	Hpun		5992
1034		the breast	乳房	0	Lashi		5992
1035		the breast	乳房	0	Maru		5992
1036		the breast	乳房	0	Old_Burmese		5992
1037		the breast	乳房	0	Xiandau		5992
1038		the breast	乳房	0	Dumi		5992
1039	nʉs	the breast	乳房	227	Khaling	n ʉ s	5992
1040	nu	the breast	乳房	227	Limbu	n u	5992
1041		the breast	乳房	0	Wambule		5992
1042		the breast	乳房	0	Yakkha		5992
1043		the breast	乳房	0	Yamphu		5992
1044		the breast	乳房	0	Dulong		5992
1045		the breast	乳房	0	Jingpo		5992
1046		the breast	乳房	0	Beijing		5992
1047		the breast	乳房	0	Caijia		5992
1048		the breast	乳房	0	Changsha		5992
1049		the breast	乳房	0	Ganzhou		5992
1050		the breast	乳房	0	Guangzhou		5992
1051		the breast	乳房	0	Meixian		5992
1052	*noʔ	the breast	乳房	229	Old_Chinese	n o ʔ	5992
1053		the breast	乳房	0	Xiamen		5992
1054		the breast	乳房	0	Guiqiong		5992
1055	tɯ-nɯ	the breast	乳房	227	Japhug	t ɯ ◦ n ɯ	5992
1056		the breast	乳房	0	Khroskyabs_Wobzi		5992
1057		the breast	乳房	0	Muya		5992
1058		the breast	乳房	0	Stau		5992
1059	ner²	the breast	乳房	228	Tangut	n e r ²	5992
1060		the breast	乳房	0	Zbu		5992
#
1061		to breathe	呼吸	0	Dashi		5998
1062		to breathe	呼吸	0	Zhaozhuang		5998
1063		to breathe	呼吸	0	Ega		5998
1064		to breathe	呼吸	0	Enqi		5998
1065		to breathe	呼吸	0	Eryuan		5998
1066		to breathe	呼吸	0	Gongxing		5998
1067		to breathe	呼吸	0	Heqi		5998
1068		to breathe	呼吸	0	Jianchuan		5998
1069		to breathe	呼吸	0	Jinman		5998
1070		to breathe	呼吸	0	Jinxing		5998
1071		to breathe	呼吸	0	Luobenzhuo		5998
1072		to breathe	呼吸	0	Mazhelong		5998
1073		to breathe	呼吸	0	Qiliqiao		5998
1074		to breathe	呼吸	0	Xiangyun		5998
1075		to breathe	呼吸	0	Yunlong		5998
1076		to breathe	呼吸	0	Zhoucheng		5998
1077		to breathe	呼吸	0	Cone_Tibetan		5998
1078		to breathe	呼吸	0	Lhasa_Tibetan		5998
1079	dbugs  gtoŋ	to breathe	呼吸	0	Old_Tibetan		5998
1080		to breathe	呼吸	0	Achang_Lianghe		5998
1081		to breathe	呼吸	0	Achang_Longchuan		5998
1082		to breathe	呼吸	0	Achang_Luxi		5998
1083		to breathe	呼吸	0	Atsi		5998
1084		to breathe	呼吸	0	Bola		5998
1085		to breathe	呼吸	0	Burmese		5998
1086		to breathe	呼吸	0	Hpun		5998
1087		to breathe	呼吸	0	Lashi		5998
1088		to breathe	呼吸	0	Maru		5998
1089		to breathe	呼吸	0	Old_Burmese		5998
1090		to breathe	呼吸	0	Xiandau		5998
1091		to breathe	呼吸	0	Dumi		5998
1092		to breathe	呼吸	0	Khaling		5998
1093		to breathe	呼吸	0	Limbu		5998
1094		to breathe	呼吸	0	Wambule		5998
1095		to breathe	呼吸	0	Yakkha		5998
1096		to breathe	呼吸	0	Yamphu		5998
1097		to breathe	呼吸	0	Dulong		5998
1098		to breathe	呼吸	0	Jingpo		5998
1099		to breathe	呼吸	0	Beijing		5998
1100		to breathe	呼吸	0	Caijia		5998
1101		to breathe	呼吸	0	Changsha		5998
1102		to breathe	呼吸	0	Ganzhou		5998
1103		to breathe	呼吸	0	Guangzhou		5998
1104		to breathe	呼吸	0	Meixian		5998
1105	*sək	to breathe	呼吸	580	Old_Chinese	s ə k	5998
1106		to breathe	呼吸	0	Xiamen		5998
1107		to breathe	呼吸	0	Guiqiong		5998
1108	ɯ-sŋɯro (lɤt)	to breathe	呼吸	22	Japhug	ɯ ◦ s ŋ ɯ r o _ l ɤ t )	5998
1109		to breathe	呼吸	0	Khroskyabs_Wobzi		5998
1110		to breathe	呼吸	0	Muya		5998
1111		to breathe	呼吸	0	Stau		5998
1112		to breathe	呼吸	0	Tangut		5998
