# Wordlist

# META
@modified:2015-01-20 10:39

# DATA
ID	DOCULECT	CONCEPT	IPA	TOKENS	ALIGNMENT	ENTRY_IN_SOURCE	GLOSS_IN_SOURCE	SOURCE	ID_IN_SOURCE	COGID	CHINESE_GLOSS	PST	POS
1155	Jinman	fragrant	ɕõ₅₅	ɕ õ ₅₅	ɕ õ - ₅₅	ɕõ55	fragrant (smell)	Wang2006a	1069	293	?	CVT	?
1156	Jinxing	fragrant	ɕiõ₅₅	ɕ iõ ₅₅	ɕ iõ - ₅₅	ɕiõ55	fragrant (smell)	Wang2006a	1069	293	?	CVT	?
1157	Dashi	fragrant	ɕoŋ₃₅	ɕ o ŋ ₃₅	ɕ o ŋ ₃₅	ɕoŋ35	fragrant (smell)	Wang2006a	1069	293	?	CVcT	?
1158	Zhoucheng	fragrant	ɕou₃₅	ɕ ou ₃₅	ɕ ou - ₃₅	ɕou35	fragrant (smell)	Wang2006a	1069	293	?	CVT	?
1159	Mazhelong	fragrant	ɕoŋ₅₅	ɕ o ŋ ₅₅	ɕ o ŋ ₅₅	ɕoŋ55	fragrant (smell)	Wang2006a	1069	293	?	CVcT	?
#
4908	Tuoluo	fraud	t͡ɕɔ₂₁	t͡ɕ ɔ ₂₁	- - - - - t͡ɕ ɔ ₂₁	tɕɔ21	fraud	Wang2006a	1048	283	?	CVT	?
4909	Enqi	fraud	t͡ɕia₅₅a₄₃t͡si₂₄	t͡ɕ ia ₅₅ a ₄₃ t͡s i ₂₄	t͡ɕ ia ₅₅ a ₄₃ t͡s i ₂₄	(tɕia55a43tsi24)	fraud	Wang2006a	1048	283	?	CVTVTCVT	?
4910	Ega	fraud	t͡ɕa₄₂	t͡ɕ a ₄₂	- - - - - t͡ɕ a ₄₂	tɕa42	fraud	Wang2006a	1048	283	?	CVT	?
4911	Jinman	fraud	a₄₂t͡ʂɚ̃₅₅	a ₄₂ t͡ʂ ɚ̃ ₅₅	- - - a ₄₂ t͡ʂ ɚ̃ ₅₅	(a42tʂɚ̃55)	fraud	Wang2006a	1048	283	?	VTCVT	?
4912	Jinxing	fraud	t͡ɕiɑ₃₁	t͡ɕ iɑ ₃₁	- - - - - t͡ɕ iɑ ₃₁	tɕiɑ31	fraud	Wang2006a	1048	283	?	CVT	?
4913	Dashi	fraud	t͡ɕia₃₁	t͡ɕ ia ₃₁	- - - - - t͡ɕ ia ₃₁	tɕia31	fraud	Wang2006a	1048	283	?	CVT	?
4914	Zhoucheng	fraud	t͡ɕa₃₁	t͡ɕ a ₃₁	- - - - - t͡ɕ a ₃₁	tɕa31	fraud	Wang2006a	1048	283	?	CVT	?
4915	Mazhelong	fraud	t͡ɕa₂₁	t͡ɕ a ₂₁	- - - - - t͡ɕ a ₂₁	tɕa21	fraud	Wang2006a	1048	283	?	CVT	?
#
4105	Tuoluo	friend	ʐɔ₄₂	ʐ ɔ ₄₂	- ʐ ɔ ₄₂	ʐɔ42	friend	Wang2006a	201	70	?	CVT	?
4106	Gongxing	friend	d͡ʑia₂₁	d͡ʑ ia ₂₁	- d͡ʑ ia ₂₁	dʑia21	friend	Wang2006a	201	70	?	CVT	?
4107	Enqi	friend	tʣia₂₁	t ʣ ia ₂₁	t ʣ ia ₂₁	tʣia21	friend	Wang2006a	201	70	?	CCVT	?
4108	Ega	friend	tʣio₄₂	t ʣ io ₄₂	t ʣ io ₄₂	tʣio42	friend	Wang2006a	201	70	?	CCVT	?
4109	Jinman	friend	t͡ɕa₄₂	t͡ɕ a ₄₂	- t͡ɕ a ₄₂	tɕa42	friend	Wang2006a	201	70	?	CVT	?
4110	Jinxing	friend	t͡ɕiɑ₄₂	t͡ɕ iɑ ₄₂	- t͡ɕ iɑ ₄₂	tɕiɑ42	friend	Wang2006a	201	70	?	CVT	?
4111	Dashi	friend	t͡ɕia₄₂	t͡ɕ ia ₄₂	- t͡ɕ ia ₄₂	tɕia42	friend	Wang2006a	201	70	?	CVT	?
4112	Zhoucheng	friend	t͡ɕia₄₂	t͡ɕ ia ₄₂	- t͡ɕ ia ₄₂	tɕia42	friend	Wang2006a	201	70	?	CVT	?
4113	Mazhelong	friend	t͡ɕʰa₄₂	t͡ɕʰ a ₄₂	t͡ɕʰ - a ₄₂	tɕʰa42	friend	Wang2006a	201	70	?	CVT	?
#
1168	Tuoluo	frog	oŋ₅₅ma₅₅	o ŋ ₅₅ m a ₅₅	- o ŋ ₅₅ - - - m a - ₅₅ - - -	oŋ55(ma55)	frog	Wang2006a	349	107	?	VcTCVT	?
1169	Gongxing	frog	õ₁₂mæ₁₂	õ ₁₂ m æ ₁₂	- õ - ₁₂ - - - m æ - ₁₂ - - -	õ12(mæ12)	frog	Wang2006a	349	107	?	VTCVT	?
1170	Enqi	frog	u₂₁mæ₂₄	u ₂₁ m æ ₂₄	- u - ₂₁ - - - m æ - ₂₄ - - -	u21(mæ24)	frog	Wang2006a	349	107	?	VTCVT	?
1171	Ega	frog	d͡ʑia₄₂õ₂₁	d͡ʑ ia ₄₂ õ ₂₁	d͡ʑ ia - ₄₂ - - - - - - - - õ ₂₁	(dʑia42)õ21	frog	Wang2006a	349	107	?	CVTVT	?
1172	Jinman	frog	õ₂₁mo₅₅	õ ₂₁ m o ₅₅	- õ - ₂₁ - - - m o - ₅₅ - - -	õ21(mo55)	frog	Wang2006a	349	107	?	VTCVT	?
1173	Jinxing	frog	õ₂₁man₅₅	õ ₂₁ m a n ₅₅	- õ - ₂₁ - - - m a n ₅₅ - - -	õ21(man55)	frog	Wang2006a	349	107	?	VTCVcT	?
1174	Dashi	frog	u₃₁mɚ₅₅	u ₃₁ m ɚ ₅₅	- u - ₃₁ - - - m ɚ - ₅₅ - - -	u31(mɚ55)	frog	Wang2006a	349	107	?	VTCVT	?
1175	Zhoucheng	frog	ou₂₁mɛ₃₁t͡si₃₃	ou ₂₁ m ɛ ₃₁ t͡s i ₃₃	- - - - - ou ₂₁ m ɛ - ₃₁ t͡s i ₃₃	ou21(mɛ31tsi33)	frog	Wang2006a	349	107	?	VTCVTCVT	?
1176	Mazhelong	frog	lɤ₄₄ɛ₃₃mɚ₅₅t͡si₃₃	l ɤ ₄₄ ɛ ₃₃ m ɚ ₅₅ t͡s i ₃₃	l ɤ - ₄₄ - ɛ ₃₃ m ɚ - ₅₅ t͡s i ₃₃	lv44ɛ33mɚ55tsi33	frog	Wang2006a	349	107	?	CVTVTCVTCVT	?
#
1185	Tuoluo	frost	ɕioŋ₅₅	ɕ io ŋ ₅₅	ɕ io ŋ ₅₅	ɕioŋ55	frost	Wang2006a	14	8	?	CVcT	?
1186	Gongxing	frost	soŋ₅₅	s o ŋ ₅₅	s o ŋ ₅₅	soŋ55	frost	Wang2006a	14	8	?	CVcT	?
1187	Enqi	frost	ɕio₂₄	ɕ io ₂₄	ɕ io - ₂₄	ɕio24	frost	Wang2006a	14	8	?	CVT	?
1188	Ega	frost	ɕuoŋ₅₅	ɕ uo ŋ ₅₅	ɕ uo ŋ ₅₅	ɕuoŋ55	frost	Wang2006a	14	8	?	CVcT	?
1189	Jinman	frost	ɕiõ₅₅	ɕ iõ ₅₅	ɕ iõ - ₅₅	ɕiõ55	frost	Wang2006a	14	8	?	CVT	?
1190	Jinxing	frost	sõ₅₅	s õ ₅₅	s õ - ₅₅	sõ55	frost	Wang2006a	14	8	?	CVT	?
1191	Dashi	frost	ʂou₄₄	ʂ ou ₄₄	ʂ ou - ₄₄	ʂou44	frost	Wang2006a	14	8	?	CVT	?
1192	Zhoucheng	frost	sou₅₅	s ou ₅₅	s ou - ₅₅	sou55	frost	Wang2006a	14	8	?	CVT	?
1193	Mazhelong	frost	soŋ₅₅	s o ŋ ₅₅	s o ŋ ₅₅	soŋ55	frost	Wang2006a	14	8	?	CVcT	?
#
5457	Tuoluo	fully recover (from an illness)	xẽ₃₃	x ẽ ₃₃	x ẽ - ₃₃ - - -	xẽ33	fully recover (from an illness)	Wang2006a	1580	400	?	CVT	?
5458	Gongxing	fully recover (from an illness)	χen₂₂	χ e n ₂₂	χ e n ₂₂ - - -	χen22	fully recover (from an illness)	Wang2006a	1580	400	?	CVcT	?
5459	Enqi	fully recover (from an illness)	χɯ₂₂	χ ɯ ₂₂	χ ɯ - ₂₂ - - -	χɯ22	fully recover (from an illness)	Wang2006a	1580	400	?	CVT	?
5460	Jinxing	fully recover (from an illness)	xǝ̃₃₃	x ǝ̃ ₃₃	x ǝ̃ - ₃₃ - - -	xǝ̃33	fully recover (from an illness)	Wang2006a	1580	400	?	CVT	?
5461	Dashi	fully recover (from an illness)	xu₃₃xa₅₅	x u ₃₃ x a ₅₅	x u - ₃₃ x a ₅₅	xu33(xa55)	fully recover (from an illness)	Wang2006a	1580	400	?	CVTCVT	?
5462	Zhoucheng	fully recover (from an illness)	xɯ₃₃	x ɯ ₃₃	x ɯ - ₃₃ - - -	xɯ33	fully recover (from an illness)	Wang2006a	1580	400	?	CVT	?
5463	Mazhelong	fully recover (from an illness)	xǝ₃₃	x ǝ ₃₃	x ǝ - ₃₃ - - -	xǝ33	fully recover (from an illness)	Wang2006a	1580	400	?	CVT	?
#
4473	Tuoluo	garden (plot)	suaŋ₅₅	s ua ŋ ₅₅	s ua ŋ ₅₅ - - -	suaŋ55	garden (plot)	Wang2006a	522	170	?	CVcT	?
4474	Gongxing	garden (plot)	ɕyen₅₅	ɕ ye n ₅₅	ɕ ye n ₅₅ - - -	ɕyen55	garden (plot)	Wang2006a	522	170	?	CVcT	?
4475	Enqi	garden (plot)	ɕyɛ₂₄	ɕ yɛ ₂₄	ɕ yɛ - ₂₄ - - -	ɕyE24	garden (plot)	Wang2006a	522	170	?	CVT	?
4476	Ega	garden (plot)	sua₅₅lu₂₁	s ua ₅₅ l u ₂₁	s ua - ₅₅ l u ₂₁	sua55(lu21)	garden (plot)	Wang2006a	522	170	?	CVTCVT	?
4477	Jinman	garden (plot)	sõ₅₅lu₂₁	s õ ₅₅ l u ₂₁	s õ - ₅₅ l u ₂₁	sõ55(lu21)	garden (plot)	Wang2006a	522	170	?	CVTCVT	?
4478	Jinxing	garden (plot)	suɑ̃₅₅	s uɑ̃ ₅₅	s uɑ̃ - ₅₅ - - -	suɑ̃55	garden (plot)	Wang2006a	522	170	?	CVT	?
4479	Dashi	garden (plot)	suaŋ₃₅	s ua ŋ ₃₅	s ua ŋ ₃₅ - - -	suaŋ35	garden (plot)	Wang2006a	522	170	?	CVcT	?
4480	Zhoucheng	garden (plot)	sua₃₅	s ua ₃₅	s ua - ₃₅ - - -	sua35	garden (plot)	Wang2006a	522	170	?	CVT	?
4481	Mazhelong	garden (plot)	suaŋ₅₅	s ua ŋ ₅₅	s ua ŋ ₅₅ - - -	suaŋ55	garden (plot)	Wang2006a	522	170	?	CVcT	?
#
4382	Tuoluo	garlic	soŋ₂₁	s o ŋ ₂₁	s o ŋ ₂₁	soŋ21	garlic	Wang2006a	424	142	?	CVcT	?
4383	Gongxing	garlic	suaŋ₄₂	s ua ŋ ₄₂	s ua ŋ ₄₂	suaŋ42	garlic	Wang2006a	424	142	?	CVcT	?
4384	Enqi	garlic	ɕyɛ₄₂	ɕ yɛ ₄₂	ɕ yɛ - ₄₂	ɕyE42	garlic	Wang2006a	424	142	?	CVT	?
4385	Ega	garlic	sua₄₂	s ua ₄₂	s ua - ₄₂	sua42	garlic	Wang2006a	424	142	?	CVT	?
4386	Jinman	garlic	suã₄₂	s uã ₄₂	s uã - ₄₂	suã42	garlic	Wang2006a	424	142	?	CVT	?
4387	Jinxing	garlic	suɑ₃₁	s uɑ ₃₁	s uɑ - ₃₁	suɑ31	garlic	Wang2006a	424	142	?	CVT	?
4388	Dashi	garlic	sʰuaŋ₃₁	sʰ ua ŋ ₃₁	sʰ ua ŋ ₃₁	sʰuaŋ31	garlic	Wang2006a	424	142	?	CVcT	?
4389	Zhoucheng	garlic	sua₃₁	s ua ₃₁	s ua - ₃₁	sua31	garlic	Wang2006a	424	142	?	CVT	?
4390	Mazhelong	garlic	suaŋ₂₁	s ua ŋ ₂₁	s ua ŋ ₂₁	suaŋ21	garlic	Wang2006a	424	142	?	CVcT	?
#
5146	Tuoluo	get; acquire	tɯ₄₂	t ɯ ₄₂	t - ɯ ₄₂	tɯ42	get; acquire	Wang2006a	1263	334	?	CVT	?
5147	Gongxing	get; acquire	ti₂₄	t i ₂₄	t - i ₂₄	ti24	get; acquire	Wang2006a	1263	334	?	CVT	?
5148	Enqi	get; acquire	tǝ₅₅	t ǝ ₅₅	t - ǝ ₅₅	tǝ55	get; acquire	Wang2006a	1263	334	?	CVT	?
5149	Ega	get; acquire	tɯ₄₄	t ɯ ₄₄	t - ɯ ₄₄	tɯ44	get; acquire	Wang2006a	1263	334	?	CVT	?
5150	Jinman	get; acquire	tɯ₅₅	t ɯ ₅₅	t - ɯ ₅₅	tɯ55	get; acquire	Wang2006a	1263	334	?	CVT	?
5151	Jinxing	get; acquire	tǝ₄₄	t ǝ ₄₄	t - ǝ ₄₄	tǝ44	get; acquire	Wang2006a	1263	334	?	CVT	?
5152	Dashi	get; acquire	tjɯ₄₄	t j ɯ ₄₄	t j ɯ ₄₄	tjɯ44	get; acquire	Wang2006a	1263	334	?	CCVT	?
5153	Zhoucheng	get; acquire	tɯ₄₄	t ɯ ₄₄	t - ɯ ₄₄	tɯ44	get; acquire	Wang2006a	1263	334	?	CVT	?
5154	Mazhelong	get; acquire	tǝɯ₄₄	t ǝɯ ₄₄	t - ǝɯ ₄₄	tǝɯ44	get; acquire	Wang2006a	1263	334	?	CVT	?
#
1202	Gongxing	ghost	t͡ʂi₂₂	t͡ʂ i ₂₂	t͡ʂ i ₂₂	tʂi22	ghost, spirit	Wang2006a	669	200	?	CVT	?
1203	Enqi	ghost	t͡sɿ₂₂	t͡s ɿ ₂₂	t͡s ɿ ₂₂	tsɿ22	ghost, spirit	Wang2006a	669	200	?	CVT	?
1204	Ega	ghost	t͡sɛ₂₂	t͡s ɛ ₂₂	t͡s ɛ ₂₂	tsɛ22	ghost, spirit	Wang2006a	669	200	?	CVT	?
1205	Jinman	ghost	t͡ʂɚ₂₂	t͡ʂ ɚ ₂₂	t͡ʂ ɚ ₂₂	tʂɚ22	ghost, spirit	Wang2006a	669	200	?	CVT	?
1206	Jinxing	ghost	kɤ₃₃	k ɤ ₃₃	k ɤ ₃₃	kv33	ghost, spirit	Wang2006a	669	200	?	CVT	?
1207	Dashi	ghost	ko₃₃	k o ₃₃	k o ₃₃	ko33	ghost, spirit	Wang2006a	669	200	?	CVT	?
1208	Zhoucheng	ghost	kɤ₃₃	k ɤ ₃₃	k ɤ ₃₃	kv33	ghost, spirit	Wang2006a	669	200	?	CVT	?
1209	Mazhelong	ghost	t͡ɕu₃₃	t͡ɕ u ₃₃	t͡ɕ u ₃₃	tɕu33	ghost, spirit	Wang2006a	669	200	?	CVT	?
#
4391	Tuoluo	ginger	koŋ₅₅	k o ŋ ₅₅	k o ŋ ₅₅	koŋ55	ginger	Wang2006a	425	143	?	CVcT	?
4392	Gongxing	ginger	koŋ₅₅	k o ŋ ₅₅	k o ŋ ₅₅	koŋ55	ginger	Wang2006a	425	143	?	CVcT	?
4393	Enqi	ginger	ko₂₄	k o ₂₄	k o - ₂₄	ko24	ginger	Wang2006a	425	143	?	CVT	?
4394	Ega	ginger	ku₅₅	k u ₅₅	k u - ₅₅	ku55	ginger	Wang2006a	425	143	?	CVT	?
4395	Jinman	ginger	koŋ₅₅	k o ŋ ₅₅	k o ŋ ₅₅	koŋ55	ginger	Wang2006a	425	143	?	CVcT	?
4396	Jinxing	ginger	kõ₅₅	k õ ₅₅	k õ - ₅₅	kõ55	ginger	Wang2006a	425	143	?	CVT	?
4397	Dashi	ginger	koŋ₅₅	k o ŋ ₅₅	k o ŋ ₅₅	koŋ55	ginger	Wang2006a	425	143	?	CVcT	?
4398	Zhoucheng	ginger	kou₃₅	k ou ₃₅	k ou - ₃₅	kou35	ginger	Wang2006a	425	143	?	CVT	?
4399	Mazhelong	ginger	koŋ₅₅	k o ŋ ₅₅	k o ŋ ₅₅	koŋ55	ginger	Wang2006a	425	143	?	CVcT	?
#
1218	Tuoluo	give	zi₂₁	z i ₂₁	z i ₂₁	zi21	give	Wang2006a	1345	346	?	CVT	verb
1219	Gongxing	give	zi₄₂	z i ₄₂	z i ₄₂	zi42	give	Wang2006a	1345	346	?	CVT	verb
1220	Enqi	give	t͡sɿ₄₃	t͡s ɿ ₄₃	t͡s ɿ ₄₃	tsɿ43	give	Wang2006a	1345	346	?	CVT	verb
1221	Ega	give	zi₄₂	z i ₄₂	z i ₄₂	zi42	give	Wang2006a	1345	346	?	CVT	verb
1222	Jinman	give	zi₄₂	z i ₄₂	z i ₄₂	zi42	give	Wang2006a	1345	346	?	CVT	verb
1223	Jinxing	give	si₃₁	s i ₃₁	s i ₃₁	si31	give	Wang2006a	1345	346	?	CVT	verb
1224	Dashi	give	zi₂₁	z i ₂₁	z i ₂₁	zi21	give	Wang2006a	1345	346	?	CVT	verb
1225	Zhoucheng	give	zɯ₄₂	z ɯ ₄₂	z ɯ ₄₂	zɯ42	give	Wang2006a	1345	346	?	CVT	verb
1226	Mazhelong	give	zǝɯ₂₁	z ǝɯ ₂₁	z ǝɯ ₂₁	zǝɯ21	give	Wang2006a	1345	346	?	CVT	verb
#
1227	Tuoluo	glutinous rice	sɤ₃₃	s ɤ ₃₃	s ɤ ₃₃ - - - - -	sv33	glutinous rice	Wang2006a	404	130	?	CVT	?
1228	Gongxing	glutinous rice	sao₂₂	s ao ₂₂	s ao ₂₂ - - - - -	sao22	glutinous rice	Wang2006a	404	130	?	CVT	?
1229	Enqi	glutinous rice	su₂₂	s u ₂₂	s u ₂₂ - - - - -	su22	glutinous rice	Wang2006a	404	130	?	CVT	?
1230	Ega	glutinous rice	sy₂₂	s y ₂₂	s y ₂₂ - - - - -	sy22	glutinous rice	Wang2006a	404	130	?	CVT	?
1231	Jinman	glutinous rice	sy₂₂	s y ₂₂	s y ₂₂ - - - - -	sy22	glutinous rice	Wang2006a	404	130	?	CVT	?
1232	Jinxing	glutinous rice	sɤ₃₃	s ɤ ₃₃	s ɤ ₃₃ - - - - -	sv33	glutinous rice	Wang2006a	404	130	?	CVT	?
1233	Dashi	glutinous rice	sõ₃₃	s õ ₃₃	s õ ₃₃ - - - - -	sõ33	glutinous rice	Wang2006a	404	130	?	CVT	?
1234	Zhoucheng	glutinous rice	si₅₅	s i ₅₅	s i ₅₅ - - - - -	si55	glutinous rice	Wang2006a	404	130	?	CVT	?
1235	Mazhelong	glutinous rice	sɯ₃₃sɯ₃₃mɛ	s ɯ ₃₃ s ɯ ₃₃ m ɛ	s ɯ ₃₃ s ɯ ₃₃ m ɛ	sɯ33sɯ33mɛ	glutinous rice	Wang2006a	404	130	?	CVTCVTCV	?
#
3952	Tuoluo	gold	t͡ɕien₅₅	t͡ɕ ie n ₅₅	t͡ɕ ie n ₅₅	tɕien55	gold	Wang2006a	51	27	?	CVcT	?
3953	Gongxing	gold	t͡ɕien₅₅	t͡ɕ ie n ₅₅	t͡ɕ ie n ₅₅	tɕien55	gold	Wang2006a	51	27	?	CVcT	?
3954	Enqi	gold	t͡ɕɨ₂₄	t͡ɕ ɨ ₂₄	t͡ɕ ɨ - ₂₄	tɕɨ24	gold	Wang2006a	51	27	?	CVT	?
3955	Ega	gold	t͡ɕi₅₅	t͡ɕ i ₅₅	t͡ɕ i - ₅₅	tɕi55	gold	Wang2006a	51	27	?	CVT	?
3956	Jinman	gold	t͡ɕĩ₅₅	t͡ɕ ĩ ₅₅	t͡ɕ ĩ - ₅₅	tɕĩ55	gold	Wang2006a	51	27	?	CVT	?
3957	Jinxing	gold	t͡ɕien₅₅	t͡ɕ ie n ₅₅	t͡ɕ ie n ₅₅	tɕien55	gold	Wang2006a	51	27	?	CVcT	?
3958	Dashi	gold	t͡ɕien₃₅	t͡ɕ ie n ₃₅	t͡ɕ ie n ₃₅	tɕien35	gold	Wang2006a	51	27	?	CVcT	?
3959	Zhoucheng	gold	t͡ɕɨɛ₃₅	t͡ɕ ɨɛ ₃₅	t͡ɕ ɨɛ - ₃₅	tɕɨɛ35	gold	Wang2006a	51	27	?	CVT	?
3960	Mazhelong	gold	t͡ɕen₅₅	t͡ɕ e n ₅₅	t͡ɕ e n ₅₅	tɕen55	gold	Wang2006a	51	27	?	CVcT	?
#
1244	Tuoluo	good	diaŋ₃₅	d ia ŋ ₃₅	d ia ŋ ₃₅	diaŋ35	good	Wang2006a	1052	286	?	CVcT	?
1245	Gongxing	good	d͡zan₁₂	d͡z a n ₁₂	d͡z a n ₁₂	dzan12	good	Wang2006a	1052	286	?	CVcT	?
1246	Enqi	good	diæ₂₁	d iæ ₂₁	d iæ - ₂₁	diæ21	good	Wang2006a	1052	286	?	CVT	?
1247	Ega	good	xo₅₅	x o ₅₅	x o - ₅₅	xo55	good	Wang2006a	1052	286	?	CVT	?
1248	Jinman	good	xo₂₂	x o ₂₂	x o - ₂₂	xo22	good	Wang2006a	1052	286	?	CVT	?
1249	Jinxing	good	xu₃₃	x u ₃₃	x u - ₃₃	xu33	good	Wang2006a	1052	286	?	CVT	?
1250	Dashi	good	xu₃₃	x u ₃₃	x u - ₃₃	xu33	good	Wang2006a	1052	286	?	CVT	?
1251	Zhoucheng	good	xu₃₃	x u ₃₃	x u - ₃₃	xu33	good	Wang2006a	1052	286	?	CVT	?
1252	Mazhelong	good	xǝ₃₃	x ǝ ₃₃	x ǝ - ₃₃	xǝ33	good	Wang2006a	1052	286	?	CVT	?
#
4123	Tuoluo	grandson	suaŋ₅₅	s ua ŋ ₅₅	s ua ŋ ₅₅	suaŋ55	grandson	Wang2006a	224	76	?	CVcT	?
4124	Gongxing	grandson	suaŋ₅₅	s ua ŋ ₅₅	s ua ŋ ₅₅	suaŋ55	grandson	Wang2006a	224	76	?	CVcT	?
4125	Enqi	grandson	ɕyɛ₂₄	ɕ yɛ ₂₄	ɕ yɛ - ₂₄	ɕyE24	grandson	Wang2006a	224	76	?	CVT	?
4126	Ega	grandson	sua₅₅	s ua ₅₅	s ua - ₅₅	sua55	grandson	Wang2006a	224	76	?	CVT	?
4127	Jinman	grandson	sõ₅₅	s õ ₅₅	s õ - ₅₅	sõ55	grandson	Wang2006a	224	76	?	CVT	?
4128	Jinxing	grandson	suɑ̃₅₅	s uɑ̃ ₅₅	s uɑ̃ - ₅₅	suɑ̃55	grandson	Wang2006a	224	76	?	CVT	?
4129	Dashi	grandson	sʰuaŋ₅₅	sʰ ua ŋ ₅₅	sʰ ua ŋ ₅₅	sʰuaŋ55	grandson	Wang2006a	224	76	?	CVcT	?
4130	Zhoucheng	grandson	sua₅₅	s ua ₅₅	s ua - ₅₅	sua55	grandson	Wang2006a	224	76	?	CVT	?
4131	Mazhelong	grandson	suaŋ₅₅	s ua ŋ ₅₅	s ua ŋ ₅₅	suaŋ55	grandson	Wang2006a	224	76	?	CVcT	?
#
1278	Tuoluo	grind	tʰi₄₂	tʰ i ₄₂	tʰ i ₄₂ - - -	tʰi42	grind (flour)	Wang2006a	1527	387	?	CVT	verb
1279	Gongxing	grind	tʰi₂₄	tʰ i ₂₄	tʰ i ₂₄ - - -	tʰi24	grind (flour)	Wang2006a	1527	387	?	CVT	verb
1280	Enqi	grind	uɛ₄₃uɛ₄₃	uɛ ₄₃ uɛ ₄₃	- uɛ ₄₃ - uɛ ₄₃	(uE43uE43)	grind (flour)	Wang2006a	1527	387	?	VTVT	verb
1281	Ega	grind	ji₄₂	j i ₄₂	j i ₄₂ - - -	(ji42)	grind (flour)	Wang2006a	1527	387	?	CVT	verb
1282	Jinman	grind	ji₄₂	j i ₄₂	j i ₄₂ - - -	(ji42)	grind (flour)	Wang2006a	1527	387	?	CVT	verb
1283	Jinxing	grind	t͡sʰe₄₄	t͡sʰ e ₄₄	t͡sʰ e ₄₄ - - -	tsʰe44	grind (flour)	Wang2006a	1527	387	?	CVT	verb
1284	Dashi	grind	t͡ʂʰe₄₄	t͡ʂʰ e ₄₄	t͡ʂʰ e ₄₄ - - -	tʂʰe44	grind (flour)	Wang2006a	1527	387	?	CVT	verb
1285	Zhoucheng	grind	ue₄₂	ue ₄₂	- ue ₄₂ - - -	(ue42)	grind (flour)	Wang2006a	1527	387	?	VT	verb
1286	Mazhelong	grind	ɣǝɯ₂₁	ɣ ǝɯ ₂₁	ɣ ǝɯ ₂₁ - - -	(ɣǝɯ21)	grind (flour)	Wang2006a	1527	387	?	CVT	verb
#
4114	Tuoluo	guest	qʰa₄₂	qʰ a ₄₂	qʰ a ₄₂	qʰa42	guest	Wang2006a	213	71	?	CVT	?
4115	Gongxing	guest	qʰæ₂₄	qʰ æ ₂₄	qʰ æ ₂₄	qʰæ24	guest	Wang2006a	213	71	?	CVT	?
4116	Enqi	guest	qʰæ₅₅	qʰ æ ₅₅	qʰ æ ₅₅	qʰæ55	guest	Wang2006a	213	71	?	CVT	?
4117	Ega	guest	qʰa₄₄	qʰ a ₄₄	qʰ a ₄₄	qʰa44	guest	Wang2006a	213	71	?	CVT	?
4118	Jinman	guest	qʰa₅₅	qʰ a ₅₅	qʰ a ₅₅	qʰa55	guest	Wang2006a	213	71	?	CVT	?
4119	Jinxing	guest	kʰa₄₄	kʰ a ₄₄	kʰ a ₄₄	kʰa44	guest	Wang2006a	213	71	?	CVT	?
4120	Dashi	guest	kʰɚ₄₄	kʰ ɚ ₄₄	kʰ ɚ ₄₄	kʰɚ44	guest	Wang2006a	213	71	?	CVT	?
4121	Zhoucheng	guest	kʰɛ₄₄	kʰ ɛ ₄₄	kʰ ɛ ₄₄	kʰɛ44	guest	Wang2006a	213	71	?	CVT	?
4122	Mazhelong	guest	kʰɚ₄₄	kʰ ɚ ₄₄	kʰ ɚ ₄₄	kʰɚ44	guest	Wang2006a	213	71	?	CVT	?
#
1295	Tuoluo	hair	diɯ₃₅me₅₅	d iɯ ₃₅ m e ₅₅	d iɯ ₃₅ m e ₅₅	[diɯ35me55]	hair	Wang2006a	75	35	?	CVTCVT	?
1296	Gongxing	hair	di₂₄miɛ₁₂	d i ₂₄ m iɛ ₁₂	d i ₂₄ m iɛ ₁₂	[di24miɛ12]	hair	Wang2006a	75	35	?	CVTCVT	?
1297	Enqi	hair	tiɯ₂₁miɛ₂₄	t iɯ ₂₁ m iɛ ₂₄	t iɯ ₂₁ m iɛ ₂₄	[tiɯ21miE24]	hair	Wang2006a	75	35	?	CVTCVT	?
1298	Ega	hair	ti₂₁mi₅₅	t i ₂₁ m i ₅₅	t i ₂₁ m i ₅₅	[ti21mi55]	hair	Wang2006a	75	35	?	CVTCVT	?
1299	Jinman	hair	ʈe₂₁me₅₅	ʈ e ₂₁ m e ₅₅	ʈ e ₂₁ m e ₅₅	[ʈe21me55]	hair	Wang2006a	75	35	?	CVTCVT	?
1300	Jinxing	hair	ɕɔ₄₄	ɕ ɔ ₄₄	ɕ ɔ ₄₄ - - -	ɕɔ44	hair	Wang2006a	75	35	?	CVT	?
1301	Dashi	hair	ɕa₄₄	ɕ a ₄₄	ɕ a ₄₄ - - -	ɕa44	hair	Wang2006a	75	35	?	CVT	?
1302	Zhoucheng	hair	tɯ₂₁ma₃₅	t ɯ ₂₁ m a ₃₅	t ɯ ₂₁ m a ₃₅	[tɯ21ma35]	hair	Wang2006a	75	35	?	CVTCVT	?
1303	Mazhelong	hair	tɛ₂₁mɛ	t ɛ ₂₁ m ɛ	t ɛ ₂₁ m ɛ -	[tɛ21mɛ]	hair	Wang2006a	75	35	?	CVTCV	?
#
1312	Tuoluo	hand	ɕiɯ₃₃	ɕ iɯ ₃₃	ɕ iɯ ₃₃ - - -	ɕiɯ33	hand	Wang2006a	107	40	?	CVT	?
