# Wordlist

# DATA
ID	POS	CONCEPT	LGID	RGEN	GLOSS_IN_SOURCE	ENTRY_IN_SOURCE	DOCULECT	SRCID	SRCABBR	ID_IN_SOURCE	IPA	TOKENS	SOURCE	TAXON_NAME_IN_SOURCE	SUBGROUP
82581	n	the wind	1850	345407	wind	røn³⁵	Cuona_Menba	0009.06	TBL	82581	røn³⁵	r ø n ³⁵	STEDT/TBL	Cuona Menba	Bodic
86060	n	the wind	1852	345409	wind	mu ʁu	Qiang_Mawo	0009.08	TBL	86060	mu ʁu	m u _ ʁ u	STEDT/TBL	Qiang (Mawo)	Qiangic
54148	n	the wind	1834	345438	wind	mə²¹ɕi³³	Yi_Nanhua	0009.37	TBL	54148	mə²¹ɕi³³	m ə ²¹ ◦ ɕ i ³³	STEDT/TBL	Yi (Nanhua)	Northern Loloish
5577	n	the wind	1807	345413	wind	xpə rju	Daofu	0009.12	TBL	5577	xpə rju	x ◦ p ə _ r j u	STEDT/TBL	Daofu	rGyalrongic
22619	n	the wind	1816	345421	wind	nɑm⁵³bɯŋ⁵³	Dulong	0009.20	TBL	22619	nɑm⁵³bɯŋ⁵³	n ɑ m ⁵³ ◦ b ɯ ŋ ⁵³	STEDT/TBL	Dulong	Nungic
39364	n	the wind	1826	345404	wind	lũ⁵⁵	Tibetan_Batang	0009.03	TBL	39364	lũ⁵⁵	l ũ ∼ ⁵⁵	STEDT/TBL	Tibetan (Batang)	Tibetan
72460	n	the wind	1844	345447	wind	*	Namuyi	0009.46	TBL	72460	*	*	STEDT/TBL	Namuyi	Qiangic
20479	n	the wind	1815	345403	wind	ɬak⁵⁵pa⁵⁵	Tibetan_Lhasa	0009.02	TBL	20479	ɬak⁵⁵pa⁵⁵	ɬ a k ⁵⁵ ◦ p a ⁵⁵	STEDT/TBL	Tibetan (Lhasa)	Tibetan
56003	n	the wind	1835	345439	wind	ɳɯ³³	Yi_Wuding	0009.38	TBL	56003	ɳɯ³³	ɳ ɯ ³³	STEDT/TBL	Yi (Wuding)	Northern Loloish
74299	n	the wind	1845	345448	wind	m³¹sɿ³³	Gazhuo	0009.47	TBL	74299	m³¹sɿ³³	m ³¹ ◦ s ɿ ³³	STEDT/TBL	Gazhuo	Northern Loloish
9370	n	the wind	1809	345415	wind	vli⁵⁵	Zhaba_Daofu_County	0009.14	TBL	9370	vli⁵⁵	v l i ⁵⁵	STEDT/TBL	Zhaba (Daofu County)	Qiangic
25954	n	the wind	1818	345423	wind	xɑ³¹ɹɯŋ⁵⁵	Darang_Taraon	0009.22	TBL	25954	xɑ³¹ɹɯŋ⁵⁵	x ɑ ³¹ ◦ ɹ ɯ ŋ ⁵⁵	STEDT/TBL	Darang [Taraon]	Deng
70623	n	the wind	1843	345446	wind	xɚ³³	Naxi	0009.45	TBL	70623	xɚ³³	x ɚ ³³	STEDT/TBL	Naxi	Naxi
57939	n	the wind	1836	345440	wind	m̩¹¹ɬz̯³³	Yi_Sani	0009.39	TBL	57939	m̩¹¹ɬz̯³³	m̩ ¹¹ ɬz̯ ³³	STEDT/TBL	Yi (Sani)	Central Loloish
75978	n	the wind	1846	345449	wind	pi⁵⁵sɿ⁵⁵	Bai_Jianchuan	0009.48	TBL	75978	pi⁵⁵sɿ⁵⁵	p i ⁵⁵ ◦ s ɿ ⁵⁵	STEDT/TBL	Bai (Jianchuan)	Bai
27373	n	the wind	1819	345424	wind	bɑuŋ³⁵	Kaman_Miju	0009.23	TBL	27373	bɑuŋ³⁵	b ɑ u ŋ ³⁵	STEDT/TBL	Kaman [Miju]	Deng
7558	n	the wind	1808	345414	wind	ɬa⁵⁵	Queyu_Xinlong	0009.13	TBL	7558	ɬa⁵⁵	ɬ a ⁵⁵	STEDT/TBL	Queyu (Xinlong)	Qiangic
61522	n	the wind	1838	345441	wind	mi³¹ hĩ̱³³	Lisu	0009.40	TBL	61522	mi³¹ hĩ̱³³	m i ³¹ _ h ĩ̱ ∼ ³³	STEDT/TBL	Lisu	Central Loloish
77951	n	the wind	1847	345450	wind	zie³⁵su⁵⁵	Tujia	0009.49	TBL	77951	zie³⁵su⁵⁵	z i e ³⁵ ◦ s u ⁵⁵	STEDT/TBL	Tujia	Tujia
28817	n	the wind	1820	345425	wind	ȵu luŋ	Bokar	0009.24	TBL	28817	ȵu luŋ	ȵ u _ l u ŋ	STEDT/TBL	Bokar	Western Tani
13232	n	the wind	1811	345417	wind	mu̵³¹ji⁵⁵	Guiqiong	0009.16	TBL	13232	mu̵³¹ji⁵⁵	m u̵ ³¹ ◦ j i ⁵⁵	STEDT/TBL	Guiqiong	Qiangic
79434	n	the wind	1848	345406	wind	wloŋ	Tibetan_Alike	0009.05	TBL	79434	wloŋ	w ◦ l o ŋ	STEDT/TBL	Tibetan (Alike)	Tibetan
30732	n	the wind	1821	345426	wind	ɑ⁵⁵ɹɑŋ⁵⁵hɑ⁵⁵	Yidu	0009.25	TBL	30732	ɑ⁵⁵ɹɑŋ⁵⁵hɑ⁵⁵	ɑ ⁵⁵ ◦ ɹ ɑ ŋ ⁵⁵ ◦ h ɑ ⁵⁵	STEDT/TBL	Yidu	Deng
59749	n	the wind	1837	345405	wind	she rə	Tibetan_Xiahe	0009.04	TBL	59749	she rə	sh e _ r ə	STEDT/TBL	Tibetan (Xiahe)	Tibetan
84353	n	the wind	1851	345408	wind	ri di	Motuo_Menba	0009.07	TBL	84353	ri di	r i _ d i	STEDT/TBL	Motuo Menba	Bodic
52254	n	the wind	1833	345437	wind	ɑ⁵⁵m̩²¹ɕy⁵⁵	Yi_Weishan	0009.36	TBL	52254	ɑ⁵⁵m̩²¹ɕy⁵⁵	ɑ ⁵⁵ m̩ ²¹ ◦ ɕ y ⁵⁵	STEDT/TBL	Yi (Weishan)	Northern Loloish
14896	n	the wind	1812	345418	wind	ɬɑo⁵⁵	Xumi	0009.17	TBL	14896	ɬɑo⁵⁵	ɬ ɑ o ⁵⁵	STEDT/TBL	Xumi	Qiangic
88008	n	the wind	1853	345410	wind	mu⁵⁵mo¹³	Pumi_Lanping	0009.09	TBL	88008	mu⁵⁵mo¹³	m u ⁵⁵ ◦ m o ¹³	STEDT/TBL	Pumi (Lanping)	Qiangic
81024	n	the wind	1849	345451	wind	gă³¹li³³	Karen	0009.50	TBL	81024	gă³¹li³³	g ă ³¹ ◦ l i ³³	STEDT/TBL	Karen	Karenic
48473	n	the wind	1831	345435	wind	mɯ⁵⁵l̥i³³	Nusu_Central	0009.34	TBL	48473	mɯ⁵⁵l̥i³³	m ɯ ⁵⁵ ◦ l̥ i ³³	STEDT/TBL	Nusu (Central)	Northern Loloish
24470	n	the wind	1817	345422	wind	ɳɛ³¹bu³¹	Nung	0009.21	TBL	24470	ɳɛ³¹bu³¹	ɳ ɛ ³¹ ◦ b u ³¹	STEDT/TBL	Nung	Nungic
65148	n	the wind	1840	345443	wind	tʃɔ³¹l̥i⁵⁵	Hani_Mojiang	0009.42	TBL	65148	tʃɔ³¹l̥i⁵⁵	tʃ ɔ ³¹ ◦ l̥ i ⁵⁵	STEDT/TBL	Hani (Mojiang)	Southern Loloish
#
368	n	the wing	1804	360522	wing	gɕog pa	Tibetan_Written	0298.01	TBL	368	gɕog pa	gɕ o g _ p a	STEDT/TBL	Tibetan (Written)	Tibetan
82870	n	the wing	1850	360527	wing	ɕɔk⁵⁵pa⁵³	Cuona_Menba	0298.06	TBL	82870	ɕɔk⁵⁵pa⁵³	ɕ ɔ k ⁵⁵ ◦ p a ⁵³	STEDT/TBL	Cuona Menba	Bodic
24762	n	the wing	1817	360542	wing	dɑ³¹tɕhiŋ³⁵	Nung	0298.21	TBL	24762	dɑ³¹tɕhiŋ³⁵	d ɑ ³¹ ◦ tɕh i ŋ ³⁵	STEDT/TBL	Nung	Nungic
67271	n	the wing	1841	360564	wing	tɔ²¹lɑ²¹qu³⁵	Lahu_Lancang	0298.43	TBL	67271	tɔ²¹lɑ²¹qu³⁵	t ɔ ²¹ ◦ l ɑ ²¹ ◦ q u ³⁵	STEDT/TBL	Lahu (Lancang)	Central Loloish
2362	n	the wing	1805	360531	wing	dũ³⁵	Pumi_Jiulong	0298.10	TBL	2362	dũ³⁵	d ũ ∼ ³⁵	STEDT/TBL	Pumi (Jiulong)	Qiangic
18918	n	the wing	1814	360540	wing	siŋ³¹ko̱³³	Jingpho	0298.19	TBL	18918	siŋ³¹ko̱³³	s i ŋ ³¹ ◦ k o̱ ³³	STEDT/TBL	Jingpho	Jingpho
56296	n	the wing	1835	360559	wing	dv̩¹¹lɑ̱⁵⁵	Yi_Wuding	0298.38	TBL	56296	dv̩¹¹lɑ̱⁵⁵	d v̩ ¹¹ ◦ l ɑ̱ ⁵⁵	STEDT/TBL	Yi (Wuding)	Northern Loloish
69098	n	the wing	1842	360565	wing	a³³to⁴⁴	Jinuo	0298.44	TBL	69098	a³³to⁴⁴	a ³³ ◦ t o ⁴⁴	STEDT/TBL	Jinuo	Central Loloish
52551	n	the wing	1833	360557	wing	du̪⁵⁵lɪ̱²¹	Yi_Weishan	0298.36	TBL	52551	du̪⁵⁵lɪ̱²¹	d u̪ ⁵⁵ ◦ l ɪ̱ ²¹	STEDT/TBL	Yi (Weishan)	Northern Loloish
4023	n	the wing	1806	360532	wing	tɑ rkhɑm	rGyalrong_Maerkang	0298.11	TBL	4023	tɑ rkhɑm	t ɑ _ r ◦ kh ɑ m	STEDT/TBL	rGyalrong (Maerkang)	rGyalrong
17070	n	the wing	1813	360539	wing	du³³ly⁵³	Lyuzu	0298.18	TBL	17070	du³³ly⁵³	d u ³³ ◦ l y ⁵³	STEDT/TBL	Lyuzu	Qiangic
86375	n	the wing	1852	360529	wing	gzɪj pɑ	Qiang_Mawo	0298.08	TBL	86375	gzɪj pɑ	gz ɪ j _ p ɑ	STEDT/TBL	Qiang (Mawo)	Qiangic
54449	n	the wing	1834	360558	wing	du̱³³le̱²¹	Yi_Nanhua	0298.37	TBL	54449	du̱³³le̱²¹	d u̱ ³³ ◦ l e̱ ²¹	STEDT/TBL	Yi (Nanhua)	Northern Loloish
70933	n	the wing	1843	360566	wing	dv̩³³	Naxi	0298.45	TBL	70933	dv̩³³	d v̩ ³³	STEDT/TBL	Naxi	Naxi
65453	n	the wing	1840	360563	wing	ɔ⁵⁵tu⁵⁵	Hani_Mojiang	0298.42	TBL	65453	ɔ⁵⁵tu⁵⁵	ɔ ⁵⁵ ◦ t u ⁵⁵	STEDT/TBL	Hani (Mojiang)	Southern Loloish
5903	n	the wing	1807	360533	wing	ɕɑ spɑ	Daofu	0298.12	TBL	5903	ɕɑ spɑ	ɕ ɑ _ s ◦ p ɑ	STEDT/TBL	Daofu	rGyalrongic
88310	n	the wing	1853	360530	wing	dõ¹³	Pumi_Lanping	0298.09	TBL	88310	dõ¹³	d õ ∼ ¹³	STEDT/TBL	Pumi (Lanping)	Qiangic
22923	n	the wing	1816	360541	wing	cɛɹ⁵⁵	Dulong	0298.20	TBL	22923	cɛɹ⁵⁵	c ɛ ɹ ⁵⁵	STEDT/TBL	Dulong	Nungic
78241	n	the wing	1847	360570	wing	tɕie³⁵tan⁵⁵khɯe⁵⁵	Tujia	0298.49	TBL	78241	tɕie³⁵tan⁵⁵khɯe⁵⁵	tɕ i e ³⁵ ◦ t a n ⁵⁵ ◦ kh ɯ e ⁵⁵	STEDT/TBL	Tujia	Tujia
39682	n	the wing	1826	360524	wing	nde¹³ma⁵³	Tibetan_Batang	0298.03	TBL	39682	nde¹³ma⁵³	n ◦ d e ¹³ ◦ m a ⁵³	STEDT/TBL	Tibetan (Batang)	Tibetan
7861	n	the wing	1808	360534	wing	ɕo⁵⁵xpa⁵⁵	Queyu_Xinlong	0298.13	TBL	7861	ɕo⁵⁵xpa⁵⁵	ɕ o ⁵⁵ x ◦ p a ⁵⁵	STEDT/TBL	Queyu (Xinlong)	Qiangic
50566	n	the wing	1832	360556	wing	du̱³³	Yi_Xide	0298.35	TBL	50566	du̱³³	d u̱ ³³	STEDT/TBL	Yi (Xide)	Northern Loloish
74592	n	the wing	1845	360568	wing	tv³²³la⁵³thi³¹	Gazhuo	0298.47	TBL	74592	tv³²³la⁵³thi³¹	t v ³²³ ◦ l a ⁵³ ◦ th i ³¹	STEDT/TBL	Gazhuo	Northern Loloish
9689	n	the wing	1809	360535	wing	ndu³³ʐə⁵⁵	Zhaba_Daofu_County	0298.14	TBL	9689	ndu³³ʐə⁵⁵	n ◦ d u ³³ ◦ ʐ ə ⁵⁵	STEDT/TBL	Zhaba (Daofu County)	Qiangic
26243	n	the wing	1818	360543	wing	tɑ³¹loŋ⁵⁵	Darang_Taraon	0298.22	TBL	26243	tɑ³¹loŋ⁵⁵	t ɑ ³¹ ◦ l o ŋ ⁵⁵	STEDT/TBL	Darang [Taraon]	Deng
20832	n	the wing	1815	360523	wing	ɕok⁵⁵pa⁵⁵	Tibetan_Lhasa	0298.02	TBL	20832	ɕok⁵⁵pa⁵⁵	ɕ o k ⁵⁵ ◦ p a ⁵⁵	STEDT/TBL	Tibetan (Lhasa)	Tibetan
72770	n	the wing	1844	360567	wing	du⁵⁵tʂɿ⁵⁵	Namuyi	0298.46	TBL	72770	du⁵⁵tʂɿ⁵⁵	d u ⁵⁵ ◦ tʂ ɿ ⁵⁵	STEDT/TBL	Namuyi	Qiangic
76284	n	the wing	1846	360569	wing	ji²¹ku⁵⁵	Bai_Jianchuan	0298.48	TBL	76284	ji²¹ku⁵⁵	j i ²¹ ◦ k u ⁵⁵	STEDT/TBL	Bai (Jianchuan)	Bai
58229	n	the wing	1836	360560	wing	tv̩³³le²	Yi_Sani	0298.39	TBL	58229	tv̩³³le²	t v̩ ³³ ◦ l e ²	STEDT/TBL	Yi (Sani)	Central Loloish
11609	n	the wing	1810	360536	wing	βə³³phæ⁵⁵	Muya	0298.15	TBL	11609	βə³³phæ⁵⁵	β ə ³³ ◦ ph æ ⁵⁵	STEDT/TBL	Muya	Qiangic
27665	n	the wing	1819	360544	wing	ŋkhloŋ³⁵	Kaman_Miju	0298.23	TBL	27665	ŋkhloŋ³⁵	ŋ ◦ kh l o ŋ ³⁵	STEDT/TBL	Kaman [Miju]	Deng
61816	n	the wing	1838	360561	wing	e⁵⁵mu̱³³	Lisu	0298.40	TBL	61816	e⁵⁵mu̱³³	e ⁵⁵ ◦ m u̱ ³³	STEDT/TBL	Lisu	Central Loloish
13536	n	the wing	1811	360537	wing	dɑ̃³⁵pha⁵⁵	Guiqiong	0298.16	TBL	13536	dɑ̃³⁵pha⁵⁵	d ɑ̃ ∼ ³⁵ ◦ ph a ⁵⁵	STEDT/TBL	Guiqiong	Qiangic
79730	n	the wing	1848	360526	wing	ɣɕok kwa	Tibetan_Alike	0298.05	TBL	79730	ɣɕok kwa	ɣɕ o k _ k w a	STEDT/TBL	Tibetan (Alike)	Tibetan
63657	n	the wing	1839	360562	wing	a³¹dɔ⁵⁵	Hani_Lüchun	0298.41	TBL	63657	a³¹dɔ⁵⁵	a ³¹ ◦ d ɔ ⁵⁵	STEDT/TBL	Hani (Lüchun)	Southern Loloish
31021	n	the wing	1821	360546	wing	e⁵⁵loŋ⁵⁵khɹoŋ³⁵	Yidu	0298.25	TBL	31021	e⁵⁵loŋ⁵⁵khɹoŋ³⁵	e ⁵⁵ ◦ l o ŋ ⁵⁵ ◦ kh ɹ o ŋ ³⁵	STEDT/TBL	Yidu	Deng
15203	n	the wing	1812	360538	wing	dũ⁵⁵tɕhyɛ⁵³	Xumi	0298.17	TBL	15203	dũ⁵⁵tɕhyɛ⁵³	d ũ ∼ ⁵⁵ ◦ tɕh y ɛ ⁵³	STEDT/TBL	Xumi	Qiangic
29138	n	the wing	1820	360545	wing	a lap	Bokar	0298.24	TBL	29138	a lap	a _ l a p	STEDT/TBL	Bokar	Western Tani
81313	n	the wing	1849	360571	wing	di̱⁵⁵◦tshɛ⁵⁵	Karen	0298.50	TBL	81313	di̱⁵⁵◦tshɛ⁵⁵	d i̱ ⁵⁵ ◦ ◦ tsh ɛ ⁵⁵	STEDT/TBL	Karen	Karenic
84667	n	the wing	1851	360528	wing	wø lam	Motuo_Menba	0298.07	TBL	84667	wø lam	w ø _ l a m	STEDT/TBL	Motuo Menba	Bodic
48766	n	the wing	1831	360555	wing	bia³³doŋ³³	Nusu_Central	0298.34	TBL	48766	bia³³doŋ³³	b i a ³³ ◦ d o ŋ ³³	STEDT/TBL	Nusu (Central)	Northern Loloish
60052	n	the wing	1837	360525	wing	ɕoχ kwa	Tibetan_Xiahe	0298.04	TBL	60052	ɕoχ kwa	ɕ o χ _ k w a	STEDT/TBL	Tibetan (Xiahe)	Tibetan
#
396	n	the wolf	1804	361864	wolf	spjaŋ khu	Tibetan_Written	0324.01	TBL	396	spjaŋ khu	s ◦ p j a ŋ _ kh u	STEDT/TBL	Tibetan (Written)	Tibetan
17098	n	the wolf	1813	361881	wolf	de³³nbaʴ⁵³	Lyuzu	0324.18	TBL	17098	de³³nbaʴ⁵³	d e ³³ n ◦ b aʴ ⁵³	STEDT/TBL	Lyuzu	Qiangic
17099	n	the wolf	1813	361914	wolf	de³⁵	Lyuzu	0324.18	TBL	17099	de³⁵	d e ³⁵	STEDT/TBL	Lyuzu	Qiangic
82896	n	the wolf	1850	361869	wolf	ɕaŋ⁵⁵ku⁵³	Cuona_Menba	0324.06	TBL	82896	ɕaŋ⁵⁵ku⁵³	ɕ a ŋ ⁵⁵ ◦ k u ⁵³	STEDT/TBL	Cuona Menba	Bodic
81339	n	the wolf	1849	361913	wolf	thui³¹mi³³	Karen	0324.50	TBL	81339	thui³¹mi³³	th u i ³¹ ◦ m i ³³	STEDT/TBL	Karen	Karenic
67297	n	the wolf	1841	361906	wolf	ve³¹	Lahu_Lancang	0324.43	TBL	67297	ve³¹	v e ³¹	STEDT/TBL	Lahu (Lancang)	Central Loloish
18944	n	the wolf	1814	361882	wolf	tʃa̱³³|khjon³³	Jingpho	0324.19	TBL	18944	tʃa̱³³|khjon³³	tʃ a̱ ³³| ◦ kh j o n ³³	STEDT/TBL	Jingpho	Jingpho
84694	n	the wolf	1851	361870	wolf	pha |ra	Motuo_Menba	0324.07	TBL	84694	pha |ra	ph a _ |r a	STEDT/TBL	Motuo Menba	Bodic
69124	n	the wolf	1842	361907	wolf	ø⁴²	Jinuo	0324.44	TBL	69124	ø⁴²	ø ⁴²	STEDT/TBL	Jinuo	Central Loloish
4050	n	the wolf	1806	361874	wolf	spjɑŋ kə	rGyalrong_Maerkang	0324.11	TBL	4050	spjɑŋ kə	s ◦ p j ɑ ŋ _ k ə	STEDT/TBL	rGyalrong (Maerkang)	rGyalrong
86401	n	the wolf	1852	361871	wolf	lɑ	Qiang_Mawo	0324.08	TBL	86401	lɑ	l ɑ	STEDT/TBL	Qiang (Mawo)	Qiangic
70959	n	the wolf	1843	361908	wolf	phɑ²¹khɯ³³	Naxi	0324.45	TBL	70959	phɑ²¹khɯ³³	ph ɑ ²¹ ◦ kh ɯ ³³	STEDT/TBL	Naxi	Naxi
58255	n	the wolf	1836	361902	wolf	vɪ³³	Yi_Sani	0324.39	TBL	58255	vɪ³³	v ɪ ³³	STEDT/TBL	Yi (Sani)	Central Loloish
5933	n	the wolf	1807	361875	wolf	spjoŋ kə	Daofu	0324.12	TBL	5933	spjoŋ kə	s ◦ p j o ŋ _ k ə	STEDT/TBL	Daofu	rGyalrongic
88337	n	the wolf	1853	361872	wolf	po⁵⁵phʂə̃⁵⁵	Pumi_Lanping	0324.09	TBL	88337	po⁵⁵phʂə̃⁵⁵	p o ⁵⁵ ◦ phʂ ə̃ ∼ ⁵⁵	STEDT/TBL	Pumi (Lanping)	Qiangic
22950	n	the wolf	1816	361883	wolf	dzɯʔ⁵⁵	Dulong	0324.20	TBL	22950	dzɯʔ⁵⁵	dz ɯ ʔ ⁵⁵	STEDT/TBL	Dulong	Nungic
39709	n	the wolf	1826	361866	wolf	ɕõ⁵⁵khᴜ⁵³	Tibetan_Batang	0324.03	TBL	39709	ɕõ⁵⁵khᴜ⁵³	ɕ õ ∼ ⁵⁵ ◦ kh ᴜ ⁵³	STEDT/TBL	Tibetan (Batang)	Tibetan
56322	n	the wolf	1835	361901	wolf	tɔ³³lɔ³³	Yi_Wuding	0324.38	TBL	56322	tɔ³³lɔ³³	t ɔ ³³ ◦ l ɔ ³³	STEDT/TBL	Yi (Wuding)	Northern Loloish
72796	n	the wolf	1844	361909	wolf	la⁵⁵	Namuyi	0324.46	TBL	72796	la⁵⁵	l a ⁵⁵	STEDT/TBL	Namuyi	Qiangic
7888	n	the wolf	1808	361876	wolf	ɕoŋ⁵⁵khɯ⁵⁵	Queyu_Xinlong	0324.13	TBL	7888	ɕoŋ⁵⁵khɯ⁵⁵	ɕ o ŋ ⁵⁵ ◦ kh ɯ ⁵⁵	STEDT/TBL	Queyu (Xinlong)	Qiangic
24788	n	the wolf	1817	361884	wolf	i³¹dzɯŋ⁵⁵|	Nung	0324.21	TBL	24788	i³¹dzɯŋ⁵⁵|	i ³¹ ◦ dz ɯ ŋ ⁵⁵|	STEDT/TBL	Nung	Nungic
2390	n	the wolf	1805	361873	wolf	pɛ̃¹¹khi⁵⁵	Pumi_Jiulong	0324.10	TBL	2390	pɛ̃¹¹khi⁵⁵	p ɛ̃ ∼ ¹¹ ◦ kh i ⁵⁵	STEDT/TBL	Pumi (Jiulong)	Qiangic
31047	n	the wolf	1821	361888	wolf	ɑ⁵⁵pɹɯ⁵⁵pɹɯ⁵⁵	Yidu	0324.25	TBL	31047	ɑ⁵⁵pɹɯ⁵⁵pɹɯ⁵⁵	ɑ ⁵⁵ ◦ p ɹ ɯ ⁵⁵ ◦ p ɹ ɯ ⁵⁵	STEDT/TBL	Yidu	Deng
74618	n	the wolf	1845	361910	wolf	la³¹mɛ³³	Gazhuo	0324.47	TBL	74618	la³¹mɛ³³	l a ³¹ ◦ m ɛ ³³	STEDT/TBL	Gazhuo	Northern Loloish
9717	n	the wolf	1809	361877	wolf	piɛ̃⁵⁵nkhu⁵⁵	Zhaba_Daofu_County	0324.14	TBL	9717	piɛ̃⁵⁵nkhu⁵⁵	p i ɛ̃ ∼ ⁵⁵ n ◦ kh u ⁵⁵	STEDT/TBL	Zhaba (Daofu County)	Qiangic
26269	n	the wolf	1818	361885	wolf	tɑ³¹pɹɯ³⁵	Darang_Taraon	0324.22	TBL	26269	tɑ³¹pɹɯ³⁵	t ɑ ³¹ ◦ p ɹ ɯ ³⁵	STEDT/TBL	Darang [Taraon]	Deng
20866	n	the wolf	1815	361865	wolf	tɕəŋ⁵⁵ku⁵⁵	Tibetan_Lhasa	0324.02	TBL	20866	tɕəŋ⁵⁵ku⁵⁵	tɕ ə ŋ ⁵⁵ ◦ k u ⁵⁵	STEDT/TBL	Tibetan (Lhasa)	Tibetan
27691	n	the wolf	1819	361886	wolf	kɑl⁵⁵	Kaman_Miju	0324.23	TBL	27691	kɑl⁵⁵	k ɑ l ⁵⁵	STEDT/TBL	Kaman [Miju]	Deng
76311	n	the wolf	1846	361911	wolf	nɑ̱²¹	Bai_Jianchuan	0324.48	TBL	76311	nɑ̱²¹	n ɑ̱ ²¹	STEDT/TBL	Bai (Jianchuan)	Bai
60080	n	the wolf	1837	361867	wolf	htɕaŋ kə	Tibetan_Xiahe	0324.04	TBL	60080	htɕaŋ kə	h ◦ tɕ a ŋ _ k ə	STEDT/TBL	Tibetan (Xiahe)	Tibetan
29167	n	the wolf	1820	361887	wolf	tɕaŋ ku	Bokar	0324.24	TBL	29167	tɕaŋ ku	tɕ a ŋ _ k u	STEDT/TBL	Bokar	Western Tani
11638	n	the wolf	1810	361878	wolf	də²⁴	Muya	0324.15	TBL	11638	də²⁴	d ə ²⁴	STEDT/TBL	Muya	Qiangic
50593	n	the wolf	1832	361898	wolf	lɑ⁵⁵mo²¹	Yi_Xide	0324.35	TBL	50593	lɑ⁵⁵mo²¹	l ɑ ⁵⁵ ◦ m o ²¹	STEDT/TBL	Yi (Xide)	Northern Loloish
61842	n	the wolf	1838	361903	wolf	o⁵⁵du³¹	Lisu	0324.40	TBL	61842	o⁵⁵du³¹	o ⁵⁵ ◦ d u ³¹	STEDT/TBL	Lisu	Central Loloish
78267	n	the wolf	1847	361912	wolf	tshai²¹kou²¹	Tujia	0324.49	TBL	78267	tshai²¹kou²¹	tsh a i ²¹ ◦ k o u ²¹	STEDT/TBL	Tujia	Tujia
13563	n	the wolf	1811	361879	wolf	tɕɑ̃⁵⁵ki⁵⁵	Guiqiong	0324.16	TBL	13563	tɕɑ̃⁵⁵ki⁵⁵	tɕ ɑ̃ ∼ ⁵⁵ ◦ k i ⁵⁵	STEDT/TBL	Guiqiong	Qiangic
52577	n	the wolf	1833	361899	wolf	vi⁵⁵pa²¹	Yi_Weishan	0324.36	TBL	52577	vi⁵⁵pa²¹	v i ⁵⁵ ◦ p a ²¹	STEDT/TBL	Yi (Weishan)	Northern Loloish
79758	n	the wolf	1848	361868	wolf	wcçaŋ khə	Tibetan_Alike	0324.05	TBL	79758	wcçaŋ khə	w ◦ c ç a ŋ _ kh ə	STEDT/TBL	Tibetan (Alike)	Tibetan
63683	n	the wolf	1839	361904	wolf	xe³¹e⁵⁵	Hani_Lüchun	0324.41	TBL	63683	xe³¹e⁵⁵	x e ³¹ e ⁵⁵	STEDT/TBL	Hani (Lüchun)	Southern Loloish
15230	n	the wolf	1812	361880	wolf	la³³tsɿ⁵³	Xumi	0324.17	TBL	15230	la³³tsɿ⁵³	l a ³³ ◦ ts ɿ ⁵³	STEDT/TBL	Xumi	Qiangic
54475	n	the wolf	1834	361900	wolf	ve³³	Yi_Nanhua	0324.37	TBL	54475	ve³³	v e ³³	STEDT/TBL	Yi (Nanhua)	Northern Loloish
48792	n	the wolf	1831	361897	wolf	la⁵⁵	Nusu_Central	0324.34	TBL	48792	la⁵⁵	l a ⁵⁵	STEDT/TBL	Nusu (Central)	Northern Loloish
65479	n	the wolf	1840	361905	wolf	ʃã³³mɔ³³li³³	Hani_Mojiang	0324.42	TBL	65479	ʃã³³mɔ³³li³³	ʃ ã ∼ ³³ ◦ m ɔ ³³ ◦ l i ³³	STEDT/TBL	Hani (Mojiang)	Southern Loloish
#
16932	n	the woman	1813	353951	woman	zu̵⁵³ju⁵³	Lyuzu	0174.18	TBL	16932	zu̵⁵³ju⁵³	z u̵ ⁵³ ◦ j u ⁵³	STEDT/TBL	Lyuzu	Qiangic
50428	n	the woman	1832	353968	woman	si³³n̥i³³	Yi_Xide	0174.35	TBL	50428	si³³n̥i³³	s i ³³ ◦ n̥ i ³³	STEDT/TBL	Yi (Xide)	Northern Loloish
213	n	the woman	1804	353934	woman	bud med	Tibetan_Written	0174.01	TBL	213	bud med	b u d _ m e d	STEDT/TBL	Tibetan (Written)	Tibetan
67141	n	the woman	1841	353976	woman	ʑɑ⁵³mi⁵³mɑ³³	Lahu_Lancang	0174.43	TBL	67141	ʑɑ⁵³mi⁵³mɑ³³	ʑ ɑ ⁵³ ◦ m i ⁵³ ◦ m ɑ ³³	STEDT/TBL	Lahu (Lancang)	Central Loloish
2226	n	the woman	1805	353943	woman	mɑ¹¹mu⁵⁵	Pumi_Jiulong	0174.10	TBL	2226	mɑ¹¹mu⁵⁵	m ɑ ¹¹ ◦ m u ⁵⁵	STEDT/TBL	Pumi (Jiulong)	Qiangic
84525	n	the woman	1851	353940	woman	mo jak tsa	Motuo_Menba	0174.07	TBL	84525	mo jak tsa	m o _ j a k _ ts a	STEDT/TBL	Motuo Menba	Bodic
30897	n	the woman	1821	353958	woman	mi⁵⁵juŋ⁵⁵	Yidu	0174.25	TBL	30897	mi⁵⁵juŋ⁵⁵	m i ⁵⁵ ◦ j u ŋ ⁵⁵	STEDT/TBL	Yidu	Deng
