lexicon.rn	analysis	user_an	other_an	lexicon.reflex	lexicon.gloss	lexicon.gfn	languagenames.lgid	languagenames.language	languagegroups.grpid	languagegroups.grpno	languagegroups.grp	citation	languagenames.srcabbr	lexicon.srcid	lexicon.semkey	chapters.chaptertitle	num_notes
193142	6417			lam |ko	back (of body)		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	258.51	1.4.8	Back	0
182636	6417			lam |ko	back (direction)		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	52.51	1.4.8	Back	0
222365				lar kak	hard		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	831.51	9.6.2	Negative Qualities	0
185645	3318,m			laŋ bu	bull		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	111.51	2.1.2	Bovine	0
217979	6425			len	exit		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	745.51	6.7.2	Outward	0
213236				lin	dye		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	652.51	5.1	Waste products	0
182840				lo poŋ	middle		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	56.51	1.9.4	Breast	0
214919			5:bTibetan,5:m	lo ɕaː taŋ	celebrate new year		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	685.51	8.3.1.5.1	Happy	0
182738	695,5761			lok bik	right		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	54.51	1.5.3.2	Five	0
192938	695,306			lok du	elbow		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	254.51	1.5.8.3	Elbow	0
199007	695,m			lok ken	bracelet		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	373.51	5.11.8.3	Jewelry and Accessories	0
192887	695,1327			lok poŋ	arm		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	253.51	1.5.1.2	Arm	0
192836	695,m			lok pɯŋ	fist		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	252.51	1.5.1.1.1	Fist	0
182687	695,5624			lok tɕe	left		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	53.51	1.5.3.2	Five	0
192989	695,6689			lok tɕəŋ	finger		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	255.51	1.5.6	Finger/Toe	0
211655	5433			lop	teach		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	621.51	6.19	Social action	0
211706	5433,m			lop dʑoŋ	learn		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	622.51	8.3.1.12.1	Know, Believe	0
195947				lop tʂə	student		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	313.51	4.2.2	Teacher-Student roles	0
206861				lop tʂə	school		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	527.51	5.8	Religion	0
207983	6421			loŋ	take		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	549.51	6.21	Acquisitions	0
214460	6421			loŋ	take back / put away		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	676.51	6.21	Acquisitions	0
185288				loŋ koŋ	noon		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	104.51	9.1.4	Times of Day	0
193958				loː	lung		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	274.51	1.7.2	Lung	0
207830				loː	read		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	546.51	6.2.2.9.3	Read	0
184472	6432			loː	day (24 hours)		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	88.51	1.5.3.2	Five	0
193040	6691			lu |gin	fingernail		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	256.51	1.5.10.1	Fingernail	0
183860				lup seː	January		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	76.51	9.1.2	Months and Years	0
195437				lur na	mad person		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	303.51	8.3.1.11.3	Thrilled, Dizzy	0
190592			5:bTibetan	lə bɯk	turnip		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	208.51	3.1.5	Fruits and vegetables	0
195488				lə kək	lame person		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	304.51	1.5.12	Lame/Limp	0
188858				lə lam	claw		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	174.51	1.5.10.4	Claw/Talon/Pincer	0
199466	574			lə |kam	shoe		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	382.51	5.11.8.1	Footwear	0
210482				ləː	plant	v	368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	598.51	3.1.10	Verbs involving plants	0
193397	350,m			lə◦p |jo	foot		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	263.51	1.5.2	Foot	0
202271				lɛː	basket (bamboo, large)		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	437.51	5.1	Waste products	0
209819				lɛː kə	work / labor		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	585.51	6.1.1	Affect	0
188909				lɯ buk	hoof		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	175.51	1.5.4	Hoof/Paw	0
199415				lɯ ɕup	legging		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	381.51	5.11.8.1	Footwear	0
215429	6441,m			lɯk raː	exchange		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	695.51	6.22	Exchanges	0
227873	6169			lɯŋ	hundred		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	939.51	9.9	Numbers and numeric expression	0
181310	1269,m			lɯŋ duŋ	cliff		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	26.51	3.2.5	Landforms and geographical features	0
227924				lɯŋ jɯŋ	thousand		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	940.51	9.9	Numbers and numeric expression	0
222671	6137,m			lɯŋ kaŋ	red		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	837.51	9.4	Colors	0
192632	479,3404			lɯŋ poŋ	neck		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	248.51	1.4.2	Neck	0
181667	1269,164			lɯŋ pɯk	cave		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	33.51	3.2.7	Cracks/Chasms/Crevices	0
207014				maŋ	close (eye)		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	530.51	6.2.2.6.2	Close	0
214562	6448			maː	search		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	678.51	6.2.2.2	Move an object	0
197426	547			maː |bo	son-in-law		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	342.51	4.7.4	Related by marriage	0
226139				me dom	stupid		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	905.51	8.3	Psychological verbs	0
180392	2473,3570			me doŋ	rain		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	8.51	3.2.1	Weather and seasons	0
180035	2473,3570,m			me doŋ moŋ	sky		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	1.51	3.2.2	Planets/Meteorological objects/Sky	0
194876				me kam	old person		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	292.51	7.1.8.3	Neutral term	0
223691				me kam	old (of people)		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	857.51	7.1.8.3	Neutral term	0
204923				me lap	wages		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	489.51	5.9	Monetary Terms	0
226394				me tə	rich		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	910.51	5.9	Monetary Terms	0
197222	1618			me |jaŋ	wife		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	338.51	4.7.4	Related by marriage	0
197171	6455			me |lo	husband		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	337.51	4.7.4	Related by marriage	0
205943	5434			men	medicine		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	509.51	5.4	Instruments and therapies	0
212267	6447			men	kill		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	633.51	6.4	Harm	0
214970				men	hunt		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	686.51	6.2.2.1	Assorted action verbs	0
201557				men to	gun		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	423.51	5.15	War and violence	0
226088				men ȵo	intelligent		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	904.51	8.3.1.13.1	Think	0
201608				mer tɕo	cannon		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	424.51	5.15	War and violence	0
194723				mi	person		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	289.51	4.5	Other Collective terms	0
229964				mi	others		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	980.51	8.1	Abstract Entities	0
192020	682,5662			mi mo	face		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	236.51	1.2.5	Face	0
195998				mi rik	nationality		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	314.51	5.8	Religion	0
191867	m,359			mi tuk	forehead		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	233.51	1.2.5.1	Forehead/Temples	0
194774				mi tur	man (male person)		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	290.51	1.9.6.1	Pregnant	0
188399				mi ɕiː	mosquito		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	165.51	2.2.6	Insects, Arachnids, and Worms	0
192122	682			mik	eye		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	238.51	1.2.6	Eye	0
192173	682,191			mik laŋ	tear	n	368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	239.51	1.8.8.1	Laugh/Smile	0
195284	682,m			mik maŋ	blind person		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	300.51	1.2.6.14.2	Blind	0
217010	1383			mik pen	forget		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	726.51	8.3.1.16.1	Forget	0
192071	682,370			mik ɕɯŋ	eyebrow		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	237.51	1.2.6.6	Eyebrow	0
207728	503			mit	blow with mouth		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	544.51	1.3.1.4	Blow	0
199364				mo joː	skirt		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	380.51	5.11.8.2.1	Clothes (general)	0
184574				mo joː	yesterday		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	90.51	9.1.3	Days	0
180239				mo lɯŋ	thunder		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	5.51	3.2.1	Weather and seasons	0
204260	m,m,1017			mo tʂa lam tə	highway		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	476.51	9.10.1	Roads and Ways	0
204362			5:bEnglish,5:m	mo tʂə	vehicle		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	478.51	5.1	Waste products	0
204464			5:bEnglish,5:m	mo tʂə	car		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	480.51	5.1	Waste products	0
213542				mok kok	open (door)		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	658.51	6.2.2.6.1	Open	0
231137	6449			moŋ	NEG		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	1003.51	10.6.2	Negative	0
206606				moː	mark		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	522.51	5.1	Waste products	0
209870	m,6617			moː ten	repair		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	586.51	6.14	Construction	0
209921				moːɕit	connect		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	587.51	6.13.3	With Tools	0
207422	467			mur	hold in mouth		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	538.51	1.3.4.4	Bite/Hold in Mouth	0
229862				mə lu	they		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	978.51	4.1	Pronouns	0
229811	m,m,p,2504			mə lu a ȵi	they two		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	977.51	4.1	Pronouns	0
229709				mə noː	you (pl.)		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	975.51	4.1	Pronouns	0
198089	2136,2599			mə rom	fireplace		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	355.51	5.11.5.5	Tools pertaining to fire	0
229658	m,2504			mə ȵi	you two		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	974.51	4.1	Pronouns	0
202832	2136,m			mə ɕap	chopsticks for fire		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	448.51	5.5	Cooking Implements	0
224609	6477			məː	false		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	875.51	9.6.2.1	Negative Qualities	0
216500	6477,m			məː noː	cheat / swindle		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	716.51	6.19	Social action	0
204056	2136,m			mə◦reː	ashes		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	472.51	3.2.12.2	Fire, flames, and burnt things	0
230933				mɯ liŋ	all / even		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	999.51	9.9	Numbers and numeric expression	0
191051	2361			mɯ |kɯː	tobacco		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	217.51	3.1.6.2	Other ground and milled food	0
182330	2361			mɯ |kɯː	smoke		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	46.51	3.2.12.2	Fire, flames, and burnt things	0
217061	6200			mɯŋ	think		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	727.51	8.3.1.13.1	Think	0
216653	6200,m			mɯŋ bo	love		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	719.51	8.3.1.1.1	Like	0
216704	6200,m			mɯŋ bo	like		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	720.51	8.3.1.1.1	Like	0
216959	6200,m			mɯŋ kap	remember		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	725.51	8.3.1.16.1	Forget	0
226241	6200,m			mɯŋ ram	lazy		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	907.51	9.6.2.2	Negative Human Qualities	0
216755	6200,m			mɯŋ tɕi	believe		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	721.51	8.3.1.12.1	Know, Believe	0
183350	m,2501			mɯː ȵiŋ	year, last		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	66.51	9.1.2	Months and Years	0
205127				nak ɕi	ink cake		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	493.51	5.1	Waste products	0
205178				nak ɕi	ink		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	494.51	5.1	Waste products	0
207932	1415			nam	smell	v	368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	548.51	1.2.8.5	Smell	0
225578	1415,m			nam jaŋ	stinky		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	894.51	7.1.4.5	Smell	0
225476	1415,2572			nam po	fragrant		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	892.51	3.1.10	Verbs involving plants	0
198599				nam ɕuŋ	granary		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	365.51	5.11.9.5	Outdoor/Temporary structures	0
192530	470,m			nap mɯ	beard		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	246.51	1.2.5.5	Beard/Moustache/Facial Hair	0
192581	470,m			nap nə	chin		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	247.51	1.2.5.3	Chin	0
192326	470,476			nap paŋ	mouth		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	242.51	1.3.1	Mouth	0
192377	470,442			nap tɕi	lip		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	243.51	1.3.2	Lip	0
215276	6493			nar	borrow / lend		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	692.51	6.22	Exchanges	0
182993	2118			naŋ	inside		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	59.51	9.2.5	Amid	0
205484				ni tin	story / tale		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	500.51	5.8	Religion	0
227822	6204,6168			noŋ jɯŋ	ninety		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	938.51	9.9	Numbers and numeric expression	0
229607	2489			noː	you (sg.)		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	973.51	4.1	Pronouns	0
224303	6498			nu	cooked		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	869.51	5.5	Cooking Implements	0
227720	2505,6168			nu jɯŋ	seventy		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	936.51	9.9	Numbers and numeric expression	0
200231	1443			num	oil		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	397.51	1.6.4.1	Oil/Grease	0
212777	4819			nuː	rub (to soften animal skin)		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	643.51	8.4	Feeling	0
221702	2496,m			nə tɕe	near		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	818.51	9.2.3	Sideways	0
213083				nɯ	wash (clothes)		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	649.51	6.2.2.5.2	Wash (v.i./v.t.)	0
197069	2492,m			nɯ ro	brother (younger)		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	335.51	1.5.3.2	Five	0
224150				nɯ tiː	new		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	866.51	9.6.1.1	Positive Qualities	0
212471	6503			nɯk	prick		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	637.51	8.4	Feeling	0
181259				o go	mountain		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	25.51	3.2.5	Landforms and geographical features	0
200843	p,6570			o jok	knife		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	409.51	5.5	Cooking Implements	0
200282	p,2385			o lo	salt		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	398.51	3.2.4	Elements, metals, alloys	0
194315	3464,s			o ma	milk		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	281.51			0
207881				o tu	cry out / yell		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	547.51	1.8.8.2	Cry/Weep	0
186716	p,2255			o wa	fox		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	132.51	2.1.11	Canine	0
226649	p,1306			o ŋo	five		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	915.51	9.9	Numbers and numeric expression	0
187685	p,1455			o ŋoː	fish		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	151.51	2.2.5	Fish and Mollusks	0
198905	p,6599,m			o ɕoŋ takum	hat (bamboo)		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	371.51	5.11.8.2.1.1	Head	0
215072	2232			op	shoot		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	688.51	6.2.2.1	Assorted action verbs	0
216143	2232,m			op raː	fight		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	709.51	6.5	Fighting	0
210125				or	move something to a new place		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	591.51	6.7.11	Movement (general)	0
208442	3528,m			or◦aŋ	throw		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	558.51	6.12	Throwing	0
213899				oŋ	load	v	368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	665.51	6.2.2.1	Assorted action verbs	0
217928	6211			oŋ	descend		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	744.51	6.7.8	Downward	0
218336	6211			oŋ	set (of the sun)		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	752.51	6.17	Putting	0
182432	6211,1017			oŋ lam	west		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	48.51	9.2.8	Directions	0
217571	6211,m			oŋ; pɯŋ	come		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	737.51	6.7.1	Inward	0
200486	6526			oː	liquor		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	402.51	3.1.6.3	Juices, beers, etc.	0
210686	6504			pa	chop (tree)		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	602.51	6.9.3	Chop, slice	0
222212	m,6440			pa jəŋ	slanting, not upright		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	828.51	7.1.5.1	General - form	0
221906				pa kar	crooked		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	822.51	9.7.2	Verbs referring to size/shape	0
214868				pa kɯ	dance		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	684.51	6.7.9	Manner is primary	0
187277	m,2471			pa mɯ	eagle		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	143.51	2.2.4.1	Particular birds	0
191510				pa pu	bud		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	226.51	3.1.4	Seeds and flowers, nuts	0
223793				pa pu	tender		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	859.51	7.1.4.2	Feel/Tactile/Texture	0
191306	m,6554			pa pɯr	root		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	222.51	3.1.2	Plant parts and types	0
210788	6504,m			pa tak	cut (firewood)		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	604.51	6.9.3	Chop, slice	0
191969				pa to	plait		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	235.51	1.2.3.2	Queue/Braid	0
228281	m,6374			pa tɕeː	half		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	947.51	9.8	Measure Words	0
214001				pa tɕiŋ	bury (something)		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	667.51	6.11	Digging, excavation	0
217214				pa ɕoː	fear		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	730.51	8.3.1.10.1	Fear	0
214766				pam	lose (a game)		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	682.51	6.10.1	Unintentional loss - Misplace	0
220682				pam	lose		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	798.51	6.10.1	Unintentional loss - Misplace	0
199619				pam na	quilt		368	Bokar Lhoba	73	1.1.1.1	Western Tani	Sun H 91 ZMYY	ZMYYC	385.51	5.1	Waste products	0
