lexicon.rn	analysis	user_an	other_an	lexicon.reflex	lexicon.gloss	lexicon.gfn	languagenames.lgid	languagenames.language	languagegroups.grpid	languagegroups.grpno	languagegroups.grp	citation	languagenames.srcabbr	lexicon.srcid	lexicon.semkey	chapters.chaptertitle	num_notes
182406				mɑ⁵⁵thu⁵⁵	east		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	47.50	9.2.8	Directions	0
180876				mɑ⁵⁵tiŋ⁵⁵	earth		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	17.50	3.2.11	Ground/Earth/Soil/Dirt	0
185568				mɑ⁵⁵tsu⁵⁵	bovine		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	109.50	2.1.2	Bovine	0
198726				mɑ⁵⁵tsu⁵⁵oŋ³⁵	enclosure		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	367.50	9.10.5	Places in general, countries	0
180519				mɑ⁵⁵tɕi⁵⁵	water		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	10.50	3.2.3	Water and other liquids	0
181131				mɑ⁵⁵tɕi⁵⁵po⁵⁵kɯ⁵⁵ɹi⁵⁵	well		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	22.50	9.6.1.1	Positive Qualities	0
187098				mɑ⁵⁵tɕi⁵⁵pɹɑ⁵⁵	goose		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	139.50	2.1.10	Fowl (i.e. Domestic Birds)	1
186588				mɑ⁵⁵tɕo⁵⁵	deer		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	129.50	2.2.2	Cervidae	0
225909	1457			mɑ⁵⁵|so⁵⁵	itch		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	900.50	1.6.5.5	Itch/Scratch	0
185772	1431			mɑ⁵⁵|ɹoŋ⁵³	horse		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	113.50	2.1.7	Equine	0
209895				mɑ⁵⁵ɹu⁵⁵	repair		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	586.50	6.14	Construction	0
206733				mɑ⁵⁵ɹɑ⁵⁵	soul / spirit		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	524.50	1.10	Mind	0
216576	p,1108			mɑ⁵⁵ɹɑ⁵⁵	laugh		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	717.50	1.8.8.1	Laugh/Smile	0
194952				mɹe⁵⁵ɑ⁵⁵	young man		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	293.50	7.1.8.3	Neutral term	0
231213	2436			m̩⁵⁵	don't		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	1004.50	10.4.2.1	Mood	0
208977				ndo⁵³	jump		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	568.50	6.7.8	Downward	0
194697				ndʐoŋ⁵⁵goŋ⁵⁵	malaria		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	288.50	5.3	Diseases	0
225858				ne⁵⁵tiɑ⁵⁵tɕi⁵⁵	tired		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	899.50	9.6.2.2	Negative Human Qualities	0
214893				niɑ⁵⁵hɑ⁵⁵	dance		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	684.50	6.7.9	Manner is primary	0
222543				no⁵⁵	dark		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	834.50	9.4	Colors	0
207957	1415			nu⁵⁵	smell	v	662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	548.50	1.2.8.5	Smell	0
214944	2501,m			nu⁵⁵thɑ⁵³	celebrate new year		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	685.50	8.3.1.5.1	Happy	0
225501	1415			nɯŋ⁵⁵	fragrant		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	892.50	3.1.10	Verbs involving plants	0
225552				nɯŋ⁵⁵mɑ³¹	delicious		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	893.50	7.1.4.4	Taste	0
213414				nɑm³⁵mɑ³⁵	braid		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	655.50	1.2.3.2	Queue/Braid	0
190362			5:bChinese	nɑ³⁵kuɑ⁵⁵	pumpkin		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	203.50	3.1.5	Fruits and vegetables	0
191433				nɑŋ³⁵	leaf		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	224.50	3.1.3	Leaves	0
209640	84			nɑ⁵⁵	rest		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	581.50	1.1.4.1	Sleep/Be asleep	0
196278				nɑ⁵⁵ba⁵⁵	father		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	319.50	4.7.1	Previous generation	0
196482				nɑ⁵⁵bɑ⁵⁵lɯi⁵⁵ɑ⁵⁵	uncle (paternal, younger)		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	323.50	4.7.1	Previous generation	0
196380				nɑ⁵⁵bɑ⁵⁵pɯi⁵⁵ɑ⁵⁵	uncle (paternal, elder)		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	321.50	4.7.1	Previous generation	0
196584				nɑ⁵⁵bɑ⁵⁵ɑ³¹	uncle (paternal aunt's husband		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	325.50	4.7.1	Previous generation	0
196788				nɑ⁵⁵bɑ⁵⁵ɑ³¹	uncle (maternal aunt's husband		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	329.50	4.7.1	Previous generation	0
196227				nɑ⁵⁵jɑ⁵⁵	grandmother		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	318.50	4.7.1	Previous generation	0
196686				nɑ⁵⁵ku⁵⁵	uncle (maternal)		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	327.50	4.7.1	Previous generation	0
196329				nɑ⁵⁵ni⁵⁵	mother		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	320.50	4.7.1	Previous generation	0
196176				nɑ⁵⁵tiɑ⁵⁵	grandfather		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	317.50	4.7.1	Previous generation	0
197757				oŋ³⁵	house		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	348.50	5.11.9.1	Kinds of dwellings	0
197808				oŋ³⁵koŋ⁵⁵	home		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	349.50	5.11.9.6	General	0
185262	p,6227			o⁵⁵nɑ⁵⁵mɑ⁵⁵	morning		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	103.50	9.1.4	Times of Day	0
200052				o⁵⁵nɑ⁵⁵tiɑ⁵⁵	breakfast		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	393.50	5.5	Cooking Implements	0
204540				peŋ³⁵	boat		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	481.50	5.1	Waste products	0
215862				peŋ⁵⁵	divide		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	703.50	6.10.4	Intentional separation - Sort	0
202449				pe⁵⁵	broom		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	440.50	5.4	Instruments and therapies	0
202959			5:bChinese	pe⁵⁵tse⁵⁵	cup		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	450.50	5.1	Waste products	0
203418				pe⁵⁵tʂhe⁵⁵	comb	n	662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	459.50	1.2.2.1	Comb/Crest	0
213771				pho⁵⁵kɑ⁵⁵	untie		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	662.50	6.13.1	Tying	0
203520				phɑ⁵⁵lɑŋ⁵⁵	brush		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	461.50	5.11.8.4	Toiletries	0
187506				piɑ⁵⁵ge³¹mɑŋ⁵⁵	swallow	n	662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	147.50	1.3.5.6	Swallow	0
187557				piɑ⁵⁵lɑ³¹mɑŋ⁵⁵	sparrow		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	148.50	2.2.4.1	Particular birds	0
187455				piɑ⁵⁵tio⁵³	magpie		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	146.50	2.2.4.1	Particular birds	0
187353	2187,m			piɑ⁵⁵tʂuŋ⁵⁵	wild goose		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	144.50	3.2.5	Landforms and geographical features	0
210813				pi⁵⁵kɑ⁵⁵	cut (firewood)		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	604.50	6.9.3	Chop, slice	0
212445				pi⁵⁵kɑ⁵⁵	cut open (fish)		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	636.50	6.9.3	Chop, slice	0
205866				pi⁵⁵wɑŋ⁵⁵	mouth organ		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	507.50	1.3.1	Mouth	0
193167	209			plɯn⁵³	back (of body)		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	258.50	1.4.8	Back	0
180468				poŋ³⁵	snow		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	9.50	3.2.1	Weather and seasons	0
204795				poŋ⁵⁵di⁵³	price		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	486.50	5.9	Monetary Terms	0
205560	1275,m			po⁵⁵lo⁵⁵	ball		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	501.50	9.7.1	Shape and size	0
224685				po⁵⁵ɑ⁵⁵	expensive		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	876.50	5.9	Monetary Terms	0
228102				po⁵⁵ɹɑŋ³⁵	zero		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	943.50	9.9	Numbers and numeric expression	0
200613				pu³¹rɯm⁵⁵	sugar		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	404.50	3.1.6.2	Other ground and milled food	0
224124	5710,m			pɯm⁵⁵mɑ³¹	wet		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	865.50	6.6	Verbs requiring liquids	0
181896				pɯ⁵⁵ɹin⁵⁵	copper		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	37.50	3.2.4	Elements, metals, alloys	0
188016				pɑ³¹si⁵⁵	ant		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	157.50	2.2.6	Insects, Arachnids, and Worms	0
197043				pɑ³¹thɯi⁵⁵ɑ³¹pɯi⁵⁵jɑ⁵⁵	sister (elder)		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	334.50	4.7.2	Same generation	0
209079				pɑ³⁵	step / pass over (ditch)		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	570.50	6.7.4	Regular, Cyclic, Smoothly	0
229377				pɑ⁵⁵kɑu⁵⁵	monetary unit / dollar		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	968.50	5.9	Monetary Terms	0
181386				pɑ⁵⁵nu⁵⁵	field		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	27.50	3.2.5	Landforms and geographical features	0
208824				pɑ⁵⁵ti³⁵	kick		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	565.50	6.2.2.3.3	Kick	0
221778				pɑ⁵⁵tsɑ⁵⁵	many / much		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	819.50	9.9	Numbers and numeric expression	0
181845				pɑ⁵⁵ɦoŋ⁵⁵ku⁵⁵	silver		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	36.50	3.2.4	Elements, metals, alloys	0
195105				pɑ⁵⁵ɹoŋ³⁵	friend		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	296.50	4.4.2	Clans and neighbors	0
187659	2148,m			pɑ⁵⁵ɹɑi⁵⁵	frog		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	150.50	2.1.6.2	Frog/Toad	0
211017				pɹoŋ³⁵	feed	v	662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	608.50	1.3.5.8	Eat/Devour	0
219687				pɹoŋ⁵⁵	swollen		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	778.50	1.1.5.2	Swollen/Swell/Bloated	0
222798				pɹu⁵⁵	blue		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	839.50	9.4	Colors	0
200307				pɹɑ³⁵	salt		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	398.50	3.2.4	Elements, metals, alloys	0
223869	2567			pɹɑ⁵⁵	good		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	860.50	9.6.1.1	Positive Qualities	0
187404				pɹɑ⁵⁵kɹɑ⁵⁵ɹɑ⁵⁵	crow	n	662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	145.50	2.2.4.1	Particular birds	0
223563				pɹɑ⁵⁵liɑ⁵⁵mi⁵⁵	dirty		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	854.50	3.2.11	Ground/Earth/Soil/Dirt	0
187149	m,m,2346			pɹɑ⁵⁵tɯ³¹kɯ⁵⁵	pigeon		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	140.50	2.2.4.1	Particular birds	0
187251	2187,m			pɹɑ⁵⁵ɑ⁵⁵	bird		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	142.50	2.2.4	Birds (in general)	0
212343				si⁵⁵	cut (vegetable)		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	634.50	6.9.3	Chop, slice	0
203826				si⁵⁵poŋ⁵⁵	metal weight on steelyard		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	467.50	3.2.4	Elements, metals, alloys	0
181947				si⁵⁵pɹɑ⁵⁵	iron		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	38.50	3.2.4	Elements, metals, alloys	0
182049				si⁵⁵pɹɑ⁵⁵tɑ³¹lɯi⁵⁵	steel		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	40.50	3.2.4	Elements, metals, alloys	0
189291				soŋ⁵⁵kɑ³¹bo⁵⁵	willow		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	182.50	3.1.1	Names of trees and shrubs	0
222492				soŋ⁵⁵wɑŋ⁵⁵	bright		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	833.50	7.1.11.1	Light	0
205662				so⁵⁵dzɯi⁵⁵	flute-like instrument (Turkic)		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	503.50	5.1	Waste products	0
198777	1613			su⁵⁵	nest		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	368.50	2.2.4	Birds (in general)	0
219840				sɯŋ⁵⁵	alive		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	781.50	1.1.2.1	Life/Live/Alive	0
225195				sɯŋ⁵⁵hɑ⁵⁵	cool		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	886.50	7.1.2.3	Temperature	0
198369				sɯ⁵⁵thu⁵⁵nu⁵⁵	nail (tool)		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	360.50	1.5.10	Nail	0
213312				sɑu⁵³	patch		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	653.50	5.1	Waste products	0
229275				sɑŋ⁵⁵	tael		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	966.50	9.8	Measure Words	0
201378				sɑ⁵⁵dɑ⁵⁵	saw		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	419.50	5.11.5.3	Cutting/Boring	0
194136	m,298			te⁵⁵tɕhi⁵⁵	sweat		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	277.50	1.8.1	Sweat/Perspire	0
201123				thoŋ³⁵	plough	n	662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	414.50	5.3	Diseases	0
209742	1836			thoŋ³⁵	wake up		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	583.50	1.1.4	Wake/Conscious/Alert	0
191994	371,2018			thoŋ³⁵pɹu⁵⁵	plait		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	235.50	1.2.3.2	Queue/Braid	0
191943	371,m			thoŋ⁵⁵bɹɑ⁵⁵	hair of head		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	234.50	1.2.3	Hair of Head	0
224991				thu³¹bɹoŋ³⁵	smooth		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	882.50	7.1.4.2	Feel/Tactile/Texture	0
215607				thu³¹tiɑ⁵⁵	tell		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	698.50	1.8.7	Speak/Say/Tell	0
181998				thu⁵⁵	rust		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	39.50	3.2.4	Elements, metals, alloys	0
207294				thu⁵⁵	bite		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	535.50	1.3.4.4	Bite/Hold in Mouth	0
207855				thu⁵⁵	read		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	546.50	6.2.2.9.3	Read	0
207447				thu⁵⁵gɹe⁵⁵	hold in mouth		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	538.50	1.3.4.4	Bite/Hold in Mouth	0
194442	m,650			thɯi⁵⁵tɕiŋ⁵⁵	urine		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	283.50	1.8.4	Urine/Piss	0
181182				thɯ⁵⁵tɕi⁵³	spring (water)		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	23.50	6.7.9	Manner is primary	0
223818				thɑ⁵⁵bɑ⁵³	tender		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	859.50	7.1.4.2	Feel/Tactile/Texture	0
207243	502			tioŋ⁵⁵	drink		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	534.50			0
183120				tioŋ⁵⁵	edge		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	61.50	9.2.7	Extent	0
222951				tiŋ⁵⁵kɹiɑ⁵⁵	green		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	842.50	9.4	Colors	0
211272				tiɯ⁵³	weave		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	613.50	5.1	Waste products	0
212598				tiɑu⁵⁵	insert / stick into		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	639.50	6.2	Action Verbs with Patient	0
192402				tiɑ³⁵ndze⁵⁵	lip		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	243.50	1.3.2	Lip	0
192453				tiɑ³⁵pɹɑ³⁵	tooth		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	244.50	1.3.4	Tooth	0
182814				tiɑŋ⁵⁵	side		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	55.50	1.4.5	Sides	0
210201				tiɑŋ⁵⁵	carry on a pole (two people)		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	592.50	6.2.2.2.1	Carry	0
214230				tiɑ⁵⁵lɯi⁵⁵	press		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	671.50	9.5	Change of state	0
206529				tiɑ⁵⁵lɑ³⁵	shadow		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	520.50	3.2.10	Light or lack of light	0
181794				tiɑ⁵⁵lɑ⁵⁵dɯi⁵⁵	gold		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	35.50	3.2.4	Elements, metals, alloys	0
203367				tiɑ⁵⁵lɑ⁵⁵dɯi⁵⁵	mirror		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	458.50	5.11.8.3	Jewelry and Accessories	0
222135				toŋ³⁵	steep		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	826.50	7.1.5.3	Position - high/low	0
218667				toŋ⁵³lɑ⁵⁵	float		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	758.50	6.6.1	Float	0
201174				toŋ⁵⁵ke⁵⁵	rake		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	415.50	5.1	Waste products	0
202755				tshe⁵⁵to⁵³	chopper		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	446.50	6.9.3	Chop, slice	0
215403				tshi⁵⁵tiɑ³⁵	give / send / deliver		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	694.50	6.23	Giving	0
204693				tshoŋ⁵⁵pɑi⁵⁵	shop		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	484.50	9.10.6	Functional buildings/places	0
188271				tshu⁵³	louse		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	162.50	2.2.6	Insects, Arachnids, and Worms	0
209232				tshu⁵³	run		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	573.50	6.7.4	Regular, Cyclic, Smoothly	0
220554				tshu⁵⁵di⁵³	hold a meeting		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	795.50	6.16	Holding	0
216270				tshu⁵⁵peŋ⁵⁵	escape		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	711.50	6.7.2	Outward	0
220401				tshɯŋ⁵⁵bɑ³¹	rot / spoil		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	792.50	3.1.10	Verbs involving plants	0
185721	6087			tsi³⁵	mule		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	112.50	2.1.7	Equine	0
190668	141			tsoŋ⁵⁵	onion (green)		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	209.50	3.1.5	Fruits and vegetables	0
198165				tso⁵⁵nu⁵⁵	lime		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	356.50	3.1.5	Fruits and vegetables	0
202092				tso⁵⁵ɹo⁵⁵nu⁵⁵	sieve	n	662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	433.50	5.5	Cooking Implements	0
180978				tu⁵⁵wi⁵⁵	sea		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	19.50	3.2.3	Water and other liquids	0
181029				tu⁵⁵wi⁵⁵	lake		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	20.50	3.2.5	Landforms and geographical features	0
219330				tɯi⁵³	boil	v.i.	662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	771.50	6.6	Verbs requiring liquids	0
195207				tɯ³⁵jɑ⁵⁵me⁵⁵	host		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	298.50	4.4.2	Clans and neighbors	0
225042				tɯ⁵⁵	hot		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	883.50			0
224430				tɑ³¹be⁵⁵ɑ³¹	blunt		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	871.50	7.1.5.1	General - form	0
220197				tɑ³¹blɑ⁵³	bud	v	662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	788.50	3.1.4	Seeds and flowers, nuts	0
202857				tɑ³¹bɹɯ⁵⁵	chopsticks		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	448.50	5.5	Cooking Implements	0
211680				tɑ³¹ho⁵³	teach		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	621.50	6.19	Social action	0
227694	p,2621			tɑ³¹hɹo⁵³hɹoŋ⁵⁵	sixty		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	935.50	9.9	Numbers and numeric expression	0
191178				tɑ³¹kun⁵⁵	mushroom		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	219.50	3.1.7	Fungi	0
224736				tɑ³¹liu⁵⁵	cheap		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	877.50	5.9	Monetary Terms	0
223053				tɑ³¹lɯ⁵⁵	thick		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	844.50	9.7.2	Verbs referring to size/shape	0
182253				tɑ³¹lɑ⁵⁵leŋ⁵⁵	coal		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	44.50	3.2.4	Elements, metals, alloys	0
205968	p,5434			tɑ³¹mɑŋ⁵⁵	medicine		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	509.50	5.4	Instruments and therapies	0
195870				tɑ³¹mɑŋ⁵⁵bɑ³¹bu⁵⁵	doctor		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	311.50	4.2.1.5	Health-care	0
190974				tɑ³¹mɑ⁵⁵ɕi⁵⁵	persimmon		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	215.50	3.1.5	Fruits and vegetables	0
190515				tɑ³¹nɑ⁵³	vegetable		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	206.50	3.1.2	Plant parts and types	0
190566				tɑ³¹nɑ⁵³	cabbage (Chinese)		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	207.50	3.1.5.1	Leafy vegetables	0
220248				tɑ³¹phɹe⁵³	bloom		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	789.50	3.1.10	Verbs involving plants	0
215352				tɑ³¹pi⁵³	return	v.t.	662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	693.50	6.2.2.1	Assorted action verbs	0
228561				tɑ³¹poŋ⁵⁵	classifier for objects with ha		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	952.50	10.1.3	Classifiers	0
228816				tɑ³¹siŋ³⁵	classifier for clothes		662	Idu	6	1.1.2	Deng	Sun H 91 ZMYY	ZMYYC	957.50	10.1.3	Classifiers	0
