# Wordlist

# DATA
ID	DOCULECT	CONCEPT_PINYIN	HANZI	ENTRY_IN_SOURCE	BEIDA_ID	IPA	TOKENS	NOTE
8293	Hefei	jiāng-hú 292	面糊	miĩ⁵³xu⁰	292	miĩ⁵³xu⁰	m i ĩ ∼ ⁵³ x u ⁰	
8294	Yangzhou	jiāng-hú 292	面糊	miĩ⁵⁵xu³⁴	292	miĩ⁵⁵xu³⁴	m i ĩ ∼ ⁵⁵ x u ³⁴	
8295	Suzhou	jiāng-hú 292	漿糊	tsiaŋ⁴⁴ɦəu²⁴₂₁	292	tsiaŋ⁴⁴ɦəu²⁴₂₁	ts i a ŋ ⁴⁴ ɦ ə u ²⁴₂₁	
8296	Wenzhou	jiāng-hú 292	糊泥	vu³¹ȵi³¹	292	vu³¹ȵi³¹	v u ³¹ ȵ i ³¹	
8297	Changsha	jiāng-hú 292	漿糊	tɕian⁵⁵fu⁰	292	tɕian⁵⁵fu⁰	tɕ i a n ⁵⁵ f u ⁰	
8298	Nanchang	jiāng-hú 292	灰面	fei⁴²miɛn³¹	292	fei⁴²miɛn³¹	f e i ⁴² m i ɛ n ³¹	
8299	Meixian	jiāng-hú 292	羹漿	kaŋ⁴⁴tsiɔŋ⁴⁴	292	kaŋ⁴⁴tsiɔŋ⁴⁴	k a ŋ ⁴⁴ ts i ɔ ŋ ⁴⁴	
8300	Guangzhou	jiāng-hú 292	漿糊	tʃœŋ⁵³wu²¹	292	tʃœŋ⁵³wu²¹	tʃ œ ŋ ⁵³ w u ²¹	
8301	Yangjiang	jiāng-hú 292	漿糊	tʃiɛŋ³³wu⁴⁴³	292	tʃiɛŋ³³wu⁴⁴³	tʃ i ɛ ŋ ³³ w u ⁴⁴³	
8302	Xiamen	jiāng-hú 292	糊	kɔ²⁴	292	kɔ²⁴	k ɔ ²⁴	
8303	Chaozhou	jiāng-hú 292	糊	kou⁵⁵	292	kou⁵⁵	k o u ⁵⁵	
8304	Fuzhou	jiāng-hú 292	糊	ku⁵²	292	ku⁵²	k u ⁵²	
#
30373	Beijing	jiāo-ào 789	驕傲	tɕiau⁵⁵au⁵¹	789	tɕiau⁵⁵au⁵¹	tɕ i a u ⁵⁵ a u ⁵¹	
30374	Jinan	jiāo-ào 789	驕傲	tɕiɔ²¹³ŋɔ²¹	789	tɕiɔ²¹³ŋɔ²¹	tɕ i ɔ ²¹³ ŋ ɔ ²¹	
30375	Shenyang	jiāo-ào 789	驕傲	tɕiau³³au⁰	789	tɕiau³³au⁰	tɕ i a u ³³ a u ⁰	
30376	Shenyang	jiāo-ào 789	自大	[2] tsๅ⁴¹ta⁴¹	789	tsๅ⁴¹ta⁴¹	ts ๅ ⁴¹ t a ⁴¹	[2]
30377	Xian	jiāo-ào 789	驕傲	tɕiɑu²¹ŋɑu⁴⁵	789	tɕiɑu²¹ŋɑu⁴⁵	tɕ i ɑ u ²¹ ŋ ɑ u ⁴⁵	
30378	Chengdu	jiāo-ào 789	驕傲	tɕiau⁴⁴ŋau¹³	789	tɕiau⁴⁴ŋau¹³	tɕ i a u ⁴⁴ ŋ a u ¹³	
30379	Kunming	jiāo-ào 789	驕傲	tɕiau⁴⁴au¹³	789	tɕiau⁴⁴au¹³	tɕ i a u ⁴⁴ a u ¹³	
30380	Hefei	jiāo-ào 789	山 筋	**ʂæ̃²¹²tɕin²¹²	789	ʂæ̃²¹²tɕin²¹²	ʂ æ̃ ∼ ²¹² tɕ i n ²¹²	[*]
30381	Hefei	jiāo-ào 789	燒 包	[2] **ʂɔ²¹²pɔ²¹²	789	ʂɔ²¹²pɔ²¹²	ʂ ɔ ²¹² p ɔ ²¹²	[2][*]
30382	Yangzhou	jiāo-ào 789	驕傲	tɕiɔ³¹ɔ⁵⁵	789	tɕiɔ³¹ɔ⁵⁵	tɕ i ɔ ³¹ ɔ ⁵⁵	
30383	Suzhou	jiāo-ào 789	驕傲	tɕiæ⁴⁴ŋæ³¹₂₁	789	tɕiæ⁴⁴ŋæ³¹₂₁	tɕ i æ ⁴⁴ ŋ æ ³¹₂₁	
30384	Suzhou	jiāo-ào 789	神氣	[2] zən²⁴₂₂tɕʰi⁵¹³₄₄	789	zən²⁴₂₂tɕʰi⁵¹³₄₄	z ə n ²⁴₂₂ tɕʰ i ⁵¹³₄₄	[2]
30385	Wenzhou	jiāo-ào 789	驕傲	tɕiɛ⁴⁴ŋɜ¹¹	789	tɕiɛ⁴⁴ŋɜ¹¹	tɕ i ɛ ⁴⁴ ŋ ɜ ¹¹	
30386	Changsha	jiāo-ào 789	驕傲	tɕiau³³ŋau⁵⁵	789	tɕiau³³ŋau⁵⁵	tɕ i a u ³³ ŋ a u ⁵⁵	
30387	Nanchang	jiāo-ào 789	驕傲	tɕiɛu⁴²ŋau³¹	789	tɕiɛu⁴²ŋau³¹	tɕ i ɛ u ⁴² ŋ a u ³¹	
30388	Meixian	jiāo-ào 789	傲	ŋau⁴²	789	ŋau⁴²	ŋ a u ⁴²	
30389	Guangzhou	jiāo-ào 789	驕傲	kiu⁵³ŋou²²	789	kiu⁵³ŋou²²	k i u ⁵³ ŋ o u ²²	
30390	Guangzhou	jiāo-ào 789	沙 塵	[2] **ʃa⁵³tʃʰɐn²¹	789	ʃa⁵³tʃʰɐn²¹	ʃ a ⁵³ tʃʰ ɐ n ²¹	[2][*]
30391	Yangjiang	jiāo-ào 789	傲鼻	ŋou⁴⁵⁴pei⁴⁵⁴	789	ŋou⁴⁵⁴pei⁴⁵⁴	ŋ o u ⁴⁵⁴ p e i ⁴⁵⁴	
30392	Xiamen	jiāo-ào 789	驕	kiau⁵⁵	789	kiau⁵⁵	k i a u ⁵⁵	
30393	Chaozhou	jiāo-ào 789	逗	*tau³³	789	tau³³	t a u ³³	[*]
30394	Fuzhou	jiāo-ào 789	傲	ŋɔ²⁴²,ŋɔ²¹³	789	ŋɔ²⁴²	ŋ ɔ ²⁴²	
30395	Fuzhou	jiāo-ào 789	好高	[2] xouʔ⁴(xɔ²¹³)kɔ⁴⁴	789	xouʔ⁴kɔ⁴⁴	x o u ʔ ⁴ k ɔ ⁴⁴	[2]
#
25819	Yangzhou	jiē-- 687	親咀	tɕʰiŋ⁵⁵tsuəi⁴²	687	tɕʰiŋ⁵⁵tsuəi⁴²	tɕʰ i ŋ ⁵⁵ ts u ə i ⁴²	
25811	Beijing	jiē-- 687	親咀兒	tɕʰin⁵⁵tsueir²¹⁴	687	tɕʰin⁵⁵tsueir²¹⁴	tɕʰ i n ⁵⁵ ts u e i r ²¹⁴	
25812	Beijing	jiē-- 687	要咀兒	[2] iau⁵¹tsueir²¹⁴	687	iau⁵¹tsueir²¹⁴	i a u ⁵¹ ts u e i r ²¹⁴	[2]
25813	Jinan	jiē-- 687	親咀兒	tɕʰiẽ²¹³tsueir⁵⁵	687	tɕʰiẽ²¹³tsueir⁵⁵	tɕʰ i ẽ ∼ ²¹³ ts u e i r ⁵⁵	
25814	Shenyang	jiē-- 687	親咀兒	tɕʰin³³tsueir²¹³	687	tɕʰin³³tsueir²¹³	tɕʰ i n ³³ ts u e i r ²¹³	
25815	Xian	jiē-- 687	親咀	tɕʰiẽ²¹tsuei⁵³	687	tɕʰiẽ²¹tsuei⁵³	tɕʰ i ẽ ∼ ²¹ ts u e i ⁵³	
25816	Chengdu	jiē-- 687	! 打□兒	ta⁵³pər⁴⁴	687	ta⁵³pər⁴⁴	t a ⁵³ p ə r ⁴⁴	
25817	Kunming	jiē-- 687	親咀	tɕʰĩ⁴⁴tsue⁵³	687	tɕʰĩ⁴⁴tsue⁵³	tɕʰ ĩ ∼ ⁴⁴ ts u e ⁵³	
25818	Hefei	jiē-- 687	疼咀	tʰən⁵⁵tsei²⁴	687	tʰən⁵⁵tsei²⁴	tʰ ə n ⁵⁵ ts e i ²⁴	
25820	Suzhou	jiē-- 687	香鼻頭	ɕiaŋ⁴⁴biɪʔ²³dʏ²⁴₂₁	687	ɕiaŋ⁴⁴biɪʔ²³dʏ²⁴₂₁	ɕ i a ŋ ⁴⁴ b i ɪ ʔ ²³ d ʏ ²⁴₂₁	
25821	Wenzhou	jiē-- 687	! 打□	tiɛ⁴⁵poŋ⁴⁴	687	tiɛ⁴⁵poŋ⁴⁴	t i ɛ ⁴⁵ p o ŋ ⁴⁴	
25822	Changsha	jiē-- 687	親咀	tɕʰin³³tsei⁴¹	687	tɕʰin³³tsei⁴¹	tɕʰ i n ³³ ts e i ⁴¹	
25823	Nanchang	jiē-- 687	親咀	tɕʰin⁴²tsui²¹³	687	tɕʰin⁴²tsui²¹³	tɕʰ i n ⁴² ts u i ²¹³	
25824	Nanchang	jiē-- 687	做咀	[2] tsu⁵⁵tsui²¹³	687	tsu⁵⁵tsui²¹³	ts u ⁵⁵ ts u i ²¹³	[2]
25825	Meixian	jiē-- 687	斟 咀	*tsim⁴⁴tsɔi⁴²	687	tsim⁴⁴tsɔi⁴²	ts i m ⁴⁴ ts ɔ i ⁴²	[*]
25826	Guangzhou	jiē-- 687	接吻	tʃip³³mɐn²³	687	tʃip³³mɐn²³	tʃ i p ³³ m ɐ n ²³	
25827	Yangjiang	jiē-- 687	!  咀	tʃut²⁴tʃui²¹	687	tʃut²⁴tʃui²¹	tʃ u t ²⁴ tʃ u i ²¹	
25828	Xiamen	jiē-- 687	斟	*tsim⁵⁵	687	tsim⁵⁵	ts i m ⁵⁵	[*]
25829	Chaozhou	jiē-- 687	斟	*taim³³	687	taim³³	t a i m ³³	[*]
25830	Fuzhou	jiē-- 687	! □	tsøyʔ²³	687	tsøyʔ²³	ts ø y ʔ ²³	
25831	Fuzhou	jiē-- 687	! □	[2] tsiu⁴⁴	687	tsiu⁴⁴	ts i u ⁴⁴	[2]
25832	Fuzhou	jiē-- 687	斟	[3] *tsyŋ⁴⁴	687	tsyŋ⁴⁴	ts y ŋ ⁴⁴	[3][*]
#
15341	Beijing	jiě-fū 450	姐夫	tɕie²¹⁴₂₁fu⁰	450	tɕie²¹⁴₂₁fu⁰	tɕ i e ²¹⁴₂₁ f u ⁰	
15342	Jinan	jiě-fū 450	姐夫	tɕie⁵⁵fu⁰	450	tɕie⁵⁵fu⁰	tɕ i e ⁵⁵ f u ⁰	
15343	Shenyang	jiě-fū 450	姐夫	tɕie²¹³₂₁fu⁰	450	tɕie²¹³₂₁fu⁰	tɕ i e ²¹³₂₁ f u ⁰	
15344	Xian	jiě-fū 450	姐夫	tɕie⁵³fu⁰	450	tɕie⁵³fu⁰	tɕ i e ⁵³ f u ⁰	
15345	Chengdu	jiě-fū 450	姐夫	tɕie⁵³fu⁴⁴	450	tɕie⁵³fu⁴⁴	tɕ i e ⁵³ f u ⁴⁴	
15346	Kunming	jiě-fū 450	姐夫	tɕie⁵³fu⁴⁴	450	tɕie⁵³fu⁴⁴	tɕ i e ⁵³ f u ⁴⁴	
15347	Hefei	jiě-fū 450	姐夫	tɕi²⁴fu⁰	450	tɕi²⁴fu⁰	tɕ i ²⁴ f u ⁰	
15348	Yangzhou	jiě-fū 450	姐夫	tɕiɪ⁴²fu³¹	450	tɕiɪ⁴²fu³¹	tɕ i ɪ ⁴² f u ³¹	
15349	Suzhou	jiě-fū 450	姐夫	tsiɒ⁴¹fu⁴⁴₃₅	450	tsiɒ⁴¹fu⁴⁴₃₅	ts i ɒ ⁴¹ f u ⁴⁴₃₅	
15350	Wenzhou	jiě-fū 450	姊夫	tsๅ⁴⁵føy⁴⁴	450	tsๅ⁴⁵føy⁴⁴	ts ๅ ⁴⁵ f ø y ⁴⁴	
15351	Changsha	jiě-fū 450	姐夫	tɕie⁴¹fu³³	450	tɕie⁴¹fu³³	tɕ i e ⁴¹ f u ³³	
15352	Nanchang	jiě-fū 450	姐夫	tɕia²¹³fu⁴²	450	tɕia²¹³fu⁴²	tɕ i a ²¹³ f u ⁴²	
15353	Meixian	jiě-fū 450	姊丈	tsi³¹tsʰɔŋ⁴⁴	450	tsi³¹tsʰɔŋ⁴⁴	ts i ³¹ tsʰ ɔ ŋ ⁴⁴	
15354	Guangzhou	jiě-fū 450	姊夫	tʃi³⁵fu⁵⁵	450	tʃi³⁵fu⁵⁵	tʃ i ³⁵ f u ⁵⁵	
15355	Yangjiang	jiě-fū 450	姊夫	tʃei²¹fu³³	450	tʃei²¹fu³³	tʃ e i ²¹ f u ³³	
15356	Xiamen	jiě-fū 450	姊夫	tsi⁵¹₅₅hu⁵⁵	450	tsi⁵¹₅₅hu⁵⁵	ts i ⁵¹₅₅ h u ⁵⁵	
15357	Chaozhou	jiě-fū 450	阿郞	a³³₂₃nɯŋ⁵⁵	450	a³³₂₃nɯŋ⁵⁵	a ³³₂₃ n ɯ ŋ ⁵⁵	
15358	Fuzhou	jiě-fū 450	姐夫	tsia³¹u⁴⁴(x-)	450	tsia³¹u⁴⁴	ts i a ³¹ u ⁴⁴	
#
15247	Beijing	jiě-jiě 449	姐姐	tɕie²¹⁴₂₁tɕie⁰	449	tɕie²¹⁴₂₁tɕie⁰	tɕ i e ²¹⁴₂₁ tɕ i e ⁰	
15248	Jinan	jiě-jiě 449	姐姐	tɕie⁵⁵tɕie⁰	449	tɕie⁵⁵tɕie⁰	tɕ i e ⁵⁵ tɕ i e ⁰	
15249	Shenyang	jiě-jiě 449	姐姐	tɕie²¹³₂₁tɕie⁰	449	tɕie²¹³₂₁tɕie⁰	tɕ i e ²¹³₂₁ tɕ i e ⁰	
15250	Xian	jiě-jiě 449	姐〔姐〕	tɕie⁵³(tɕie⁰)	449	tɕie⁵³	tɕ i e ⁵³	
15251	Chengdu	jiě-jiě 449	姐姐	tɕie⁵³tɕie⁵³₃₁	449	tɕie⁵³tɕie⁵³₃₁	tɕ i e ⁵³ tɕ i e ⁵³₃₁	
15252	Kunming	jiě-jiě 449	姐	tɕie⁵³	449	tɕie⁵³	tɕ i e ⁵³	
15253	Kunming	jiě-jiě 449	姐姐	[2] tɕie⁵³₄₄tɕie⁵³₄₄	449	tɕie⁵³₄₄tɕie⁵³₄₄	tɕ i e ⁵³₄₄ tɕ i e ⁵³₄₄	[2]
15254	Hefei	jiě-jiě 449	姐姐	tɕi²⁴tɕi⁰	449	tɕi²⁴tɕi⁰	tɕ i ²⁴ tɕ i ⁰	
15255	Yangzhou	jiě-jiě 449	姐姐	tɕiɪ⁴²tɕiɪ⁴²	449	tɕiɪ⁴²tɕiɪ⁴²	tɕ i ɪ ⁴² tɕ i ɪ ⁴²	
15256	Suzhou	jiě-jiě 449	阿姐	aʔ⁴tsiɒ⁴¹	449	aʔ⁴tsiɒ⁴¹	a ʔ ⁴ ts i ɒ ⁴¹	
15257	Wenzhou	jiě-jiě 449	! 阿□	a²³tsa⁴⁴	449	a²³tsa⁴⁴	a ²³ ts a ⁴⁴	
15258	Wenzhou	jiě-jiě 449	阿姐	[2] a²³tsei⁴⁵	449	a²³tsei⁴⁵	a ²³ ts e i ⁴⁵	[2]
15259	Changsha	jiě-jiě 449	姐姐	tɕie⁴¹tɕie⁴¹	449	tɕie⁴¹tɕie⁴¹	tɕ i e ⁴¹ tɕ i e ⁴¹	
15260	Nanchang	jiě-jiě 449	姐姐	tɕia²¹³tɕia⁰	449	tɕia²¹³tɕia⁰	tɕ i a ²¹³ tɕ i a ⁰	
15261	Meixian	jiě-jiě 449	阿姊	a⁴⁴tsi³¹	449	a⁴⁴tsi³¹	a ⁴⁴ ts i ³¹	
15262	Guangzhou	jiě-jiě 449	阿姐	a³³tʃɛ⁵⁵	449	a³³tʃɛ⁵⁵	a ³³ tʃ ɛ ⁵⁵	
15263	Guangzhou	jiě-jiě 449	姐姐	[2] tʃɛ⁵⁵₂₁tʃɛ⁵⁵	449	tʃɛ⁵⁵₂₁tʃɛ⁵⁵	tʃ ɛ ⁵⁵₂₁ tʃ ɛ ⁵⁵	[2]
15264	Guangzhou	jiě-jiě 449	家姐	[3] ka⁵⁵tʃɛ⁵⁵	449	ka⁵⁵tʃɛ⁵⁵	k a ⁵⁵ tʃ ɛ ⁵⁵	[3]
15265	Yangjiang	jiě-jiě 449	阿姐	a³³tʃɛ²¹	449	a³³tʃɛ²¹	a ³³ tʃ ɛ ²¹	
15266	Xiamen	jiě-jiě 449	〔阿〕姊仔	(a⁵⁵₃₃)tsi⁵¹a⁵¹₁₁	449	tsi⁵¹a⁵¹₁₁	ts i ⁵¹ a ⁵¹₁₁	
15267	Xiamen	jiě-jiě 449	阿姊	[2] a⁵⁵₃₃tsi⁵¹	449	a⁵⁵₃₃tsi⁵¹	a ⁵⁵₃₃ ts i ⁵¹	[2]
15268	Chaozhou	jiě-jiě 449	阿姐	a³³₂₃tse⁵³	449	a³³₂₃tse⁵³	a ³³₂₃ ts e ⁵³	
15269	Fuzhou	jiě-jiě 449	依 姐	*i⁴⁴₅₂tsia³¹	449	i⁴⁴₅₂tsia³¹	i ⁴⁴₅₂ ts i a ³¹	[*]
#
10457	Beijing	jiǎn 343	錢	tɕʰian³⁵	343	tɕʰian³⁵	tɕʰ i a n ³⁵	
10458	Beijing	jiǎn 343	錢兒	[2] tɕʰianr³⁵	343	tɕʰianr³⁵	tɕʰ i a n r ³⁵	[2]
10459	Jinan	jiǎn 343	錢	tɕʰiæ̃⁴²	343	tɕʰiæ̃⁴²	tɕʰ i æ̃ ∼ ⁴²	
10460	Shenyang	jiǎn 343	錢	tɕʰian³⁵	343	tɕʰian³⁵	tɕʰ i a n ³⁵	
10461	Xian	jiǎn 343	錢	tɕʰiæ̃²⁴	343	tɕʰiæ̃²⁴	tɕʰ i æ̃ ∼ ²⁴	
10462	Chengdu	jiǎn 343	錢	tɕʰian³¹	343	tɕʰian³¹	tɕʰ i a n ³¹	
10463	Kunming	jiǎn 343	錢兒	tɕʰiɛr³¹	343	tɕʰiɛr³¹	tɕʰ i ɛ r ³¹	
10464	Hefei	jiǎn 343	錢	tɕʰiĩ⁵⁵	343	tɕʰiĩ⁵⁵	tɕʰ i ĩ ∼ ⁵⁵	
10465	Yangzhou	jiǎn 343	錢	tɕʰiĩ³⁴	343	tɕʰiĩ³⁴	tɕʰ i ĩ ∼ ³⁴	
10466	Suzhou	jiǎn 343	銅鈿	doŋ²⁴₂₂diɪ²⁴₃₃	343	doŋ²⁴₂₂diɪ²⁴₃₃	d o ŋ ²⁴₂₂ d i ɪ ²⁴₃₃	
10467	Wenzhou	jiǎn 343	銅鈿	doŋ³¹di³¹	343	doŋ³¹di³¹	d o ŋ ³¹ d i ³¹	
10468	Wenzhou	jiǎn 343	番鈿	[2] fa⁴⁴di³¹	343	fa⁴⁴di³¹	f a ⁴⁴ d i ³¹	[2]
10469	Changsha	jiǎn 343	錢	tɕiẽ¹³	343	tɕiẽ¹³	tɕ i ẽ ∼ ¹³	
10470	Nanchang	jiǎn 343	錢	tɕʰiɛn²⁴	343	tɕʰiɛn²⁴	tɕʰ i ɛ n ²⁴	
10472	Guangzhou	jiǎn 343	錢	tʃʰin²¹	343	tʃʰin²¹	tʃʰ i n ²¹	
10473	Yangjiang	jiǎn 343	錢	tʃʰin⁴⁴⁵	343	tʃʰin⁴⁴⁵	tʃʰ i n ⁴⁴⁵	
10474	Xiamen	jiǎn 343	鐳	*lui⁵⁵	343	lui⁵⁵	l u i ⁵⁵	[*]
10475	Chaozhou	jiǎn 343	鐳	*lui³³	343	lui³³	l u i ³³	[*]
10476	Fuzhou	jiǎn 343	錢	tsieŋ⁵²	343	tsieŋ⁵²	ts i e ŋ ⁵²	
10471	Meixian	jiǎn 343	錢	tsʰiɛn¹²	343	tsʰiɛn¹²	tsʰ i ɛ n ¹²	
#
21615	Beijing	jiǎn 594	鉸	tɕiau²¹⁴	594	tɕiau²¹⁴	tɕ i a u ²¹⁴	
21616	Jinan	jiǎn 594	鉸	tɕiɔ⁵⁵	594	tɕiɔ⁵⁵	tɕ i ɔ ⁵⁵	
21617	Shenyang	jiǎn 594	鉸	tɕiau²¹³	594	tɕiau²¹³	tɕ i a u ²¹³	
21618	Xian	jiǎn 594	較	tɕiɑu⁵³	594	tɕiɑu⁵³	tɕ i ɑ u ⁵³	
21619	Chengdu	jiǎn 594	較	tɕiau⁵³	594	tɕiau⁵³	tɕ i a u ⁵³	
21620	Kunming	jiǎn 594	剪	tɕiɛ⁵³	594	tɕiɛ⁵³	tɕ i ɛ ⁵³	
21621	Hefei	jiǎn 594	剪	tɕiĩ²⁴	594	tɕiĩ²⁴	tɕ i ĩ ∼ ²⁴	
21622	Yangzhou	jiǎn 594	剪	tɕiĩ⁴²	594	tɕiĩ⁴²	tɕ i ĩ ∼ ⁴²	
21623	Suzhou	jiǎn 594	剪	tsiɪ⁴¹	594	tsiɪ⁴¹	ts i ɪ ⁴¹	
21624	Wenzhou	jiǎn 594	剪	tɕi⁴⁵	594	tɕi⁴⁵	tɕ i ⁴⁵	
21625	Wenzhou	jiǎn 594	! □	[2] dʑia¹²	594	dʑia¹²	dʑ i a ¹²	[2]
21626	Changsha	jiǎn 594	剪	tɕiẽ⁴¹	594	tɕiẽ⁴¹	tɕ i ẽ ∼ ⁴¹	
21627	Nanchang	jiǎn 594	剪	tɕiɛn²¹³	594	tɕiɛn²¹³	tɕ i ɛ n ²¹³	
21628	Meixian	jiǎn 594	剪	tsiɛn³¹	594	tsiɛn³¹	ts i ɛ n ³¹	
21629	Guangzhou	jiǎn 594	剪	tʃin³⁵	594	tʃin³⁵	tʃ i n ³⁵	
21630	Yangjiang	jiǎn 594	剪	tʃin²¹	594	tʃin²¹	tʃ i n ²¹	
21631	Xiamen	jiǎn 594	較	ka⁵⁵	594	ka⁵⁵	k a ⁵⁵	
21632	Xiamen	jiǎn 594	剪	[2] tsian⁵¹	594	tsian⁵¹	ts i a n ⁵¹	[2]
21633	Chaozhou	jiǎn 594	鉸	ka³³	594	ka³³	k a ³³	
21634	Fuzhou	jiǎn 594	較	ka⁴⁴	594	ka⁴⁴	k a ⁴⁴	
21635	Fuzhou	jiǎn 594	剪	[2] tseiŋ³¹	594	tseiŋ³¹	ts e i ŋ ³¹	[2]
#
9327	Beijing	jiǎn-zǐ 316	剪子	tɕian²¹⁴₂₁tsɿ⁰	316	tɕian²¹⁴₂₁tsɿ⁰	tɕ i a n ²¹⁴₂₁ ts ɿ ⁰	
9328	Jinan	jiǎn-zǐ 316	剪子	tɕiæ̃⁵⁵tsɿ⁰	316	tɕiæ̃⁵⁵tsɿ⁰	tɕ i æ̃ ∼ ⁵⁵ ts ɿ ⁰	
9329	Shenyang	jiǎn-zǐ 316	剪子	tɕian²¹³₂₁tsɿ⁰	316	tɕian²¹³₂₁tsɿ⁰	tɕ i a n ²¹³₂₁ ts ɿ ⁰	
9330	Xian	jiǎn-zǐ 316	剪子	tɕiæ̃⁵³tsɿ⁰	316	tɕiæ̃⁵³tsɿ⁰	tɕ i æ̃ ∼ ⁵³ ts ɿ ⁰	
9331	Chengdu	jiǎn-zǐ 316	剪刀	tɕian⁵³tau⁴⁴	316	tɕian⁵³tau⁴⁴	tɕ i a n ⁵³ t a u ⁴⁴	
9332	Kunming	jiǎn-zǐ 316	剪子	tɕiɛ⁵³tsɿ⁵³	316	tɕiɛ⁵³tsɿ⁵³	tɕ i ɛ ⁵³ ts ɿ ⁵³	
9333	Hefei	jiǎn-zǐ 316	剪子	tɕiĩ²⁴tsə⁰	316	tɕiĩ²⁴tsə⁰	tɕ i ĩ ∼ ²⁴ ts ə ⁰	
9334	Yangzhou	jiǎn-zǐ 316	剪子	tɕiĩ⁴²tsɛ⁰	316	tɕiĩ⁴²tsɛ⁰	tɕ i ĩ ∼ ⁴² ts ɛ ⁰	
9335	Suzhou	jiǎn-zǐ 316	剪刀	tsiɪ⁴¹tæ⁴⁴₃₅	316	tsiɪ⁴¹tæ⁴⁴₃₅	ts i ɪ ⁴¹ t æ ⁴⁴₃₅	
9336	Wenzhou	jiǎn-zǐ 316	解 剪	*ka⁴⁵tɕi⁴⁵	316	ka⁴⁵tɕi⁴⁵	k a ⁴⁵ tɕ i ⁴⁵	[*]
9337	Changsha	jiǎn-zǐ 316	剪刀	tɕiẽ⁴¹tau³³	316	tɕiẽ⁴¹tau³³	tɕ i ẽ ∼ ⁴¹ t a u ³³	
9338	Nanchang	jiǎn-zǐ 316	剪刀	tɕiɛn²¹³tau⁴²	316	tɕiɛn²¹³tau⁴²	tɕ i ɛ n ²¹³ t a u ⁴²	
9339	Meixian	jiǎn-zǐ 316	剪刀	tsiɛn³¹tau⁴⁴	316	tsiɛn³¹tau⁴⁴	ts i ɛ n ³¹ t a u ⁴⁴	
9340	Guangzhou	jiǎn-zǐ 316	較 剪	*kau8³tʃin³⁵	316	kau8³tʃin³⁵	k a u 8³ tʃ i n ³⁵	[*]
9341	Yangjiang	jiǎn-zǐ 316	鉸剪	kau²⁴tʃin²¹	316	kau²⁴tʃin²¹	k a u ²⁴ tʃ i n ²¹	
9342	Xiamen	jiǎn-zǐ 316	鉸刀	ka⁵⁵₃₃to⁵⁵	316	ka⁵⁵₃₃to⁵⁵	k a ⁵⁵₃₃ t o ⁵⁵	
9343	Xiamen	jiǎn-zǐ 316	鉸剪	[2] ka⁵⁵₃₃tsian⁵¹	316	ka⁵⁵₃₃tsian⁵¹	k a ⁵⁵₃₃ ts i a n ⁵¹	[2]
9344	Chaozhou	jiǎn-zǐ 316	鉸刀	ka³³₂₃to³³	316	ka³³₂₃to³³	k a ³³₂₃ t o ³³	
9345	Fuzhou	jiǎn-zǐ 316	鉸刀	ka⁴⁴lɔ⁴⁴(t-)	316	ka⁴⁴lɔ⁴⁴	k a ⁴⁴ l ɔ ⁴⁴	
#
30209	Beijing	jiǎo-huá 785	狡猾	tɕiau²¹⁴₂₁xua³⁵	785	tɕiau²¹⁴₂₁xua³⁵	tɕ i a u ²¹⁴₂₁ x u a ³⁵	
30210	Jinan	jiǎo-huá 785	狡猾	tɕiɔ⁵⁵xua⁴²	785	tɕiɔ⁵⁵xua⁴²	tɕ i ɔ ⁵⁵ x u a ⁴²	
30211	Shenyang	jiǎo-huá 785	奸	tɕian³³	785	tɕian³³	tɕ i a n ³³	
30212	Shenyang	jiǎo-huá 785	鬼道	[2] kuei²¹³₂₁tau⁰	785	kuei²¹³₂₁tau⁰	k u e i ²¹³₂₁ t a u ⁰	[2]
30213	Xian	jiǎo-huá 785	狡猾	tɕiɑu⁵³xuɑ²⁴	785	tɕiɑu⁵³xuɑ²⁴	tɕ i ɑ u ⁵³ x u ɑ ²⁴	
30214	Chengdu	jiǎo-huá 785	狡猾	tɕiau⁵³xua³¹	785	tɕiau⁵³xua³¹	tɕ i a u ⁵³ x u a ³¹	
30215	Chengdu	jiǎo-huá 785	奸	[2] tɕian⁴⁴	785	tɕian⁴⁴	tɕ i a n ⁴⁴	[2]
30216	Kunming	jiǎo-huá 785	狡滑	tɕiau⁵³xua³¹	785	tɕiau⁵³xua³¹	tɕ i a u ⁵³ x u a ³¹	
30217	Hefei	jiǎo-huá 785	奸	tɕiĩ²¹²	785	tɕiĩ²¹²	tɕ i ĩ ∼ ²¹²	
30218	Yangzhou	jiǎo-huá 785	狡猾	tɕiɔ⁴²xuæʔ⁴	785	tɕiɔ⁴²xuæʔ⁴	tɕ i ɔ ⁴² x u æ ʔ ⁴	
30219	Suzhou	jiǎo-huá 785	奸刁	tɕiɪ⁴⁴tiæ⁴⁴₂₁	785	tɕiɪ⁴⁴tiæ⁴⁴₂₁	tɕ i ɪ ⁴⁴ t i æ ⁴⁴₂₁	
30220	Suzhou	jiǎo-huá 785	促掐	[2] tsʰoʔ⁴kʰaʔ⁴	785	tsʰoʔ⁴kʰaʔ⁴	tsʰ o ʔ ⁴ kʰ a ʔ ⁴	[2]
30221	Wenzhou	jiǎo-huá 785	奸滑	ka⁴⁴ɦo¹²	785	ka⁴⁴ɦo¹²	k a ⁴⁴ ɦ o ¹²	
