ID	DOCULECT	CONCEPT	CONCEPTICON_ID	TBL_ID	GLOSS_IN_SOURCE	CHINESE_GLOSS_IN_SOURCE	ALT_IPA	ALT_GLOSS	ALT_SOURCE	ALT_CHARS	ALT_CHINESE_GLOSS	IPA	HANZI	SOURCE	TOKENS	COGIDS	ALIGNMENT	NOTE	RANK
1803	Wenzhou	the earth (soil)	1228	40	soil, earth	爛汙泥	tʰøy⁵³/²⁴²+dei²¹/²²	earth	Liu2007	土 地	土地	la¹¹vu³¹ȵi³¹	爛汙泥	BeijingDaxue1964	l a ¹¹ v u ³¹ ȵ i ³¹	905 992 449		Liu also has 土/土地	104
1997	Xiamen	the earth (soil)	1228	40	soil, earth	塗	tʰɔ⁵⁵/⁵³+tue²²	earth	Liu2007	土 地	土地	tʰɔ²⁴	塗	BeijingDaxue1964	tʰ ɔ ²⁴	532			104
3065	Chaozhou	the earth (soil)														0			104
36	Beijing	the earthworm	2350	363	earthworm	蛐親						tɕʰy⁵⁵tɕʰin⁰	蛐親	BeijingDaxue1964	tɕʰ y ⁵⁵ tɕʰ i n ⁰	57 58	tɕʰ y - - ⁵⁵ ◦ tɕʰ i n ⁰		202
233	Changsha	the earthworm	2350	363	earthworm	蛐蟮子						tsʰəu²⁴sɤn²¹tsɿ⁰	蛐蟮子	BeijingDaxue1964	tsʰ ə u ²⁴ s ɤ n ²¹ ts ɿ ⁰	57 360 361	tsʰ ə u - ²⁴ ◦ s ɤ n ²¹ ◦ ts ɿ ⁰	corrected ocr	202
422	Chengdu	the earthworm	2350	363	earthworm	蛐蟮兒						tɕʰy³¹sər¹³	蛐蟮兒	BeijingDaxue1964	tɕʰ y ³¹ s ə/r ¹³	57 360	tɕʰ y - - ³¹ ◦ s ə/r - ¹³		202
616	Fuzhou	the earthworm	2350	363	earthworm	地龍						ti²⁴²₄₄lyŋ⁵²	地龍	BeijingDaxue1964	t i ²⁴²₄₄ l y ŋ ⁵²	533 534			202
617	Fuzhou	the earthworm	2350	363	earthworm	猴 蚓						ka⁵²₃₁uŋ³¹	猴蚓	BeijingDaxue1964	k a ⁵²₃₁ u ŋ ³¹	535 537	k a ⁵²₃₁ ◦ u ŋ ³¹		202
817	Guangzhou	the earthworm	2350	363	earthworm	黃犬						wɔŋ²¹hyn³⁵	黃犬	BeijingDaxue1964	w ɔ ŋ ²¹ h y n ³⁵	676 677			202
1019	Jinan	the earthworm	2350	363	earthworm	蛐蟮						tɕʰy²¹³ʂæ̃∼⁰	蛐蟮	BeijingDaxue1964	tɕʰ y ²¹³ ʂ æ̃ ∼ ⁰	57 360	tɕʰ y - - ²¹³ ◦ ʂ æ̃ ∼ ⁰		202
1210	Meixian	the earthworm	2350	363	earthworm	蟲螺						tsʰuŋ¹²hian³¹	蟲螺	BeijingDaxue1964	tsʰ u ŋ ¹² h i a n ³¹	809 810			202
1401	Nanchang	the earthworm	2350	363	earthworm	! 寒□子						hɔn²⁴tɕin⁰tsɿ⁰	寒囗子	BeijingDaxue1964	h ɔ n ²⁴ tɕ i n ⁰ ts ɿ ⁰	536 880 361	h ɔ n ²⁴ ◦ tɕ i n ⁰ ◦ ts ɿ ⁰		202
1595	Suzhou	the earthworm	2350	363	earthworm	蛐蟮						tɕʰioʔ⁴zø³¹₂₄	蛐蟮	BeijingDaxue1964	tɕʰ i o ʔ ⁴ z ø ³¹₂₄	57 360	tɕʰ i o ʔ ⁴ ◦ z ø - ³¹₂₄		202
1804	Wenzhou	the earthworm	2350	363	earthworm	康 許						kʰuɔ⁴⁴ɕy⁴⁵	康許	BeijingDaxue1964	kʰ u ɔ ⁴⁴ ɕ y ⁴⁵	993 994			202
1998	Xiamen	the earthworm	2350	363	earthworm	杜 蚓						tɔ³³₁₁un⁵¹	杜蚓	BeijingDaxue1964	t ɔ ³³₁₁ u n ⁵¹	1077 537	t ɔ ³³₁₁ ◦ u n ⁵¹		202
3148	Chaozhou	the earthworm														0			202
38	Beijing	the egg	744	450	*egg	雞子兒	tɕi⁵⁵+tan⁵¹	egg	Liu2007	雞 蛋	雞蛋	tɕi⁵⁵tsɿr²¹⁴	雞子兒	BeijingDaxue1964	tɕ i ⁵⁵ ts ɿ/r ²¹⁴	60 61	tɕ - i - ⁵⁵ ◦ ts ɿ r ²¹⁴	**form**: Liu has reading 雞蛋, but one can interpret this as a Bejing-unique innovation, @lingulist, 6/2/2017, 9:55:17 AM	183
235	Changsha	the egg	744	450	*egg	雞蛋	tɕi³³+tan¹¹	egg	Liu2007	雞 蛋	雞蛋	tɕi³³tan²¹	雞蛋	BeijingDaxue1964	tɕ i ³³ t a n ²¹	60 362	tɕ - i - ³³ ◦ t a n ²¹		183
424	Chengdu	the egg	744	450	*egg	雞蛋	tɕi⁴⁵+tan²¹/²¹³	egg	Liu2007	雞 蛋	雞蛋	tɕi⁴⁴tan¹³	雞蛋	BeijingDaxue1964	tɕ i ⁴⁴ t a n ¹³	60 362	tɕ - i - ⁴⁴ ◦ t a n ¹³		183
619	Fuzhou	the egg	744	450	*egg	雞卵	kie⁵³/⁵⁵+lɔuŋ²⁴²	egg	Liu2007	雞 卵	雞蛋	kie⁴⁴₅₂louŋ²⁴²	雞卵	BeijingDaxue1964	k i e ⁴⁴₅₂ l o u ŋ ²⁴²	60 539	k i e - ⁴⁴₅₂ ◦ l o u ŋ ²⁴²		183
820	Guangzhou	the egg	744	450	*egg	雞春	kɐi⁵³+tan²²	egg	Liu2007	雞 蛋	雞蛋	kɐi⁵⁵tʃʰøn⁵³	雞春	BeijingDaxue1964	k ɐ i ⁵⁵ tʃʰ ø n ⁵³	60 678	k - ɐ i ⁵⁵ ◦ tʃʰ ø n ⁵³		183
821	Guangzhou	the egg	744	450	*egg	雞蛋						kɐi⁵³tan²²₃₅	雞蛋	BeijingDaxue1964	k ɐ i ⁵³ t a n ²²₃₅	60 362	k - ɐ i ⁵³ ◦ t a n ²²₃₅		183
1021	Jinan	the egg	744	450	*egg	雞蛋	tɕi²³/²¹⁴+tæ̃∼⁴¹	egg	Liu2007	雞 蛋	雞蛋	tɕi²¹³tæ̃∼²¹	雞蛋	BeijingDaxue1964	tɕ i ²¹³ t æ̃ ∼ ²¹	60 362	tɕ - i - ²¹³ ◦ t æ̃ ∼ ²¹		183
1212	Meixian	the egg	744	450	*egg	雞卵	ke³³+lon³¹	egg	Liu2007	雞 蛋	雞蛋	kɛ⁴⁴lɔn³¹	雞卵	BeijingDaxue1964	k ɛ ⁴⁴ l ɔ n ³¹	60 539	k - ɛ - ⁴⁴ ◦ l ɔ - n ³¹		183
1213	Meixian	the egg	744	450	*egg	雞春						kɛ⁴⁴tsʰun⁴⁴	雞春	BeijingDaxue1964	k ɛ ⁴⁴ tsʰ u n ⁴⁴	60 678	k - ɛ - ⁴⁴ ◦ tsʰ u n ⁴⁴		183
1403	Nanchang	the egg	744	450	*egg	雞蛋	tɕʰi⁴²+tʰan²¹	egg	Liu2007	雞 蛋	雞蛋	tɕi⁴²tʰan³¹	雞蛋	BeijingDaxue1964	tɕ i ⁴² tʰ a n ³¹	60 362	tɕ - i - ⁴² ◦ tʰ a n ³¹		183
1597	Suzhou	the egg	744	450	*egg	雞蛋	tɕi⁴⁴+de̞²¹/²³¹	egg	Liu2007	雞 蛋	雞蛋	tɕi⁴⁴dɛ³¹₂₁	雞蛋	BeijingDaxue1964	tɕ i ⁴⁴ d ɛ ³¹₂₁	60 362	tɕ - i - ⁴⁴ ◦ d ɛ ³¹₂₁		183
1806	Wenzhou	the egg	744	450	*egg	雞卵	tsɿ⁵³/⁴⁴+laŋ²¹/²⁴	egg	Liu2007	雞 蛋	雞蛋	tsɿ⁴⁴laŋ²⁴	雞卵	BeijingDaxue1964	ts ɿ ⁴⁴ l a ŋ ²⁴	60 539	ts - ɿ - ⁴⁴ ◦ l a - ŋ ²⁴		183
2000	Xiamen	the egg	744	450	*egg	雞卵	kue²²/⁵⁵+nŋ̍²²	egg	Liu2007	雞 卵	雞蛋	kue⁵⁵₃₃nŋ̍³³	雞卵	BeijingDaxue1964	k u e ⁵⁵₃₃ n ŋ̍ ∼ ³³	60 539	k u e - ⁵⁵₃₃ ◦ n ŋ̍ - ∼ ³³		183
3219	Chaozhou	the egg														0			183
39	Beijing	the eye	1248	79	eye	眼睛	iɛn²¹/²¹³+tɕiŋ⁵⁵	eye	Liu2007	眼 睛	眼睛	ian²¹⁴₂₁tɕiŋ⁰	眼睛	BeijingDaxue1964	i a n ²¹⁴₂₁ tɕ i ŋ ⁰	63 64	- i a - n ²¹⁴₂₁ ◦ tɕ - i ŋ ⁰		178
236	Changsha	the eye	1248	79	eye	眼睛	ŋan⁴⁴/⁴¹+tɕin⁰	eye	Liu2007	眼 睛	眼睛	ŋan⁴¹tɕin⁰	眼睛	BeijingDaxue1964	ŋ a n ⁴¹ tɕ i n ⁰	63 64	ŋ - a - n ⁴¹ ◦ tɕ - i n ⁰		178
425	Chengdu	the eye	1248	79	eye	眼睛	iɛn⁵⁵/⁵³+tɕin⁵⁵	eye	Liu2007	眼 睛	眼睛	ian⁵³tɕin⁴⁴	眼睛	BeijingDaxue1964	i a n ⁵³ tɕ i n ⁴⁴	63 64	- i a - n ⁵³ ◦ tɕ - i n ⁴⁴		178
620	Fuzhou	the eye	1248	79	eye	目睭	mɛiʔ⁵+tsieu⁵⁵	eye	Liu2007	目 睭	眼睛	meiʔ⁴tsiu⁴⁴	目睭	BeijingDaxue1964	m e i ʔ ⁴ ts i u ⁴⁴	540 541	m e i ʔ ⁴ ◦ ts i u ⁴⁴		178
621	Fuzhou	the eye	1248	79	eye	目						mɛʔ⁴	目	BeijingDaxue1964	m ɛ ʔ ⁴	540	m ɛ - ʔ ⁴		178
822	Guangzhou	the eye	1248	79	eye	眼	ŋan²³+tsɛŋ⁵⁵	eye	Liu2007	眼 睛	眼睛	ŋan²³	眼	BeijingDaxue1964	ŋ a n ²³	63	ŋ - a - n ²³		178
1022	Jinan	the eye	1248	79	eye	眼	iæ̃∼²¹³/⁴⁵+tɕiŋ⁰	eye	Liu2007	眼 睛	眼睛	iæ̃∼⁵⁵	眼	BeijingDaxue1964	i æ̃ ∼ ⁵⁵	63	- i æ̃ - ∼ ⁵⁵		178
1214	Meixian	the eye	1248	79	eye	目珠	ŋian³¹+tsu³³	eye	Liu2007	眼 珠	眼睛	muk²¹tsu⁴⁴	目珠	BeijingDaxue1964	m u k ²¹ ts u ⁴⁴	540 811	m u - k ²¹ ◦ ts u ⁴⁴		178
1404	Nanchang	the eye	1248	79	eye	眼睛	ŋan²¹³+tɕiaŋ⁰	eye	Liu2007	眼 睛	眼睛	ŋan²¹³tɕiaŋ⁴²	眼睛	BeijingDaxue1964	ŋ a n ²¹³ tɕ i a ŋ ⁴²	63 64	ŋ - a - n ²¹³ ◦ tɕ i a ŋ ⁴²		178
1598	Suzhou	the eye	1248	79	eye	眼睛	ŋe̞²²/²³¹+u⁴⁴+tsʯ²¹/⁴⁴	eye	Liu2007	眼 烏 珠	眼睛	ŋɛ³¹₂₂tsin⁴⁴	眼睛	BeijingDaxue1964	ŋ ɛ ³¹₂₂ ts i n ⁴⁴	63 64	ŋ - ɛ - - ³¹₂₂ ◦ ts - i n ⁴⁴		178
1599	Suzhou	the eye	1248	79	eye	眼烏珠						ŋɛ³¹₂₂əu⁴⁴tsʮ⁴⁴₂₁	眼烏珠	BeijingDaxue1964	ŋ ɛ ³¹₂₂ ə u ⁴⁴ ts ʮ ⁴⁴₂₁	63 906 811	ŋ - ɛ - - ³¹₂₂ ◦ - ə u ⁴⁴ ◦ ts ʮ ⁴⁴₂₁		178
1807	Wenzhou	the eye	1248	79	eye	眼烏珠	ŋa²⁴+leŋ⁴²/³⁴¹+tsɿ²¹/⁴⁴	eye	Liu2007	眼 灵 珠	眼睛	ŋau²⁴vu³¹tsɿ⁴⁴	眼烏珠	BeijingDaxue1964	ŋ a u ²⁴ v u ³¹ ts ɿ ⁴⁴	63 906 811	ŋ - a u - ²⁴ ◦ v u - ³¹ ◦ ts ɿ ⁴⁴		178
2001	Xiamen	the eye	1248	79	eye	目睭	bak³²*/⁵+tsiu⁵⁵	eye	Liu2007	目 珠	眼睛	bat⁵₃₂tsiu⁵⁵	目睭	BeijingDaxue1964	b a t ⁵₃₂ ts i u ⁵⁵	540 541	b a - t ⁵₃₂ ◦ ts i u ⁵⁵	Liu has reading bak³³ for mù, so the t is probably an assimilation	178
2002	Xiamen	the eye	1248	79	eye	目						bak⁵	目	BeijingDaxue1964	b a k ⁵	540	b a - k ⁵		178
3206	Chaozhou	the eye														0			178
40	Beijing	the father	1217	218	*father (daddy)	爸爸	tiɛ⁵⁵ / pa⁵¹ / lɑu²¹⁴/²¹+iɛ³⁵+tsɿ³ / pa̠⁵³/⁵¹+pa̠⁰ / fu⁵¹	father / father / father / father / father	Hou2004 / Hou2004 / Hou2004 / Liu2007 / Liu2007	爹 / 爸 / 老爷子 / 爸 爸 / 父	爸爸 / 爸爸 / 爸爸 / 父親 / 父親	pa⁵¹pa⁰	爸爸	BeijingDaxue1964	p a ⁵¹ p a ⁰	65 62	p a ⁵¹ ◦ p a ⁰	**concept**: in all cases in this gloss, this is the way children address their parents, so it may be generally problematic. However, we can leave it for the moment, as we may generally consider to delete concepts like "mother" and "father" in the database. @lingulist, 6/2/2017, 9:53:52 AM	25
41	Beijing	the father	1217	218	*father (daddy)	爹						tie⁵⁵	爹	BeijingDaxue1964	t i e ⁵⁵	66	t i e ⁵⁵		25
237	Changsha	the father	1217	218	*father (daddy)	爹爹	tie³³+tie⁰ / ia¹³+ia⁰ / ia¹³+lau⁴¹+kõ∼³³ / ia¹³+lau⁴¹+tsɿ⁰ / ia¹³+ia⁰ / ia¹³+lau⁴¹+kõ∼³³ / tie³³+tie⁰	father / father / father / father / father / father / father	Hou2004 / Hou2004 / Hou2004 / Hou2004 / Liu2007 / Liu2007 / Liu2007	爹爹 / 爷爷 / 爷老倌 / 爷老子 / 爺 爺 / 爺 老 倌 / 爹 爹	爸爸 / 爸爸 / 爸爸 / 爸爸 / 父親 / 父親 / 父親	tie³³tie³³	爹爹	BeijingDaxue1964	t i e ³³ t i e ³³	66 513	t i e ³³ ◦ t i e ³³		25
238	Changsha	the father	1217	218	*father (daddy)	爺						ie¹³	爺	BeijingDaxue1964	i e ¹³	363	i e ¹³		25
426	Chengdu	the father	1217	218	*father (daddy)	爸爸	pa³¹ / pa³¹+pa⁰ / nau⁵³+pa⁰ / nau⁵³+pa³¹/⁵³+tsɿ⁵³ / tie⁵⁵ / nau⁵³+ie³¹+tsɿ⁵³ / pa⁵⁵/²¹³+pa²¹/²¹³	father / father / father / father / father / father / father	Hou2004 / Hou2004 / Hou2004 / Hou2004 / Hou2004 / Hou2004 / Liu2007	爸 / 爸爸 / 老爸 / 老爸子 / 爹 / 老爷子 / 爸 爸	爸爸 / 爸爸 / 爸爸 / 爸爸 / 爸爸 / 爸爸 / 父親	pa³¹pa³¹₄₄	爸爸	BeijingDaxue1964	p a ³¹ p a ³¹₄₄	65 62	p a ³¹ ◦ p a ³¹₄₄		25
622	Fuzhou	the father	1217	218	*father (daddy)	依 爹	louŋ⁵³/²¹+mɑ²⁴² / i⁴⁴+tie⁴⁴ / i⁴⁴+ie⁵³ / i⁴⁴+pa⁴⁴ / i⁵⁵+pa⁵⁵ / i⁵⁵+tie⁵⁵ / i⁵⁵+ie⁵³ / louŋ²¹/⁵³+ma²⁴²	father / father / father / father / father / father / father / father	Hou2004 / Hou2004 / Hou2004 / Hou2004 / Liu2007 / Liu2007 / Liu2007 / Liu2007	郎爸 / 依爹 / 依爷 / 依爸 / 依 爸 / 依 爹 / 依 爺 / 郎 罷	爸爸 / 爸爸 / 爸爸 / 爸爸 / 父親 / 父親 / 父親 / 父親	i⁴⁴tie⁴⁴	依爹	BeijingDaxue1964	i ⁴⁴ t i e ⁴⁴	542 66	i ⁴⁴ ◦ t i e ⁴⁴		25
623	Fuzhou	the father	1217	218	*father (daddy)	依 爺						i⁴⁴ie⁵²	依爺	BeijingDaxue1964	i ⁴⁴ i e ⁵²	542 363	i ⁴⁴ ◦ i e ⁵²		25
624	Fuzhou	the father	1217	218	*father (daddy)	郞 罷						louŋ⁵²₃₁ma²⁴²	郞罷	BeijingDaxue1964	l o u ŋ ⁵²₃₁ m a ²⁴²	544 545			25
823	Guangzhou	the father	1217	218	*father (daddy)	爸爸	pa²¹+pa⁵⁵ / lou²³+tɐu²² / fu²³	father / father / father	Hou2004 / Hou2004 / Liu2007	爸爸 / 老豆 / 父	爸爸 / 爸爸 / 父親	pa⁵⁵₂₁pa⁵⁵	爸爸	BeijingDaxue1964	p a ⁵⁵₂₁ p a ⁵⁵	65 62	p a ⁵⁵₂₁ ◦ p a ⁵⁵		25
824	Guangzhou	the father	1217	218	*father (daddy)	老逗						lou²³tɐu²²	老逗	BeijingDaxue1964	l o u ²³ t ɐ u ²²	679 680			25
1023	Jinan	the father	1217	218	*father (daddy)	爸爸	tiə²¹³ / pa²¹/⁵⁴⁴+pa⁰ / ta⁴²/⁵⁵+ta⁰ / fu⁴⁴/³¹+tɕʰiẽ∼⁰	father / father / father / father	Hou2004 / Hou2004 / Hou2004 / Liu2007	爹 / 爸爸 / 大大 / 父 親	爸爸 / 爸爸 / 爸爸 / 父親	pa²¹pa⁰	爸爸	BeijingDaxue1964	p a ²¹ p a ⁰	65 62	p a ²¹ ◦ p a ⁰		25
1215	Meixian	the father	1217	218	*father (daddy)	阿爸	a⁴⁴+pa⁴⁴ / ia¹¹+e⁰ / a³³+pa³³	father / father / father	Hou2004 / Hou2004 / Liu2007	阿爸 / 爷 / 阿 爸	爸爸 / 爸爸 / 父親	a⁴⁴pa⁴⁴	阿爸	BeijingDaxue1964	a ⁴⁴ p a ⁴⁴	812 65	a ⁴⁴ ◦ p a ⁴⁴		25
1216	Meixian	the father	1217	218	*father (daddy)	爺						ja¹²	爺	BeijingDaxue1964	j a ¹²	363	j a ¹²		25
1405	Nanchang	the father	1217	218	*father (daddy)	爹爹	pɑʔ⁵ / pɑʔ⁵+pɑʔ⁰² / iɑ⁴⁵ / fu²¹ / ia⁴⁵	father / father / father / father / father	Hou2004 / Hou2004 / Hou2004 / Liu2007 / Liu2007	爸 / 爸爸 / 爷 / 父 / 爷	爸爸 / 爸爸 / 爸爸 / 父親 / 父親	tiɛ⁴²tiɛ⁰	爹爹	BeijingDaxue1964	t i ɛ ⁴² t i ɛ ⁰	66 66	t i ɛ ⁴² ◦ t i ɛ ⁰		25
1406	Nanchang	the father	1217	218	*father (daddy)	伯伯						pak⁵pak⁰	伯伯	BeijingDaxue1964	p a k ⁵ p a k ⁰	881 451	p a k ⁵ ◦ p a k ⁰		25
1407	Nanchang	the father	1217	218	*father (daddy)	爺						ia⁵⁵	爺	BeijingDaxue1964	i a ⁵⁵	363	i a ⁵⁵		25
1600	Suzhou	the father	1217	218	*father (daddy)	爹爹	tiɑ⁵⁵+tiɑ⁰ / ɦiɑ¹³ / tiɑ⁴⁴+tiɑ²¹/⁴⁴ / ɦiɑ¹³	father / father / father / father	Hou2004 / Hou2004 / Liu2007 / Liu2007	爹爹 / 爷 / 爹 爹 / 爺	爸爸 / 爸爸 / 父親 / 父親	tiɒ⁴⁴tiɒ⁴⁴₂₁	爹爹	BeijingDaxue1964	t i ɒ ⁴⁴ t i ɒ ⁴⁴₂₁	66 513	t i ɒ ⁴⁴ ◦ t i ɒ ⁴⁴₂₁		25
1601	Suzhou	the father	1217	218	*father (daddy)	爺						iɒ²⁴	爺	BeijingDaxue1964	i ɒ ²⁴	363	i ɒ ²⁴		25
1808	Wenzhou	the father	1217	218	*father (daddy)	阿大	a³³/²¹+pa²¹³/¹³ / a³³/²¹+da²² / a³³/²¹+pa³³ / a²/⁴¹+pa⁴⁴	father / father / father / father	Hou2004 / Hou2004 / Hou2004 / Liu2007	阿伯 / 阿大 / 阿爸 / 阿 爸	爸爸 / 爸爸 / 爸爸 / 父親	a²³da¹¹	阿大	BeijingDaxue1964	a ²³ d a ¹¹	812 995	a ²³ ◦ d a ¹¹		25
1809	Wenzhou	the father	1217	218	*father (daddy)	阿伯						a²³pa²³	阿伯	BeijingDaxue1964	a ²³ p a ²³	812 881	a ²³ ◦ p a - ²³		25
2003	Xiamen	the father	1217	218	*father (daddy)	阿爸	lau²²/²¹+pe²² / hu²²/²¹+tsʰin⁵⁵ / a⁵⁵/²²+pa²²/³⁵ / pa²²/²¹+pa²²/³⁵ / lau²¹/²²+pe²²	father / father / father / father / father	Hou2004 / Hou2004 / Hou2004 / Hou2004 / Liu2007	老爸 / 父亲 / 阿爸 / 爸爸 / 老 爸	爸爸 / 爸爸 / 爸爸 / 爸爸 / 父親	a³³pa⁵⁵	阿爸	BeijingDaxue1964	a ³³ p a ⁵⁵	812 65	a ³³ ◦ p a ⁵⁵		25
2004	Xiamen	the father	1217	218	*father (daddy)	老父						lau³³₁₁pe³³	老父	BeijingDaxue1964	l a u ³³₁₁ p e ³³	679 1078			25
3124	Chaozhou	the father														0			25
2234	Beijing	the feather														0			162
2312	Changsha	the feather														0			162
2390	Chengdu	the feather														0			162
2468	Fuzhou	the feather														0			162
2546	Guangzhou	the feather														0			162
2624	Jinan	the feather														0			162
2702	Meixian	the feather														0			162
2780	Nanchang	the feather														0			162
2858	Suzhou	the feather														0			162
2936	Wenzhou	the feather														0			162
3014	Xiamen	the feather														0			162
3258	Chaozhou	the feather														0			162
2222	Beijing	the fire														0			13
2300	Changsha	the fire														0			13
2378	Chengdu	the fire														0			13
2456	Fuzhou	the fire														0			13
2534	Guangzhou	the fire														0			13
2612	Jinan	the fire														0			13
2690	Meixian	the fire														0			13
2768	Nanchang	the fire														0			13
2846	Suzhou	the fire														0			13
2924	Wenzhou	the fire														0			13
3002	Xiamen	the fire														0			13
3217	Chaozhou	the fire														0			13
45	Beijing	the fish	227	351	*piece (classifier for fishes)	一條魚	y³⁵	fish	Liu2007	鱼	魚	i⁵¹tʰiau³⁵y³⁵	一條魚	BeijingDaxue1964	i ⁵¹ tʰ i a u ³⁵ y ³⁵	74 75 76	- i - ⁵¹ ◦ tʰ i a u ³⁵ ◦ - - y - ³⁵	**concept**: concept originally is frace "a piece of fish", so only the last element should cound for cognacy. @lingulist, 6/2/2017, 9:52:54 AM	6
241	Changsha	the fish	227	351	*piece (classifier for fishes)	一條魚	y¹³	fish	Liu2007	鱼	魚	i²⁴tiau¹³y¹³	一條魚	BeijingDaxue1964	i ²⁴ t i a u ¹³ y ¹³	74 75 76	- i - ²⁴ ◦ t i a u ¹³ ◦ - - y - ¹³		6
430	Chengdu	the fish	227	351	*piece (classifier for fishes)	一條魚	y²¹	fish	Liu2007	鱼	魚	i³¹tʰiau³¹y³¹	一條魚	BeijingDaxue1964	i ³¹ tʰ i a u ³¹ y ³¹	74 75 76	- i - ³¹ ◦ tʰ i a u ³¹ ◦ - - y - ³¹		6
431	Chengdu	the fish	227	351	*piece (classifier for fishes)	一根魚						i³¹kən⁴⁴y³¹	一根魚	BeijingDaxue1964	i ³¹ k ə n ⁴⁴ y ³¹	74 453 76	- i - ³¹ ◦ k ə n ⁴⁴ ◦ - - y - ³¹		6
627	Fuzhou	the fish	227	351	*piece (classifier for fishes)	一頭魚 〔	ŋy⁵³	fish	Liu2007	鱼	魚	sɔ³¹lau⁵²ŋy⁵²	一頭魚	BeijingDaxue1964	s ɔ ³¹ l a u ⁵² ŋ y ⁵²	74 549 76	s ɔ - ³¹ ◦ l a u ⁵² ◦ ŋ - y - ⁵²		6
827	Guangzhou	the fish	227	351	*piece (classifier for fishes)	一條魚	y²¹	fish	Liu2007	鱼	魚	jɐt⁵tʰiu²¹jy²¹₃₅	一條魚	BeijingDaxue1964	j ɐ t ⁵ tʰ i u ²¹ j y ²¹₃₅	74 75 76	j ɐ t ⁵ ◦ tʰ i u - ²¹ ◦ j - y - ²¹₃₅		6
1026	Jinan	the fish	227	351	*piece (classifier for fishes)	一條魚	y⁵³	fish	Liu2007	鱼	魚	i²¹³tʰiɔ⁴²y⁴²	一條魚	BeijingDaxue1964	i ²¹³ tʰ i ɔ ⁴² y ⁴²	74 75 76	- i - ²¹³ ◦ tʰ i ɔ - ⁴² ◦ - - y - ⁴²		6
1219	Meixian	the fish	227	351	*piece (classifier for fishes)	一條魚	nn̩∼¹¹	fish	Liu2007	鱼	魚	jit²¹tʰiau¹²ŋ̍¹²	一條魚	BeijingDaxue1964	j i t ²¹ tʰ i a u ¹² ŋ ŋ̍ ∼ ¹²	74 75 76	j i t ²¹ ◦ tʰ i a u ¹² ◦ ŋ - ŋ̍ ∼ ¹²		6
1410	Nanchang	the fish	227	351	*piece (classifier for fishes)	一只魚	ɲie⁴⁵	fish	Liu2007	鱼	魚	it⁵tsak⁵ȵiɛ⁵⁵	一只魚	BeijingDaxue1964	i t ⁵ ts a k ⁵ ȵ i ɛ ⁵⁵	74 882 76	- i t ⁵ ◦ ts a k ⁵ ◦ ȵ i ɛ - ⁵⁵		6
1605	Suzhou	the fish	227	351	*piece (classifier for fishes)	一條魚	ŋ̍¹³	fish	Liu2007	鱼	魚	iɪʔ⁴diæ²⁴ŋ̍²⁴	一條魚	BeijingDaxue1964	i ɪ ʔ ⁴ d i æ ²⁴ ŋ ŋ̍ ∼ ²⁴	74 75 76	i ɪ ʔ ⁴ ◦ d i æ - ²⁴ ◦ ŋ - ŋ̍ ∼ ²⁴		6
1812	Wenzhou	the fish	227	351	*piece (classifier for fishes)	一頭魚	ŋøy³⁴¹	fish	Liu2007	鱼	魚	i²³diu³¹ŋøy³¹	一頭魚	BeijingDaxue1964	i ²³ d i u ³¹ ŋ ø y ³¹	74 549 76	- i - ²³ ◦ d i u ³¹ ◦ ŋ ø y - ³¹		6
2008	Xiamen	the fish	227	351	*piece (classifier for fishes)	一尾魚	hi²⁴	fish	Liu2007	鱼	魚	tsit⁵₃₂be⁵¹₅₅hi²⁴	一尾魚	BeijingDaxue1964	ts i t ⁵₃₂ b e ⁵¹₅₅ h i ²⁴	74 1080 76	ts i t ⁵₃₂ ◦ b e ⁵¹₅₅ ◦ h - i - ²⁴		6
3247	Chaozhou	the fish														0			6
2192	Beijing	the flea														0			136
2270	Changsha	the flea														0			136
2348	Chengdu	the flea														0			136
2426	Fuzhou	the flea														0			136
2504	Guangzhou	the flea														0			136
2582	Jinan	the flea														0			136
2660	Meixian	the flea														0			136
2738	Nanchang	the flea														0			136
2816	Suzhou	the flea														0			136
2894	Wenzhou	the flea														0			136
2972	Xiamen	the flea														0			136
3098	Chaozhou	the flea														0			136
46	Beijing	the flower	239	377	*bud (classifier for flower)	一朵花兒	xua˞/a⁵⁵	flower	Liu2007	花	花	i⁵¹tuo²¹⁴₂₁xuar⁵⁵	一朵花兒	BeijingDaxue1964	i ⁵¹ t u o ²¹⁴₂₁ x u a/r ⁵⁵	77 78 79	- i - ⁵¹ ◦ t u o - ²¹⁴₂₁ ◦ x u a/r ⁵⁵	**concept**: originally "bud of flower", but flower consistent in the phrase, @lingulist, 6/2/2017, 10:05:50 AM	47
242	Changsha	the flower	239	377	*bud (classifier for flower)	一朵花	fa³³	flower	Liu2007	花	花	i²⁴to⁴¹fa³³	一朵花	BeijingDaxue1964	i ²⁴ t o ⁴¹ f a ³³	77 78 79	- i - ²⁴ ◦ t - o - ⁴¹ ◦ f - a ³³		47
432	Chengdu	the flower	239	377	*bud (classifier for flower)	一朵花	xua⁴⁵	flower	Liu2007	花	花	i³¹to⁵³xua⁴⁴	一朵花	BeijingDaxue1964	i ³¹ t o ⁵³ x u a ⁴⁴	77 78 79	- i - ³¹ ◦ t - o - ⁵³ ◦ x u a ⁴⁴		47
