ID	DOCULECT	CONCEPT	CONCEPTICON_ID	TBL_ID	GLOSS_IN_SOURCE	CHINESE_GLOSS_IN_SOURCE	ALT_IPA	ALT_GLOSS	ALT_SOURCE	ALT_CHARS	ALT_CHINESE_GLOSS	IPA	HANZI	SOURCE	TOKENS	COGIDS
813	Guangzhou	the dust	2	45	dust	煙塵	fui⁵³+tsʰɐn²¹	dust	Liu2007	灰 塵	塵土	jin⁶³tʃʰɐn²¹	煙塵	BeijingDaxue1964	j i n ⁶³ tʃʰ ɐ n ²¹	675 50
1013	Jinan	the dust	2	45	dust	步 土	tʰu²¹⁴/⁴⁵+la⁰	dust	Liu2007	土 垃	塵土	pu²¹tʰu⁰	步 土	BeijingDaxue1964	p u ²¹ tʰ u ⁰	771 772 52
1014	Jinan	the dust	2	45	dust	土						tʰu⁵⁵	土	BeijingDaxue1964	tʰ u ⁵⁵	52
1015	Jinan	the dust	2	45	dust	灰						xuei²¹³	灰	BeijingDaxue1964	x u e i ²¹³	359
1206	Meixian	the dust	2	45	dust	塵灰	tsʰən¹¹	dust	Liu2007	塵	塵土	tsʰən¹²fɔi⁴⁴	塵灰	BeijingDaxue1964	tsʰ ə n ¹² f ɔ i ⁴⁴	50 359
1397	Nanchang	the dust	2	45	dust	灰	tsʰɛn²⁴+tʰu²¹³ / fɨi⁴²+tsʰɛn⁰	dust / dust	Liu2007 / Liu2007	塵 土 / 灰 塵	塵土 / 塵土	fei⁴²	灰	BeijingDaxue1964	f e i ⁴²	359
1590	Suzhou	the dust	2	45	dust	灰塵	hue̞⁴⁴+zən²¹/¹³	dust	Liu2007	灰 塵	塵土	huɛ⁴⁴zən²⁴₂₁	灰塵	BeijingDaxue1964	h u ɛ ⁴⁴ z ə n ²⁴₂₁	359 50
1591	Suzhou	the dust	2	45	dust	塳塵						boŋ³¹₂₂zən²⁴₃₃	塳塵	BeijingDaxue1964	b o ŋ ³¹₂₂ z ə n ²⁴₃₃	904 50
1799	Wenzhou	the dust	2	45	dust	塳塵	baŋ³¹/³⁴¹+dzaŋ²¹/³⁴¹	dust	Liu2007	坌 塵	塵土	baŋ³¹dzaŋ³¹	塳塵	BeijingDaxue1964	b a ŋ ³¹ dz a ŋ ³¹	904 50
1800	Wenzhou	the dust	2	45	dust	縫□						baŋ³¹yoŋ⁴⁴	縫□	BeijingDaxue1964	b a ŋ ³¹ y o ŋ ⁴⁴	991 0
1993	Xiamen	the dust	2	45	dust	塗粉	tʰɔ²²/²⁴+hun⁵³	dust	Liu2007	塗 粉	塵土	tʰɔ²⁴₃₃hun⁵¹	塗粉	BeijingDaxue1964	tʰ ɔ ²⁴₃₃ h u n ⁵¹	529 530
1994	Xiamen	the dust	2	45	dust	埃						iŋ⁵⁵₃₃ia⁵⁵	埃	BeijingDaxue1964	i ŋ ⁵⁵₃₃ i a ⁵⁵	1076
33	Beijing	the ear	1247	81	ear	耳朵	ə˞/ə²¹⁴	ear	Liu2007	耳	耳朵	ɚ²¹⁴₂₁tuo⁰	耳朵	BeijingDaxue1964	ɚ ²¹⁴₂₁ t u o ⁰	53 54
230	Changsha	the ear	1247	81	ear	耳朵	ə⁴¹ / ə⁴¹+to⁰	ear / ear	Liu2007 / Liu2007	耳 / 耳 朵	耳朵 / 耳朵	ə⁴¹to⁰	耳朵	BeijingDaxue1964	ə ⁴¹ t o ⁰	53 54
419	Chengdu	the ear	1247	81	ear	耳朵	ə˞/ə⁵³ / ə˞/ə⁵⁵/⁵³+to⁵⁵	ear / ear	Liu2007 / Liu2007	耳 / 耳 朵	耳朵 / 耳朵	ɚ⁵³to⁵³₄₄	耳朵	BeijingDaxue1964	ɚ ⁵³ t o ⁵³₄₄	53 54
612	Fuzhou	the ear	1247	81	ear	耳	ŋɛi²⁴²	ear	Liu2007	耳	耳朵	ŋei²⁴²	耳	BeijingDaxue1964	ŋ e i ²⁴²	53
613	Fuzhou	the ear	1247	81	ear	耳仔						ŋi²⁴²₅₂iaŋ³¹₄₄	耳仔	BeijingDaxue1964	ŋ i ²⁴²₅₂ i a ŋ ³¹₄₄	53 531
814	Guangzhou	the ear	1247	81	ear	耳仔	i²³+tsɐi³⁵	ear	Liu2007	耳 仔	耳朵	ji²³tʃɐi³⁵	耳仔	BeijingDaxue1964	j i ²³ tʃ ɐ i ³⁵	53 531
1016	Jinan	the ear	1247	81	ear	耳朵	ə˞/ə²¹⁴/⁴⁵+tuɤ⁰	ear	Liu2007	耳 朵	耳朵	ɚ⁵⁵tuə⁰	耳朵	BeijingDaxue1964	ɚ ⁵⁵ t u ə ⁰	53 54
1207	Meixian	the ear	1247	81	ear	耳公	ŋi³¹+kuŋ³³	ear	Liu2007	耳 公	耳朵	ȵi³¹kuŋ⁴⁴	耳公	BeijingDaxue1964	ȵ i ³¹ k u ŋ ⁴⁴	53 808
1398	Nanchang	the ear	1247	81	ear	耳朵	ɵ²¹³+tɔ⁰	ear	Liu2007	耳 朵	耳朵	ə²¹³tɔ⁰	耳朵	BeijingDaxue1964	ə ²¹³ t ɔ ⁰	53 54
1592	Suzhou	the ear	1247	81	ear	耳朵	ɲ²²/²³¹+təu⁴⁴/⁵²	ear	Liu2007	耳 朵	耳朵	ȵi³¹₂₂təu⁴¹₄₄	耳朵	BeijingDaxue1964	ȵ i ³¹₂₂ t ə u ⁴¹₄₄	53 54
1801	Wenzhou	the ear	1247	81	ear	耳朵	ŋ̍⁴²/²⁴+to²⁴²	ear	Liu2007	耳 朵	耳朵	ῃ²⁴to⁴⁵	耳朵	BeijingDaxue1964	ῃ ²⁴ t o ⁴⁵	53 54
1995	Xiamen	the ear	1247	81	ear	耳仔	hi²¹/²²+ia⁵³	ear	Liu2007	耳 仔	耳朵	hi⁵¹₅₅a⁵¹	耳仔	BeijingDaxue1964	h i ⁵¹₅₅ a ⁵¹	53 531
35	Beijing	the earth (soil)	1228	40	soil, earth	土	tʰu²¹/²¹³+ti⁵¹	earth	Liu2007	土 地	土地	tʰll214	土	BeijingDaxue1964	tʰ ll 214	56
232	Changsha	the earth (soil)	1228	40	soil, earth	土	tʰəu⁴¹+ti¹¹	earth	Liu2007	土 地	土地	tʰəu⁴¹	土	BeijingDaxue1964	tʰ ə u ⁴¹	56
421	Chengdu	the earth (soil)	1228	40	soil, earth	泥巴	tʰu⁵⁵/⁵³+ti²¹³ / ti²¹³	earth / earth	Liu2007 / Liu2007	土 地 / 土	土地 / 土地	ȵi³¹pa⁴⁴	泥巴	BeijingDaxue1964	ȵ i ³¹ p a ⁴⁴	449 450
615	Fuzhou	the earth (soil)	1228	40	soil, earth	塗	tʰu⁵³+lɛi²⁴²	earth	Liu2007	涂 地	土地	tʰu⁵²	塗	BeijingDaxue1964	tʰ u ⁵²	532
816	Guangzhou	the earth (soil)	1228	40	soil, earth	泥	tʰou³⁵+tei²²	earth	Liu2007	土 地	土地	nɐi²¹	泥	BeijingDaxue1964	n ɐ i ²¹	449
1018	Jinan	the earth (soil)	1228	40	soil, earth	土	tʰu⁴⁵+ti³¹	earth	Liu2007	土 地	土地	tʰu⁵⁵	土	BeijingDaxue1964	tʰ u ⁵⁵	56
1209	Meixian	the earth (soil)	1228	40	soil, earth	泥	tʰu³¹+tʰi⁵³	earth	Liu2007	土 地	土地	nɛ¹²	泥	BeijingDaxue1964	n ɛ ¹²	449
1400	Nanchang	the earth (soil)	1228	40	soil, earth	土	tʰu²¹³+tʰi⁴²	earth	Liu2007	土 地	土地	tʰu²¹³	土	BeijingDaxue1964	tʰ u ²¹³	56
1594	Suzhou	the earth (soil)	1228	40	soil, earth	爛泥	di²²/²³¹+bi³¹/¹³ / tʰəu⁴¹/⁵²+di²¹/²³¹	earth / earth	Liu2007 / Liu2007	地 皮 / 土 地	土地 / 土地	lɛ³¹₂₂ȵi²⁴₃₃	爛泥	BeijingDaxue1964	l ɛ ³¹₂₂ ȵ i ²⁴₃₃	905 449
1803	Wenzhou	the earth (soil)	1228	40	soil, earth	爛汙泥	tʰøy⁵³/²⁴²+dei²¹/²²	earth	Liu2007	土 地	土地	la¹¹vu³¹ȵi³¹	爛汙泥	BeijingDaxue1964	l a ¹¹ v u ³¹ ȵ i ³¹	905 992 449
1997	Xiamen	the earth (soil)	1228	40	soil, earth	塗	tʰɔ⁵⁵/⁵³+tue²²	earth	Liu2007	土 地	土地	tʰɔ²⁴	塗	BeijingDaxue1964	tʰ ɔ ²⁴	532
36	Beijing	the earthworm	2350	363	earthworm	蛐親						tɕʰy⁵⁵tɕʰin⁰	蛐親	BeijingDaxue1964	tɕʰ y ⁵⁵ tɕʰ i n ⁰	57 58
233	Changsha	the earthworm	2350	363	earthworm	蛐蟮子						tsʰəu²⁴aɤn²¹tsɿ⁰	蛐蟮子	BeijingDaxue1964	tsʰ ə u ²⁴ a ɤ n ²¹ ts ɿ ⁰	57 360 361
422	Chengdu	the earthworm	2350	363	earthworm	蛐蟮兒						tɕʰy³¹sər¹³	蛐蟮兒	BeijingDaxue1964	tɕʰ y ³¹ s ə r ¹³	57 360 451
616	Fuzhou	the earthworm	2350	363	earthworm	地龍						ti²⁴²₄₄lyŋ⁵²	地龍	BeijingDaxue1964	t i ²⁴²₄₄ l y ŋ ⁵²	533 534
617	Fuzhou	the earthworm	2350	363	earthworm	猴 蚓						ka⁵²₃₁uŋ³¹	猴 蚓	BeijingDaxue1964	k a ⁵²₃₁ u ŋ ³¹	535 536 537
817	Guangzhou	the earthworm	2350	363	earthworm	黃犬						wɔŋ²¹hyn³⁵	黃犬	BeijingDaxue1964	w ɔ ŋ ²¹ h y n ³⁵	676 677
1019	Jinan	the earthworm	2350	363	earthworm	蛐蟮						tɕʰy²¹³ʂæ̃∼⁰	蛐蟮	BeijingDaxue1964	tɕʰ y ²¹³ ʂ æ̃ ∼ ⁰	57 360
1210	Meixian	the earthworm	2350	363	earthworm	蟲螺						tsʰuŋ¹²hian³¹	蟲螺	BeijingDaxue1964	tsʰ u ŋ ¹² h i a n ³¹	809 810
1401	Nanchang	the earthworm	2350	363	earthworm	! 寒□子						hɔn²⁴tɕin⁰tsɿ⁰	! 寒□子	BeijingDaxue1964	h ɔ n ²⁴ tɕ i n ⁰ ts ɿ ⁰	536 880 0 361
1595	Suzhou	the earthworm	2350	363	earthworm	蛐蟮						tɕʰioʔ⁴zø³¹₂₄	蛐蟮	BeijingDaxue1964	tɕʰ i o ʔ ⁴ z ø ³¹₂₄	57 360
1804	Wenzhou	the earthworm	2350	363	earthworm	康 許						kʰuɔ⁴⁴ɕy⁴⁵	康 許	BeijingDaxue1964	kʰ u ɔ ⁴⁴ ɕ y ⁴⁵	993 536 994
1998	Xiamen	the earthworm	2350	363	earthworm	杜 蚓						tɔ³³₁₁un⁵¹	杜 蚓	BeijingDaxue1964	t ɔ ³³₁₁ u n ⁵¹	1077 536 537
38	Beijing	the egg	744	450	*egg	雞子兒	tɕi⁵⁵+tan⁵¹	egg	Liu2007	雞 蛋	雞蛋	tɕi⁵⁵tsɿr²¹⁴	雞子兒	BeijingDaxue1964	tɕ i ⁵⁵ ts ɿ r ²¹⁴	60 61 62
235	Changsha	the egg	744	450	*egg	雞蛋	tɕi³³+tan¹¹	egg	Liu2007	雞 蛋	雞蛋	tɕi³³tan²¹	雞蛋	BeijingDaxue1964	tɕ i ³³ t a n ²¹	60 362
424	Chengdu	the egg	744	450	*egg	雞蛋	tɕi⁴⁵+tan²¹/²¹³	egg	Liu2007	雞 蛋	雞蛋	tɕi⁴⁴tan¹³	雞蛋	BeijingDaxue1964	tɕ i ⁴⁴ t a n ¹³	60 362
619	Fuzhou	the egg	744	450	*egg	雞卵	kie⁵³/⁵⁵+lɔuŋ²⁴²	egg	Liu2007	雞 卵	雞蛋	kie⁴⁴₅₂louŋ²⁴²	雞卵	BeijingDaxue1964	k i e ⁴⁴₅₂ l o u ŋ ²⁴²	60 539
820	Guangzhou	the egg	744	450	*egg	雞春	kɐi⁵³+tan²²	egg	Liu2007	雞 蛋	雞蛋	kɐi⁵⁵tʃʰøn⁵³	雞春	BeijingDaxue1964	k ɐ i ⁵⁵ tʃʰ ø n ⁵³	60 678
821	Guangzhou	the egg	744	450	*egg	雞蛋						kɐi⁵³tan²²₃₅	雞蛋	BeijingDaxue1964	k ɐ i ⁵³ t a n ²²₃₅	60 362
1021	Jinan	the egg	744	450	*egg	雞蛋	tɕi²³/²¹⁴+tæ̃∼⁴¹	egg	Liu2007	雞 蛋	雞蛋	tɕi²¹³tæ̃∼²¹	雞蛋	BeijingDaxue1964	tɕ i ²¹³ t æ̃ ∼ ²¹	60 362
1212	Meixian	the egg	744	450	*egg	雞卵	ke³³+lon³¹	egg	Liu2007	雞 蛋	雞蛋	kɛ⁴⁴lɔn³¹	雞卵	BeijingDaxue1964	k ɛ ⁴⁴ l ɔ n ³¹	60 539
1213	Meixian	the egg	744	450	*egg	雞春						kɛ⁴⁴tsʰun⁴⁴	雞春	BeijingDaxue1964	k ɛ ⁴⁴ tsʰ u n ⁴⁴	60 678
1403	Nanchang	the egg	744	450	*egg	雞蛋	tɕʰi⁴²+tʰan²¹	egg	Liu2007	雞 蛋	雞蛋	tɕi⁴²tʰan³¹	雞蛋	BeijingDaxue1964	tɕ i ⁴² tʰ a n ³¹	60 362
1597	Suzhou	the egg	744	450	*egg	雞蛋	tɕi⁴⁴+de̞²¹/²³¹	egg	Liu2007	雞 蛋	雞蛋	tɕi⁴⁴dɛ³¹₂₁	雞蛋	BeijingDaxue1964	tɕ i ⁴⁴ d ɛ ³¹₂₁	60 362
1806	Wenzhou	the egg	744	450	*egg	雞卵	tsɿ⁵³/⁴⁴+laŋ²¹/²⁴	egg	Liu2007	雞 蛋	雞蛋	tsɿ⁴⁴laŋ²⁴	雞卵	BeijingDaxue1964	ts ɿ ⁴⁴ l a ŋ ²⁴	60 539
2000	Xiamen	the egg	744	450	*egg	雞卵	kue²²/⁵⁵+nŋ̍²²	egg	Liu2007	雞 卵	雞蛋	kue⁵⁵₃₃nῃ³³	雞卵	BeijingDaxue1964	k u e ⁵⁵₃₃ n ῃ ³³	60 539
39	Beijing	the eye	1248	79	eye	眼睛	iɛn²¹/²¹³+tɕiŋ⁵⁵	eye	Liu2007	眼 睛	眼睛	ian²¹⁴₂₁tɕiŋ⁰	眼睛	BeijingDaxue1964	i a n ²¹⁴₂₁ tɕ i ŋ ⁰	63 64
236	Changsha	the eye	1248	79	eye	眼睛	ŋan⁴⁴/⁴¹+tɕin⁰	eye	Liu2007	眼 睛	眼睛	ŋan⁴¹tɕin⁰	眼睛	BeijingDaxue1964	ŋ a n ⁴¹ tɕ i n ⁰	63 64
425	Chengdu	the eye	1248	79	eye	眼睛	iɛn⁵⁵/⁵³+tɕin⁵⁵	eye	Liu2007	眼 睛	眼睛	ian⁵³tɕin⁴⁴	眼睛	BeijingDaxue1964	i a n ⁵³ tɕ i n ⁴⁴	63 64
620	Fuzhou	the eye	1248	79	eye	目睭	mɛiʔ⁵+tsieu⁵⁵	eye	Liu2007	目 睭	眼睛	meiʔ⁴tsiu⁴⁴	目睭	BeijingDaxue1964	m e i ʔ ⁴ ts i u ⁴⁴	540 541
621	Fuzhou	the eye	1248	79	eye	目						mɛʔ⁴	目	BeijingDaxue1964	m ɛ ʔ ⁴	540
822	Guangzhou	the eye	1248	79	eye	眼	ŋan²³+tsɛŋ⁵⁵	eye	Liu2007	眼 睛	眼睛	ŋan²³	眼	BeijingDaxue1964	ŋ a n ²³	63
1022	Jinan	the eye	1248	79	eye	眼	iæ̃∼²¹³/⁴⁵+tɕiŋ⁰	eye	Liu2007	眼 睛	眼睛	iæ̃∼⁵⁵	眼	BeijingDaxue1964	i æ̃ ∼ ⁵⁵	63
1214	Meixian	the eye	1248	79	eye	目珠	ŋian³¹+tsu³³	eye	Liu2007	眼 珠	眼睛	muk²¹tsu⁴⁴	目珠	BeijingDaxue1964	m u k ²¹ ts u ⁴⁴	540 811
1404	Nanchang	the eye	1248	79	eye	眼睛	ŋan²¹³+tɕiaŋ⁰	eye	Liu2007	眼 睛	眼睛	ŋan²¹³tɕiaŋ⁴²	眼睛	BeijingDaxue1964	ŋ a n ²¹³ tɕ i a ŋ ⁴²	63 64
1598	Suzhou	the eye	1248	79	eye	眼睛	ŋe̞²²/²³¹+u⁴⁴+tsʯ²¹/⁴⁴	eye	Liu2007	眼 烏 珠	眼睛	ŋɛ³¹₂₂tsin⁴⁴	眼睛	BeijingDaxue1964	ŋ ɛ ³¹₂₂ ts i n ⁴⁴	63 64
1599	Suzhou	the eye	1248	79	eye	眼烏珠						ŋɛ³¹₂₂əu⁴⁴tsʮ⁴⁴₂₁	眼烏珠	BeijingDaxue1964	ŋ ɛ ³¹₂₂ ə u ⁴⁴ ts ʮ ⁴⁴₂₁	63 906 811
1807	Wenzhou	the eye	1248	79	eye	眼烏珠	ŋa²⁴+leŋ⁴²/³⁴¹+tsɿ²¹/⁴⁴	eye	Liu2007	眼 灵 珠	眼睛	ŋau²⁴vu³¹tsɿ⁴⁴	眼烏珠	BeijingDaxue1964	ŋ a u ²⁴ v u ³¹ ts ɿ ⁴⁴	63 906 811
2001	Xiamen	the eye	1248	79	eye	目睭	bak³²*/⁵+tsiu⁵⁵	eye	Liu2007	目 珠	眼睛	bat⁵₃₂tsiu⁵⁵	目睭	BeijingDaxue1964	b a t ⁵₃₂ ts i u ⁵⁵	540 541
2002	Xiamen	the eye	1248	79	eye	目						bak⁵	目	BeijingDaxue1964	b a k ⁵	540
40	Beijing	the father	1217	218	*father (daddy)	爸爸	tiɛ⁵⁵ / pa⁵¹ / lɑu²¹⁴/²¹+iɛ³⁵+tsɿ³ / pa̠⁵³/⁵¹+pa̠⁰ / fu⁵¹	father / father / father / father / father	Hou2004 / Hou2004 / Hou2004 / Liu2007 / Liu2007	爹 / 爸 / 老爷子 / 爸 爸 / 父	爸爸 / 爸爸 / 爸爸 / 父親 / 父親	pa⁵¹pa⁰	爸爸	BeijingDaxue1964	p a ⁵¹ p a ⁰	65 65
41	Beijing	the father	1217	218	*father (daddy)	爹						tie⁵⁵	爹	BeijingDaxue1964	t i e ⁵⁵	66
237	Changsha	the father	1217	218	*father (daddy)	爹爹	tie³³+tie⁰ / ia¹³+ia⁰ / ia¹³+lau⁴¹+kõ∼³³ / ia¹³+lau⁴¹+tsɿ⁰ / ia¹³+ia⁰ / ia¹³+lau⁴¹+kõ∼³³ / tie³³+tie⁰	father / father / father / father / father / father / father	Hou2004 / Hou2004 / Hou2004 / Hou2004 / Liu2007 / Liu2007 / Liu2007	爹爹 / 爷爷 / 爷老倌 / 爷老子 / 爺 爺 / 爺 老 倌 / 爹 爹	爸爸 / 爸爸 / 爸爸 / 爸爸 / 父親 / 父親 / 父親	tie³³tie³³	爹爹	BeijingDaxue1964	t i e ³³ t i e ³³	66 66
238	Changsha	the father	1217	218	*father (daddy)	爺						ie¹³	爺	BeijingDaxue1964	i e ¹³	363
426	Chengdu	the father	1217	218	*father (daddy)	爸爸	pa³¹ / pa³¹+pa⁰ / nau⁵³+pa⁰ / nau⁵³+pa³¹/⁵³+tsɿ⁵³ / tie⁵⁵ / nau⁵³+ie³¹+tsɿ⁵³ / pa⁵⁵/²¹³+pa²¹/²¹³	father / father / father / father / father / father / father	Hou2004 / Hou2004 / Hou2004 / Hou2004 / Hou2004 / Hou2004 / Liu2007	爸 / 爸爸 / 老爸 / 老爸子 / 爹 / 老爷子 / 爸 爸	爸爸 / 爸爸 / 爸爸 / 爸爸 / 爸爸 / 爸爸 / 父親	pa³¹pa³¹₄₄	爸爸	BeijingDaxue1964	p a ³¹ p a ³¹₄₄	65 65
622	Fuzhou	the father	1217	218	*father (daddy)	依 爹	louŋ⁵³/²¹+mɑ²⁴² / i⁴⁴+tie⁴⁴ / i⁴⁴+ie⁵³ / i⁴⁴+pa⁴⁴ / i⁵⁵+pa⁵⁵ / i⁵⁵+tie⁵⁵ / i⁵⁵+ie⁵³ / louŋ²¹/⁵³+ma²⁴²	father / father / father / father / father / father / father / father	Hou2004 / Hou2004 / Hou2004 / Hou2004 / Liu2007 / Liu2007 / Liu2007 / Liu2007	郎爸 / 依爹 / 依爷 / 依爸 / 依 爸 / 依 爹 / 依 爺 / 郎 罷	爸爸 / 爸爸 / 爸爸 / 爸爸 / 父親 / 父親 / 父親 / 父親	i⁴⁴tie⁴⁴	依 爹	BeijingDaxue1964	i ⁴⁴ t i e ⁴⁴	542 543 66
623	Fuzhou	the father	1217	218	*father (daddy)	依 爺						i⁴⁴ie⁵²	依 爺	BeijingDaxue1964	i ⁴⁴ i e ⁵²	542 543 363
624	Fuzhou	the father	1217	218	*father (daddy)	郞 罷						louŋ⁵²₃₁ma²⁴²	郞 罷	BeijingDaxue1964	l o u ŋ ⁵²₃₁ m a ²⁴²	544 543 545
823	Guangzhou	the father	1217	218	*father (daddy)	爸爸	pa²¹+pa⁵⁵ / lou²³+tɐu²² / fu²³	father / father / father	Hou2004 / Hou2004 / Liu2007	爸爸 / 老豆 / 父	爸爸 / 爸爸 / 父親	pa⁵⁵₂₁pa⁵⁵	爸爸	BeijingDaxue1964	p a ⁵⁵₂₁ p a ⁵⁵	65 65
824	Guangzhou	the father	1217	218	*father (daddy)	老逗						lou²³tɐu²²	老逗	BeijingDaxue1964	l o u ²³ t ɐ u ²²	679 680
1023	Jinan	the father	1217	218	*father (daddy)	爸爸	tiə²¹³ / pa²¹/⁵⁴⁴+pa⁰ / ta⁴²/⁵⁵+ta⁰ / fu⁴⁴/³¹+tɕʰiẽ∼⁰	father / father / father / father	Hou2004 / Hou2004 / Hou2004 / Liu2007	爹 / 爸爸 / 大大 / 父 親	爸爸 / 爸爸 / 爸爸 / 父親	pa²¹pa⁰	爸爸	BeijingDaxue1964	p a ²¹ p a ⁰	65 65
1215	Meixian	the father	1217	218	*father (daddy)	阿爸	a⁴⁴+pa⁴⁴ / ia¹¹+e⁰ / a³³+pa³³	father / father / father	Hou2004 / Hou2004 / Liu2007	阿爸 / 爷 / 阿 爸	爸爸 / 爸爸 / 父親	a⁴⁴pa⁴⁴	阿爸	BeijingDaxue1964	a ⁴⁴ p a ⁴⁴	812 65
1216	Meixian	the father	1217	218	*father (daddy)	爺						ja¹²	爺	BeijingDaxue1964	j a ¹²	363
1405	Nanchang	the father	1217	218	*father (daddy)	爹爹	pɑʔ⁵ / pɑʔ⁵+pɑʔ⁰² / iɑ⁴⁵ / fu²¹ / ia⁴⁵	father / father / father / father / father	Hou2004 / Hou2004 / Hou2004 / Liu2007 / Liu2007	爸 / 爸爸 / 爷 / 父 / 爷	爸爸 / 爸爸 / 爸爸 / 父親 / 父親	tiɛ⁴²tiɛ⁰	爹爹	BeijingDaxue1964	t i ɛ ⁴² t i ɛ ⁰	66 66
1406	Nanchang	the father	1217	218	*father (daddy)	伯伯						pak⁵pak⁰	伯伯	BeijingDaxue1964	p a k ⁵ p a k ⁰	881 881
1407	Nanchang	the father	1217	218	*father (daddy)	爺						ia⁵⁵	爺	BeijingDaxue1964	i a ⁵⁵	363
1600	Suzhou	the father	1217	218	*father (daddy)	爹爹	tiɑ⁵⁵+tiɑ⁰ / ɦiɑ¹³ / tiɑ⁴⁴+tiɑ²¹/⁴⁴ / ɦiɑ¹³	father / father / father / father	Hou2004 / Hou2004 / Liu2007 / Liu2007	爹爹 / 爷 / 爹 爹 / 爺	爸爸 / 爸爸 / 父親 / 父親	tiɒ⁴⁴tiɒ⁴⁴₂₁	爹爹	BeijingDaxue1964	t i ɒ ⁴⁴ t i ɒ ⁴⁴₂₁	66 66
1601	Suzhou	the father	1217	218	*father (daddy)	爺						iɒ²⁴	爺	BeijingDaxue1964	i ɒ ²⁴	363
1808	Wenzhou	the father	1217	218	*father (daddy)	阿大	a³³/²¹+pa²¹³/¹³ / a³³/²¹+da²² / a³³/²¹+pa³³ / a²/⁴¹+pa⁴⁴	father / father / father / father	Hou2004 / Hou2004 / Hou2004 / Liu2007	阿伯 / 阿大 / 阿爸 / 阿 爸	爸爸 / 爸爸 / 爸爸 / 父親	a²³da¹¹	阿大	BeijingDaxue1964	a ²³ d a ¹¹	812 995
1809	Wenzhou	the father	1217	218	*father (daddy)	阿伯						a²³pa²³	阿伯	BeijingDaxue1964	a ²³ p a ²³	812 881
2003	Xiamen	the father	1217	218	*father (daddy)	阿爸	lau²²/²¹+pe²² / hu²²/²¹+tsʰin⁵⁵ / a⁵⁵/²²+pa²²/³⁵ / pa²²/²¹+pa²²/³⁵ / lau²¹/²²+pe²²	father / father / father / father / father	Hou2004 / Hou2004 / Hou2004 / Hou2004 / Liu2007	老爸 / 父亲 / 阿爸 / 爸爸 / 老 爸	爸爸 / 爸爸 / 爸爸 / 爸爸 / 父親	a³³pa⁵⁵	阿爸	BeijingDaxue1964	a ³³ p a ⁵⁵	812 65
2004	Xiamen	the father	1217	218	*father (daddy)	老父						lau³³₁₁pe³³	老父	BeijingDaxue1964	l a u ³³₁₁ p e ³³	679 1078
45	Beijing	the fish	227	351	*piece (classifier for fishes)	一條魚	y³⁵	fish	Liu2007	鱼	魚	i⁵¹tʰiau³⁵y³⁵	一條魚	BeijingDaxue1964	i ⁵¹ tʰ i a u ³⁵ y ³⁵	74 75 76
241	Changsha	the fish	227	351	*piece (classifier for fishes)	一條魚	y¹³	fish	Liu2007	鱼	魚	i²⁴tiau¹³y¹³	一條魚	BeijingDaxue1964	i ²⁴ t i a u ¹³ y ¹³	74 75 76
430	Chengdu	the fish	227	351	*piece (classifier for fishes)	一條魚	y²¹	fish	Liu2007	鱼	魚	i³¹tʰiau³¹y³¹	一條魚	BeijingDaxue1964	i ³¹ tʰ i a u ³¹ y ³¹	74 75 76
431	Chengdu	the fish	227	351	*piece (classifier for fishes)	一根魚						i³¹kən⁴⁴y³¹	一根魚	BeijingDaxue1964	i ³¹ k ə n ⁴⁴ y ³¹	74 453 76
627	Fuzhou	the fish	227	351	*piece (classifier for fishes)	一頭魚 〔	ŋy⁵³	fish	Liu2007	鱼	魚	sɔ³¹lau⁵²ŋy⁵²	一頭魚 〔	BeijingDaxue1964	s ɔ ³¹ l a u ⁵² ŋ y ⁵²	74 549 76 550 551
827	Guangzhou	the fish	227	351	*piece (classifier for fishes)	一條魚	y²¹	fish	Liu2007	鱼	魚	jɐt⁵tʰiu²¹jy²¹₃₅	一條魚	BeijingDaxue1964	j ɐ t ⁵ tʰ i u ²¹ j y ²¹₃₅	74 75 76
1026	Jinan	the fish	227	351	*piece (classifier for fishes)	一條魚	y⁵³	fish	Liu2007	鱼	魚	i²¹³tʰiɔ⁴²y⁴²	一條魚	BeijingDaxue1964	i ²¹³ tʰ i ɔ ⁴² y ⁴²	74 75 76
1219	Meixian	the fish	227	351	*piece (classifier for fishes)	一條魚	nn̩∼¹¹	fish	Liu2007	鱼	魚	jit²¹tʰiau¹²ῃ¹²	一條魚	BeijingDaxue1964	j i t ²¹ tʰ i a u ¹² ῃ ¹²	74 75 76
1410	Nanchang	the fish	227	351	*piece (classifier for fishes)	一只魚	ɲie⁴⁵	fish	Liu2007	鱼	魚	it⁵tsak⁵ȵiɛ⁵⁵	一只魚	BeijingDaxue1964	i t ⁵ ts a k ⁵ ȵ i ɛ ⁵⁵	74 882 76
1605	Suzhou	the fish	227	351	*piece (classifier for fishes)	一條魚	ŋ̍¹³	fish	Liu2007	鱼	魚	iɪʔ⁴diæ²⁴ῃ²⁴	一條魚	BeijingDaxue1964	i ɪ ʔ ⁴ d i æ ²⁴ ῃ ²⁴	74 75 76
1812	Wenzhou	the fish	227	351	*piece (classifier for fishes)	一頭魚	ŋøy³⁴¹	fish	Liu2007	鱼	魚	i²³diu³¹ŋøy³¹	一頭魚	BeijingDaxue1964	i ²³ d i u ³¹ ŋ ø y ³¹	74 549 76
