# Wordlist

# META
@modified:2015-01-20 10:39

# DATA
ID	GLOSS_IN_SOURCE	SOURCE	ENTRY_IN_SOURCE	POS	CHINESE_GLOSS	DOCULECT	IPA	CONCEPT	ID_IN_SOURCE	PST
254	black	Allen2007	xɯ55	?	黑	Luobenzhuo	xɯ₅₅	black	410	CVT
#
255	blood	Wang2006a	suɔ42	?	?	Tuoluo	suɔ₄₂	blood	129	CVT
256	blood	Wang2006a	sua24	?	?	Gongxing	sua₂₄	blood	129	CVT
257	blood	Wang2006a	sua55	?	?	Enqi	sua₅₅	blood	129	CVT
258	blood	Wang2006a	sua44	?	?	Ega	sua₄₄	blood	129	CVT
259	blood	Wang2006a	sua55	?	?	Jinman	sua₅₅	blood	129	CVT
260	blood	Wang2006a	suɑ44	?	?	Jinxing	suɑ₄₄	blood	129	CVT
261	blood	Wang2006a	sʰua44	?	?	Dashi	sʰua₄₄	blood	129	CVT
262	blood	Wang2006a	sua44	?	?	Zhoucheng	sua₄₄	blood	129	CVT
263	blood	Wang2006a	sua44	?	?	Mazhelong	sua₄₄	blood	129	CVT
264	blood	Allen2007	sua44	?	血	Jianchuan	sua₄₄	blood	145	CVT
265	blood	Allen2007	sua44	?	血	Eryuan	sua₄₄	blood	145	CVT
266	blood	Allen2007	sʰua44	?	血	Heqi	sʰua₄₄	blood	145	CVT
267	blood	Allen2007	sua44	?	血	Lanping	sua₄₄	blood	145	CVT
268	blood	Allen2007	ʃua44	?	血	Qiliqiao	ʃua₄₄	blood	145	CVT
269	blood	Allen2007	sua44	?	血	Yunlong	sua₄₄	blood	145	CVT
270	blood	Allen2007	sua44	?	血	Xiangyun	sua₄₄	blood	145	CVT
271	blood	Allen2007	sua55	?	血	Luobenzhuo	sua₅₅	blood	145	CVT
#
272	blow (the trumpet)	Wang2006a	pʰɯ55	verb	?	Tuoluo	pʰɯ₅₅	blow	1218	CVT
273	blow (the trumpet)	Wang2006a	pu55	verb	?	Gongxing	pu₅₅	blow	1218	CVT
274	blow (the trumpet)	Wang2006a	pʰɯ24	verb	?	Enqi	pʰɯ₂₄	blow	1218	CVT
275	blow (the trumpet)	Wang2006a	pʰɯ55	verb	?	Ega	pʰɯ₅₅	blow	1218	CVT
276	blow (the trumpet)	Wang2006a	pʰɯ55	verb	?	Jinman	pʰɯ₅₅	blow	1218	CVT
277	blow (the trumpet)	Wang2006a	pʰɯ55	verb	?	Jinxing	pʰɯ₅₅	blow	1218	CVT
278	blow (the trumpet)	Wang2006a	pʰu55	verb	?	Dashi	pʰu₅₅	blow	1218	CVT
279	blow (the trumpet)	Wang2006a	pʰǝɯ55	verb	?	Zhoucheng	pʰǝɯ₅₅	blow	1218	CVT
280	blow (the trumpet)	Wang2006a	pʰǝɯ55	verb	?	Mazhelong	pʰǝɯ₅₅	blow	1218	CVT
281	blow	Allen2007	pʰɯ55	verb	吹	Jianchuan	pʰɯ₅₅	blow	266	CVT
282	blow	Allen2007	pʰɯ55	verb	吹	Eryuan	pʰɯ₅₅	blow	266	CVT
283	blow	Allen2007	pʰɯ55	verb	吹	Heqi	pʰɯ₅₅	blow	266	CVT
284	blow	Allen2007	pʰu55	verb	吹	Lanping	pʰu₅₅	blow	266	CVT
285	blow	Allen2007	pʰɯ55	verb	吹	Qiliqiao	pʰɯ₅₅	blow	266	CVT
286	blow	Allen2007	pʰɯ55	verb	吹	Yunlong	pʰɯ₅₅	blow	266	CVT
287	blow	Allen2007	pʰou55	verb	吹	Xiangyun	pʰou₅₅	blow	266	CVT
288	blow	Allen2007	pʰɯ44	verb	吹	Luobenzhuo	pʰɯ₄₄	blow	266	CVT
#
289	(water) be boiling	Wang2006a	huɔ42	verb	?	Tuoluo	huɔ₄₂	boil	1462	CVT
290	(water) be boiling	Wang2006a	xua24	verb	?	Gongxing	xua₂₄	boil	1462	CVT
291	(water) be boiling	Wang2006a	χua55	verb	?	Enqi	χua₅₅	boil	1462	CVT
292	(water) be boiling	Wang2006a	xua44	verb	?	Ega	xua₄₄	boil	1462	CVT
293	(water) be boiling	Wang2006a	xua55	verb	?	Jinman	xua₅₅	boil	1462	CVT
294	(water) be boiling	Wang2006a	xuɑ44	verb	?	Jinxing	xuɑ₄₄	boil	1462	CVT
295	(water) be boiling	Wang2006a	xua44	verb	?	Zhoucheng	xua₄₄	boil	1462	CVT
296	(water) be boiling	Wang2006a	xua44	verb	?	Mazhelong	xua₄₄	boil	1462	CVT
297	boil(water)	Allen2007	xua44	verb	沸（水开）	Jianchuan	xua₄₄	boil	312	CVT
298	boil(water)	Allen2007	xua44	verb	沸（水开）	Eryuan	xua₄₄	boil	312	CVT
299	boil(water)	Allen2007	xua44	verb	沸（水开）	Heqi	xua₄₄	boil	312	CVT
300	boil(water)	Allen2007	xua44	verb	沸（水开）	Lanping	xua₄₄	boil	312	CVT
301	boil(water)	Allen2007	xua44	verb	沸（水开）	Qiliqiao	xua₄₄	boil	312	CVT
302	boil(water)	Allen2007	xua44	verb	沸（水开）	Yunlong	xua₄₄	boil	312	CVT
303	boil(water)	Allen2007	xua44	verb	沸（水开）	Xiangyun	xua₄₄	boil	312	CVT
304	boil(water)	Allen2007	χua44	verb	沸（水开）	Luobenzhuo	χua₄₄	boil	312	CVT
#
305	bone	Wang2006a	ku42	?	?	Tuoluo	ku₄₂	bone	133	CVT
306	bone	Wang2006a	qua24	?	?	Gongxing	qua₂₄	bone	133	CVT
307	bone	Wang2006a	qua55	?	?	Enqi	qua₅₅	bone	133	CVT
308	bone	Wang2006a	qua44	?	?	Ega	qua₄₄	bone	133	CVT
309	bone	Wang2006a	qua55	?	?	Jinman	qua₅₅	bone	133	CVT
310	bone	Wang2006a	kuɑ44	?	?	Jinxing	kuɑ₄₄	bone	133	CVT
311	bone	Wang2006a	kua44	?	?	Dashi	kua₄₄	bone	133	CVT
312	bone	Wang2006a	kua44	?	?	Zhoucheng	kua₄₄	bone	133	CVT
313	bone	Wang2006a	kua44	?	?	Mazhelong	kua₄₄	bone	133	CVT
314	bone	Allen2007	kua44tɯ21	?	骨头	Jianchuan	kua₄₄tɯ₂₁	bone	144	CVTCVT
315	bone	Allen2007	kua44tɯ21	?	骨头	Eryuan	kua₄₄tɯ₂₁	bone	144	CVTCVT
316	bone	Allen2007	kua44tɯ21	?	骨头	Heqi	kua₄₄tɯ₂₁	bone	144	CVTCVT
317	bone	Allen2007	kua44tse44	?	骨头	Lanping	kua₄₄t͡se₄₄	bone	144	CVTCVT
318	bone	Allen2007	kua44tɯ21	?	骨头	Qiliqiao	kua₄₄tɯ₂₁	bone	144	CVTCVT
319	bone	Allen2007	kua44tɯ21	?	骨头	Yunlong	kua₄₄tɯ₂₁	bone	144	CVTCVT
320	bone	Allen2007	kua44tou21	?	骨头	Xiangyun	kua₄₄tou₂₁	bone	144	CVTCVT
321	bone	Allen2007	qua55tsɛ44	?	骨头	Luobenzhuo	qua₅₅t͡sɛ₄₄	bone	144	CVTCVT
#
322	breasts	Wang2006a	bo42	?	?	Tuoluo	bo₄₂	breast	94	CVT
323	breasts	Wang2006a	ba21	?	?	Gongxing	ba₂₁	breast	94	CVT
324	breasts	Wang2006a	pa21	?	?	Enqi	pa₂₁	breast	94	CVT
325	breasts	Wang2006a	pa42	?	?	Ega	pa₄₂	breast	94	CVT
326	breasts	Wang2006a	pa42	?	?	Jinman	pa₄₂	breast	94	CVT
327	breasts	Wang2006a	pɑ42	?	?	Jinxing	pɑ₄₂	breast	94	CVT
328	breasts	Wang2006a	pa42	?	?	Dashi	pa₄₂	breast	94	CVT
329	breasts	Wang2006a	pa42	?	?	Zhoucheng	pa₄₂	breast	94	CVT
330	breasts	Wang2006a	[ŋɔŋ33]	?	?	Mazhelong	ŋɔŋ₃₃	breast	94	CVcT
331	breast	Allen2007	pa42	?	乳房	Jianchuan	pa₄₂	breast	138	CVT
332	breast	Allen2007	pa42	?	乳房	Eryuan	pa₄₂	breast	138	CVT
333	breast	Allen2007	pa42tu35	?	乳房	Heqi	pa₄₂tu₃₅	breast	138	CVTCVT
334	breast	Allen2007	pa42pe55	?	乳房	Lanping	pa₄₂pe₅₅	breast	138	CVTCVT
335	breast	Allen2007	pa42ku21	?	乳房	Qiliqiao	pa₄₂ku₂₁	breast	138	CVTCVT
336	breast	Allen2007	pa42	?	乳房	Yunlong	pa₄₂	breast	138	CVT
337	breast	Allen2007	pa42	?	乳房	Xiangyun	pa₄₂	breast	138	CVT
338	breast	Allen2007	pa44	?	乳房	Luobenzhuo	pa₄₄	breast	138	CVT
#
339	bridge	Wang2006a	gv35	?	?	Tuoluo	gɤ₃₅	bridge	70	CVT
340	bridge	Wang2006a	gu12	?	?	Gongxing	gu₁₂	bridge	70	CVT
341	bridge	Wang2006a	ku21	?	?	Enqi	ku₂₁	bridge	70	CVT
342	bridge	Wang2006a	kv21	?	?	Ega	kɤ₂₁	bridge	70	CVT
343	bridge	Wang2006a	kv21	?	?	Jinman	kɤ₂₁	bridge	70	CVT
344	bridge	Wang2006a	kuo21	?	?	Jinxing	kuo₂₁	bridge	70	CVT
345	bridge	Wang2006a	ku21	?	?	Dashi	ku₂₁	bridge	70	CVT
346	bridge	Wang2006a	ku21	?	?	Zhoucheng	ku₂₁	bridge	70	CVT
347	bridge	Wang2006a	kv21	?	?	Mazhelong	kɤ₂₁	bridge	70	CVT
348	bridge	Allen2007	ku21	?	桥	Jianchuan	ku₂₁	bridge	172	CVT
349	bridge	Allen2007	ku21	?	桥	Eryuan	ku₂₁	bridge	172	CVT
350	bridge	Allen2007	ku21	?	桥	Heqi	ku₂₁	bridge	172	CVT
351	bridge	Allen2007	kuɔ31	?	桥	Lanping	kuɔ₃₁	bridge	172	CVT
352	bridge	Allen2007	ku21	?	桥	Qiliqiao	ku₂₁	bridge	172	CVT
353	bridge	Allen2007	ku21	?	桥	Yunlong	ku₂₁	bridge	172	CVT
354	bridge	Allen2007	ku21	?	桥	Xiangyun	ku₂₁	bridge	172	CVT
355	bridge	Allen2007	qẽ55kɤ33	?	桥	Luobenzhuo	qẽ₅₅kɤ₃₃	bridge	172	CVTCVT
#
356	buckwheat	Wang2006a	gv35	?	?	Tuoluo	gɤ₃₅	buckwheat	413	CVT
357	buckwheat	Wang2006a	gao12	?	?	Gongxing	gao₁₂	buckwheat	413	CVT
358	buckwheat	Wang2006a	ku21	?	?	Enqi	ku₂₁	buckwheat	413	CVT
359	buckwheat	Wang2006a	kv21	?	?	Ega	kɤ₂₁	buckwheat	413	CVT
360	buckwheat	Wang2006a	kv21	?	?	Jinman	kɤ₂₁	buckwheat	413	CVT
361	buckwheat	Wang2006a	kv21	?	?	Jinxing	kɤ₂₁	buckwheat	413	CVT
362	buckwheat	Wang2006a	ko21	?	?	Dashi	ko₂₁	buckwheat	413	CVT
363	buckwheat	Wang2006a	kv21	?	?	Zhoucheng	kɤ₂₁	buckwheat	413	CVT
364	buckwheat	Wang2006a	kv21	?	?	Mazhelong	kɤ₂₁	buckwheat	413	CVT
365	buckwheat	Allen2007	kɤ21	?	荞	Jianchuan	kɤ₂₁	buckwheat	96	CVT
366	buckwheat	Allen2007	kɤ21	?	荞	Eryuan	kɤ₂₁	buckwheat	96	CVT
367	buckwheat	Allen2007	kuɔ21	?	荞	Heqi	kuɔ₂₁	buckwheat	96	CVT
368	buckwheat	Allen2007	kɔ21	?	荞	Lanping	kɔ₂₁	buckwheat	96	CVT
369	buckwheat	Allen2007	kɤ21	?	荞	Qiliqiao	kɤ₂₁	buckwheat	96	CVT
370	buckwheat	Allen2007	kɤ21	?	荞	Yunlong	kɤ₂₁	buckwheat	96	CVT
371	buckwheat	Allen2007	kɯ21	?	荞	Xiangyun	kɯ₂₁	buckwheat	96	CVT
372	buckwheat	Allen2007	kɤ31	?	荞	Luobenzhuo	kɤ₃₁	buckwheat	96	CVT
#
373	buy	Wang2006a	ma21	verb	?	Tuoluo	ma₂₁	buy	1516	CVT
374	buy	Wang2006a	mæ42	verb	?	Gongxing	mæ₄₂	buy	1516	CVT
375	buy	Wang2006a	mæ43	verb	?	Enqi	mæ₄₃	buy	1516	CVT
376	buy	Wang2006a	ma42	verb	?	Ega	ma₄₂	buy	1516	CVT
377	buy	Wang2006a	ma42	verb	?	Jinman	ma₄₂	buy	1516	CVT
378	buy	Wang2006a	ma42	verb	?	Jinxing	ma₄₂	buy	1516	CVT
379	buy	Wang2006a	mɚ42	verb	?	Dashi	mɚ₄₂	buy	1516	CVT
380	buy	Wang2006a	mɛ42	verb	?	Zhoucheng	mɛ₄₂	buy	1516	CVT
381	buy	Wang2006a	mɚ21	verb	?	Mazhelong	mɚ₂₁	buy	1516	CVT
382	buy	Allen2007	mɛ42	verb	买	Jianchuan	mɛ₄₂	buy	301	CVT
383	buy	Allen2007	mɛ42	verb	买	Eryuan	mɛ₄₂	buy	301	CVT
384	buy	Allen2007	mɛ42	verb	买	Heqi	mɛ₄₂	buy	301	CVT
385	buy	Allen2007	mæ42	verb	买	Lanping	mæ₄₂	buy	301	CVT
386	buy	Allen2007	mɛ32	verb	买	Qiliqiao	mɛ₃₂	buy	301	CVT
387	buy	Allen2007	mɛ42	verb	买	Yunlong	mɛ₄₂	buy	301	CVT
388	buy	Allen2007	mɛ42	verb	买	Xiangyun	mɛ₄₂	buy	301	CVT
389	buy	Allen2007	ma31	verb	买	Luobenzhuo	ma₃₁	buy	301	CVT
#
390	carry (shoulder)	Wang2006a	vɚ33	verb	?	Tuoluo	vɚ₃₃	carry on back	1151	CVT
391	carry (shoulder)	Wang2006a	vɛ22	verb	?	Ega	vɛ₂₂	carry on back	1151	CVT
392	carry (shoulder)	Wang2006a	ve22	verb	?	Jinman	ve₂₂	carry on back	1151	CVT
393	carry (shoulder)	Wang2006a	v33	verb	?	Jinxing	v₃₃	carry on back	1151	cT
394	carry (shoulder)	Wang2006a	(jɚ31)	verb	?	Dashi	jɚ₃₁	carry on back	1151	CVT
395	carry (shoulder)	Wang2006a	(jɛ21)	verb	?	Zhoucheng	jɛ₂₁	carry on back	1151	CVT
396	carry (shoulder)	Wang2006a	pa21[/piɛ̃42]	verb	?	Mazhelong	pa₂₁	carry on back	1151	CVT
397	carry(thing) on back	Allen2007	jɛ42	verb	背（物）	Jianchuan	jɛ₄₂	carry on back	283	CVT
398	carry(thing) on back	Allen2007	jɛ42	verb	背（物）	Eryuan	jɛ₄₂	carry on back	283	CVT
399	carry(thing) on back	Allen2007	jɛ̃42	verb	背（物）	Heqi	jɛ̃₄₂	carry on back	283	CVT
400	carry(thing) on back	Allen2007	vɛ33	verb	背（物）	Lanping	vɛ₃₃	carry on back	283	CVT
401	carry(thing) on back	Allen2007	jɛ32	verb	背（物）	Qiliqiao	jɛ₃₂	carry on back	283	CVT
402	carry(thing) on back	Allen2007	jɛ42	verb	背（物）	Yunlong	jɛ₄₂	carry on back	283	CVT
403	carry(thing) on back	Allen2007	pa31	verb	背（物）	Xiangyun	pa₃₁	carry on back	283	CVT
404	carry(thing) on back	Allen2007	ve33	verb	背（物）	Luobenzhuo	ve₃₃	carry on back	283	CVT
405	carry person on back	Allen2007	ma21	verb	背（人）	Jianchuan	ma₂₁	carry on back	284	CVT
406	carry person on back	Allen2007	pɔu31	verb	背（人）	Heqi	pɔu₃₁	carry on back	284	CVT
407	carry person on back	Allen2007	ma21	verb	背（人）	Lanping	ma₂₁	carry on back	284	CVT
408	carry person on back	Allen2007	tɛ33	verb	背（人）	Qiliqiao	tɛ₃₃	carry on back	284	CVT
409	carry person on back	Allen2007	pao21	verb	背（人）	Yunlong	pao₂₁	carry on back	284	CVT
410	carry person on back	Allen2007	pa31	verb	背（人）	Xiangyun	pa₃₁	carry on back	284	CVT
411	carry person on back	Allen2007	bo44	verb	背（人）	Luobenzhuo	bo₄₄	carry on back	284	CVT
#
412	cat	Wang2006a	hɔ42lɔ35	?	?	Tuoluo	hɔ₄₂lɔ₃₅	cat	291	CVTCVT
413	cat	Wang2006a	xua55lao21	?	?	Gongxing	xua₅₅lao₂₁	cat	291	CVTCVT
414	cat	Wang2006a	xuæ55lo21	?	?	Enqi	xuæ₅₅lo₂₁	cat	291	CVTCVT
415	cat	Wang2006a	xua55lo21	?	?	Ega	xua₅₅lo₂₁	cat	291	CVTCVT
416	cat	Wang2006a	xua55lo21	?	?	Jinman	xua₅₅lo₂₁	cat	291	CVTCVT
417	cat	Wang2006a	ɑ̃ni55	?	?	Jinxing	ɑ̃ni₅₅	cat	291	VCVT
418	cat	Wang2006a	aŋ55ni55	?	?	Dashi	aŋ₅₅ni₅₅	cat	291	VcTCVT
419	cat	Wang2006a	a55mi55	?	?	Zhoucheng	a₅₅mi₅₅	cat	291	VTCVT
420	cat	Wang2006a	a55ni55tsi33	?	?	Mazhelong	a₅₅ni₅₅t͡si₃₃	cat	291	VTCVTCVT
421	cat	Allen2007	a55ni55	?	猫	Jianchuan	a₅₅ni₅₅	cat	51	VTCVT
422	cat	Allen2007	a55ni55	?	猫	Eryuan	a₅₅ni₅₅	cat	51	VTCVT
423	cat	Allen2007	ni35tɯ21	?	猫	Heqi	ni₃₅tɯ₂₁	cat	51	CVTCVT
424	cat	Allen2007	ni55	?	猫	Lanping	ni₅₅	cat	51	CVT
425	cat	Allen2007	a55mi55	?	猫	Qiliqiao	a₅₅mi₅₅	cat	51	VTCVT
426	cat	Allen2007	mi55	?	猫	Yunlong	mi₅₅	cat	51	CVT
427	cat	Allen2007	a55mi55	?	猫	Xiangyun	a₅₅mi₅₅	cat	51	VTCVT
428	cat	Allen2007	χua55lao31	?	猫	Luobenzhuo	χua₅₅lao₃₁	cat	51	CVTCVT
#
429	chicken	Wang2006a	qɛ55	?	?	Tuoluo	qɛ₅₅	chicken	293	CVT
430	chicken	Wang2006a	qɛ55	?	?	Gongxing	qɛ₅₅	chicken	293	CVT
431	chicken	Wang2006a	qE24	?	?	Enqi	qɛ₂₄	chicken	293	CVT
432	chicken	Wang2006a	qɛ55	?	?	Ega	qɛ₅₅	chicken	293	CVT
433	chicken	Wang2006a	qɛ̃55	?	?	Jinman	qɛ̃₅₅	chicken	293	CVT
434	chicken	Wang2006a	ki55	?	?	Jinxing	ki₅₅	chicken	293	CVT
435	chicken	Wang2006a	ke35	?	?	Dashi	ke₃₅	chicken	293	CVT
436	chicken	Wang2006a	ke35	?	?	Zhoucheng	ke₃₅	chicken	293	CVT
437	chicken	Wang2006a	ke55	?	?	Mazhelong	ke₅₅	chicken	293	CVT
438	chicken	Allen2007	ke55	?	鸡	Jianchuan	ke₅₅	chicken	59	CVT
439	chicken	Allen2007	kʲe35	?	鸡	Eryuan	kʲe₃₅	chicken	59	CVT
440	chicken	Allen2007	ke35	?	鸡	Heqi	ke₃₅	chicken	59	CVT
441	chicken	Allen2007	kẽ55	?	鸡	Lanping	kẽ₅₅	chicken	59	CVT
442	chicken	Allen2007	ke35	?	鸡	Qiliqiao	ke₃₅	chicken	59	CVT
443	chicken	Allen2007	ke35	?	鸡	Yunlong	ke₃₅	chicken	59	CVT
444	chicken	Allen2007	kʲe35	?	鸡	Xiangyun	kʲe₃₅	chicken	59	CVT
445	chicken	Allen2007	qɛ̃35	?	鸡	Luobenzhuo	qɛ̃₃₅	chicken	59	CVT
#
446	(birds)cry/chirp	Wang2006a	ma35	verb	?	Tuoluo	ma₃₅	chirp	1521	CVT
447	(birds)cry/chirp	Wang2006a	mæ12	verb	?	Gongxing	mæ₁₂	chirp	1521	CVT
448	(birds)cry/chirp	Wang2006a	mæ21	verb	?	Enqi	mæ₂₁	chirp	1521	CVT
449	(birds)cry/chirp	Wang2006a	man21	verb	?	Jinxing	man₂₁	chirp	1521	CVcT
450	(birds)cry/chirp	Wang2006a	mɚ21	verb	?	Dashi	mɚ₂₁	chirp	1521	CVT
451	(birds)cry/chirp	Wang2006a	mɚ̃21	verb	?	Mazhelong	mɚ̃₂₁	chirp	1521	CVT
452	crow(noise of cock)	Allen2007	mɛ21	verb	啼(鸡鸣)	Jianchuan	mɛ₂₁	chirp	383	CVT
453	crow(noise of cock)	Allen2007	mɛ21	verb	啼(鸡鸣)	Eryuan	mɛ₂₁	chirp	383	CVT
454	crow(noise of cock)	Allen2007	mɛ21	verb	啼(鸡鸣)	Heqi	mɛ₂₁	chirp	383	CVT
455	crow(noise of cock)	Allen2007	mæ21	verb	啼(鸡鸣)	Lanping	mæ₂₁	chirp	383	CVT
456	crow(noise of cock)	Allen2007	mɛ21	verb	啼(鸡鸣)	Qiliqiao	mɛ₂₁	chirp	383	CVT
457	crow(noise of cock)	Allen2007	mɛ21	verb	啼(鸡鸣)	Yunlong	mɛ₂₁	chirp	383	CVT
458	crow(noise of cock)	Allen2007	kɯ35	verb	啼(鸡鸣)	Xiangyun	kɯ₃₅	chirp	383	CVT
459	crow(noise of cock)	Allen2007	mã31	verb	啼(鸡鸣)	Luobenzhuo	mã₃₁	chirp	383	CVT
#
460	chop (firewood)	Wang2006a	pʰɔ21	verb	?	Tuoluo	pʰɔ₂₁	chop	1552	CVT
461	chop (firewood)	Wang2006a	pʰa42	verb	?	Gongxing	pʰa₄₂	chop	1552	CVT
462	chop (firewood)	Wang2006a	pʰo43	verb	?	Enqi	pʰo₄₃	chop	1552	CVT
463	chop (firewood)	Wang2006a	pʰo42	verb	?	Ega	pʰo₄₂	chop	1552	CVT
464	chop (firewood)	Wang2006a	pʰo42	verb	?	Jinman	pʰo₄₂	chop	1552	CVT
465	chop (firewood)	Wang2006a	pʰou31	verb	?	Jinxing	pʰou₃₁	chop	1552	CVT
466	chop (firewood)	Wang2006a	pʰou31	verb	?	Dashi	pʰou₃₁	chop	1552	CVT
467	chop (firewood)	Wang2006a	pʰo42	verb	?	Zhoucheng	pʰo₄₂	chop	1552	CVT
468	chop (firewood)	Wang2006a	(tʰu55)	verb	?	Mazhelong	tʰu₅₅	chop	1552	CVT
469	chop(firewood)	Allen2007	tsou44	verb	砍（柴）	Jianchuan	t͡sou₄₄	chop	295	CVT
470	chop(firewood)	Allen2007	kʰa33	verb	砍（柴）	Eryuan	kʰa₃₃	chop	295	CVT
471	chop(firewood)	Allen2007	tsou44	verb	砍（柴）	Heqi	t͡sou₄₄	chop	295	CVT
472	chop(firewood)	Allen2007	tsu44	verb	砍（柴）	Lanping	t͡su₄₄	chop	295	CVT
473	chop(firewood)	Allen2007	tso44	verb	砍（柴）	Qiliqiao	t͡so₄₄	chop	295	CVT
474	chop(firewood)	Allen2007	tsu44	verb	砍（柴）	Yunlong	t͡su₄₄	chop	295	CVT
475	chop(firewood)	Allen2007	tsɔ44	verb	砍（柴）	Xiangyun	t͡sɔ₄₄	chop	295	CVT
476	chop(firewood)	Allen2007	nɯ55	verb	砍（柴）	Luobenzhuo	nɯ₅₅	chop	295	CVT
6971	chop	Allen2007	tõ42	?	剁	Jianchuan	tõ₄₂	chop	314	CVT
6972	chop	Allen2007	tɔ42	?	剁	Eryuan	tɔ₄₂	chop	314	CVT
6973	chop	Allen2007	tɔu42	?	剁	Heqi	tɔu₄₂	chop	314	CVT
6974	chop	Allen2007	tu42	?	剁	Lanping	tu₄₂	chop	314	CVT
6975	chop	Allen2007	tuɔ32	?	剁	Qiliqiao	tuɔ₃₂	chop	314	CVT
6976	chop	Allen2007	to42	?	剁	Yunlong	to₄₂	chop	314	CVT
6977	chop	Allen2007	tuɔ42	?	剁	Xiangyun	tuɔ₄₂	chop	314	CVT
6978	chop	Allen2007	tao42	?	剁	Luobenzhuo	tao₄₂	chop	314	CVT
#
477	chopsticks	Wang2006a	ʐv21	?	?	Tuoluo	ʐɤ₂₁	chopsticks	555	CVT
478	chopsticks	Wang2006a	dʐao42	?	?	Gongxing	dʐao₄₂	chopsticks	555	CCVT
479	chopsticks	Wang2006a	dʐo42	?	?	Enqi	dʐo₄₂	chopsticks	555	CCVT
480	chopsticks	Wang2006a	tɕiu42	?	?	Ega	t͡ɕiu₄₂	chopsticks	555	CVT
481	chopsticks	Wang2006a	tɕiu42	?	?	Jinman	t͡ɕiu₄₂	chopsticks	555	CVT
482	chopsticks	Wang2006a	tsṽ42	?	?	Jinxing	t͡sɤ̃₄₂	chopsticks	555	CVT
483	chopsticks	Wang2006a	tʂo31	?	?	Dashi	t͡ʂo₃₁	chopsticks	555	CVT
484	chopsticks	Wang2006a	tsv31	?	?	Zhoucheng	t͡sɤ₃₁	chopsticks	555	CVT
485	chopsticks	Wang2006a	tsǝɯ21	?	?	Mazhelong	t͡sǝɯ₂₁	chopsticks	555	CVT
486	chopstick	Allen2007	tsɤ31	?	筷子	Jianchuan	t͡sɤ₃₁	chopsticks	217	CVT
487	chopstick	Allen2007	tʂɤ31	?	筷子	Eryuan	t͡ʂɤ₃₁	chopsticks	217	CVT
488	chopstick	Allen2007	tsuɔ31	?	筷子	Heqi	t͡suɔ₃₁	chopsticks	217	CVT
489	chopstick	Allen2007	tsu31(sɔ̃55)	?	筷子	Lanping	t͡su₃₁sɔ̃₅₅	chopsticks	217	CVTCVT
490	chopstick	Allen2007	tsɤ31	?	筷子	Qiliqiao	t͡sɤ₃₁	chopsticks	217	CVT
491	chopstick	Allen2007	dzɤ31	?	筷子	Yunlong	d͡zɤ₃₁	chopsticks	217	CVT
492	chopstick	Allen2007	jɛ̃31	?	筷子	Xiangyun	jɛ̃₃₁	chopsticks	217	CVT
493	chopstick	Allen2007	ʥy44	?	筷子	Luobenzhuo	ʥy₄₄	chopsticks	217	CVT
#
494	classifier (zhi niao)	Wang2006a	diɯ35	classifier	?	Tuoluo	diɯ₃₅	classifier (chicken)	842	CVT
495	classifier (zhi niao)	Wang2006a	di12	classifier	?	Gongxing	di₁₂	classifier (chicken)	842	CVT
496	classifier (zhi niao)	Wang2006a	diɯ21	classifier	?	Enqi	diɯ₂₁	classifier (chicken)	842	CVT
497	classifier (zhi niao)	Wang2006a	tsu44tɕi21	classifier	?	Ega	t͡su₄₄t͡ɕi₂₁	classifier (chicken)	842	CVTCVT
498	classifier (zhi niao)	Wang2006a	tso44a42ʈɯ21	classifier	?	Jinman	t͡so₄₄a₄₂ʈɯ₂₁	classifier (chicken)	842	CVTVTCVT
499	classifier (zhi niao)	Wang2006a	tǝ21	classifier	?	Jinxing	tǝ₂₁	classifier (chicken)	842	CVT
500	classifier (zhi niao)	Wang2006a	tiǝ21	classifier	?	Dashi	tiǝ₂₁	classifier (chicken)	842	CVT
501	classifier (zhi niao)	Wang2006a	tɯ21	classifier	?	Zhoucheng	tɯ₂₁	classifier (chicken)	842	CVT
502	classifier (zhi niao)	Wang2006a	tǝɯ21	classifier	?	Mazhelong	tǝɯ₂₁	classifier (chicken)	842	CVT
503	CLS for chicken	Allen2007	tɛ21	classifier	只（鸡）	Jianchuan	tɛ₂₁	classifier (chicken)	465	CVT
504	CLS for chicken	Allen2007	tɯ21	classifier	只（鸡）	Eryuan	tɯ₂₁	classifier (chicken)	465	CVT
505	CLS for chicken	Allen2007	tɯ21	classifier	只（鸡）	Heqi	tɯ₂₁	classifier (chicken)	465	CVT
506	CLS for chicken	Allen2007	tiɯ21	classifier	只（鸡）	Lanping	tiɯ₂₁	classifier (chicken)	465	CVT
507	CLS for chicken	Allen2007	tɯ21	classifier	只（鸡）	Qiliqiao	tɯ₂₁	classifier (chicken)	465	CVT
508	CLS for chicken	Allen2007	tɯ21	classifier	只（鸡）	Yunlong	tɯ₂₁	classifier (chicken)	465	CVT
509	CLS for chicken	Allen2007	we31	classifier	只（鸡）	Xiangyun	we₃₁	classifier (chicken)	465	CVT
510	CLS for chicken	Allen2007	ʈɯ31	classifier	只（鸡）	Luobenzhuo	ʈɯ₃₁	classifier (chicken)	465	CVT
#
528	classifier (jianyifu)	Wang2006a	kʰoŋ55	classifier	?	Tuoluo	kʰoŋ₅₅	classifier (clothes)	864	CVcT
