# Wordlist

# DATA
ID	GFN	CONCEPT	LGID	RGEN	STEDT_GLOSS	REFLEX	DOCULECT	SRCID	SRCABBR	STEDT_RN	IPA	TOKENS
7626	n	the hair (of the head)	1808	348850	hair	qha⁵⁵m̥e³³	Queyu (Xinlong)	0075.13	TBL	7626	qha⁵⁵m̥e³³	qh a ⁵⁵ ◦ m̥ e ³³
13301	n	the hair (of the head)	1811	348853	hair	ʐu³¹pu⁵⁵	Guiqiong	0075.16	TBL	13301	ʐu³¹pu⁵⁵	ʐ u ³¹ ◦ p u ⁵⁵
18691	n	the hair (of the head)	1814	348856	hair	kɑ̱̆⁵⁵|ʒa⁵⁵	Jingpho	0075.19	TBL	18691	kɑ̱̆⁵⁵|ʒa⁵⁵	k ɑ̱̆ ⁵⁵| ◦ ʒ a ⁵⁵
79502	n	the hair (of the head)	1848	348842	hair	rcçæ	Tibetan (Alike)	0075.05	TBL	79502	rcçæ	r ◦ c ç æ
46849	n	the hair (of the head)	1830	348870	hair	tsham³³	Leqi (Luxi)	0075.33	TBL	46849	tsham³³	tsh a m ³³
14963	n	the hair (of the head)	1812	348854	hair	ʁᴜ³³mõ⁵⁵	Xumi	0075.17	TBL	14963	ʁᴜ³³mõ⁵⁵	ʁ ᴜ ³³ ◦ m õ ∼ ⁵⁵
81090	n	the hair (of the head)	1849	348887	hair	kho³¹tθø⁵⁵	Karen	0075.50	TBL	81090	kho³¹tθø⁵⁵	kh o ³¹ ◦ tθ ø ⁵⁵
48540	n	the hair (of the head)	1831	348871	hair	tsha³³	Nusu (Central)	0075.34	TBL	48540	tsha³³	tsh a ³³
24537	n	the hair (of the head)	1817	348858	hair	ɑ³¹ȵi⁵⁵	Nung	0075.21	TBL	24537	ɑ³¹ȵi⁵⁵	ɑ ³¹ ◦ ȵ i ⁵⁵
16833	n	the hair (of the head)	1813	348855	hair	tɕe³¹	Lyuzu	0075.18	TBL	16833	tɕe³¹	tɕ e ³¹
82647	n	the hair (of the head)	1850	348843	hair	khra⁵³	Cuona Menba	0075.06	TBL	82647	khra⁵³	kh r a ⁵³
50323	n	the hair (of the head)	1832	348872	hair	ɔ³³ȵe³³	Yi (Xide)	0075.35	TBL	50323	ɔ³³ȵe³³	ɔ ³³ ◦ ȵ e ³³
84424	n	the hair (of the head)	1851	348844	hair	tsham	Motuo Menba	0075.07	TBL	84424	tsham	tsh a m
52321	n	the hair (of the head)	1833	348873	hair	ʔy²¹tɕhy⁵⁵	Yi (Weishan)	0075.36	TBL	52321	ʔy²¹tɕhy⁵⁵	ʔ y ²¹ ◦ tɕh y ⁵⁵
74366	n	the hair (of the head)	1845	348884	hair	ji³¹yshɿ³³khɯ³³	Gazhuo	0075.47	TBL	74366	ji³¹yshɿ³³khɯ³³	j i ³¹ y ◦ sh ɿ ³³ ◦ kh ɯ ³³
20562	n	the hair (of the head)	1815	348839	hair	tʂa⁵⁵	Tibetan (Lhasa)	0075.02	TBL	20562	tʂa⁵⁵	tʂ a ⁵⁵
86131	n	the hair (of the head)	1852	348845	hair	qəɸ	Qiang (Mawo)	0075.08	TBL	86131	qəɸ	q ə ɸ
54215	n	the hair (of the head)	1834	348874	hair	u⁵⁵tshɿ³³	Yi (Nanhua)	0075.37	TBL	54215	u⁵⁵tshɿ³³	u ⁵⁵ ◦ tsh ɿ ³³
88075	n	the hair (of the head)	1853	348846	hair	qho⁵⁵ma⁵⁵	Pumi (Lanping)	0075.09	TBL	88075	qho⁵⁵ma⁵⁵	qh o ⁵⁵ ◦ m a ⁵⁵
22688	n	the hair (of the head)	1816	348857	hair	u⁵⁵ni⁵⁵	Dulong	0075.20	TBL	22688	u⁵⁵ni⁵⁵	u ⁵⁵ ◦ n i ⁵⁵
58005	n	the hair (of the head)	1836	348876	hair	o⁵⁵tshɤ³³	Yi (Sani)	0075.39	TBL	58005	o⁵⁵tshɤ³³	o ⁵⁵ ◦ tsh ɤ ³³
26020	n	the hair (of the head)	1818	348859	hair	thɯŋ³⁵	Darang [Taraon]	0075.22	TBL	26020	thɯŋ³⁵	th ɯ ŋ ³⁵
59818	n	the hair (of the head)	1837	348841	hair	htɕa	Tibetan (Xiahe)	0075.04	TBL	59818	htɕa	h ◦ tɕ a
27440	n	the hair (of the head)	1819	348860	hair	ɕɑm⁵⁵	Kaman [Miju]	0075.23	TBL	27440	ɕɑm⁵⁵	ɕ ɑ m ⁵⁵
28894	n	the hair (of the head)	1820	348861	hair	dum mɯ	Bokar	0075.24	TBL	28894	dum mɯ	d u m _ m ɯ
63424	n	the hair (of the head)	1839	348878	hair	tshe⁵⁵khɔ⁵⁵	Hani (Lüchun)	0075.41	TBL	63424	tshe⁵⁵khɔ⁵⁵	tsh e ⁵⁵ ◦ kh ɔ ⁵⁵
30798	n	the hair (of the head)	1821	348862	hair	thoŋ⁵⁵bɹɑ⁵⁵	Yidu	0075.25	TBL	30798	thoŋ⁵⁵bɹɑ⁵⁵	th o ŋ ⁵⁵ ◦ b ɹ ɑ ⁵⁵
32180	n	the hair (of the head)	1822	348863	hair	shɑṁ²pɑŋ²	Burmese (Written)	0075.26	TBL	32180	shɑṁ²pɑŋ²	sh ɑ ṁ ² ◦ p ɑ ŋ ²
65215	n	the hair (of the head)	1840	348879	hair	tshɛ⁵⁵khu⁵⁵	Hani (Mojiang)	0075.42	TBL	65215	tshɛ⁵⁵khu⁵⁵	tsh ɛ ⁵⁵ ◦ kh u ⁵⁵
#
131	nbp	the hand	1804	350489	hand	lag pa	Tibetan (Written)	0107.01	TBL	131	lag pa	l a g _ p a
34104	nbp	the hand	1823	350515	hand	lɛʔ⁴	Burmese (Rangoon)	0107.27	TBL	34104	lɛʔ⁴	l ɛ ʔ ⁴
67074	nbp	the hand	1841	350531	hand	lɑ²¹ɕɛ³³	Lahu (Lancang)	0107.43	TBL	67074	lɑ²¹ɕɛ³³	l ɑ ²¹ ◦ ɕ ɛ ³³
2157	nbp	the hand	1805	350498	hand	jə¹³	Pumi (Jiulong)	0107.10	TBL	2157	jə¹³	j ə ¹³
2158	nbp	the hand	1805	350539	hand	ja¹³	Pumi (Jiulong)	0107.10	TBL	2158	ja¹³	j a ¹³
35998	nbp	the hand	1824	350516	hand	lɔʔ⁵⁵	Achang (Longchuan)	0107.28	TBL	35998	lɔʔ⁵⁵	l ɔ ʔ ⁵⁵
68903	nbp	the hand	1842	350532	hand	la⁵⁵pu⁴⁴	Jinuo	0107.44	TBL	68903	la⁵⁵pu⁴⁴	l a ⁵⁵ ◦ p u ⁴⁴
3825	nbp	the hand	1806	350499	hand	tɐ |jɐk	rGyalrong (Maerkang)	0107.11	TBL	3825	tɐ |jɐk	t ɐ _ |j ɐ k
37774	nbp	the hand	1825	350517	hand	lɔʔ⁵⁵n̥au³¹	Achang (Xiandao)	0107.29	TBL	37774	lɔʔ⁵⁵n̥au³¹	l ɔ ʔ ⁵⁵ ◦ n̥ a u ³¹
70728	nbp	the hand	1843	350533	hand	lɑ²¹	Naxi	0107.45	TBL	70728	lɑ²¹	l ɑ ²¹
5681	nbp	the hand	1807	350500	hand	ɮa	Daofu	0107.12	TBL	5681	ɮa	ɮ a
39468	nbp	the hand	1826	350491	hand	la¹³pa⁵³	Tibetan (Batang)	0107.03	TBL	39468	la¹³pa⁵³	l a ¹³ ◦ p a ⁵³
72563	nbp	the hand	1844	350534	hand	læ³¹kæ³¹	Namuyi	0107.46	TBL	72563	læ³¹kæ³¹	l æ ³¹ ◦ k æ ³¹
7660	nbp	the hand	1808	350501	hand	le⁵⁵pa⁵⁵	Queyu (Xinlong)	0107.13	TBL	7660	le⁵⁵pa⁵⁵	l e ⁵⁵ ◦ p a ⁵⁵
41404	nbp	the hand	1827	350518	hand	loʔ²¹	Atsi [Zaiwa]	0107.30	TBL	41404	loʔ²¹	l o ʔ ²¹
74398	nbp	the hand	1845	350535	hand	la⁵³pha⁵⁵	Gazhuo	0107.47	TBL	74398	la⁵³pha⁵⁵	l a ⁵³ ◦ ph a ⁵⁵
9480	nbp	the hand	1809	350502	hand	ja³³pa⁵⁵	Zhaba (Daofu County)	0107.14	TBL	9480	ja³³pa⁵⁵	j a ³³ ◦ p a ⁵⁵
43278	nbp	the hand	1828	350519	hand	lɔʔ³¹	Langsu (Luxi)	0107.31	TBL	43278	lɔʔ³¹	l ɔ ʔ ³¹
11403		the hand	1810	350503	hand	ɤi⁵³	Muya	0107.15	TBL	11403	ɤi⁵³	ɤ i ⁵³
45048	nbp	the hand	1829	350520	hand	laʔ³¹	Bola (Luxi)	0107.32	TBL	45048	laʔ³¹	l a ʔ ³¹
78050	nbp	the hand	1847	350537	hand	tɕie³⁵	Tujia	0107.49	TBL	78050	tɕie³⁵	tɕ i e ³⁵
13334	nbp	the hand	1811	350504	hand	kuɔ⁵⁵	Guiqiong	0107.16	TBL	13334	kuɔ⁵⁵	k u ɔ ⁵⁵
79534	nbp	the hand	1848	350493	hand	lok kwæ	Tibetan (Alike)	0107.05	TBL	79534	lok kwæ	l o k _ k w æ
46881	nbp	the hand	1830	350521	hand	lɔʔ³¹	Leqi (Luxi)	0107.33	TBL	46881	lɔʔ³¹	l ɔ ʔ ³¹
14996	nbp	the hand	1812	350505	hand	li³⁵	Xumi	0107.17	TBL	14996	li³⁵	l i ³⁵
81122	nbp	the hand	1849	350538	hand	tsy̱³¹de̱⁵⁵	Karen	0107.50	TBL	81122	tsy̱³¹de̱⁵⁵	ts y̱ ³¹ ◦ d e̱ ⁵⁵
16865	nbp	the hand	1813	350506	hand	le³³pi⁵³	Lyuzu	0107.18	TBL	16865	le³³pi⁵³	l e ³³ ◦ p i ⁵³
82679	nbp	the hand	1850	350494	hand	laʔ⁵³	Cuona Menba	0107.06	TBL	82679	laʔ⁵³	l a ʔ ⁵³
50359	nbp	the hand	1832	350523	hand	lo⁵⁵	Yi (Xide)	0107.35	TBL	50359	lo⁵⁵	l o ⁵⁵
18723	nbp	the hand	1814	350507	hand	ta̱ʔ⁵⁵	Jingpho	0107.19	TBL	18723	ta̱ʔ⁵⁵	t a̱ ʔ ⁵⁵
84457	nbp	the hand	1851	350495	hand	ga |daŋ	Motuo Menba	0107.07	TBL	84457	ga |daŋ	g a _ |d a ŋ
52353	nbp	the hand	1833	350524	hand	lɪ̱²¹phɪ̱³³	Yi (Weishan)	0107.36	TBL	52353	lɪ̱²¹phɪ̱³³	l ɪ̱ ²¹ ◦ ph ɪ̱ ³³
20600	nbp	the hand	1815	350490	hand	lak¹³pa⁵⁵	Tibetan (Lhasa)	0107.02	TBL	20600	lak¹³pa⁵⁵	l a k ¹³ ◦ p a ⁵⁵
86165	nbp	the hand	1852	350496	hand	jə pɑ	Qiang (Mawo)	0107.08	TBL	86165	jə pɑ	j ə _ p ɑ
54248	nbp	the hand	1834	350525	hand	le̱²¹	Yi (Nanhua)	0107.37	TBL	54248	le̱²¹	l e̱ ²¹
88107	nbp	the hand	1853	350497	hand	ʒɛ¹³	Pumi (Lanping)	0107.09	TBL	88107	ʒɛ¹³	ʒ ɛ ¹³
22724	nbp	the hand	1816	350508	hand	uɹ⁵⁵	Dulong	0107.20	TBL	22724	uɹ⁵⁵	u ɹ ⁵⁵
56101	nbp	the hand	1835	350526	hand	lɑ̱⁵⁵	Yi (Wuding)	0107.38	TBL	56101	lɑ̱⁵⁵	l ɑ̱ ⁵⁵
76084	nbp	the hand	1846	350536	hand	sɿ³³	Bai (Jianchuan)	0107.48	TBL	76084	sɿ³³	s ɿ ³³
24569	nbp	the hand	1817	350509	hand	ɑ³¹vu³⁵	Nung	0107.21	TBL	24569	ɑ³¹vu³⁵	ɑ ³¹ ◦ v u ³⁵
58037	nbp	the hand	1836	350527	hand	le²phe⁴⁴	Yi (Sani)	0107.39	TBL	58037	le²phe⁴⁴	l e ² ◦ ph e ⁴⁴
26052	nbp	the hand	1818	350510	hand	ɑ³¹tio⁵⁵	Darang [Taraon]	0107.22	TBL	26052	ɑ³¹tio⁵⁵	ɑ ³¹ ◦ t i o ⁵⁵
59850	nbp	the hand	1837	350492	hand	laχ kwa	Tibetan (Xiahe)	0107.04	TBL	59850	laχ kwa	l a χ _ k w a
27472	nbp	the hand	1819	350511	hand	ɹɑ̆u⁵³	Kaman [Miju]	0107.23	TBL	27472	ɹɑ̆u⁵³	ɹ ɑ̆ u ⁵³
61622	nbp	the hand	1838	350528	hand	lɛ̱³¹phɛ³⁵	Lisu	0107.40	TBL	61622	lɛ̱³¹phɛ³⁵	l ɛ̱ ³¹ ◦ ph ɛ ³⁵
28928	nbp	the hand	1820	350512	hand	a lok	Bokar	0107.24	TBL	28928	a lok	a _ l o k
48572	nbp	the hand	1831	350522	hand	la̱⁵³	Nusu (Central)	0107.34	TBL	48572	la̱⁵³	l a̱ ⁵³
63456	nbp	the hand	1839	350529	hand	a³¹la̱³¹	Hani (Lüchun)	0107.41	TBL	63456	a³¹la̱³¹	a ³¹ ◦ l a̱ ³¹
30830	nbp	the hand	1821	350513	hand	kɑ³¹tio⁵³	Yidu	0107.25	TBL	30830	kɑ³¹tio⁵³	k ɑ ³¹ ◦ t i o ⁵³
32214	nbp	the hand	1822	350514	hand	lɑk⁴	Burmese (Written)	0107.26	TBL	32214	lɑk⁴	l ɑ k ⁴
65248	nbp	the hand	1840	350530	hand	a³¹la³¹	Hani (Mojiang)	0107.42	TBL	65248	a³¹la³¹	a ³¹ ◦ l a ³¹
#
91	n	the head	1804	348782	head	mgo	Tibetan (Written)	0074.01	TBL	91	mgo	m ◦ g o
27439	n	the head	1819	348804	head	kɯu⁵³	Kaman [Miju]	0074.23	TBL	27439	kɯu⁵³	k ɯ u ⁵³
34068	n	the head	1823	348808	head	khɑ̃u⁵⁵	Burmese (Rangoon)	0074.27	TBL	34068	khɑ̃u⁵⁵	kh ɑ̃ u ∼ ⁵⁵
34069	n	the head	1823	348835	head	gɑ̃u⁵⁵	Burmese (Rangoon)	0074.27	TBL	34069	gɑ̃u⁵⁵	g ɑ̃ u ∼ ⁵⁵
67041	n	the head	1841	348824	head	o³⁵qo¹¹	Lahu (Lancang)	0074.43	TBL	67041	o³⁵qo¹¹	o ³⁵ ◦ q o ¹¹
35965	n	the head	1824	348809	head	ni³¹kuaŋ³¹	Achang (Longchuan)	0074.28	TBL	35965	ni³¹kuaŋ³¹	n i ³¹ ◦ k u a ŋ ³¹
68870	n	the head	1842	348825	head	vu⁴⁴ khɛ⁴⁴	Jinuo	0074.44	TBL	68870	vu⁴⁴ khɛ⁴⁴	v u ⁴⁴ _ kh ɛ ⁴⁴
3792	n	the head	1806	348792	head	tɑ ko	rGyalrong (Maerkang)	0074.11	TBL	3792	tɑ ko	t ɑ _ k o
37741	n	the head	1825	348810	head	u³¹kɔŋ³¹	Achang (Xiandao)	0074.29	TBL	37741	u³¹kɔŋ³¹	u ³¹ ◦ k ɔ ŋ ³¹
70693	n	the head	1843	348826	head	kv̩³³	Naxi	0074.45	TBL	70693	kv̩³³	k v̩ ³³
70694	n	the head	1843	348837	head	ku³³|ly³³	Naxi	0074.45	TBL	70694	ku³³|ly³³	k u ³³| ◦ l y ³³
5645	n	the head	1807	348793	head	ʁə	Daofu	0074.12	TBL	5645	ʁə	ʁ ə
39435	n	the head	1826	348784	head	ŋgᴜ⁵³	Tibetan (Batang)	0074.03	TBL	39435	ŋgᴜ⁵³	ŋ ◦ g ᴜ ⁵³
72527	n	the head	1844	348827	head	ʁuo⁵³əʴ³¹ ( lu̵³¹ )	Namuyi	0074.46	TBL	72527	ʁuo⁵³əʴ³¹ ( lu̵³¹ )	ʁ u o ⁵³ əʴ ³¹ _ ( _ l u̵ ³¹ _ )
7625	n	the head	1808	348794	head	qho⁵⁵	Queyu (Xinlong)	0074.13	TBL	7625	qho⁵⁵	qh o ⁵⁵
74365	n	the head	1845	348828	head	ji³¹tsɿ³³	Gazhuo	0074.47	TBL	74365	ji³¹tsɿ³³	j i ³¹ ◦ ts ɿ ³³
9442	n	the head	1809	348795	head	gu¹³	Zhaba (Daofu County)	0074.14	TBL	9442	gu¹³	g u ¹³
9443	n	the head	1809	348832	head	gu³³po⁵⁵lo³³	Zhaba (Daofu County)	0074.14	TBL	9443	gu³³po⁵⁵lo³³	g u ³³ ◦ p o ⁵⁵ ◦ l o ³³
43245	n	the head	1828	348812	head	au³⁵lam³⁵	Langsu (Luxi)	0074.31	TBL	43245	au³⁵lam³⁵	a u ³⁵ ◦ l a m ³⁵
76048	n	the head	1846	348829	head	tiə⁴²po⁴²	Bai (Jianchuan)	0074.48	TBL	76048	tiə⁴²po⁴²	t i ə ⁴² ◦ p o ⁴²
11369	n	the head	1810	348796	head	ʁɐ̱⁵³lø³³	Muya	0074.15	TBL	11369	ʁɐ̱⁵³lø³³	ʁ ɐ̱ ⁵³ ◦ l ø ³³
45015	n	the head	1829	348813	head	u̱³⁵lam³¹	Bola (Luxi)	0074.32	TBL	45015	u̱³⁵lam³¹	u̱ ³⁵ ◦ l a m ³¹
78017	n	the head	1847	348830	head	kho⁵⁵pa⁵⁵	Tujia	0074.49	TBL	78017	kho⁵⁵pa⁵⁵	kh o ⁵⁵ ◦ p a ⁵⁵
2124	n	the head	1805	348791	head	qhuo⁵⁵	Pumi (Jiulong)	0074.10	TBL	2124	qhuo⁵⁵	qh u o ⁵⁵
13300	n	the head	1811	348797	head	wã³¹jɛ̃⁵⁵	Guiqiong	0074.16	TBL	13300	wã³¹jɛ̃⁵⁵	w ã ∼ ³¹ ◦ j ɛ̃ ∼ ⁵⁵
18690	n	the head	1814	348800	head	po³³	Jingpho	0074.19	TBL	18690	po³³	p o ³³
79501	n	the head	1848	348786	head	ngo	Tibetan (Alike)	0074.05	TBL	79501	ngo	n ◦ g o
46848	n	the head	1830	348814	head	wo̱⁵⁵lɔ̱m⁵³	Leqi (Luxi)	0074.33	TBL	46848	wo̱⁵⁵lɔ̱m⁵³	w o̱ ⁵⁵ ◦ l ɔ̱ m ⁵³
14962	n	the head	1812	348798	head	ʁᴜ³³qhᴜ³³lu⁵³	Xumi	0074.17	TBL	14962	ʁᴜ³³qhᴜ³³lu⁵³	ʁ ᴜ ³³ ◦ qh ᴜ ³³ ◦ l u ⁵³
81089	n	the head	1849	348831	head	kho³¹tθa̱³¹	Karen	0074.50	TBL	81089	kho³¹tθa̱³¹	kh o ³¹ ◦ tθ a̱ ³¹
48539	n	the head	1831	348815	head	u³¹phu⁵⁵	Nusu (Central)	0074.34	TBL	48539	u³¹phu⁵⁵	u ³¹ ◦ ph u ⁵⁵
16832	n	the head	1813	348799	head	wu³³li⁵³	Lyuzu	0074.18	TBL	16832	wu³³li⁵³	w u ³³ ◦ l i ⁵³
82646	n	the head	1850	348787	head	kɔk³⁵theʔ⁵³	Cuona Menba	0074.06	TBL	82646	kɔk³⁵theʔ⁵³	k ɔ k ³⁵ ◦ th e ʔ ⁵³
50321	n	the head	1832	348816	head	o³³	Yi (Xide)	0074.35	TBL	50321	o³³	o ³³
50322	n	the head	1832	348836	head	i³³tɕhi³³	Yi (Xide)	0074.35	TBL	50322	i³³tɕhi³³	i ³³ ◦ tɕh i ³³
41371	n	the head	1827	348811	head	u²¹lu̱m²¹	Atsi [Zaiwa]	0074.30	TBL	41371	u²¹lu̱m²¹	u ²¹ ◦ l u̱ m ²¹
84423	n	the head	1851	348788	head	ɕa raŋ	Motuo Menba	0074.07	TBL	84423	ɕa raŋ	ɕ a _ r a ŋ
52320	n	the head	1833	348817	head	ʔy²¹dy⁵⁵	Yi (Weishan)	0074.36	TBL	52320	ʔy²¹dy⁵⁵	ʔ y ²¹ ◦ d y ⁵⁵
20561	n	the head	1815	348783	head	ko¹³	Tibetan (Lhasa)	0074.02	TBL	20561	ko¹³	k o ¹³
86130	n	the head	1852	348789	head	qə pɑtʂ	Qiang (Mawo)	0074.08	TBL	86130	qə pɑtʂ	q ə _ p ɑ tʂ
88074	n	the head	1853	348790	head	qho⁵⁵	Pumi (Lanping)	0074.09	TBL	88074	qho⁵⁵	qh o ⁵⁵
22685	n	the head	1816	348801	head	ɑ³¹pɛʔ⁵⁵	Dulong	0074.20	TBL	22685	ɑ³¹pɛʔ⁵⁵	ɑ ³¹ ◦ p ɛ ʔ ⁵⁵
22686	n	the head	1816	348833	head	ɑŋ⁵⁵u⁵⁵	Dulong	0074.20	TBL	22686	ɑŋ⁵⁵u⁵⁵	ɑ ŋ ⁵⁵ u ⁵⁵
22687	n	the head	1816	348834	head	u⁵⁵	Dulong	0074.20	TBL	22687	u⁵⁵	u ⁵⁵
56068	n	the head	1835	348819	head	u³³	Yi (Wuding)	0074.38	TBL	56068	u³³	u ³³
24536	n	the head	1817	348802	head	ɑ³¹phuŋ⁵⁵	Nung	0074.21	TBL	24536	ɑ³¹phuŋ⁵⁵	ɑ ³¹ ◦ ph u ŋ ⁵⁵
58004	n	the head	1836	348820	head	o⁵⁵qo¹¹	Yi (Sani)	0074.39	TBL	58004	o⁵⁵qo¹¹	o ⁵⁵ ◦ q o ¹¹
26019	n	the head	1818	348803	head	kɹu⁵³	Darang [Taraon]	0074.22	TBL	26019	kɹu⁵³	k ɹ u ⁵³
59817	n	the head	1837	348785	head	ngo tə	Tibetan (Xiahe)	0074.04	TBL	59817	ngo tə	n ◦ g o _ t ə
61588	n	the head	1838	348821	head	o⁵⁵du̱³³	Lisu	0074.40	TBL	61588	o⁵⁵du̱³³	o ⁵⁵ ◦ d u̱ ³³
28893	n	the head	1820	348805	head	dum pɯr	Bokar	0074.24	TBL	28893	dum pɯr	d u m _ p ɯ r
54214	n	the head	1834	348818	head	u⁵⁵də³³	Yi (Nanhua)	0074.37	TBL	54214	u⁵⁵də³³	u ⁵⁵ ◦ d ə ³³
63423	n	the head	1839	348822	head	u³¹du³¹	Hani (Lüchun)	0074.41	TBL	63423	u³¹du³¹	u ³¹ ◦ d u ³¹
30797	n	the head	1821	348806	head	e⁵⁵ko⁵⁵ɹɑ⁵⁵	Yidu	0074.25	TBL	30797	e⁵⁵ko⁵⁵ɹɑ⁵⁵	e ⁵⁵ ◦ k o ⁵⁵ ◦ ɹ ɑ ⁵⁵
32179	n	the head	1822	348807	head	khɔŋ³	Burmese (Written)	0074.26	TBL	32179	khɔŋ³	kh ɔ ŋ ³
65214	n	the head	1840	348823	head	v̩³¹tv̩³¹	Hani (Mojiang)	0074.42	TBL	65214	v̩³¹tv̩³¹	v̩ ³¹ ◦ t v̩ ³¹
#
174	n	the heart	1804	352385	heart	sȵiŋ	Tibetan (Written)	0144.01	TBL	174	sȵiŋ	s ȵ i ŋ
34141	n	the heart	1823	352411	heart	hnɑ⁵³lõ⁵⁵	Burmese (Rangoon)	0144.27	TBL	34141	hnɑ⁵³lõ⁵⁵	h n ɑ ⁵³ ◦ l õ ∼ ⁵⁵
67111	n	the heart	1841	352427	heart	ni³³mɑ³³ɕi¹¹	Lahu (Lancang)	0144.43	TBL	67111	ni³³mɑ³³ɕi¹¹	n i ³³ ◦ m ɑ ³³ ◦ ɕ i ¹¹
2195	n	the heart	1805	352394	heart	xuə⁵⁵	Pumi (Jiulong)	0144.10	TBL	2195	xuə⁵⁵	x u ə ⁵⁵
36035	n	the heart	1824	352412	heart	ȵ̥a⁵⁵lum³¹	Achang (Longchuan)	0144.28	TBL	36035	ȵ̥a⁵⁵lum³¹	ȵ̥ a ⁵⁵ ◦ l u m ³¹
37811	n	the heart	1825	352413	heart	n̥ɔʔ³¹lum³¹	Achang (Xiandao)	0144.29	TBL	37811	n̥ɔʔ³¹lum³¹	n̥ ɔ ʔ ³¹ ◦ l u m ³¹
70768	n	the heart	1843	352429	heart	nv̩⁵⁵me³³	Naxi	0144.45	TBL	70768	nv̩⁵⁵me³³	n v̩ ⁵⁵ ◦ m e ³³
5719	n	the heart	1807	352396	heart	zjar	Daofu	0144.12	TBL	5719	zjar	z j a r
39505	n	the heart	1826	352387	heart	ȵĩ⁵⁵	Tibetan (Batang)	0144.03	TBL	39505	ȵĩ⁵⁵	ȵ ĩ ∼ ⁵⁵
72601	n	the heart	1844	352430	heart	ȵi³³mi⁵⁵	Namuyi	0144.46	TBL	72601	ȵi³³mi⁵⁵	ȵ i ³³ ◦ m i ⁵⁵
50396	n	the heart	1832	352419	heart	he³³mɑ⁵⁵	Yi (Xide)	0144.35	TBL	50396	he³³mɑ⁵⁵	h e ³³ ◦ m ɑ ⁵⁵
41442	n	the heart	1827	352414	heart	ni̱k⁵⁵lu̱m²¹	Atsi [Zaiwa]	0144.30	TBL	41442	ni̱k⁵⁵lu̱m²¹	n i̱ k ⁵⁵ ◦ l u̱ m ²¹
74435	n	the heart	1845	352431	heart	si³³tsa³²³	Gazhuo	0144.47	TBL	74435	si³³tsa³²³	s i ³³ ◦ ts a ³²³
13371	n	the heart	1811	352400	heart	tɔ̃³¹jɔ̃⁵⁵	Guiqiong	0144.16	TBL	13371	tɔ̃³¹jɔ̃⁵⁵	t ɔ̃ ∼ ³¹ ◦ j ɔ̃ ∼ ⁵⁵
9519	n	the heart	1809	352398	heart	n̥ɛ¹³	Zhaba (Daofu County)	0144.14	TBL	9519	n̥ɛ¹³	n̥ ɛ ¹³
9520	n	the heart	1809	352435	heart	ʂnɛ¹³	Zhaba (Daofu County)	0144.14	TBL	9520	ʂnɛ¹³	ʂ n ɛ ¹³
28967	n	the heart	1820	352408	heart	ɦoŋ puk	Bokar	0144.24	TBL	28967	ɦoŋ puk	ɦ o ŋ _ p u k
76123	n	the heart	1846	352432	heart	ɕĩ⁵⁵	Bai (Jianchuan)	0144.48	TBL	76123	ɕĩ⁵⁵	ɕ ĩ ∼ ⁵⁵
11441	n	the heart	1810	352399	heart	jɐ⁵³	Muya	0144.15	TBL	11441	jɐ⁵³	j ɐ ⁵³
45085	n	the heart	1829	352416	heart	na̱k⁵⁵lam³¹	Bola (Luxi)	0144.32	TBL	45085	na̱k⁵⁵lam³¹	n a̱ k ⁵⁵ ◦ l a m ³¹
78087	n	the heart	1847	352433	heart	li⁵⁵khu⁵⁵li⁵⁵	Tujia	0144.49	TBL	78087	li⁵⁵khu⁵⁵li⁵⁵	l i ⁵⁵ ◦ kh u ⁵⁵ ◦ l i ⁵⁵
7697	n	the heart	1808	352397	heart	sme⁵⁵rmi³³	Queyu (Xinlong)	0144.13	TBL	7697	sme⁵⁵rmi³³	s m e ⁵⁵ r ◦ m i ³³
79571	n	the heart	1848	352389	heart	rȵ̥aŋ	Tibetan (Alike)	0144.05	TBL	79571	rȵ̥aŋ	r ◦ ȵ̥ a ŋ
46918	n	the heart	1830	352417	heart	nə̱k⁵⁵lɔm³³	Leqi (Luxi)	0144.33	TBL	46918	nə̱k⁵⁵lɔm³³	n ə̱ k ⁵⁵ ◦ l ɔ m ³³
15035	n	the heart	1812	352401	heart	ȵɛ⁵³mi³³	Xumi	0144.17	TBL	15035	ȵɛ⁵³mi³³	ȵ ɛ ⁵³ ◦ m i ³³
81159	n	the heart	1849	352434	heart	tθa̱⁵⁵phiø³¹	Karen	0144.50	TBL	81159	tθa̱⁵⁵phiø³¹	tθ a̱ ⁵⁵ ◦ ph i ø ³¹
48609	n	the heart	1831	352418	heart	ȵ̥i̱⁵³lɔ⁵³	Nusu (Central)	0144.34	TBL	48609	ȵ̥i̱⁵³lɔ⁵³	ȵ̥ i̱ ⁵³ ◦ l ɔ ⁵³
16902	n	the heart	1813	352402	heart	ti⁵³mi⁵³	Lyuzu	0144.18	TBL	16902	ti⁵³mi⁵³	t i ⁵³ ◦ m i ⁵³
82716	n	the heart	1850	352390	heart	niŋ⁵⁵	Cuona Menba	0144.06	TBL	82716	niŋ⁵⁵	n i ŋ ⁵⁵
18760	n	the heart	1814	352403	heart	să³¹lum³³	Jingpho	0144.19	TBL	18760	să³¹lum³³	s ă ³¹ ◦ l u m ³³
