rn	reflex	gloss	gfn	srcabbr	lgid	language	srcid
237687	kove	betel (nut)		GEM-CNL	1062	Mikir [Karbi]	
237718	ang◦bong	between		GEM-CNL	1062	Mikir [Karbi]	
237719	adak	between		GEM-CNL	1062	Mikir [Karbi]	
237754	kor	bite	v	GEM-CNL	1062	Mikir [Karbi]	
237755	chek	bite	v	GEM-CNL	1062	Mikir [Karbi]	
237789	hodak	bitter		GEM-CNL	1062	Mikir [Karbi]	
237790	kethor	bitter		GEM-CNL	1062	Mikir [Karbi]	
237814	bor	bless		GEM-CNL	1062	Mikir [Karbi]	
237815	pi	bless		GEM-CNL	1062	Mikir [Karbi]	
237843	kilu	blunt	adj	GEM-CNL	1062	Mikir [Karbi]	
237844	kerere	blunt	adj	GEM-CNL	1062	Mikir [Karbi]	
237880	te◦long	boat		GEM-CNL	1062	Mikir [Karbi]	
237910	ar◦klok	boil	v	GEM-CNL	1062	Mikir [Karbi]	
237942	bohi	book	n	GEM-CNL	1062	Mikir [Karbi]	
237943	kitap	book	n	GEM-CNL	1062	Mikir [Karbi]	
237944	lo	book	n	GEM-CNL	1062	Mikir [Karbi]	
237977	li◦thai	bow (for shooting)		GEM-CNL	1062	Mikir [Karbi]	
237978	thai	bow (for shooting)		GEM-CNL	1062	Mikir [Karbi]	
238006	pira	box	n	GEM-CNL	1062	Mikir [Karbi]	
238007	sonduk	box	n	GEM-CNL	1062	Mikir [Karbi]	
238033	aroi	bracelet		GEM-CNL	1062	Mikir [Karbi]	
238067	ro	branch	n	GEM-CNL	1062	Mikir [Karbi]	
238086	nokbe	brave	adj	GEM-CNL	1062	Mikir [Karbi]	
238113	him	bread		GEM-CNL	1062	Mikir [Karbi]	
238157	inglok	break	v	GEM-CNL	1062	Mikir [Karbi]	
238158	phuk	break	v	GEM-CNL	1062	Mikir [Karbi]	
238159	rop	break	v	GEM-CNL	1062	Mikir [Karbi]	
238160	bop	break	v	GEM-CNL	1062	Mikir [Karbi]	
238161	beng	break	v	GEM-CNL	1062	Mikir [Karbi]	
238184	don	bridge	n	GEM-CNL	1062	Mikir [Karbi]	
238185	do◦long	bridge	n	GEM-CNL	1062	Mikir [Karbi]	
238229	van	bring	v	GEM-CNL	1062	Mikir [Karbi]	
238251	hepi	brinjal (bengan, eggplant)		GEM-CNL	1062	Mikir [Karbi]	
238284	arpan	broad		GEM-CNL	1062	Mikir [Karbi]	
238285	kethe	broad		GEM-CNL	1062	Mikir [Karbi]	
238304	ar◦phek	broom		GEM-CNL	1062	Mikir [Karbi]	
238326	phul	bud	n	GEM-CNL	1062	Mikir [Karbi]	
238327	ang◦jok	bud	n	GEM-CNL	1062	Mikir [Karbi]	
238355	kim	build		GEM-CNL	1062	Mikir [Karbi]	
238356	rang	build		GEM-CNL	1062	Mikir [Karbi]	
238357	bu	build		GEM-CNL	1062	Mikir [Karbi]	
238379	hile-amu	bullet		GEM-CNL	1062	Mikir [Karbi]	
238431	mekecho	burn	v	GEM-CNL	1062	Mikir [Karbi]	
238432	mephrin	burn	v	GEM-CNL	1062	Mikir [Karbi]	
238470	pip	bury		GEM-CNL	1062	Mikir [Karbi]	
238491	ingsu	bush		GEM-CNL	1062	Mikir [Karbi]	
238492	phang	bush		GEM-CNL	1062	Mikir [Karbi]	
238493	rong	bush		GEM-CNL	1062	Mikir [Karbi]	
238531	bonta	but		GEM-CNL	1062	Mikir [Karbi]	
238532	muthe	but		GEM-CNL	1062	Mikir [Karbi]	
238572	nam	buy	v	GEM-CNL	1062	Mikir [Karbi]	
238613	ajok	by means of		GEM-CNL	1062	Mikir [Karbi]	
238614	-jong	by means of		GEM-CNL	1062	Mikir [Karbi]	
238647	tor	cane	n	GEM-CNL	1062	Mikir [Karbi]	
238648	pri	cane	n	GEM-CNL	1062	Mikir [Karbi]	
238679	arbak	carry (generic)	v	GEM-CNL	1062	Mikir [Karbi]	
238680	pon	carry (generic)	v	GEM-CNL	1062	Mikir [Karbi]	
238705	bu	carry (on back)	v	GEM-CNL	1062	Mikir [Karbi]	
238736	nep	catch	v	GEM-CNL	1062	Mikir [Karbi]	
238737	beng	catch	v	GEM-CNL	1062	Mikir [Karbi]	
238738	du	catch	v	GEM-CNL	1062	Mikir [Karbi]	
238763	phe◦ke	chaff	n	GEM-CNL	1062	Mikir [Karbi]	
238782	inghoi	chair	n	GEM-CNL	1062	Mikir [Karbi]	
238802	hokvai	charcoal		GEM-CNL	1062	Mikir [Karbi]	
238830	ador-keme	cheap		GEM-CNL	1062	Mikir [Karbi]	
238856	sarthe	chief	n	GEM-CNL	1062	Mikir [Karbi]	
238888	birik	chillie		GEM-CNL	1062	Mikir [Karbi]	
238913	ingvai	choose		GEM-CNL	1062	Mikir [Karbi]	
238914	en	choose		GEM-CNL	1062	Mikir [Karbi]	
238951	ing◦thir	clean	v	GEM-CNL	1062	Mikir [Karbi]	
238983	arlu	climb	v	GEM-CNL	1062	Mikir [Karbi]	
238984	krap	climb	v	GEM-CNL	1062	Mikir [Karbi]	
239000	dhoromabaji	clock	n	GEM-CNL	1062	Mikir [Karbi]	
239039	pe	cloth		GEM-CNL	1062	Mikir [Karbi]	
239040	ri	cloth		GEM-CNL	1062	Mikir [Karbi]	
239067	pe	clothes		GEM-CNL	1062	Mikir [Karbi]	
239068	pelangme	clothes		GEM-CNL	1062	Mikir [Karbi]	
239096	choi	coat		GEM-CNL	1062	Mikir [Karbi]	
239142	chung:ingsam	cold		GEM-CNL	1062	Mikir [Karbi]	
239168	ing◦thi	comb	n	GEM-CNL	1062	Mikir [Karbi]	
239169	ingsok	comb	n	GEM-CNL	1062	Mikir [Karbi]	
239217	vang	come	v	GEM-CNL	1062	Mikir [Karbi]	
239242	tun	cook		GEM-CNL	1062	Mikir [Karbi]	
239276	phelo	cotton		GEM-CNL	1062	Mikir [Karbi]	
239277	tu◦la	cotton		GEM-CNL	1062	Mikir [Karbi]	
239303	lakha	count	v	GEM-CNL	1062	Mikir [Karbi]	
239336	det	country		GEM-CNL	1062	Mikir [Karbi]	
239369	dip	cover	v	GEM-CNL	1062	Mikir [Karbi]	
239370	kup	cover	v	GEM-CNL	1062	Mikir [Karbi]	
239371	patu	cover	v	GEM-CNL	1062	Mikir [Karbi]	
239403	rikang	creeper		GEM-CNL	1062	Mikir [Karbi]	
239437	kek	crooked		GEM-CNL	1062	Mikir [Karbi]	
239438	pekek	crooked		GEM-CNL	1062	Mikir [Karbi]	
239453	aning-kave	cruel		GEM-CNL	1062	Mikir [Karbi]	
239491	chi◦ru	cry (weep)		GEM-CNL	1062	Mikir [Karbi]	
239492	kin	cry (weep)		GEM-CNL	1062	Mikir [Karbi]	
239518	thoithe	cucumber		GEM-CNL	1062	Mikir [Karbi]	
239554	harlung	cup	n	GEM-CNL	1062	Mikir [Karbi]	
239555	bong	cup	n	GEM-CNL	1062	Mikir [Karbi]	
239572	han	curry	n	GEM-CNL	1062	Mikir [Karbi]	
239593	hau	curse	v	GEM-CNL	1062	Mikir [Karbi]	
239594	haip	curse	v	GEM-CNL	1062	Mikir [Karbi]	
239595	kangton	curse	v	GEM-CNL	1062	Mikir [Karbi]	
239623	thu	cut (generic)	v	GEM-CNL	1062	Mikir [Karbi]	
239624	chor	cut (generic)	v	GEM-CNL	1062	Mikir [Karbi]	
239658	rot	cut (with knife)	v	GEM-CNL	1062	Mikir [Karbi]	
239678	chep	cut (with axe)		GEM-CNL	1062	Mikir [Karbi]	
239679	pipet	cut (with axe)		GEM-CNL	1062	Mikir [Karbi]	
239723	kan	dance	v	GEM-CNL	1062	Mikir [Karbi]	
239761	nok	dao		GEM-CNL	1062	Mikir [Karbi]	
239802	ingting	dark		GEM-CNL	1062	Mikir [Karbi]	
239835	ar◦sik	deep		GEM-CNL	1062	Mikir [Karbi]	
239836	langthepi	deep		GEM-CNL	1062	Mikir [Karbi]	
239837	arnuk	deep		GEM-CNL	1062	Mikir [Karbi]	
239864	ador-keso	dear (expensive)		GEM-CNL	1062	Mikir [Karbi]	
239892	pacherei	deceive		GEM-CNL	1062	Mikir [Karbi]	
239893	chomosoi	deceive		GEM-CNL	1062	Mikir [Karbi]	
239923	hir	descend		GEM-CNL	1062	Mikir [Karbi]	
239924	sun	descend		GEM-CNL	1062	Mikir [Karbi]	
239958	hang	desire	v	GEM-CNL	1062	Mikir [Karbi]	
239959	iugtung	desire	v	GEM-CNL	1062	Mikir [Karbi]	
239987	sungkrung	difficult		GEM-CNL	1062	Mikir [Karbi]	
240023	tuk	dig		GEM-CNL	1062	Mikir [Karbi]	
240024	rok	dig		GEM-CNL	1062	Mikir [Karbi]	
240060	saur	dirty		GEM-CNL	1062	Mikir [Karbi]	
240061	hijimmai	dirty		GEM-CNL	1062	Mikir [Karbi]	
240098	harlung	dish	n	GEM-CNL	1062	Mikir [Karbi]	
240099	kasu	dish	n	GEM-CNL	1062	Mikir [Karbi]	
240130	dong	ditch		GEM-CNL	1062	Mikir [Karbi]	
240131	chan	ditch		GEM-CNL	1062	Mikir [Karbi]	
240163	thak	divide	v	GEM-CNL	1062	Mikir [Karbi]	
240164	bahak	divide	v	GEM-CNL	1062	Mikir [Karbi]	
240212	klem	do		GEM-CNL	1062	Mikir [Karbi]	
240213	inghoi	do		GEM-CNL	1062	Mikir [Karbi]	
240253	inghap	door		GEM-CNL	1062	Mikir [Karbi]	
240273	ber	down		GEM-CNL	1062	Mikir [Karbi]	
240274	aklong	down		GEM-CNL	1062	Mikir [Karbi]	
240301	mang	dream	n	GEM-CNL	1062	Mikir [Karbi]	
240343	jun	drink	v	GEM-CNL	1062	Mikir [Karbi]	
240372	cheng	drum	n	GEM-CNL	1062	Mikir [Karbi]	
240401	kreng	dry	adj	GEM-CNL	1062	Mikir [Karbi]	
240421	-tin	each		GEM-CNL	1062	Mikir [Karbi]	
240457	sarak	early		GEM-CNL	1062	Mikir [Karbi]	
240458	dap	early		GEM-CNL	1062	Mikir [Karbi]	
240482	nothengpi	earring		GEM-CNL	1062	Mikir [Karbi]	
240509	joi	easy		GEM-CNL	1062	Mikir [Karbi]	
240510	sungse	easy		GEM-CNL	1062	Mikir [Karbi]	
240539	ang◦se	empty		GEM-CNL	1062	Mikir [Karbi]	
240540	akejoi	empty		GEM-CNL	1062	Mikir [Karbi]	
240569	jut	end	n	GEM-CNL	1062	Mikir [Karbi]	
240570	adusi	end	n	GEM-CNL	1062	Mikir [Karbi]	
240571	ang◦ehun	end	n	GEM-CNL	1062	Mikir [Karbi]	
240603	dor	enough		GEM-CNL	1062	Mikir [Karbi]	
240637	lut	enter		GEM-CNL	1062	Mikir [Karbi]	
240669	kadokave	every		GEM-CNL	1062	Mikir [Karbi]	
240670	-tin	every		GEM-CNL	1062	Mikir [Karbi]	
240699	mep	extinguish		GEM-CNL	1062	Mikir [Karbi]	
240700	met	extinguish		GEM-CNL	1062	Mikir [Karbi]	
240723	kroi	faith		GEM-CNL	1062	Mikir [Karbi]	
240771	ingjui	fall	v	GEM-CNL	1062	Mikir [Karbi]	
240772	jang	fall	v	GEM-CNL	1062	Mikir [Karbi]	
240773	kli	fall	v	GEM-CNL	1062	Mikir [Karbi]	
240774	krip	fall	v	GEM-CNL	1062	Mikir [Karbi]	
240807	chobei	false		GEM-CNL	1062	Mikir [Karbi]	
240808	pacherei	false		GEM-CNL	1062	Mikir [Karbi]	
240850	helo	far		GEM-CNL	1062	Mikir [Karbi]	
240887	dakdak	fast (quick)		GEM-CNL	1062	Mikir [Karbi]	
240888	dandap	fast (quick)		GEM-CNL	1062	Mikir [Karbi]	
240912	hum	fast	v	GEM-CNL	1062	Mikir [Karbi]	
240913	ankehum	fast	v	GEM-CNL	1062	Mikir [Karbi]	
240945	ing◦thu	fat	adj	GEM-CNL	1062	Mikir [Karbi]	
240946	leng	fat	adj	GEM-CNL	1062	Mikir [Karbi]	
240984	phere	fear	v	GEM-CNL	1062	Mikir [Karbi]	
240985	ningbi	fear	v	GEM-CNL	1062	Mikir [Karbi]	
241010	pipet	fell	v	GEM-CNL	1062	Mikir [Karbi]	
241034	ing◦pai	fence	n	GEM-CNL	1062	Mikir [Karbi]	
241035	pai	fence	n	GEM-CNL	1062	Mikir [Karbi]	
241051	dungkek	fern		GEM-CNL	1062	Mikir [Karbi]	
241052	bapso	fern		GEM-CNL	1062	Mikir [Karbi]	
241082	ase	fever		GEM-CNL	1062	Mikir [Karbi]	
241083	keso	fever		GEM-CNL	1062	Mikir [Karbi]	
241084	hari	fever		GEM-CNL	1062	Mikir [Karbi]	
241114	chersonat	few		GEM-CNL	1062	Mikir [Karbi]	
241115	onge	few		GEM-CNL	1062	Mikir [Karbi]	
241153	rit	field		GEM-CNL	1062	Mikir [Karbi]	
241154	hi◦di	field		GEM-CNL	1062	Mikir [Karbi]	
241188	thebo	fig		GEM-CNL	1062	Mikir [Karbi]	
241189	ingle	fig		GEM-CNL	1062	Mikir [Karbi]	
241190	thesit	fig		GEM-CNL	1062	Mikir [Karbi]	
241226	kachechok	fight	v	GEM-CNL	1062	Mikir [Karbi]	
241227	ron	fight	v	GEM-CNL	1062	Mikir [Karbi]	
241261	thap	fill	v	GEM-CNL	1062	Mikir [Karbi]	
241262	thai	fill	v	GEM-CNL	1062	Mikir [Karbi]	
241300	long	find	v	GEM-CNL	1062	Mikir [Karbi]	
241301	pho	find	v	GEM-CNL	1062	Mikir [Karbi]	
241347	tang	finish	v	GEM-CNL	1062	Mikir [Karbi]	
241348	pikoi	finish	v	GEM-CNL	1062	Mikir [Karbi]	
241349	ik	finish	v	GEM-CNL	1062	Mikir [Karbi]	
241375	klam	flat		GEM-CNL	1062	Mikir [Karbi]	
241376	chet	flat		GEM-CNL	1062	Mikir [Karbi]	
241398	klong	floor		GEM-CNL	1062	Mikir [Karbi]	
241440	li	flow	v	GEM-CNL	1062	Mikir [Karbi]	
241477	pang◦phar	flower	n	GEM-CNL	1062	Mikir [Karbi]	
241478	mir	flower	n	GEM-CNL	1062	Mikir [Karbi]	
241502	pongsi	flute		GEM-CNL	1062	Mikir [Karbi]	
241533	ing◦jar	fly	v	GEM-CNL	1062	Mikir [Karbi]	
241564	dun	follow		GEM-CNL	1062	Mikir [Karbi]	
241565	hungdun	follow		GEM-CNL	1062	Mikir [Karbi]	
241594	an	food		GEM-CNL	1062	Mikir [Karbi]	
241629	ki	fool	n	GEM-CNL	1062	Mikir [Karbi]	
241630	kelu	fool	n	GEM-CNL	1062	Mikir [Karbi]	
241662	nampi	forest		GEM-CNL	1062	Mikir [Karbi]	
241663	ingnam	forest		GEM-CNL	1062	Mikir [Karbi]	
241693	tengne	forget		GEM-CNL	1062	Mikir [Karbi]	
241725	diya	forgive		GEM-CNL	1062	Mikir [Karbi]	
241748	jok	free (at liberty)		GEM-CNL	1062	Mikir [Karbi]	
241749	akyoi	free (at liberty)		GEM-CNL	1062	Mikir [Karbi]	
241792	-arro	from		GEM-CNL	1062	Mikir [Karbi]	
241834	athe	fruit		GEM-CNL	1062	Mikir [Karbi]	
241867	pleng	full		GEM-CNL	1062	Mikir [Karbi]	
241868	theng	full		GEM-CNL	1062	Mikir [Karbi]	
241896	beri	garden	n	GEM-CNL	1062	Mikir [Karbi]	
241913	arsun◦kelok	garlic		GEM-CNL	1062	Mikir [Karbi]	
241945	chingrum	gather	v	GEM-CNL	1062	Mikir [Karbi]	
241946	pangrum	gather	v	GEM-CNL	1062	Mikir [Karbi]	
241981	long	get	v	GEM-CNL	1062	Mikir [Karbi]	
242006	hanso	ginger		GEM-CNL	1062	Mikir [Karbi]	
242054	pi	give		GEM-CNL	1062	Mikir [Karbi]	
242092	rengme	glad	v.i.	GEM-CNL	1062	Mikir [Karbi]	
242140	dam	go		GEM-CNL	1062	Mikir [Karbi]	
242141	che◦klo	go		GEM-CNL	1062	Mikir [Karbi]	
242173	bar	go out		GEM-CNL	1062	Mikir [Karbi]	
242174	dam	go out		GEM-CNL	1062	Mikir [Karbi]	
242211	ar◦nam	God		GEM-CNL	1062	Mikir [Karbi]	
242257	me	good		GEM-CNL	1062	Mikir [Karbi]	
242258	sot	good		GEM-CNL	1062	Mikir [Karbi]	
242286	bong	gourd		GEM-CNL	1062	Mikir [Karbi]	
242287	bonghom	gourd		GEM-CNL	1062	Mikir [Karbi]	
242332	bapibi	grass		GEM-CNL	1062	Mikir [Karbi]	
242333	bapso	grass		GEM-CNL	1062	Mikir [Karbi]	
242361	theri	grave	n	GEM-CNL	1062	Mikir [Karbi]	
242405	the	great		GEM-CNL	1062	Mikir [Karbi]	
242406	tan	great		GEM-CNL	1062	Mikir [Karbi]	
242428	koi	grind		GEM-CNL	1062	Mikir [Karbi]	
242463	the	grow		GEM-CNL	1062	Mikir [Karbi]	
242464	ding	grow		GEM-CNL	1062	Mikir [Karbi]	
242465	klang	grow		GEM-CNL	1062	Mikir [Karbi]	
242466	por	grow		GEM-CNL	1062	Mikir [Karbi]	
242492	kachenir	gum (of tree)		GEM-CNL	1062	Mikir [Karbi]	
242493	atha	gum (of tree)		GEM-CNL	1062	Mikir [Karbi]	
242521	hile	gun		GEM-CNL	1062	Mikir [Karbi]	
242552	achitim	half		GEM-CNL	1062	Mikir [Karbi]	
242553	ebeng	half		GEM-CNL	1062	Mikir [Karbi]	
242588	ingtang	hard		GEM-CNL	1062	Mikir [Karbi]	
242621	phutup	hat / helmet		GEM-CNL	1062	Mikir [Karbi]	
242661	hijim	hate	v	GEM-CNL	1062	Mikir [Karbi]	
242662	karngut	hate	v	GEM-CNL	1062	Mikir [Karbi]	
242688	pem	heal		GEM-CNL	1062	Mikir [Karbi]	
242715	mehip	hearth		GEM-CNL	1062	Mikir [Karbi]	
242752	ardik	heavy		GEM-CNL	1062	Mikir [Karbi]	
242790	rap	help	v	GEM-CNL	1062	Mikir [Karbi]	
242833	ladak	here		GEM-CNL	1062	Mikir [Karbi]	
242834	dak	here		GEM-CNL	1062	Mikir [Karbi]	
242871	tu	hide		GEM-CNL	1062	Mikir [Karbi]	
242872	patu	hide		GEM-CNL	1062	Mikir [Karbi]	
242913	ingtui	high		GEM-CNL	1062	Mikir [Karbi]	
242914	ki◦ding	high		GEM-CNL	1062	Mikir [Karbi]	
242961	chok	hit	v	GEM-CNL	1062	Mikir [Karbi]	
242962	theng	hit	v	GEM-CNL	1062	Mikir [Karbi]	
242963	ro	hit	v	GEM-CNL	1062	Mikir [Karbi]	
242992	ku	hoe	n	GEM-CNL	1062	Mikir [Karbi]	
242993	chingdi	hoe	n	GEM-CNL	1062	Mikir [Karbi]	
243022	ot	hold	v	GEM-CNL	1062	Mikir [Karbi]	
243023	nep	hold	v	GEM-CNL	1062	Mikir [Karbi]	
243024	jang	hold	v	GEM-CNL	1062	Mikir [Karbi]	
243025	thap	hold	v	GEM-CNL	1062	Mikir [Karbi]	
243054	arhi	hook	n	GEM-CNL	1062	Mikir [Karbi]	
243055	bek	hook	n	GEM-CNL	1062	Mikir [Karbi]	
243074	chon	hop	v	GEM-CNL	1062	Mikir [Karbi]	
243094	matha	hope	v	GEM-CNL	1062	Mikir [Karbi]	
243095	cheki	hope	v	GEM-CNL	1062	Mikir [Karbi]	
243096	ningthe	hope	v	GEM-CNL	1062	Mikir [Karbi]	
243140	so	hot		GEM-CNL	1062	Mikir [Karbi]	
243141	parom	hot		GEM-CNL	1062	Mikir [Karbi]	
243186	hem	house		GEM-CNL	1062	Mikir [Karbi]	
243187	don	house		GEM-CNL	1062	Mikir [Karbi]	
243227	kopu	how		GEM-CNL	1062	Mikir [Karbi]	
243261	ing◦chir	hungry		GEM-CNL	1062	Mikir [Karbi]	
243285	phe◦ke	husk	n	GEM-CNL	1062	Mikir [Karbi]	
243286	ahu	husk	n	GEM-CNL	1062	Mikir [Karbi]	
243325	-te	if		GEM-CNL	1062	Mikir [Karbi]	
243326	tangte	if		GEM-CNL	1062	Mikir [Karbi]	
243387	-arlo	in		GEM-CNL	1062	Mikir [Karbi]	
243388	-dang	in		GEM-CNL	1062	Mikir [Karbi]	
243389	-le	in		GEM-CNL	1062	Mikir [Karbi]	
243390	-si	in		GEM-CNL	1062	Mikir [Karbi]	
243391	-pho	in		GEM-CNL	1062	Mikir [Karbi]	
243411	mohi	ink		GEM-CNL	1062	Mikir [Karbi]	
243412	dovat	ink		GEM-CNL	1062	Mikir [Karbi]	
243424	soronda	jewsharp		GEM-CNL	1062	Mikir [Karbi]	
243459	parlo	join	v	GEM-CNL	1062	Mikir [Karbi]	
243460	cherapdong	join	v	GEM-CNL	1062	Mikir [Karbi]	
243481	bichar	judgment		GEM-CNL	1062	Mikir [Karbi]	
243503	alang	juice		GEM-CNL	1062	Mikir [Karbi]	
243504	hanlang	juice		GEM-CNL	1062	Mikir [Karbi]	
243535	chon	jump	v	GEM-CNL	1062	Mikir [Karbi]	
243575	habit	jungle		GEM-CNL	1062	Mikir [Karbi]	
243576	ram	jungle		GEM-CNL	1062	Mikir [Karbi]	
243610	rai	keep	v	GEM-CNL	1062	Mikir [Karbi]	
243611	bi	keep	v	GEM-CNL	1062	Mikir [Karbi]	
243612	kroi	keep	v	GEM-CNL	1062	Mikir [Karbi]	
243639	honsar	key		GEM-CNL	1062	Mikir [Karbi]	
243640	sabi	key		GEM-CNL	1062	Mikir [Karbi]	
243662	tur	kick	v	GEM-CNL	1062	Mikir [Karbi]	
243705	ap	kill	v	GEM-CNL	1062	Mikir [Karbi]	
243706	doihet	kill	v	GEM-CNL	1062	Mikir [Karbi]	
243729	son	kind (sort)		GEM-CNL	1062	Mikir [Karbi]	
243730	jat	kind (sort)		GEM-CNL	1062	Mikir [Karbi]	
243731	kur	kind (sort)		GEM-CNL	1062	Mikir [Karbi]	
243763	recho	king		GEM-CNL	1062	Mikir [Karbi]	
243780	antun-ahem	kitchen		GEM-CNL	1062	Mikir [Karbi]	
243816	nok	knife	n	GEM-CNL	1062	Mikir [Karbi]	
243817	nokso	knife	n	GEM-CNL	1062	Mikir [Karbi]	
243845	pecheng	knock	v	GEM-CNL	1062	Mikir [Karbi]	
243862	atit	knot (in string)	n	GEM-CNL	1062	Mikir [Karbi]	
243863	lngthun	knot (in string)	n	GEM-CNL	1062	Mikir [Karbi]	
243906	chini	know	v	GEM-CNL	1062	Mikir [Karbi]	
243907	thek	know	v	GEM-CNL	1062	Mikir [Karbi]	
243933	don	ladder		GEM-CNL	1062	Mikir [Karbi]	
243934	dondon	ladder		GEM-CNL	1062	Mikir [Karbi]	
243955	chobak	ladle	n	GEM-CNL	1062	Mikir [Karbi]	
243986	katekok	lame		GEM-CNL	1062	Mikir [Karbi]	
244016	melur	lamp		GEM-CNL	1062	Mikir [Karbi]	
244017	saki	lamp		GEM-CNL	1062	Mikir [Karbi]	
244059	long◦le	land	n	GEM-CNL	1062	Mikir [Karbi]	
244060	havar	land	n	GEM-CNL	1062	Mikir [Karbi]	
244085	lam	language		GEM-CNL	1062	Mikir [Karbi]	
244111	keden	late		GEM-CNL	1062	Mikir [Karbi]	
244147	ing◦nek	laugh	v	GEM-CNL	1062	Mikir [Karbi]	
244174	ain	law		GEM-CNL	1062	Mikir [Karbi]	
244175	aron	law		GEM-CNL	1062	Mikir [Karbi]	
244176	ateng	law		GEM-CNL	1062	Mikir [Karbi]	
244201	selet	lazy		GEM-CNL	1062	Mikir [Karbi]	
244231	pon	lead	v	GEM-CNL	1062	Mikir [Karbi]	
244275	arvo	leaf	n	GEM-CNL	1062	Mikir [Karbi]	
244305	charli	learn	v	GEM-CNL	1062	Mikir [Karbi]	
244306	pechok	learn	v	GEM-CNL	1062	Mikir [Karbi]	
244325	thesokethor	lemon		GEM-CNL	1062	Mikir [Karbi]	
244343	lo	letter		GEM-CNL	1062	Mikir [Karbi]	
244344	siti	letter		GEM-CNL	1062	Mikir [Karbi]	
244373	i	lie down	v	GEM-CNL	1062	Mikir [Karbi]	
244374	kli	lie down	v	GEM-CNL	1062	Mikir [Karbi]	
244375	pepho	lie down	v	GEM-CNL	1062	Mikir [Karbi]	
244398	chobei	lie (deceive)	v	GEM-CNL	1062	Mikir [Karbi]	
244429	che◦the	life		GEM-CNL	1062	Mikir [Karbi]	
244430	pran	life		GEM-CNL	1062	Mikir [Karbi]	
244472	chingthur	lift	v	GEM-CNL	1062	Mikir [Karbi]	
244473	rung	lift	v	GEM-CNL	1062	Mikir [Karbi]	
244510	ketheang	light (bright)	n	GEM-CNL	1062	Mikir [Karbi]	
244542	arjang	light (of weight)	adj	GEM-CNL	1062	Mikir [Karbi]	
244543	ingar	light (of weight)	adj	GEM-CNL	1062	Mikir [Karbi]	
244571	kei	light (ignite)	v	GEM-CNL	1062	Mikir [Karbi]	
244608	-nanghak	like (as)		GEM-CNL	1062	Mikir [Karbi]	
244609	-hoi	like (as)		GEM-CNL	1062	Mikir [Karbi]	
244640	onge	little		GEM-CNL	1062	Mikir [Karbi]	
244641	penang	little		GEM-CNL	1062	Mikir [Karbi]	
244660	rikong	loincloth		GEM-CNL	1062	Mikir [Karbi]	
244701	ke◦ding	long	adj	GEM-CNL	1062	Mikir [Karbi]	
244734	lang	look at		GEM-CNL	1062	Mikir [Karbi]	
244764	adungrok	look for		GEM-CNL	1062	Mikir [Karbi]	
244765	ri	look for		GEM-CNL	1062	Mikir [Karbi]	
244783	petherang	loom		GEM-CNL	1062	Mikir [Karbi]	
244813	hemphu	lord		GEM-CNL	1062	Mikir [Karbi]	
244850	ingbo	lose		GEM-CNL	1062	Mikir [Karbi]	
244851	pangbo	lose		GEM-CNL	1062	Mikir [Karbi]	
244852	vir	lose		GEM-CNL	1062	Mikir [Karbi]	
244895	kang◦hon	love	v	GEM-CNL	1062	Mikir [Karbi]	
244896	jin◦so	love	v	GEM-CNL	1062	Mikir [Karbi]	
244927	ing◦dei	low	adj	GEM-CNL	1062	Mikir [Karbi]	
244928	rem	low	adj	GEM-CNL	1062	Mikir [Karbi]	
244959	ingcham	mad (insane)		GEM-CNL	1062	Mikir [Karbi]	
244960	padai	mad (insane)		GEM-CNL	1062	Mikir [Karbi]	
244990	thengthe	maize		GEM-CNL	1062	Mikir [Karbi]	
245025	thip	make		GEM-CNL	1062	Mikir [Karbi]	
245026	soi	make		GEM-CNL	1062	Mikir [Karbi]	
245027	bu	make		GEM-CNL	1062	Mikir [Karbi]	
245065	pinso	man (male)		GEM-CNL	1062	Mikir [Karbi]	
245110	monit	man (mankind)		GEM-CNL	1062	Mikir [Karbi]	
245111	arleng	man (mankind)		GEM-CNL	1062	Mikir [Karbi]	
245133	tharve	mango		GEM-CNL	1062	Mikir [Karbi]	
245173	o	many		GEM-CNL	1062	Mikir [Karbi]	
245174	ong	many		GEM-CNL	1062	Mikir [Karbi]	
245175	keong	many		GEM-CNL	1062	Mikir [Karbi]	
245205	hithi	market		GEM-CNL	1062	Mikir [Karbi]	
245206	hat	market		GEM-CNL	1062	Mikir [Karbi]	
245234	piso-en	married		GEM-CNL	1062	Mikir [Karbi]	
245263	tar	mat		GEM-CNL	1062	Mikir [Karbi]	
245264	tar◦thui	mat		GEM-CNL	1062	Mikir [Karbi]	
245265	pithi	mat		GEM-CNL	1062	Mikir [Karbi]	
245297	chetong	meet		GEM-CNL	1062	Mikir [Karbi]	
245328	semar	mend		GEM-CNL	1062	Mikir [Karbi]	
245329	pemethu	mend		GEM-CNL	1062	Mikir [Karbi]	
245357	ang◦bong	middle		GEM-CNL	1062	Mikir [Karbi]	
245378	tamirathe	millet		GEM-CNL	1062	Mikir [Karbi]	
245398	kaphola	mistake	n	GEM-CNL	1062	Mikir [Karbi]	
245399	kemanghu	mistake	n	GEM-CNL	1062	Mikir [Karbi]	
245439	tangka	money		GEM-CNL	1062	Mikir [Karbi]	
245440	dohon	money		GEM-CNL	1062	Mikir [Karbi]	
245456	maro	morung (men's dormitory)		GEM-CNL	1062	Mikir [Karbi]	
