ID	CONCEPT	OMEGAWIKI	CHINESE	POS	WOLD	ABVD	IELEX	SWADESH_1952	SWADESH_1955	TOWEROFBABEL	SUBGROUP	DOCULECT	ENTRY_IN_SOURCE	IPA	TOKENS	ALIGNMENT	NOTE	GLOSS_IN_SOURCE	HANZI	COGID	SOURCE	SCAID
9168	the skin	3430	皮肤	Noun	4.12	skin (12)	skin (144)	skin (person's)(137)	skin(75)	skin(60)	rGyalrongic	Tangut	-	-	-	-	-	-	-	0	-	0
9169	the skin	3430	皮肤	Noun	4.12	skin (12)	skin (144)	skin (person's)(137)	skin(75)	skin(60)	rGyalrongic	Zbu	-	-	-	-	-	-	-	0	-	0
#
9170	the sky	7039	天空	Noun	1.51	sky (128)	sky (145)	sky(138)	-	-	Bai	Dashi	-	-	-	-	-	-	-	0	-	0
9171	the sky	7039	天空	Noun	1.51	sky (128)	sky (145)	sky(138)	-	-	Bai	Zhaozhuang	-	-	-	-	-	-	-	0	-	0
9172	the sky	7039	天空	Noun	1.51	sky (128)	sky (145)	sky(138)	-	-	Bai	Ega	-	-	-	-	-	-	-	0	-	0
9173	the sky	7039	天空	Noun	1.51	sky (128)	sky (145)	sky(138)	-	-	Bai	Enqi	-	-	-	-	-	-	-	0	-	0
9174	the sky	7039	天空	Noun	1.51	sky (128)	sky (145)	sky(138)	-	-	Bai	Eryuan	-	-	-	-	-	-	-	0	-	0
9175	the sky	7039	天空	Noun	1.51	sky (128)	sky (145)	sky(138)	-	-	Bai	Gongxing	-	-	-	-	-	-	-	0	-	0
9176	the sky	7039	天空	Noun	1.51	sky (128)	sky (145)	sky(138)	-	-	Bai	Heqi	-	-	-	-	-	-	-	0	-	0
9177	the sky	7039	天空	Noun	1.51	sky (128)	sky (145)	sky(138)	-	-	Bai	Jianchuan	-	-	-	-	-	-	-	0	-	0
9178	the sky	7039	天空	Noun	1.51	sky (128)	sky (145)	sky(138)	-	-	Bai	Jinman	-	-	-	-	-	-	-	0	-	0
9179	the sky	7039	天空	Noun	1.51	sky (128)	sky (145)	sky(138)	-	-	Bai	Jinxing	-	-	-	-	-	-	-	0	-	0
9180	the sky	7039	天空	Noun	1.51	sky (128)	sky (145)	sky(138)	-	-	Bai	Luobenzhuo	-	-	-	-	-	-	-	0	-	0
9181	the sky	7039	天空	Noun	1.51	sky (128)	sky (145)	sky(138)	-	-	Bai	Mazhelong	-	-	-	-	-	-	-	0	-	0
9182	the sky	7039	天空	Noun	1.51	sky (128)	sky (145)	sky(138)	-	-	Bai	Qiliqiao	-	-	-	-	-	-	-	0	-	0
9183	the sky	7039	天空	Noun	1.51	sky (128)	sky (145)	sky(138)	-	-	Bai	Xiangyun	-	-	-	-	-	-	-	0	-	0
9184	the sky	7039	天空	Noun	1.51	sky (128)	sky (145)	sky(138)	-	-	Bai	Yunlong	-	-	-	-	-	-	-	0	-	0
9185	the sky	7039	天空	Noun	1.51	sky (128)	sky (145)	sky(138)	-	-	Bai	Zhoucheng	-	-	-	-	-	-	-	0	-	0
9186	the sky	7039	天空	Noun	1.51	sky (128)	sky (145)	sky(138)	-	-	Bodic	Cone_Tibetan	-	-	-	-	-	-	-	0	-	0
9187	the sky	7039	天空	Noun	1.51	sky (128)	sky (145)	sky(138)	-	-	Bodic	Lhasa_Tibetan	-	-	-	-	-	-	-	0	-	0
9188	the sky	7039	天空	Noun	1.51	sky (128)	sky (145)	sky(138)	-	-	Bodic	Old_Tibetan	-	-	-	-	-	-	-	0	-	0
9189	the sky	7039	天空	Noun	1.51	sky (128)	sky (145)	sky(138)	-	-	Burmish	Achang_Lianghe	-	-	-	-	-	-	-	0	-	0
9190	the sky	7039	天空	Noun	1.51	sky (128)	sky (145)	sky(138)	-	-	Burmish	Achang_Longchuan	-	-	-	-	-	-	-	0	-	0
9191	the sky	7039	天空	Noun	1.51	sky (128)	sky (145)	sky(138)	-	-	Burmish	Achang_Luxi	-	-	-	-	-	-	-	0	-	0
9192	the sky	7039	天空	Noun	1.51	sky (128)	sky (145)	sky(138)	-	-	Burmish	Atsi	-	-	-	-	-	-	-	0	-	0
9193	the sky	7039	天空	Noun	1.51	sky (128)	sky (145)	sky(138)	-	-	Burmish	Bola	-	-	-	-	-	-	-	0	-	0
9194	the sky	7039	天空	Noun	1.51	sky (128)	sky (145)	sky(138)	-	-	Burmish	Burmese	-	-	-	-	-	-	-	0	-	0
9195	the sky	7039	天空	Noun	1.51	sky (128)	sky (145)	sky(138)	-	-	Burmish	Hpun	-	-	-	-	-	-	-	0	-	0
9196	the sky	7039	天空	Noun	1.51	sky (128)	sky (145)	sky(138)	-	-	Burmish	Lashi	-	-	-	-	-	-	-	0	-	0
9197	the sky	7039	天空	Noun	1.51	sky (128)	sky (145)	sky(138)	-	-	Burmish	Maru	-	-	-	-	-	-	-	0	-	0
9198	the sky	7039	天空	Noun	1.51	sky (128)	sky (145)	sky(138)	-	-	Burmish	Old_Burmese	-	-	-	-	-	-	-	0	-	0
9199	the sky	7039	天空	Noun	1.51	sky (128)	sky (145)	sky(138)	-	-	Burmish	Xiandau	-	-	-	-	-	-	-	0	-	0
9200	the sky	7039	天空	Noun	1.51	sky (128)	sky (145)	sky(138)	-	-	Kiranti	Dumi	-	-	-	-	-	-	-	0	-	0
9201	the sky	7039	天空	Noun	1.51	sky (128)	sky (145)	sky(138)	-	-	Kiranti	Khaling	-	-	-	-	-	-	-	0	-	0
9202	the sky	7039	天空	Noun	1.51	sky (128)	sky (145)	sky(138)	-	-	Kiranti	Limbu	-	-	-	-	-	-	-	0	-	0
9203	the sky	7039	天空	Noun	1.51	sky (128)	sky (145)	sky(138)	-	-	Kiranti	Wambule	-	-	-	-	-	-	-	0	-	0
9204	the sky	7039	天空	Noun	1.51	sky (128)	sky (145)	sky(138)	-	-	Kiranti	Yakkha	-	-	-	-	-	-	-	0	-	0
9205	the sky	7039	天空	Noun	1.51	sky (128)	sky (145)	sky(138)	-	-	Kiranti	Yamphu	-	-	-	-	-	-	-	0	-	0
9206	the sky	7039	天空	Noun	1.51	sky (128)	sky (145)	sky(138)	-	-	Nungish	Dulong	-	-	-	-	-	-	-	0	-	0
9207	the sky	7039	天空	Noun	1.51	sky (128)	sky (145)	sky(138)	-	-	SAL	Jingpo	-	-	-	-	-	-	-	0	-	0
9208	the sky	7039	天空	Noun	1.51	sky (128)	sky (145)	sky(138)	-	-	Sinitic	Beijing	-	-	-	-	-	-	-	0	-	0
9209	the sky	7039	天空	Noun	1.51	sky (128)	sky (145)	sky(138)	-	-	Sinitic	Caijia	-	-	-	-	-	-	-	0	-	0
9210	the sky	7039	天空	Noun	1.51	sky (128)	sky (145)	sky(138)	-	-	Sinitic	Changsha	-	-	-	-	-	-	-	0	-	0
9211	the sky	7039	天空	Noun	1.51	sky (128)	sky (145)	sky(138)	-	-	Sinitic	Ganzhou	-	-	-	-	-	-	-	0	-	0
9212	the sky	7039	天空	Noun	1.51	sky (128)	sky (145)	sky(138)	-	-	Sinitic	Guangzhou	-	-	-	-	-	-	-	0	-	0
9213	the sky	7039	天空	Noun	1.51	sky (128)	sky (145)	sky(138)	-	-	Sinitic	Meixian	-	-	-	-	-	-	-	0	-	0
9214	the sky	7039	天空	Noun	1.51	sky (128)	sky (145)	sky(138)	-	-	Sinitic	Old_Chinese	-	-	-	-	-	-	-	0	-	0
9215	the sky	7039	天空	Noun	1.51	sky (128)	sky (145)	sky(138)	-	-	Sinitic	Xiamen	-	-	-	-	-	-	-	0	-	0
9216	the sky	7039	天空	Noun	1.51	sky (128)	sky (145)	sky(138)	-	-	rGyalrongic	Guiqiong	-	-	-	-	-	-	-	0	-	0
9217	the sky	7039	天空	Noun	1.51	sky (128)	sky (145)	sky(138)	-	-	rGyalrongic	Japhug	-	-	-	-	-	-	-	0	-	0
9218	the sky	7039	天空	Noun	1.51	sky (128)	sky (145)	sky(138)	-	-	rGyalrongic	Khroskyabs_Wobzi	-	-	-	-	-	-	-	0	-	0
9219	the sky	7039	天空	Noun	1.51	sky (128)	sky (145)	sky(138)	-	-	rGyalrongic	Muya	-	-	-	-	-	-	-	0	-	0
9220	the sky	7039	天空	Noun	1.51	sky (128)	sky (145)	sky(138)	-	-	rGyalrongic	Stau	-	-	-	-	-	-	-	0	-	0
9221	the sky	7039	天空	Noun	1.51	sky (128)	sky (145)	sky(138)	-	-	rGyalrongic	Tangut	-	-	-	-	-	-	-	0	-	0
9222	the sky	7039	天空	Noun	1.51	sky (128)	sky (145)	sky(138)	-	-	rGyalrongic	Zbu	-	-	-	-	-	-	-	0	-	0
#
9223	to sleep	6519	睡	Verb	4.61	to sleep (48)	sleep (146)	sleep(139)	sleep(76)	sleep(73)	Bai	Dashi	-	-	-	-	-	-	-	0	-	0
9224	to sleep	6519	睡	Verb	4.61	to sleep (48)	sleep (146)	sleep(139)	sleep(76)	sleep(73)	Bai	Zhaozhuang	-	-	-	-	-	-	-	0	-	0
9225	to sleep	6519	睡	Verb	4.61	to sleep (48)	sleep (146)	sleep(139)	sleep(76)	sleep(73)	Bai	Ega	-	-	-	-	-	-	-	0	-	0
9226	to sleep	6519	睡	Verb	4.61	to sleep (48)	sleep (146)	sleep(139)	sleep(76)	sleep(73)	Bai	Enqi	-	-	-	-	-	-	-	0	-	0
9227	to sleep	6519	睡	Verb	4.61	to sleep (48)	sleep (146)	sleep(139)	sleep(76)	sleep(73)	Bai	Eryuan	-	-	-	-	-	-	-	0	-	0
9228	to sleep	6519	睡	Verb	4.61	to sleep (48)	sleep (146)	sleep(139)	sleep(76)	sleep(73)	Bai	Gongxing	-	-	-	-	-	-	-	0	-	0
9229	to sleep	6519	睡	Verb	4.61	to sleep (48)	sleep (146)	sleep(139)	sleep(76)	sleep(73)	Bai	Heqi	-	-	-	-	-	-	-	0	-	0
9230	to sleep	6519	睡	Verb	4.61	to sleep (48)	sleep (146)	sleep(139)	sleep(76)	sleep(73)	Bai	Jianchuan	-	-	-	-	-	-	-	0	-	0
9231	to sleep	6519	睡	Verb	4.61	to sleep (48)	sleep (146)	sleep(139)	sleep(76)	sleep(73)	Bai	Jinman	-	-	-	-	-	-	-	0	-	0
9232	to sleep	6519	睡	Verb	4.61	to sleep (48)	sleep (146)	sleep(139)	sleep(76)	sleep(73)	Bai	Jinxing	-	-	-	-	-	-	-	0	-	0
9233	to sleep	6519	睡	Verb	4.61	to sleep (48)	sleep (146)	sleep(139)	sleep(76)	sleep(73)	Bai	Luobenzhuo	-	-	-	-	-	-	-	0	-	0
9234	to sleep	6519	睡	Verb	4.61	to sleep (48)	sleep (146)	sleep(139)	sleep(76)	sleep(73)	Bai	Mazhelong	-	-	-	-	-	-	-	0	-	0
9235	to sleep	6519	睡	Verb	4.61	to sleep (48)	sleep (146)	sleep(139)	sleep(76)	sleep(73)	Bai	Qiliqiao	-	-	-	-	-	-	-	0	-	0
9236	to sleep	6519	睡	Verb	4.61	to sleep (48)	sleep (146)	sleep(139)	sleep(76)	sleep(73)	Bai	Xiangyun	-	-	-	-	-	-	-	0	-	0
9237	to sleep	6519	睡	Verb	4.61	to sleep (48)	sleep (146)	sleep(139)	sleep(76)	sleep(73)	Bai	Yunlong	-	-	-	-	-	-	-	0	-	0
9238	to sleep	6519	睡	Verb	4.61	to sleep (48)	sleep (146)	sleep(139)	sleep(76)	sleep(73)	Bai	Zhoucheng	-	-	-	-	-	-	-	0	-	0
9239	to sleep	6519	睡	Verb	4.61	to sleep (48)	sleep (146)	sleep(139)	sleep(76)	sleep(73)	Bodic	Cone_Tibetan	-	-	-	-	-	-	-	0	-	0
9240	to sleep	6519	睡	Verb	4.61	to sleep (48)	sleep (146)	sleep(139)	sleep(76)	sleep(73)	Bodic	Lhasa_Tibetan	-	-	-	-	-	-	-	0	-	0
9241	to sleep	6519	睡	Verb	4.61	to sleep (48)	sleep (146)	sleep(139)	sleep(76)	sleep(73)	Bodic	Old_Tibetan	-	-	-	-	-	-	-	0	-	0
9242	to sleep	6519	睡	Verb	4.61	to sleep (48)	sleep (146)	sleep(139)	sleep(76)	sleep(73)	Burmish	Achang_Lianghe	-	-	-	-	-	-	-	0	-	0
9243	to sleep	6519	睡	Verb	4.61	to sleep (48)	sleep (146)	sleep(139)	sleep(76)	sleep(73)	Burmish	Achang_Longchuan	-	-	-	-	-	-	-	0	-	0
9244	to sleep	6519	睡	Verb	4.61	to sleep (48)	sleep (146)	sleep(139)	sleep(76)	sleep(73)	Burmish	Achang_Luxi	-	-	-	-	-	-	-	0	-	0
9245	to sleep	6519	睡	Verb	4.61	to sleep (48)	sleep (146)	sleep(139)	sleep(76)	sleep(73)	Burmish	Atsi	-	-	-	-	-	-	-	0	-	0
9246	to sleep	6519	睡	Verb	4.61	to sleep (48)	sleep (146)	sleep(139)	sleep(76)	sleep(73)	Burmish	Bola	-	-	-	-	-	-	-	0	-	0
9247	to sleep	6519	睡	Verb	4.61	to sleep (48)	sleep (146)	sleep(139)	sleep(76)	sleep(73)	Burmish	Burmese	-	-	-	-	-	-	-	0	-	0
9248	to sleep	6519	睡	Verb	4.61	to sleep (48)	sleep (146)	sleep(139)	sleep(76)	sleep(73)	Burmish	Hpun	-	-	-	-	-	-	-	0	-	0
9249	to sleep	6519	睡	Verb	4.61	to sleep (48)	sleep (146)	sleep(139)	sleep(76)	sleep(73)	Burmish	Lashi	-	-	-	-	-	-	-	0	-	0
9250	to sleep	6519	睡	Verb	4.61	to sleep (48)	sleep (146)	sleep(139)	sleep(76)	sleep(73)	Burmish	Maru	-	-	-	-	-	-	-	0	-	0
9251	to sleep	6519	睡	Verb	4.61	to sleep (48)	sleep (146)	sleep(139)	sleep(76)	sleep(73)	Burmish	Old_Burmese	-	-	-	-	-	-	-	0	-	0
9252	to sleep	6519	睡	Verb	4.61	to sleep (48)	sleep (146)	sleep(139)	sleep(76)	sleep(73)	Burmish	Xiandau	-	-	-	-	-	-	-	0	-	0
9253	to sleep	6519	睡	Verb	4.61	to sleep (48)	sleep (146)	sleep(139)	sleep(76)	sleep(73)	Kiranti	Dumi	-	-	-	-	-	-	-	0	-	0
9254	to sleep	6519	睡	Verb	4.61	to sleep (48)	sleep (146)	sleep(139)	sleep(76)	sleep(73)	Kiranti	Khaling	-	-	-	-	-	-	-	0	-	0
9255	to sleep	6519	睡	Verb	4.61	to sleep (48)	sleep (146)	sleep(139)	sleep(76)	sleep(73)	Kiranti	Limbu	-	-	-	-	-	-	-	0	-	0
9256	to sleep	6519	睡	Verb	4.61	to sleep (48)	sleep (146)	sleep(139)	sleep(76)	sleep(73)	Kiranti	Wambule	-	-	-	-	-	-	-	0	-	0
9257	to sleep	6519	睡	Verb	4.61	to sleep (48)	sleep (146)	sleep(139)	sleep(76)	sleep(73)	Kiranti	Yakkha	-	-	-	-	-	-	-	0	-	0
9258	to sleep	6519	睡	Verb	4.61	to sleep (48)	sleep (146)	sleep(139)	sleep(76)	sleep(73)	Kiranti	Yamphu	-	-	-	-	-	-	-	0	-	0
9259	to sleep	6519	睡	Verb	4.61	to sleep (48)	sleep (146)	sleep(139)	sleep(76)	sleep(73)	Nungish	Dulong	-	-	-	-	-	-	-	0	-	0
9260	to sleep	6519	睡	Verb	4.61	to sleep (48)	sleep (146)	sleep(139)	sleep(76)	sleep(73)	SAL	Jingpo	-	-	-	-	-	-	-	0	-	0
9261	to sleep	6519	睡	Verb	4.61	to sleep (48)	sleep (146)	sleep(139)	sleep(76)	sleep(73)	Sinitic	Beijing	-	-	-	-	-	-	-	0	-	0
9262	to sleep	6519	睡	Verb	4.61	to sleep (48)	sleep (146)	sleep(139)	sleep(76)	sleep(73)	Sinitic	Caijia	-	-	-	-	-	-	-	0	-	0
9263	to sleep	6519	睡	Verb	4.61	to sleep (48)	sleep (146)	sleep(139)	sleep(76)	sleep(73)	Sinitic	Changsha	-	-	-	-	-	-	-	0	-	0
9264	to sleep	6519	睡	Verb	4.61	to sleep (48)	sleep (146)	sleep(139)	sleep(76)	sleep(73)	Sinitic	Ganzhou	-	-	-	-	-	-	-	0	-	0
9265	to sleep	6519	睡	Verb	4.61	to sleep (48)	sleep (146)	sleep(139)	sleep(76)	sleep(73)	Sinitic	Guangzhou	-	-	-	-	-	-	-	0	-	0
9266	to sleep	6519	睡	Verb	4.61	to sleep (48)	sleep (146)	sleep(139)	sleep(76)	sleep(73)	Sinitic	Meixian	-	-	-	-	-	-	-	0	-	0
9267	to sleep	6519	睡	Verb	4.61	to sleep (48)	sleep (146)	sleep(139)	sleep(76)	sleep(73)	Sinitic	Old_Chinese	-	-	-	-	-	-	-	0	-	0
9268	to sleep	6519	睡	Verb	4.61	to sleep (48)	sleep (146)	sleep(139)	sleep(76)	sleep(73)	Sinitic	Xiamen	-	-	-	-	-	-	-	0	-	0
9269	to sleep	6519	睡	Verb	4.61	to sleep (48)	sleep (146)	sleep(139)	sleep(76)	sleep(73)	rGyalrongic	Guiqiong	-	-	-	-	-	-	-	0	-	0
9270	to sleep	6519	睡	Verb	4.61	to sleep (48)	sleep (146)	sleep(139)	sleep(76)	sleep(73)	rGyalrongic	Japhug	-	-	-	-	-	-	-	0	-	0
9271	to sleep	6519	睡	Verb	4.61	to sleep (48)	sleep (146)	sleep(139)	sleep(76)	sleep(73)	rGyalrongic	Khroskyabs_Wobzi	-	-	-	-	-	-	-	0	-	0
9272	to sleep	6519	睡	Verb	4.61	to sleep (48)	sleep (146)	sleep(139)	sleep(76)	sleep(73)	rGyalrongic	Muya	-	-	-	-	-	-	-	0	-	0
9273	to sleep	6519	睡	Verb	4.61	to sleep (48)	sleep (146)	sleep(139)	sleep(76)	sleep(73)	rGyalrongic	Stau	-	-	-	-	-	-	-	0	-	0
9274	to sleep	6519	睡	Verb	4.61	to sleep (48)	sleep (146)	sleep(139)	sleep(76)	sleep(73)	rGyalrongic	Tangut	-	-	-	-	-	-	-	0	-	0
9275	to sleep	6519	睡	Verb	4.61	to sleep (48)	sleep (146)	sleep(139)	sleep(76)	sleep(73)	rGyalrongic	Zbu	-	-	-	-	-	-	-	0	-	0
#
9276	small	5509	小	Adjective	12.56	small (152)	small (147)	small(140)	small(77)	small(110)	Bai	Dashi	-	-	-	-	-	-	-	0	-	0
9277	small	5509	小	Adjective	12.56	small (152)	small (147)	small(140)	small(77)	small(110)	Bai	Zhaozhuang	-	-	-	-	-	-	-	0	-	0
9278	small	5509	小	Adjective	12.56	small (152)	small (147)	small(140)	small(77)	small(110)	Bai	Ega	-	-	-	-	-	-	-	0	-	0
9279	small	5509	小	Adjective	12.56	small (152)	small (147)	small(140)	small(77)	small(110)	Bai	Enqi	-	-	-	-	-	-	-	0	-	0
9280	small	5509	小	Adjective	12.56	small (152)	small (147)	small(140)	small(77)	small(110)	Bai	Eryuan	-	-	-	-	-	-	-	0	-	0
9281	small	5509	小	Adjective	12.56	small (152)	small (147)	small(140)	small(77)	small(110)	Bai	Gongxing	-	-	-	-	-	-	-	0	-	0
9282	small	5509	小	Adjective	12.56	small (152)	small (147)	small(140)	small(77)	small(110)	Bai	Heqi	-	-	-	-	-	-	-	0	-	0
9283	small	5509	小	Adjective	12.56	small (152)	small (147)	small(140)	small(77)	small(110)	Bai	Jianchuan	-	-	-	-	-	-	-	0	-	0
9284	small	5509	小	Adjective	12.56	small (152)	small (147)	small(140)	small(77)	small(110)	Bai	Jinman	-	-	-	-	-	-	-	0	-	0
9285	small	5509	小	Adjective	12.56	small (152)	small (147)	small(140)	small(77)	small(110)	Bai	Jinxing	-	-	-	-	-	-	-	0	-	0
9286	small	5509	小	Adjective	12.56	small (152)	small (147)	small(140)	small(77)	small(110)	Bai	Luobenzhuo	-	-	-	-	-	-	-	0	-	0
9287	small	5509	小	Adjective	12.56	small (152)	small (147)	small(140)	small(77)	small(110)	Bai	Mazhelong	-	-	-	-	-	-	-	0	-	0
9288	small	5509	小	Adjective	12.56	small (152)	small (147)	small(140)	small(77)	small(110)	Bai	Qiliqiao	-	-	-	-	-	-	-	0	-	0
9289	small	5509	小	Adjective	12.56	small (152)	small (147)	small(140)	small(77)	small(110)	Bai	Xiangyun	-	-	-	-	-	-	-	0	-	0
9290	small	5509	小	Adjective	12.56	small (152)	small (147)	small(140)	small(77)	small(110)	Bai	Yunlong	-	-	-	-	-	-	-	0	-	0
9291	small	5509	小	Adjective	12.56	small (152)	small (147)	small(140)	small(77)	small(110)	Bai	Zhoucheng	-	-	-	-	-	-	-	0	-	0
9292	small	5509	小	Adjective	12.56	small (152)	small (147)	small(140)	small(77)	small(110)	Bodic	Cone_Tibetan	-	-	-	-	-	-	-	0	-	0
9293	small	5509	小	Adjective	12.56	small (152)	small (147)	small(140)	small(77)	small(110)	Bodic	Lhasa_Tibetan	-	-	-	-	-	-	-	0	-	0
9294	small	5509	小	Adjective	12.56	small (152)	small (147)	small(140)	small(77)	small(110)	Bodic	Old_Tibetan	-	-	-	-	-	-	-	0	-	0
9295	small	5509	小	Adjective	12.56	small (152)	small (147)	small(140)	small(77)	small(110)	Burmish	Achang_Lianghe	-	-	-	-	-	-	-	0	-	0
9296	small	5509	小	Adjective	12.56	small (152)	small (147)	small(140)	small(77)	small(110)	Burmish	Achang_Longchuan	-	-	-	-	-	-	-	0	-	0
9297	small	5509	小	Adjective	12.56	small (152)	small (147)	small(140)	small(77)	small(110)	Burmish	Achang_Luxi	-	-	-	-	-	-	-	0	-	0
9298	small	5509	小	Adjective	12.56	small (152)	small (147)	small(140)	small(77)	small(110)	Burmish	Atsi	-	-	-	-	-	-	-	0	-	0
9299	small	5509	小	Adjective	12.56	small (152)	small (147)	small(140)	small(77)	small(110)	Burmish	Bola	-	-	-	-	-	-	-	0	-	0
9300	small	5509	小	Adjective	12.56	small (152)	small (147)	small(140)	small(77)	small(110)	Burmish	Burmese	-	-	-	-	-	-	-	0	-	0
9301	small	5509	小	Adjective	12.56	small (152)	small (147)	small(140)	small(77)	small(110)	Burmish	Hpun	-	-	-	-	-	-	-	0	-	0
9302	small	5509	小	Adjective	12.56	small (152)	small (147)	small(140)	small(77)	small(110)	Burmish	Lashi	-	-	-	-	-	-	-	0	-	0
9303	small	5509	小	Adjective	12.56	small (152)	small (147)	small(140)	small(77)	small(110)	Burmish	Maru	-	-	-	-	-	-	-	0	-	0
9304	small	5509	小	Adjective	12.56	small (152)	small (147)	small(140)	small(77)	small(110)	Burmish	Old_Burmese	-	-	-	-	-	-	-	0	-	0
9305	small	5509	小	Adjective	12.56	small (152)	small (147)	small(140)	small(77)	small(110)	Burmish	Xiandau	-	-	-	-	-	-	-	0	-	0
9306	small	5509	小	Adjective	12.56	small (152)	small (147)	small(140)	small(77)	small(110)	Kiranti	Dumi	-	-	-	-	-	-	-	0	-	0
9307	small	5509	小	Adjective	12.56	small (152)	small (147)	small(140)	small(77)	small(110)	Kiranti	Khaling	-	-	-	-	-	-	-	0	-	0
9308	small	5509	小	Adjective	12.56	small (152)	small (147)	small(140)	small(77)	small(110)	Kiranti	Limbu	-	-	-	-	-	-	-	0	-	0
9309	small	5509	小	Adjective	12.56	small (152)	small (147)	small(140)	small(77)	small(110)	Kiranti	Wambule	-	-	-	-	-	-	-	0	-	0
9310	small	5509	小	Adjective	12.56	small (152)	small (147)	small(140)	small(77)	small(110)	Kiranti	Yakkha	-	-	-	-	-	-	-	0	-	0
9311	small	5509	小	Adjective	12.56	small (152)	small (147)	small(140)	small(77)	small(110)	Kiranti	Yamphu	-	-	-	-	-	-	-	0	-	0
9312	small	5509	小	Adjective	12.56	small (152)	small (147)	small(140)	small(77)	small(110)	Nungish	Dulong	-	-	-	-	-	-	-	0	-	0
9313	small	5509	小	Adjective	12.56	small (152)	small (147)	small(140)	small(77)	small(110)	SAL	Jingpo	-	-	-	-	-	-	-	0	-	0
9314	small	5509	小	Adjective	12.56	small (152)	small (147)	small(140)	small(77)	small(110)	Sinitic	Beijing	-	-	-	-	-	-	-	0	-	0
9315	small	5509	小	Adjective	12.56	small (152)	small (147)	small(140)	small(77)	small(110)	Sinitic	Caijia	-	-	-	-	-	-	-	0	-	0
9316	small	5509	小	Adjective	12.56	small (152)	small (147)	small(140)	small(77)	small(110)	Sinitic	Changsha	-	-	-	-	-	-	-	0	-	0
9317	small	5509	小	Adjective	12.56	small (152)	small (147)	small(140)	small(77)	small(110)	Sinitic	Ganzhou	-	-	-	-	-	-	-	0	-	0
9318	small	5509	小	Adjective	12.56	small (152)	small (147)	small(140)	small(77)	small(110)	Sinitic	Guangzhou	-	-	-	-	-	-	-	0	-	0
9319	small	5509	小	Adjective	12.56	small (152)	small (147)	small(140)	small(77)	small(110)	Sinitic	Meixian	-	-	-	-	-	-	-	0	-	0
9320	small	5509	小	Adjective	12.56	small (152)	small (147)	small(140)	small(77)	small(110)	Sinitic	Old_Chinese	-	-	-	-	-	-	-	0	-	0
9321	small	5509	小	Adjective	12.56	small (152)	small (147)	small(140)	small(77)	small(110)	Sinitic	Xiamen	-	-	-	-	-	-	-	0	-	0
9322	small	5509	小	Adjective	12.56	small (152)	small (147)	small(140)	small(77)	small(110)	rGyalrongic	Guiqiong	-	-	-	-	-	-	-	0	-	0
9323	small	5509	小	Adjective	12.56	small (152)	small (147)	small(140)	small(77)	small(110)	rGyalrongic	Japhug	-	-	-	-	-	-	-	0	-	0
9324	small	5509	小	Adjective	12.56	small (152)	small (147)	small(140)	small(77)	small(110)	rGyalrongic	Khroskyabs_Wobzi	-	-	-	-	-	-	-	0	-	0
9325	small	5509	小	Adjective	12.56	small (152)	small (147)	small(140)	small(77)	small(110)	rGyalrongic	Muya	-	-	-	-	-	-	-	0	-	0
9326	small	5509	小	Adjective	12.56	small (152)	small (147)	small(140)	small(77)	small(110)	rGyalrongic	Stau	-	-	-	-	-	-	-	0	-	0
9327	small	5509	小	Adjective	12.56	small (152)	small (147)	small(140)	small(77)	small(110)	rGyalrongic	Tangut	-	-	-	-	-	-	-	0	-	0
9328	small	5509	小	Adjective	12.56	small (152)	small (147)	small(140)	small(77)	small(110)	rGyalrongic	Zbu	-	-	-	-	-	-	-	0	-	0
#
9329	to smell (perceive odor) [transitive]	6520	闻	Verb	15.22	to sniff, smell (29)	smell (148)	to smell (perceive odor)(141)	-	-	Bai	Dashi	-	-	-	-	-	-	-	0	-	0
9330	to smell (perceive odor) [transitive]	6520	闻	Verb	15.22	to sniff, smell (29)	smell (148)	to smell (perceive odor)(141)	-	-	Bai	Zhaozhuang	-	-	-	-	-	-	-	0	-	0
9331	to smell (perceive odor) [transitive]	6520	闻	Verb	15.22	to sniff, smell (29)	smell (148)	to smell (perceive odor)(141)	-	-	Bai	Ega	-	-	-	-	-	-	-	0	-	0
9332	to smell (perceive odor) [transitive]	6520	闻	Verb	15.22	to sniff, smell (29)	smell (148)	to smell (perceive odor)(141)	-	-	Bai	Enqi	-	-	-	-	-	-	-	0	-	0
9333	to smell (perceive odor) [transitive]	6520	闻	Verb	15.22	to sniff, smell (29)	smell (148)	to smell (perceive odor)(141)	-	-	Bai	Eryuan	-	-	-	-	-	-	-	0	-	0
9334	to smell (perceive odor) [transitive]	6520	闻	Verb	15.22	to sniff, smell (29)	smell (148)	to smell (perceive odor)(141)	-	-	Bai	Gongxing	-	-	-	-	-	-	-	0	-	0
9335	to smell (perceive odor) [transitive]	6520	闻	Verb	15.22	to sniff, smell (29)	smell (148)	to smell (perceive odor)(141)	-	-	Bai	Heqi	-	-	-	-	-	-	-	0	-	0
9336	to smell (perceive odor) [transitive]	6520	闻	Verb	15.22	to sniff, smell (29)	smell (148)	to smell (perceive odor)(141)	-	-	Bai	Jianchuan	-	-	-	-	-	-	-	0	-	0
9337	to smell (perceive odor) [transitive]	6520	闻	Verb	15.22	to sniff, smell (29)	smell (148)	to smell (perceive odor)(141)	-	-	Bai	Jinman	-	-	-	-	-	-	-	0	-	0
